x,y,Ind,Men,Men_1ind,Men_5ind,Men_coll,Men_fmp,Men_mais,Men_pauv,Men_prop,Men_surf,imputed
0,58,2,0.8,0.2,0,0,0,0.8,0.1,0.7,83.8,1
0,59,6,2.4,0.2,0,0,0.4,2.4,0,1.8,284.7,1
1,22,3,1.5,0.6,0.1,0,0.1,1.5,0.4,1.1,149.1,1
1,30,1,0.5,0.2,0,0,0,0.5,0,0.4,64.8,1
1,35,2,1.1,0.4,0,0,0,1.1,0.1,0.7,129.6,1
2,2,3,1.5,0.5,0,0,0.1,1.5,0.2,0.8,226.4,1
2,11,4,2,0.8,0.2,0,0.1,2,0.5,1.4,198.8,1
3,38,2,1.1,0.4,0,0,0,1.1,0.1,0.7,129.6,1
4,2,2,1,0.4,0,0,0.1,1,0.1,0.5,150.9,1
4,24,2,1.1,0.4,0,0,0,1.1,0.1,0.7,129.6,1
4,38,2,1.1,0.4,0,0,0,1.1,0.1,0.7,129.6,1
4,127,5,1.7,0.3,0.2,0,0.2,1.7,0.2,1.4,170.5,1
5,127,2,0.7,0.1,0.1,0,0.1,0.7,0.1,0.5,68.2,1
6,57,3,1.2,0.2,0,0,0,1.2,0,0.5,199.4,1
6,60,2,0.8,0.1,0,0,0,0.8,0,0.3,132.9,1
7,65,1,0.4,0.1,0,0,0,0.4,0,0.3,38.2,1
8,122,3,1.2,0.2,0.1,0,0.1,1.2,0.2,1,134.3,1
9,8,2,0.7,0.1,0.1,0,0,0.7,0.1,0.6,82.9,1
9,20,3,1.6,0.4,0,0.3,0.3,1.3,0.4,1,192.7,1
9,25,1,0.5,0.1,0,0,0,0.5,0.1,0.4,50.2,1
9,26,4,1.9,0.5,0.1,0,0.2,1.9,0.2,1.7,200.8,1
9,68,5,2.3,0.8,0.2,0,0.3,2.3,0.1,2,264.1,1
10,9,7,2.5,0.4,0.4,0,0.1,2.5,0.3,2.2,290.1,1
10,11,5,1.8,0.3,0.3,0,0.1,1.8,0.2,1.6,207.2,1
10,13,8,2.9,0.5,0.5,0,0.2,2.9,0.3,2.6,331.6,1
10,23,2,1.1,0.3,0,0.2,0.2,0.9,0.3,0.7,128.5,1
10,24,1,0.5,0.1,0,0,0,0.5,0.1,0.4,50.2,1
11,6,2,0.7,0.1,0.1,0,0,0.7,0.1,0.6,82.9,1
11,21,2,1.1,0.3,0,0.2,0.2,0.9,0.3,0.7,128.5,1
11,24,1,0.5,0.1,0,0,0,0.5,0.1,0.4,50.2,1
11,39,3,1.4,0.4,0.1,0,0.1,1.4,0.2,1.3,150.6,1
11,42,2,0.9,0.3,0,0,0.1,0.9,0.1,0.9,100.4,1
