x,y,Ind,Ind_0_3,Ind_11_17,Ind_18_24,Ind_25_39,Ind_40_54,Ind_4_5,Ind_55_64,Ind_65_79,Ind_6_10,Ind_80p,Ind_inc,Ind_snv,Men,Men_pauv
88,66,65,1,0,0,6,1,1,5,34,1,16,0,1296126.9,35,1
88,67,89.5,3.5,6,8,9,10,3,17,16,5,12,0,1561096.2,44,8
88,68,24,1,2,1,4,2,0,5,6,0,3,0,534842.3,13,2
88,69,20,0,0,2,1.3,2.7,0,4.7,8,0,1.3,0,484797.4,9.3,0
88,27,5,0.4,0.6,0.2,0.7,1.2,0.1,0.9,0.7,0.2,0,0,83343.5,2.1,0.3
88,111,2,0.1,0.2,0.1,0.4,0.3,0.1,0.2,0.2,0.2,0.1,0.1,39509.6,0.7,0.2
88,112,5,0.1,0.8,0.1,0.7,1.7,0.3,0.6,0.1,0.3,0.2,0.1,109262.2,1.7,0.1
88,113,2,0,0.3,0,0.3,0.7,0.1,0.3,0,0.1,0.1,0.1,43704.9,0.7,0
88,91,3,0.1,0.5,0.2,0.6,0.5,0.1,0.5,0.1,0.1,0.2,0.1,57728.4,1,0.1
88,72,2,0.2,0.1,0.1,0.5,0.3,0,0.2,0.2,0.3,0.1,0,42498.3,0.7,0
88,51,4,0.3,0.1,0.1,0.6,0.8,0,0.7,0.6,0.1,0.6,0.1,75648.8,1.7,0.2
88,31,6,0.5,0.7,0.2,0.9,1.4,0.2,1,0.9,0.2,0,0,100012.2,2.5,0.4
88,54,4,0.1,0.5,0.1,0.5,0.8,0.2,0.4,0.5,0.3,0.4,0.2,64186.7,1.5,0.6
88,99,2,0.1,0.2,0.1,0.4,0.5,0.1,0.3,0.1,0.1,0,0.1,36050.2,0.7,0.2
88,58,5,0.3,0.8,0.1,1.5,0.6,0.1,0.4,0.6,0.5,0.1,0,100093.3,1.9,0.1
88,37,8,0.2,0.6,0.9,0.9,2.2,0.2,2.2,0.6,0,0,0.2,158158.3,3,0.4
88,38,4,0.1,0.3,0.4,0.5,1.1,0.1,1.1,0.3,0,0,0.1,79079.2,1.5,0.2
