x,y,dlt,tcd
0,0,1,18
0,1,1,22
0,2,,23
0,3,,14
0,4,1,20
0,5,,15
0,6,,15
0,7,1,26
0,8,1,29
0,9,1,49
0,10,1,55
0,11,,40
0,12,,2
0,13,,1
0,14,,31
0,15,2,60
0,16,2,56
0,17,1,44
0,18,1,36
0,19,,13
0,20,,12
0,28,,15
0,29,,12
0,30,1,23
0,31,1,44
0,32,,51
0,33,1,41
0,34,1,69
0,35,1,30
0,37,,40
0,38,2,40
0,39,1,58
0,40,1,44
0,41,,45
0,42,1,62
0,43,1,38
0,44,,1
0,63,,3
0,64,1,21
0,65,,6
0,66,,18
0,67,,2
0,68,,11
0,69,,13
0,70,,10
0,75,,13
0,76,,34
0,77,,32
0,78,1,45
0,79,1,45
0,80,,41
0,81,1,49
0,82,1,67
0,83,1,22
0,90,,27
0,91,1,35
0,92,1,59
0,93,1,52
0,94,1,58
0,95,,11
0,96,,14
0,97,,30
0,98,,52
0,99,1,59
0,100,1,55
0,101,1,46
0,102,1,51
0,103,1,60
0,104,1,49
0,105,1,23
0,106,,3
1,0,1,19
1,1,1,33
1,2,1,21
1,3,,9
1,4,1,11
1,5,1,21
1,6,1,35
1,7,1,40
1,8,1,28
1,9,1,56
1,10,,15
1,11,,8
1,12,,25
1,13,2,54
1,14,2,61
1,15,1,58
1,16,2,55
1,17,1,39
1,18,,19
1,19,,18
1,27,,4
1,28,,26
1,29,1,27
1,30,1,29
1,31,1,57
1,32,1,67
1,33,1,66
1,34,2,53
1,35,,4
1,36,,8
1,37,,51
1,38,2,43
1,39,1,32
1,40,1,49
1,41,,48
1,42,1,59
1,43,,18
1,56,,7
1,63,,3
1,64,,19
1,65,1,32
1,66,,31
1,67,,26
1,68,,5
1,69,,3
1,70,,21
1,74,,2
1,75,,3
1,76,,32
1,77,1,42
1,78,,57
1,79,1,52
1,80,1,49
1,81,1,58
1,82,1,55
1,83,,4
1,88,,1
1,89,,5
1,90,,34
1,91,1,38
1,92,1,59
1,93,1,56
1,94,1,42
1,95,,9
1,96,1,47
1,97,1,59
1,98,1,58
1,99,1,43
1,100,1,31
1,101,1,28
1,102,1,55
