x,y,Ind,Ind_0_3,Ind_11_17,Ind_18_24,Ind_25_39,Ind_40_54,Ind_4_5,Ind_55_64,Ind_65_79,Ind_6_10,Ind_80p,Ind_inc,Ind_snv,Men,Men_pauv
44,88,8,0.2,0.2,0.4,1.1,1.9,0.1,1.7,1.1,0.4,0.8,0.1,169264.4,3.8,0.6
44,110,144,5,10,8,28,25,3,21,24,6,13,1,2445617.9,67,11
44,100,10,0.3,1,0.9,1,1.9,0.2,1.2,2.4,0.7,0.4,0,214146.2,4.4,0.3
44,111,87,2,7,5,16,18,2,11,14,6,6,0,1462378.3,36,9
44,101,20,0.6,2,1.8,2.1,3.8,0.3,2.3,4.7,1.5,0.9,0,428292.5,8.8,0.6
44,102,241,16,23,18,47,41,7,27,36,15,11,0,4121842.1,125,34
44,103,248,19,15,14,53,41,7,34,32,10,15,8,3619215.4,121,49
44,104,132,6,9,8,25,23,1,14,31,4,7,4,2655124.5,68,10
44,105,101,2,4,8,13,23,1,15,18,2,11,4,2159850.5,43,2
44,106,90,3,10,2,16,14,3,13,15,6,4,4,1660867,34,7
44,117,11,0.5,1.4,0.2,2.2,1.9,0.8,1,1.9,0.6,0.5,0,191091.7,3.6,0.7
44,107,60,4,4,4,8,11,0,14,9,3,2,1,1233216.2,25,1
44,108,89,2,3,5,15,19,3,14,16,3,9,0,1730910.7,39,4
44,109,85,4,6,4,11,16,0,14,14,7,9,0,1331975.2,40,12
44,74,2,0.1,0.1,0.1,0.3,0.5,0.1,0.3,0.3,0.1,0.1,0,43553.2,0.8,0.1
44,86,15,0.4,0.4,0.7,2.1,3.6,0.2,3.2,2.1,0.6,1.5,0.2,317370.8,7.2,1.1
44,75,23,1.1,1.7,0.8,3.7,5.3,0.8,3.9,3.7,1.1,0.6,0.3,500861.6,9.5,1.1
44,76,43,1,4,0,8,6,1,10,6,3,3,1,781527.3,18,1
44,87,6,0.2,0.2,0.3,0.8,1.4,0.1,1.3,0.8,0.2,0.6,0.1,126948.3,2.9,0.4
45,88,2,0,0.1,0.1,0.3,0.5,0,0.4,0.3,0.1,0.2,0,42316.1,1,0.1
45,77,10,0.5,0.7,0.4,1.6,2.3,0.4,1.7,1.6,0.5,0.2,0.1,217765.9,4.1,0.5
45,78,1,0,0.1,0,0.2,0.2,0,0.2,0.2,0.1,0,0,21776.6,0.4,0
45,120,4,0.2,0.5,0.1,0.8,0.7,0.3,0.3,0.7,0.2,0.2,0,69487.9,1.3,0.3
45,110,7,0,0.3,0,0.3,1.9,0,1.9,2.6,0,0,0,135795,3.8,1
45,111,31,1,4,2,9,4,3,4,1,3,0,0,608152.5,11,1
45,100,2,0.1,0.2,0.2,0.2,0.4,0,0.2,0.5,0.1,0.1,0,42829.2,0.9,0.1
45,101,144,4,15,10,16,31,3,26,21,4,13,1,2583128.9,75,16
45,112,15,0,0.7,0,0.7,4.1,0,4.1,5.4,0,0,0,290989.3,8.2,2
45,102,153.5,7,5,11,35,26,2,23,21,10.5,11,2,2502701.6,91,28
45,103,46,2,2,3,7,13,2,6,7,1,3,0,855963.1,23,3
45,104,112,2,14,1,7,18,2,15,29,10,12,2,2309134.6,47,4
45,105,76,4,4,3,15,13,1,16,5,7,6,2,1245886.2,40,16
45,106,21,0.4,0.7,0,2.9,1.1,0.4,4.4,6.3,0.7,4.1,0,456970.6,10.7,0.4
45,86,18,0.5,0.5,0.8,2.5,4.3,0.2,3.8,2.5,0.8,1.8,0.3,380845,8.6,1.3
45,76,11,0.5,0.8,0.4,1.7,2.6,0.4,1.9,1.8,0.5,0.3,0.1,239542.5,4.6,0.5
45,87,8,0.2,0.2,0.4,1.1,1.9,0.1,1.7,1.1,0.4,0.8,0.1,169264.4,3.8,0.6
46,77,2,0.1,0.1,0.1,0.3,0.5,0.1,0.3,0.3,0.1,0.1,0,43553.2,0.8,0.1
46,100,54,0,5.5,6,4,19,0,4,9,1.5,5,0,889752.7,29,8
46,78,4,0.2,0.3,0.2,0.6,0.9,0.1,0.7,0.6,0.2,0.1,0.1,87106.4,1.7,0.2
46,101,104.5,0,10.5,10,21,10,4,14,21,7,7,0,1611503.6,56,14
46,102,88.5,3.5,8,1,19,22,0,10,15,5,5,0,1492629.2,44,11
46,103,16,0.5,1.6,1.4,1.6,3.1,0.2,1.9,3.8,1.2,0.7,0,342634,7.1,0.5
46,104,41,0,1,1,5,11,0,9,3,3,8,0,987787,21,2
46,105,10,0.2,0.4,0,1.4,0.5,0.2,2.1,3,0.3,1.9,0,217605.1,5.1,0.2
47,99,16,0.5,1.6,1.4,1.6,3.1,0.2,1.9,3.8,1.2,0.7,0,342634,7.1,0.5
47,100,240,13.5,19,14,53,40,3.5,43,19,19,12,4,3348281.3,123,54
47,101,189.5,5,13.5,12,36,46,7.5,23,25,7.5,13,1,3342954.5,94,22
47,102,75,5,4,4,12,16,2,10,11,9,2,0,1335078.8,32,8
47,103,47,3,1,1,6,6,3,9,7,2,8,1,966818.1,19,3
47,104,2,0,0.1,0,0.3,0.1,0,0.4,0.6,0.1,0.4,0,43521,1,0
47,85,1,0,0,0.1,0.1,0.2,0,0.2,0.2,0.1,0.1,0,21158.1,0.5,0.1
48,99,76,3,8,2,15,11,1,13,13,6,3,1,1473071.7,35,2
48,100,266,12,28,17,51,50,8,29,21,28,17,5,3944998.3,130,48
48,101,65.5,0,1,3,9,11,1.5,18,13,1,6,2,1221990.7,37,4
48,102,22,1.1,2.8,1.3,3.9,5.6,0.7,3,1.5,0.9,0.8,0.4,529369.4,7.8,0.4
48,103,39,1,8,4,6,7,0,4,7,1,1,0,766316.8,14,2
48,104,38,1,6.5,3.5,4,13,0,3,3,1,2,1,813899.9,14,2
48,105,8,0.4,0.5,0.7,1.5,1.3,0,1.4,0.8,1.1,0,0.3,207641.9,2.6,0.1
48,106,15,0.8,1,1.3,2.8,2.5,0,2.6,1.5,2,0,0.5,389328.5,4.8,0.3
48,108,1,0,0.1,0.1,0.2,0.2,0,0.2,0.1,0.1,0,0,25955.2,0.3,0
