x,y,dlt,tcd
0,0,,30
0,1,,42
0,3,,27
0,4,,29
0,5,,13
0,6,,10
0,7,,45
0,8,,17
0,9,2,29
0,10,,56
0,11,2,48
0,12,2,22
0,13,2,22
0,14,,53
0,15,,15
0,17,,29
0,18,2,78
0,19,2,48
0,20,2,84
0,21,2,67
0,22,2,57
0,23,2,90
0,24,2,76
0,25,,63
0,26,2,54
0,27,2,71
0,28,,55
0,29,,36
0,30,2,86
0,31,2,65
0,32,2,52
0,33,,25
0,34,,26
0,35,,5
0,36,,16
0,37,,60
0,38,,32
0,39,,2
0,41,,28
0,42,,18
0,43,,22
0,44,,13
0,45,,12
0,46,2,72
0,47,2,36
0,49,,19
0,50,,25
0,51,,28
0,55,,47
0,56,,2
0,57,,63
0,58,,12
0,61,,17
0,62,,3
0,69,,46
0,70,,20
0,71,,8
0,72,,29
0,73,,32
0,74,,8
0,75,2,12
0,76,2,56
0,77,,39
0,78,2,73
0,79,2,76
0,80,,1
0,81,,1
0,82,,16
0,83,,3
0,84,,29
0,85,,19
0,86,1,
0,87,,58
0,88,,37
0,89,1,10
0,90,1,61
0,91,2,73
0,92,,42
0,95,,24
0,97,,44
0,98,,66
0,99,,42
0,102,,15
0,103,,1
0,106,,4
0,107,,18
0,108,,3
0,109,,6
0,112,,19
0,113,,8
0,117,,8
0,118,1,23
0,119,,16
0,121,,18
0,122,1,18
0,123,1,48
0,124,1,30
0,125,,43
0,126,,3
0,127,1,
1,0,,49
1,1,,1
1,2,,11
1,3,,63
1,4,,53
1,5,,10
1,6,,11
1,7,,66
1,8,2,11
1,9,2,31
1,10,,40
1,11,,15
1,12,,37
1,13,2,48
1,14,,9
1,15,,17
1,16,,45
1,17,2,61
1,18,1,82
1,19,2,81
1,20,2,56
1,21,2,37
1,22,2,23
1,23,2,36
1,24,2,30
1,25,,51
1,26,2,84
1,27,2,65
1,28,2,64
1,29,2,59
1,30,1,8
1,31,,52
1,32,2,52
1,33,,50
1,34,,40
1,35,,45
1,36,,25
1,37,,17
1,38,,28
1,39,,1
1,41,,1
1,42,,35
1,43,,54
1,44,2,11
1,46,,3
1,47,,1
1,48,,21
1,49,,19
1,50,,36
1,51,,26
1,52,,25
1,53,,29
1,54,,21
1,55,,44
1,56,,31
1,57,,32
1,58,,1
1,59,,14
1,60,,34
1,62,,15
1,63,,21
1,64,,48
1,65,,2
1,66,,15
1,69,,38
1,70,,1
1,71,,9
1,72,,33
1,73,,28
1,74,,29
1,75,2,40
1,76,2,66
1,77,2,64
1,78,,55
1,79,,3
1,81,,2
1,82,,12
1,84,,11
1,85,,24
1,86,,22
1,87,,43
1,88,,30
1,90,1,41
1,91,2,81
1,92,2,69
1,93,,69
1,94,,31
1,95,,5
1,96,,27
1,97,2,59
1,98,1,44
1,99,,3
1,101,,17
1,102,,1
1,111,,17
1,112,,1
1,113,,1
1,115,,3
1,116,,9
1,117,,1
1,118,,1
1,119,,32
1,120,,69
1,121,1,52
1,122,1,52
1,123,1,55
1,124,1,40
1,125,1,68
1,126,,16
1,127,1,10
2,0,,38
2,1,,20
2,2,,43
2,3,,26
2,4,,23
2,5,,53
2,6,,36
2,7,,78
2,8,2,56
2,9,,8
2,10,,32
2,11,,47
2,12,,30
2,13,,46
2,14,,23
2,15,2,79
2,16,2,83
2,17,2,62
2,18,2,86
2,19,2,73
2,20,2,86
2,21,1,30
2,22,,2
2,23,,28
2,24,,36
2,25,2,79
2,26,2,81
2,27,2,89
2,28,2,45
2,29,2,33
2,30,,22
2,31,,66
2,32,2,34
2,33,2,75
2,34,,47
2,35,,47
2,36,,26
2,37,,2
2,38,,15
2,39,,3
2,41,,19
2,42,2,53
2,43,2,30
2,44,,1
2,45,,1
2,46,,1
2,47,,30
2,48,,11
2,49,,43
2,50,,43
2,51,,38
2,53,,19
2,55,,62
2,56,,8
2,58,,6
2,59,,70
2,60,,15
2,61,,3
2,64,,12
2,65,,4
2,66,,16
2,67,,1
2,68,,26
2,69,,7
2,70,,1
2,71,,15
2,72,,16
2,73,2,26
2,74,,28
2,75,2,49
2,76,2,83
2,77,2,80
2,78,2,60
2,79,,1
2,81,,4
2,82,,29
2,83,,34
2,84,,24
2,85,,6
2,86,,8
2,87,,24
2,88,,60
2,89,,2
2,90,,3
2,91,2,26
2,92,2,64
2,93,1,72
2,94,1,9
2,95,,21
2,96,,28
2,97,2,26
2,98,1,45
2,99,,6
2,100,,31
2,101,,21
2,102,,1
2,107,,2
2,110,,45
2,111,,28
2,112,,34
2,113,,1
2,115,,5
2,116,,9
2,119,,43
2,120,,30
2,121,1,64
2,122,1,25
2,123,1,45
2,124,,69
2,125,,21
2,126,1,39
2,127,1,34
3,0,,16
3,1,2,
3,2,,47
3,3,,23
3,4,,34
3,5,,5
3,6,,32
3,7,,3
3,8,,27
3,9,2,
3,10,,40
3,11,,14
3,12,,6
3,13,,38
3,14,,40
3,15,2,80
3,16,2,88
3,17,2,50
3,18,1,46
3,19,2,71
3,20,2,87
3,21,,12
3,22,2,55
3,23,2,88
3,24,1,82
3,25,2,61
3,26,2,84
3,27,2,53
3,28,2,43
3,29,2,66
3,30,2,77
3,31,2,71
3,32,2,78
3,33,,62
3,34,,36
3,35,,14
3,36,,37
3,37,,35
3,38,2,50
3,39,,34
3,40,,4
3,41,,25
3,42,2,31
3,44,,14
3,45,,34
3,46,,29
3,47,,14
3,48,,51
3,49,,20
3,50,2,19
3,51,2,59
3,53,,30
3,55,2,
3,58,,21
3,59,,11
3,60,,13
3,61,1,49
3,62,,4
3,65,,30
3,66,,17
3,67,,8
3,68,,19
3,69,,22
3,70,1,45
3,71,,32
3,72,,9
3,75,,11
3,76,2,50
3,77,2,83
3,78,2,84
3,79,,28
3,81,,4
3,82,,28
3,83,,6
3,84,1,31
3,85,,9
3,86,,33
3,87,,2
3,88,,50
3,89,2,41
3,90,,3
3,91,,26
3,92,,37
3,93,1,23
3,94,1,
3,96,,52
3,97,,20
3,98,,27
3,99,,21
3,100,,28
3,101,,12
3,102,,21
3,103,,1
3,106,,5
3,107,,23
3,112,,29
3,113,,34
3,115,,30
3,119,,12
3,120,,34
3,121,2,50
3,122,1,39
3,123,1,78
3,124,,68
3,125,1,60
3,126,,44
3,127,1,13
4,0,1,11
4,1,,7
4,2,,16
4,3,,7
4,4,,26
4,5,,7
4,6,,11
4,7,,19
4,8,,50
4,9,,11
4,10,,42
4,11,,41
4,12,,16
4,13,,50
4,14,2,66
4,15,2,68
4,16,2,87
4,17,2,45
4,18,,51
4,19,,55
4,20,,18
4,21,,8
4,22,2,50
4,23,2,51
4,24,1,75
4,25,2,37
4,26,2,83
4,27,2,71
4,28,2,67
4,29,2,65
4,30,2,41
4,31,2,77
4,32,2,41
4,33,,26
4,34,,48
4,35,,33
4,36,,55
4,37,,56
4,38,,32
4,39,,18
4,40,,19
4,41,,18
4,42,,29
4,44,2,41
4,45,,7
4,46,,34
4,47,,23
4,48,,15
4,49,,13
4,50,,3
4,51,,48
4,52,,29
4,53,,13
4,54,,29
4,55,,58
4,56,,27
4,57,,6
4,58,,13
4,59,,6
4,60,,36
4,61,,21
4,64,,17
4,65,,8
4,68,1,17
4,69,,7
4,70,2,55
4,71,2,79
4,72,,66
4,74,,38
4,76,2,51
4,77,2,77
4,78,2,82
4,79,2,65
4,80,,56
4,81,,58
4,82,,10
4,83,,36
4,84,,32
4,85,1,22
4,86,,26
4,87,,11
4,88,,24
4,89,,31
4,90,,53
4,91,1,67
4,92,1,50
4,93,,30
4,96,,2
4,97,,41
4,98,,27
4,99,,39
4,100,,6
4,101,,16
4,102,1,18
4,103,,2
4,104,,2
4,112,,7
4,113,,12
4,114,,23
