x,y,dlt,tcd
0,32,,208
0,33,,100
0,34,,14
0,35,1,30
0,36,1,28
0,37,,21
0,38,,14
0,39,,21
0,40,1,28
0,42,,18
0,43,,19
0,44,1,25
0,45,1,48
0,46,,37
0,47,1,
0,48,1,36
0,49,,17
0,55,,10
0,63,,13
0,64,1,41
0,65,1,24
0,66,1,42
0,67,,37
0,68,,43
0,69,,11
0,71,,17
0,72,1,35
0,73,,46
0,74,,27
1,32,,21
1,33,,6
1,34,,23
1,35,,3
1,36,1,1
1,37,,20
1,38,,15
1,39,1,19
1,40,1,23
1,41,1,24
1,42,1,40
1,43,1,17
1,44,1,38
1,45,1,39
1,46,,12
1,47,1,21
1,48,1,58
1,49,,26
1,50,,7
1,51,,13
1,52,,14
1,53,,23
1,54,,16
1,55,,1
1,60,,4
1,61,,12
1,63,,27
1,64,1,38
1,65,1,59
1,66,1,65
1,67,1,35
1,68,1,30
1,69,1,25
1,70,,24
1,71,,5
1,72,,34
1,73,,57
1,74,,28
1,75,,173
1,76,,238
2,30,,114
2,31,,99
2,32,,34
2,33,,14
2,34,,11
2,35,,5
2,36,1,13
2,37,,30
2,38,,28
2,39,1,18
2,40,1,42
2,41,1,38
2,42,1,1
2,43,1,17
2,44,1,32
2,45,,24
2,46,,10
2,47,,3
2,48,1,30
2,49,,27
2,50,1,8
2,51,,16
2,52,1,53
2,53,,32
2,54,,5
2,57,,1
2,58,,1
2,60,,4
2,61,,34
2,62,,20
2,63,,47
2,64,1,59
2,65,1,38
2,66,,22
2,67,,51
2,68,,24
2,69,,9
2,70,,19
2,71,,3
2,72,,21
2,73,,2
2,74,,30
2,75,,16
2,76,,201
3,30,,35
3,31,1,
3,32,,11
3,33,1,1
3,34,1,46
3,35,,36
3,36,,4
3,37,1,15
3,38,,14
3,39,,21
3,40,1,20
3,41,1,16
3,42,1,20
3,43,1,77
3,44,1,51
3,45,1,35
3,46,,9
3,48,,53
3,49,,12
3,50,,12
3,51,,8
3,52,,27
3,53,,10
3,57,,29
3,58,,10
3,62,,14
3,64,1,27
3,65,,36
3,66,,30
3,67,1,37
3,68,,19
3,72,,15
3,73,,19
3,74,,37
3,75,,102
3,76,,222
4,28,,251
4,29,,142
4,30,,8
4,32,,35
4,33,,6
4,34,1,11
4,35,,11
4,36,,16
4,37,,11
4,38,,2
4,39,,11
4,40,1,19
4,41,1,26
4,42,1,19
4,43,1,82
4,44,1,53
4,45,,33
4,46,,3
4,47,,25
4,48,,41
4,52,,19
4,53,,18
4,56,,4
4,57,,11
4,58,,35
4,59,,5
4,61,,24
4,62,,6
4,63,1,3
4,64,1,8
4,65,,30
4,66,,8
4,67,,10
4,68,,14
4,69,,1
4,72,,23
4,73,,36
4,74,,47
5,28,,218
5,32,,9
5,33,,9
5,35,1,6
5,36,,6
5,37,,12
5,39,,5
5,40,1,16
5,41,1,20
5,42,1,47
5,43,1,34
5,44,1,15
5,45,1,31
5,46,,17
5,47,,22
5,48,,21
5,49,,17
5,51,,2
5,52,,11
5,54,,12
5,55,,17
5,56,,19
5,58,,5
5,59,,44
5,61,,20
5,62,,5
5,63,,14
5,64,1,7
5,65,,7
5,67,,26
5,68,,35
5,69,,4
5,71,,33
5,72,,123
5,73,,154
5,74,,226
6,28,,81
6,32,,2
6,33,,2
6,34,,13
6,35,,32
6,37,,4
6,40,,1
6,41,,8
6,42,,8
6,43,,21
6,44,1,19
6,46,,6
6,47,,3
6,48,,6
6,49,,36
6,51,,1
6,52,,4
6,53,,6
6,54,,40
6,55,1,32
6,56,1,47
6,57,1,60
6,58,1,65
6,59,,77
6,60,,22
6,61,,51
6,62,1,46
6,63,,15
6,64,,12
6,65,1,13
6,66,,4
6,67,,10
6,68,,40
6,69,,50
6,70,,214
6,71,,225
7,27,,194
7,28,,24
7,30,,6
7,31,,10
7,41,,42
7,42,,4
