x,y,ACCOMMODATION UNITS (ROOMS APARTMENTS CAMPING SITES) - TOTAL,A_AUSTRIAN TOURISTS,A_DOMESTIC TOURISTS - TOTAL,A_FOREIGN TOURISTS - TOTAL,A_GERMAN TOURISTS,A_ITALIAN TOURISTS,A_SLOVENIAN TOURISTS,ESTABLISHMENTS - TOTAL,NUMBER OF PERMANENT BEDS,N_AUSTRIAN TOURISTS,N_DOMESTIC TOURISTS - TOTAL,N_FOREIGN TOURISTS - TOTAL,N_GERMAN TOURISTS,N_ITALIAN TOURISTS,N_SLOVENIAN TOURISTS,TOTAL ARRIVALS,TOTAL NIGHTS
9,102,111,90,41,1191,730,47,28,49,312,645,255,11582,8025,290,129,1232,11837
9,103,85,100,53,1078,521,46,13,39,211,824,174,9848,5357,271,68,1131,10022
9,104,27,12,17,177,99,2,0,12,62,132,303,1759,1096,14,0,194,2062
9,105,13,19,0,205,128,22,0,5,27,157,0,2000,1460,127,0,205,2000
9,106,14,0,0,0,0,0,0,5,32,0,0,0,0,0,0,0,0
9,107,22,0,0,0,0,0,0,8,47,0,0,0,0,0,0,0,0
9,110,3,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
10,97,6,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0
10,98,289,964,129,6624,2957,419,190,123,702,6077,577,50945,28156,2193,1026,6753,51522
10,99,437,0,0,0,0,0,0,57,1296,0,0,0,0,0,0,0,0
10,100,3601,34587,7959,178818,46893,15376,15139,427,8530,175828,23256,1111637,366929,72241,57245,186777,1134893
10,101,102,326,21,2234,1386,85,14,42,242,2346,82,18836,12704,319,82,2255,18918
10,102,79,188,279,1617,434,380,40,31,211,523,848,5721,1794,1108,57,1896,6569
10,103,34,54,4,445,209,26,10,13,73,292,45,4217,2357,124,63,449,4262
10,104,6,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0
10,105,4,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0
10,106,9,0,0,0,0,0,0,1,18,0,0,0,0,0,0,0,0
11,101,32,13,2,528,339,29,6,15,89,77,14,4574,3442,93,42,530,4588
11,102,31,66,6,577,286,29,0,14,78,437,55,4423,2737,95,0,583,4478
11,103,143,356,40,3425,911,465,101,58,365,1719,99,21037,7582,1912,413,3465,21136
11,104,494,6593,1276,24831,4399,3360,1914,119,1070,28636,3688,111029,29957,12811,7080,26107,114717
11,105,543,3229,465,21010,5241,2761,2393,162,1451,15306,2115,104747,30480,12828,10771,21475,106862
11,106,105,110,117,973,350,86,21,59,305,634,905,6325,3214,526,45,1090,7230
11,107,35,60,30,566,161,38,11,20,105,277,57,3036,1218,96,23,596,3093
11,109,6,16,6,189,57,27,0,5,19,59,16,930,444,87,0,195,946
11,110,21,101,58,444,158,25,14,7,48,303,148,3274,1431,64,63,502,3422
11,111,7,0,0,0,0,0,0,4,15,0,0,0,0,0,0,0,0
11,112,3,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0
12,88,70,0,0,0,0,0,0,34,190,0,0,0,0,0,0,0,0
12,101,3,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0
12,102,15,54,23,387,124,35,26,11,42,355,181,3186,1185,285,247,410,3367
12,105,399,1192,618,15977,3585,1339,2730,36,1162,4935,2467,63489,16797,4910,11251,16595,65956
12,106,1367,10481,13512,76194,13670,7660,5610,356,3270,42949,34757,302069,80439,27640,14889,89706,336826
12,107,2581,30646,14607,141686,23325,13953,8146,482,5691,118667,37563,518255,117222,39254,20220,156293,555818
12,108,2067,28341,38796,178226,18802,20279,12056,479,4448,95861,84429,547021,93423,49680,25677,217022,631450
12,109,31,39,73,432,55,120,21,15,73,141,151,1381,268,314,27,505,1532
12,110,3,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0
12,111,23,0,0,0,0,0,0,8,58,0,0,0,0,0,0,0,0
13,84,42,281,162,763,80,77,165,27,126,2548,874,6124,810,536,1104,925,6998
13,95,4,0,0,0,0,0,0,4,13,0,0,0,0,0,0,0,0
13,96,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
13,101,10,0,0,0,0,0,0,3,28,0,0,0,0,0,0,0,0
13,102,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
13,107,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
13,108,362,756,2134,13861,2615,3430,327,224,1009,3006,6737,61652,19729,8868,1067,15995,68389
13,109,24,37,10,406,172,13,12,10,57,247,19,3144,1735,108,16,416,3163
13,110,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
13,111,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
14,84,16,212,63,433,47,37,55,9,51,1897,416,3711,394,331,424,496,4127
14,92,11,9,6,177,28,58,10,7,32,47,28,1201,302,421,52,183,1229
14,93,865,493,213,4447,496,1072,1841,158,2505,4089,1537,35518,4591,8017,14659,4660,37055
14,95,190,1445,126,5606,1498,1158,352,52,520,9295,519,36715,11094,7727,2372,5732,37234
14,97,10,8,1,101,15,7,43,10,21,50,10,1048,161,34,495,102,1058
14,101,72,0,0,0,0,0,0,9,203,0,0,0,0,0,0,0,0
14,107,310,189,663,4146,397,1006,161,62,764,681,2571,14181,1878,2946,457,4809,16752
14,108,108,193,542,4341,780,769,76,90,301,631,2140,18565,5391,2375,188,4883,20705
14,109,41,63,451,875,295,190,34,21,110,392,1011,5797,2781,1290,76,1326,6808
15,86,212,393,357,4429,772,1231,1029,95,600,3350,2808,38300,8226,10352,8438,4786,41108
15,87,42,105,54,963,155,335,136,28,121,760,255,7093,1380,2073,1175,1017,7348
15,88,53,107,84,1325,178,150,517,30,174,866,560,11096,1739,1069,4402,1409,11656
15,89,1187,1875,1251,39347,6751,3532,22397,111,3721,12889,6606,302142,57813,25174,177674,40598,308748
15,90,503,1273,373,14101,5351,1397,2836,18,1500,8781,2310,97571,39721,9887,23293,14474,99881
15,91,16,65,4,404,36,173,21,11,54,379,32,2859,236,1229,257,408,2891
15,92,41,166,20,747,167,194,46,24,117,1384,122,5818,1543,1475,341,767,5940
15,94,4,9,19,168,14,69,12,3,10,21,52,503,68,248,34,187,555
15,95,23,49,62,521,38,228,54,14,53,309,310,2782,221,1283,312,583,3092
15,96,10,28,21,264,21,123,17,6,24,187,100,1586,215,636,76,285,1686
15,97,2405,7973,4225,79031,22187,16166,17081,341,6654,56195,23595,581355,209744,98054,128101,83256,604950
15,100,68,83,42,1843,575,255,91,35,176,544,186,12624,5667,1531,656,1885,12810
15,101,344,0,0,0,0,0,0,3,1031,0,0,0,0,0,0,0,0
15,107,905,4489,21644,96111,10056,15711,2135,387,2213,8650,38283,199012,23760,29255,5133,117755,237295
15,108,39,69,418,1960,238,560,39,28,101,233,1252,5711,1158,1296,75,2378,6963
15,109,35,19,42,240,49,68,2,16,86,59,134,944,326,197,4,282,1078
16,85,45,132,192,568,116,101,66,6,101,599,1262,3310,883,465,493,760,4572
16,86,44,45,84,831,113,145,410,12,130,262,569,6469,1198,1159,3281,915,7038
16,91,12,18,7,204,35,53,3,8,32,121,34,1370,290,374,15,211,1404
16,99,229,399,331,6820,1717,929,1414,99,687,2585,2038,48028,16662,5805,7683,7151,50066
16,100,236,532,134,5701,2294,677,371,98,638,3785,686,38716,20844,4007,1531,5835,39402
16,101,374,868,485,9027,2133,1210,1739,182,1101,5755,2704,66486,19191,8566,11282,9512,69190
16,102,299,2316,370,8907,2249,1233,919,80,694,12704,1743,54757,18487,6993,4845,9277,56500
16,106,28,20,20,330,70,30,3,16,90,92,161,2934,627,320,17,350,3095
16,107,249,570,4795,6225,1296,968,189,99,639,2843,13824,33697,10122,3266,448,11020,47521
16,108,88,146,1713,1571,346,341,93,26,254,395,3682,5271,1950,689,428,3284,8953
16,109,26,55,187,629,152,256,5,12,67,142,589,2181,763,625,7,816,2770
17,85,5203,29168,37334,164958,39824,25521,30270,780,13433,176470,171598,1136242,332620,155439,203773,202292,1307840
17,86,41,137,96,1132,291,227,155,19,115,949,427,8541,2813,1549,1033,1228,8968
17,88,508,30,18,316,48,89,97,30,1500,394,106,3102,464,924,862,334,3208
17,99,19,61,16,455,148,88,0,10,48,384,92,3354,1362,452,0,471,3446
17,100,142,457,165,3964,981,891,167,65,403,2522,469,22858,8143,4655,551,4129,23327
17,101,287,32,3,206,124,0,2,146,759,270,21,1945,1169,0,14,209,1966
17,102,2262,11283,11122,78932,21080,8959,8818,869,6005,56410,45186,469195,156455,52108,41630,90054,514381
17,103,1925,10356,5218,90186,30887,5668,20052,326,5013,53414,21537,515052,212636,27377,98802,95404,536589
17,104,435,383,2648,17815,2127,752,1219,64,951,1606,10311,82958,11419,2814,5669,20463,93269
17,105,244,335,2213,5697,1039,429,1798,76,663,2025,12923,35000,8592,2786,9240,7910,47923
17,106,953,664,2683,30532,3103,967,11336,63,2356,2797,13514,122764,13229,2417,47722,33215,136278
17,107,44,62,121,1059,280,124,22,41,120,370,337,5693,2279,536,61,1180,6030
17,110,11,0,0,0,0,0,0,2,39,0,0,0,0,0,0,0,0
17,115,6,0,0,0,0,0,0,2,17,0,0,0,0,0,0,0,0
17,116,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
18,83,20,0,0,0,0,0,0,11,64,0,0,0,0,0,0,0,0
18,84,4,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0
18,85,4,0,0,0,0,0,0,1,14,0,0,0,0,0,0,0,0
18,99,3622,18358,5817,133895,37949,17781,14811,781,9901,90685,24253,742697,258704,88505,73334,139712,766950
18,100,24,38,41,520,225,94,32,13,57,202,184,3870,2049,524,164,561,4054
18,101,145,245,61,2072,1087,190,13,59,342,1782,355,17711,11077,1209,59,2133,18066
18,102,237,751,282,7015,1866,686,642,98,679,4036,1017,43234,16420,3230,3698,7297,44251
18,103,195,325,199,4417,1352,430,673,87,518,2233,1119,33688,12948,3065,4384,4616,34807
18,104,19,32,50,430,127,11,36,11,53,293,550,3697,1346,81,276,480,4247
18,105,252,520,535,4125,1476,280,244,125,668,3513,2672,29999,13370,1844,1055,4660,32671
18,106,138,194,1161,2820,579,370,138,53,333,893,3135,11296,4036,1102,425,3981,14431
18,107,4,2,0,131,100,0,0,4,12,8,0,1338,1043,0,0,131,1338
18,113,19,0,0,0,0,0,0,3,48,0,0,0,0,0,0,0,0
18,114,19,0,251,45,2,6,9,10,89,0,605,97,3,14,20,296,702
18,115,4,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0
19,80,8,17,31,85,6,17,31,5,28,171,242,831,31,160,401,116,1073
19,99,2500,10119,3693,72130,16874,8100,18525,394,7111,56973,18314,427911,118154,42458,110155,75823,446225
19,100,274,765,349,7018,2236,963,742,137,757,4646,1963,48689,20307,5780,4528,7367,50652
19,101,111,281,122,2911,1131,349,163,66,335,1977,699,21822,10734,2406,895,3033,22521
19,102,434,932,383,11144,3407,1366,914,214,1281,6322,1956,82733,32972,9216,5037,11527,84689
19,103,226,1226,187,8896,3288,402,1345,69,670,7781,1257,53573,22302,2218,7735,9083,54830
19,104,1051,1847,4234,29057,7475,1036,3428,349,2900,10700,20584,192710,64727,5801,17909,33291,213294
19,105,165,295,542,3567,1255,193,185,73,440,1936,2799,24825,11345,924,934,4109,27624
19,107,4,3,30,56,14,6,6,4,12,6,64,303,158,16,14,86,367
19,109,3,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0
19,113,4,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0
19,114,3,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0
20,80,14,19,34,152,17,44,44,9,42,152,211,1031,96,283,309,186,1242
20,97,516,326,27,2465,432,386,98,64,1454,2079,168,16914,3330,2518,754,2492,17082
20,100,227,940,258,7404,2900,652,244,112,615,5002,959,49619,24734,3286,1229,7662,50578
20,101,114,889,438,5523,1403,532,971,49,299,3748,1103,24877,9716,2022,2252,5961,25980
20,102,630,1164,314,15570,4362,1261,4146,135,1858,7638,1741,105270,39257,7056,22743,15884,107011
20,103,3690,17328,26005,124815,33674,5499,10403,1240,9998,77493,104805,703499,249115,21567,43805,150820,808304
20,104,1773,7936,10344,49529,9894,1135,2926,395,4213,36718,56496,290176,84368,5106,12753,59873,346672
20,105,42,161,98,961,332,41,101,18,107,771,378,5586,2680,193,365,1059,5964
20,106,20,0,219,213,53,14,11,11,54,0,491,1030,436,42,14,432,1521
20,107,141,126,4843,4580,352,302,119,49,334,327,12114,11284,2215,621,275,9423,23398
20,108,9,13,175,455,118,23,5,4,26,28,527,1158,384,35,7,630,1685
20,109,5,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0
20,110,40,10,756,662,117,85,13,23,101,14,1698,1531,361,135,29,1418,3229
20,113,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
21,81,144,352,820,1742,193,262,531,90,426,3834,6412,16091,1910,2167,5316,2562,22503
21,92,546,945,543,8116,2225,997,687,107,1467,7174,3431,64864,21682,7965,4986,8659,68295
21,93,1501,4701,1601,34887,12436,2678,2971,449,4310,33425,10019,281177,125335,19839,20923,36488,291196
21,94,832,1845,844,21371,8694,1089,974,270,2609,11842,5222,166318,78653,8243,6687,22215,171540
21,97,401,2669,415,14047,2610,1096,835,156,1033,15299,2099,89869,20668,5634,4487,14462,91968
21,98,754,2683,1224,25777,4820,3926,1539,308,2079,15125,5416,157296,38479,21649,7377,27001,162712
21,103,2433,9887,14168,88148,18819,4108,17848,487,6573,38850,73484,432234,108376,13953,81478,102316,505718
21,104,40,25,36,644,396,30,0,28,136,136,230,5924,4162,216,0,680,6154
21,107,11,0,0,0,0,0,0,5,34,0,0,0,0,0,0,0,0
21,108,19,5,251,95,2,15,5,11,46,5,496,237,4,15,7,346,733
21,113,1,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
22,81,24,35,183,266,24,29,120,16,70,340,1411,2389,248,208,1154,449,3800
22,89,25,28,18,294,24,64,51,10,74,248,113,2259,217,464,376,312,2372
22,90,356,1284,2319,9754,1356,1335,1680,82,894,7146,8023,60168,11107,8789,10249,12073,68191
22,92,3344,13652,9274,88718,29981,10671,7524,793,8859,77087,39417,588470,241630,67782,48077,97992,627887
22,93,33,63,62,905,319,95,16,15,111,505,370,7593,3228,696,90,967,7963
22,94,2389,11050,2545,66849,24446,3040,4711,189,6844,75509,15022,519722,227406,21248,35633,69394,534744
22,98,2647,23508,7017,123122,26770,12490,16886,461,7193,122048,25709,712856,189954,67837,79356,130139,738565
22,102,2127,3710,12609,45688,9953,2283,3003,679,6424,17147,56577,300120,86849,12951,13133,58297,356697
22,103,48,49,20,752,407,45,4,32,136,305,158,6622,3789,360,4,772,6780
22,104,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
22,107,3,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0
22,108,8,0,0,0,0,0,0,3,21,0,0,0,0,0,0,0,0
22,109,57,81,2516,3693,148,317,72,14,152,119,5316,5117,225,464,103,6209,10433
22,110,33,32,730,615,59,104,66,14,106,119,1487,1172,80,121,171,1345,2659
22,111,7,0,0,0,0,0,0,3,16,0,0,0,0,0,0,0,0
22,112,6,0,0,0,0,0,0,4,18,0,0,0,0,0,0,0,0
