x,y,ACCOMMODATION UNITS (ROOMS APARTMENTS CAMPING SITES) - TOTAL,A_AUSTRIAN TOURISTS,A_DOMESTIC TOURISTS - TOTAL,A_FOREIGN TOURISTS - TOTAL,A_GERMAN TOURISTS,A_ITALIAN TOURISTS,A_SLOVENIAN TOURISTS,ESTABLISHMENTS - TOTAL,NUMBER OF PERMANENT BEDS,N_AUSTRIAN TOURISTS,N_DOMESTIC TOURISTS - TOTAL,N_FOREIGN TOURISTS - TOTAL,N_GERMAN TOURISTS,N_ITALIAN TOURISTS,N_SLOVENIAN TOURISTS,TOTAL ARRIVALS,TOTAL NIGHTS
36,3,6,0,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0
36,4,8,0,0,0,0,0,0,1,16,0,0,0,0,0,0,0,0
38,1,7,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0
38,2,20,0,0,0,0,0,0,3,53,0,0,0,0,0,0,0,0
38,4,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
38,5,6,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0
38,6,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
39,0,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
39,1,18,0,0,0,0,0,0,6,33,0,0,0,0,0,0,0,0
39,2,8,0,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0
39,4,18,0,0,0,0,0,0,1,38,0,0,0,0,0,0,0,0
40,1,328,0,0,0,0,0,0,12,695,0,0,0,0,0,0,0,0
40,2,6,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0
40,5,4,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0
41,0,19,0,0,0,0,0,0,3,27,0,0,0,0,0,0,0,0
41,1,3,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0
41,2,212,0,0,0,0,0,0,28,385,0,0,0,0,0,0,0,0
41,3,14,0,0,0,0,0,0,2,30,0,0,0,0,0,0,0,0
41,4,28,18,254,808,77,11,20,8,86,22,790,980,86,15,24,1062,1770
41,5,4,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0
42,0,55,0,0,0,0,0,0,2,126,0,0,0,0,0,0,0,0
42,1,19,0,0,0,0,0,0,1,43,0,0,0,0,0,0,0,0
42,2,41,0,0,0,0,0,0,9,81,0,0,0,0,0,0,0,0
42,4,6,0,0,0,0,0,0,3,19,0,0,0,0,0,0,0,0
42,5,4,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0
42,6,4,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0
42,7,133,0,0,0,0,0,0,3,255,0,0,0,0,0,0,0,0
43,0,4,0,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0
43,1,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
43,3,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
43,5,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
44,0,14,0,0,0,0,0,0,4,28,0,0,0,0,0,0,0,0
44,1,8,0,0,0,0,0,0,1,16,0,0,0,0,0,0,0,0
44,6,8,0,0,0,0,0,0,2,17,0,0,0,0,0,0,0,0
44,7,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
45,0,10,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0
45,3,4,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0
45,8,4,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0
45,9,2,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0
46,0,78,0,0,0,0,0,0,9,156,0,0,0,0,0,0,0,0
46,1,8,0,0,0,0,0,0,2,16,0,0,0,0,0,0,0,0
46,7,18,0,0,0,0,0,0,1,45,0,0,0,0,0,0,0,0
46,10,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
47,8,59,0,0,0,0,0,0,3,139,0,0,0,0,0,0,0,0
47,10,11,0,0,0,0,0,0,1,18,0,0,0,0,0,0,0,0
48,0,2,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0
48,3,6,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0
48,4,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
48,13,5,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0
48,14,2,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0
49,0,18,0,0,0,0,0,0,2,39,0,0,0,0,0,0,0,0
49,5,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
49,7,3,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
49,13,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
49,14,302,0,0,0,0,0,0,18,705,0,0,0,0,0,0,0,0
49,15,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
50,5,7,0,0,0,0,0,0,2,14,0,0,0,0,0,0,0,0
50,6,9,0,0,0,0,0,0,1,16,0,0,0,0,0,0,0,0
50,8,29,0,0,0,0,0,0,1,58,0,0,0,0,0,0,0,0
50,9,402,0,0,0,0,0,0,31,750,0,0,0,0,0,0,0,0
50,10,14,0,0,0,0,0,0,2,30,0,0,0,0,0,0,0,0
50,12,4,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0
50,13,11,0,0,0,0,0,0,2,17,0,0,0,0,0,0,0,0
50,14,4,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0
50,15,11,0,121,272,0,0,271,8,29,0,256,569,0,0,566,393,825
51,7,5,0,0,0,0,0,0,2,15,0,0,0,0,0,0,0,0
51,11,18,0,0,0,0,0,0,2,33,0,0,0,0,0,0,0,0
51,12,3,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
51,15,16,0,0,0,0,0,0,2,31,0,0,0,0,0,0,0,0
52,6,548,0,0,0,0,0,0,19,965,0,0,0,0,0,0,0,0
52,11,193,386,3479,4726,301,232,509,10,447,659,6514,7996,903,397,991,8205,14510
53,4,12,0,0,0,0,0,0,2,39,0,0,0,0,0,0,0,0
53,11,3,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0
