x,y,Ind,Men,Men_1ind,Men_5ind,Men_coll,Men_fmp,Men_mais,Men_pauv,Men_prop,Men_surf,imputed
67,33,3,1.4,0.6,0.1,0,0.1,1.4,0.1,1,146.8,2
104,16,22,14.8,8.1,0,13.5,0,1.3,3,4.2,971.5,1
105,16,154,98.2,58.9,2,75.5,5,22.7,18,50.8,8090.5,3
106,16,111.5,77,53,0,64,4,13,10,40,5828,0
106,17,377.5,256,168,2,185,20,71,52,123,18272.9,0
107,16,585,428.1,309.3,1,390.7,31,37.4,61,162.4,27996.4,1
107,17,500,364.5,265.9,2.9,317,20,47.5,59,137.8,23133.7,1
108,15,145,99.9,62.7,0,72.3,2,27.6,9,65.6,8165.3,1
108,16,829.5,546,350,8,411,40,135,66,231,41401.9,0
108,17,323.5,208,128,4,131,12,77,22,114,17352.9,0
108,18,39,14.6,3.1,3.1,0,0,14.6,0,12.3,2219.1,3
109,13,5,2.1,0.5,0,0.4,0,1.7,0.2,1.6,254.9,1
109,14,83.5,37,8,0,4,5,33,6,31,4513,0
109,15,486,275,148,7,207,30,68,43,114,21391,0
109,16,748,446,258,9,303,42,143,61,202,29789,0
109,17,240,172.4,121.5,1,135,14,37.4,21.2,82.9,12211.4,1
109,18,283,152,71,5,47,8,105,7,119,14521.4,0
109,19,4,2.6,1.2,0,1,0.1,1.6,0.1,2.3,205.4,1
110,0,78,38.3,13.6,2.3,1.9,2.2,36.4,0.7,29.6,4360.8,3
110,1,69,36.7,14,0.7,5,1.9,31.7,2.5,28.4,4076.3,3
110,2,43,19.6,7.1,1.6,0.2,3.9,19.4,3.2,15.1,2434.7,2
110,3,57,31,13,1,6,1,25,1,21,3307,0
110,4,34,22.5,12.8,0.2,4.2,0.8,18.3,3,17.5,2075.8,1
110,5,15,7.5,1.7,0.2,0.2,0.7,7.3,0,6.5,928.3,2
110,8,1,0.6,0.4,0,0.2,0.1,0.4,0,0.5,66.1,1
110,12,4,1.8,0.4,0,0.4,0,1.4,0.2,1.4,204,2
110,13,11,4.7,1.1,0,0.9,0,3.8,0.4,3.6,560.8,1
110,14,99.5,62.4,38,1,41.3,6.3,21.1,4.7,23.5,4400.7,2
110,15,473.5,241,95,8,71,22,170,14,158,20879,0
110,16,568,303,136,9,85,33,218,19,148,25416.7,0
110,17,368,178.6,63.5,5,8,15,170.6,14.8,131.1,15768.6,1
110,18,229.5,126,65,6,65,12,61,12,91,10839.7,0
110,19,208.5,110.9,40.9,4,3.8,9.1,107.1,6.1,96.7,11879.1,1
110,20,29,18.6,8.9,0,7.4,0.7,11.2,0.7,16.4,1489.4,1
111,0,75,36,10.5,1.1,0.9,3.4,35.1,2.4,29.8,3877.3,2
111,1,53,31,16.2,0.4,13.7,1,17.3,2,21.7,2870.1,3
111,2,138,67.2,25.3,2.7,5.7,6.2,61.5,9.9,39.4,5761.4,1
111,3,117,57.1,22.2,1.4,6.9,6.2,50.2,10.5,40,5738.9,2
111,4,134,69,25,2,5,4,64,6,52,6994,0
111,5,50,27.4,10,0.6,0.5,2.7,26.9,1.1,23.1,3229.2,3
111,6,72,37.2,14.3,1.7,3.1,2.3,34.1,2.9,28.7,4226.1,2
111,7,32,17.9,8.1,0.1,5.6,2.2,12.3,2.1,10.5,1676.3,1
111,8,158.5,86.8,41.8,4.1,22.2,5.3,64.6,6.6,61.3,9033.5,2
111,9,327,201,116,3,102,14,99,19,107,15869,0
111,10,235,149.3,86.5,2,63,13.8,86.3,15.8,78,13371,1
111,11,52,22.5,6.8,1.1,1.8,1.2,20.7,1.1,18.9,3295.5,2
111,12,5,2.1,0.5,0.1,0.3,0.1,1.8,0.2,1.7,257.7,2
111,13,67.5,32.8,6,0.1,0.3,1.2,32.5,0.4,30,3988.8,2
111,14,23,11.5,3.6,0,3.2,0.7,8.3,0.6,6.7,1119.8,2
111,15,407.5,211,91,8,75,17,136,20,132,17823,0
111,16,417,234,121,6,178,31,56,35,90,16375,0
111,17,502.5,271,126,9,111,22,160,25,118,20560,0
111,18,167,81.7,31.2,4.2,3,13.8,78.7,9.2,49.1,6881.1,1
111,19,426,247,130,5,93,22,154,25,134,19197,0
111,20,134.5,77,33,0,17,4,60,6,58,7415,0
111,21,9,4.9,1.6,0,0.8,0.6,4.1,0.5,4.2,461.3,3
112,0,3,1.4,0.5,0,0.2,0.1,1.2,0.1,1.2,181.6,1
112,1,81,36.6,12.4,2.4,1.2,1.7,35.4,3.8,33.5,4698.6,2
112,2,12,4.7,0.9,0.3,0.3,0.5,4.4,0.4,3.6,564.2,1
112,3,5,2,0.4,0.1,0.2,0.2,1.8,0.2,1.5,235,2
112,4,21,9.6,3.4,1,0,1.3,9.6,1,7.5,1152.9,3
112,5,1,0.5,0.2,0,0,0.1,0.5,0,0.4,54.9,1
112,6,8,3.5,0.7,0.3,0,0.3,3.5,0.1,3.1,445.3,2
112,7,79.5,38,9,1,0,4,38,2,38,5568,0
112,8,164,76.3,17.4,0.6,1,9.5,75.3,8.3,57.5,8208.3,1
112,9,260,125,37,2,10,15,115,8,98,13094,0
112,10,231,133,58,1,49,14,84,16,74,13456,0
112,11,9,3.8,1,0.3,0,0.4,3.8,0.3,3.1,471.4,1
