x,y,BASIC_EDUCATION_OR_LESS,INACTIVE_POPULATION,LABOUR_FORCE,MEN,MEN_0_14,MEN_15_64_,MEN_65p,TERTIARY_EDUCATION,TOTAL,TOTAL_0_14,TOTAL_15_64,TOTAL_65p,UPPER_SECONDARY_EDUCATION,WOMEN,WOMEN_0_14,WOMEN_15_64,WOMEN_65p
79,120,971,1375,2231,2176,215,1572,213,550,4478,568,3173,612,1916,2239,219,1540,286
79,121,13,18,0,42,0,14,0,0,81,0,55,12,13,30,0,7,0
80,115,275,398,378,431,14,318,80,55,894,64,598,204,417,450,29,272,117
80,116,662,1187,1169,1356,124,942,172,235,2991,290,1988,590,1305,1524,124,955,314
80,117,3498,5960,6510,7037,744,5016,1054,1897,14375,1614,9803,2848,6910,7282,681,4733,1574
80,118,760,1194,1027,1354,64,960,146,90,2827,275,1954,465,1202,1366,64,885,196
80,119,160,213,211,387,25,203,22,18,907,108,539,140,245,373,19,189,24
80,120,199,255,225,319,17,212,21,0,635,73,413,125,215,311,10,178,30
80,121,89,135,122,155,5,106,33,0,299,29,191,77,163,144,6,85,39
81,112,19,54,24,38,0,24,11,22,88,10,48,30,37,50,0,24,19
81,117,51,121,95,159,6,98,20,0,331,23,211,67,138,142,5,87,19
81,118,263,688,614,750,41,509,126,200,1526,146,1027,324,776,751,39,484,161
81,119,1726,5373,5284,5695,655,3969,1042,2598,12033,1301,8123,2578,6291,6325,631,4138,1519
81,120,1635,4417,5127,5305,673,3733,842,1919,11152,1385,7638,2097,5926,5832,646,3886,1215
81,121,177,346,401,392,37,292,47,100,865,100,622,140,468,468,37,315,74
82,110,72,87,47,67,0,44,14,0,149,12,90,44,53,82,0,46,14
82,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,112,42,72,101,97,0,74,14,0,208,12,147,30,108,94,0,66,16
82,113,0,18,0,15,0,11,0,0,38,0,18,7,13,11,0,7,0
82,114,29,78,63,78,0,50,18,0,180,6,102,55,88,73,0,45,23
82,115,559,881,1141,1161,167,838,153,320,2361,330,1637,391,1135,1192,155,799,233
82,116,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
82,117,17,37,0,35,0,15,8,0,81,5,41,29,24,32,0,11,9
82,119,5971,14261,15535,15617,1783,11379,2453,7374,33326,3504,23261,6555,16450,17709,1721,11882,4102
82,120,16813,36064,43499,44642,6451,31698,6443,16553,92188,12560,64737,14865,45970,47541,6061,33017,8416
82,121,355,627,658,738,93,507,106,118,1540,211,1023,296,804,787,86,495,178
83,110,232,397,374,411,49,285,72,91,882,100,585,194,448,471,51,292,122
83,111,1155,2369,2977,3089,448,2252,363,875,6246,823,4495,899,3278,3143,369,2232,508
83,112,44,126,134,158,13,119,14,39,332,33,236,54,165,174,20,117,26
83,113,18,26,11,25,0,12,5,0,75,0,34,16,16,28,0,9,11
83,114,44,47,31,42,0,24,11,0,99,6,45,38,30,46,0,21,13
83,115,0,15,17,20,0,13,0,0,50,8,34,6,19,20,0,13,0
83,116,338,510,545,645,92,457,83,91,1274,194,873,195,606,629,88,416,101
83,117,728,1954,1852,2184,276,1471,388,738,4485,555,3004,876,2296,2269,256,1508,451
83,118,422,906,1172,1199,146,897,146,417,2393,274,1790,317,1238,1183,128,885,158
83,119,6639,18109,18712,19723,2467,13571,3635,9887,41696,4750,27695,9237,20209,21973,2227,14124,5574
83,120,2959,5191,6138,6521,950,4727,812,1429,13211,1855,9422,1916,6909,6690,889,4687,1072
83,121,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0
83,123,237,340,358,417,35,297,45,50,831,91,583,145,390,404,26,264,86
84,108,0,11,0,12,0,0,0,0,18,0,10,7,0,6,0,0,0
84,109,20,34,0,20,0,11,8,0,43,0,22,19,17,23,0,11,11
84,110,32,45,28,43,7,28,8,0,90,12,51,22,37,42,5,23,14
84,116,1004,2432,2746,2946,407,2004,517,1016,6085,813,4102,1158,3151,3072,391,2030,631
84,117,677,1386,1133,1518,112,956,296,271,3056,343,1926,729,1489,1505,117,904,355
84,118,985,2891,2432,2920,320,1943,573,1014,6110,727,3965,1389,3248,3148,301,2000,777
84,119,1056,2338,2700,2841,364,2018,380,764,5941,792,4128,972,3101,3070,356,2083,541
84,120,17,46,33,42,0,25,6,0,102,6,63,24,42,45,0,26,10
84,121,173,223,168,230,26,151,37,12,487,49,298,116,180,237,23,136,54
84,122,748,1103,1144,1336,115,982,137,250,2671,248,1827,520,1165,1278,109,814,232
84,123,15,18,20,32,0,17,0,0,77,0,53,6,20,40,0,15,0
85,109,43,172,79,143,7,93,43,50,288,17,174,93,150,133,10,73,50
85,112,41,74,31,71,0,43,15,0,151,9,90,42,60,64,0,30,22
85,113,871,2100,2033,2409,334,1611,424,512,4902,710,3232,936,2720,2487,349,1602,496
85,114,590,1188,1126,1354,171,929,231,182,2746,377,1838,510,1489,1381,178,899,267
85,115,18,107,55,103,0,60,26,17,185,16,110,52,98,77,0,50,15
85,116,325,829,583,771,86,499,173,239,1600,179,1015,398,845,829,82,516,225
85,117,767,1745,1647,1936,294,1324,312,536,3910,514,2660,736,2068,1974,210,1330,424
85,118,1651,3785,3679,4188,513,2940,655,1016,8677,1098,5911,1637,4694,4475,513,2952,929
85,119,496,762,702,836,72,595,138,104,1684,169,1127,366,816,827,69,515,213
85,120,1415,2357,2789,2863,338,2059,402,752,5937,704,4071,1137,2893,3052,336,1984,624
85,121,63,76,52,83,11,48,14,0,205,22,109,39,53,91,11,43,19
85,122,0,25,0,32,0,10,0,0,84,0,40,19,0,20,0,8,0
86,106,25,37,0,25,0,11,14,0,45,0,17,28,13,20,0,6,14
86,107,0,34,0,20,0,0,8,0,48,0,21,21,16,10,0,0,5
86,108,100,166,39,113,0,51,52,24,220,0,90,127,56,107,0,33,64
86,109,74,107,24,76,0,47,29,0,140,0,73,65,46,64,0,26,36
86,111,588,1203,939,1270,192,855,211,265,2537,383,1642,505,1268,1257,182,782,281
86,112,36,66,38,72,8,34,13,11,160,19,82,42,46,80,11,31,15
86,113,321,875,619,855,90,551,182,194,1804,219,1136,426,974,914,112,531,233
86,114,0,34,0,29,0,5,9,0,67,0,27,34,11,26,0,8,5
86,115,160,241,229,279,29,200,45,50,540,52,366,108,246,247,16,166,63
86,116,1270,2377,2151,2527,332,1732,447,648,5230,647,3481,1083,2591,2703,309,1743,630
86,117,208,514,361,494,33,325,109,83,1027,84,679,236,546,478,26,320,117
86,118,53,70,27,65,0,34,6,0,127,9,79,29,20,62,0,26,9
86,119,216,325,216,320,31,199,73,41,619,57,368,185,262,292,21,160,96
86,120,798,1075,992,1198,111,827,195,160,2476,272,1616,523,1057,1238,119,748,272
86,121,443,776,562,807,76,483,143,120,1728,142,1011,509,695,812,61,424,199
86,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,106,80,162,46,113,0,42,51,0,241,0,100,122,86,120,0,41,71
87,107,48,109,15,67,0,26,35,12,147,0,56,84,65,73,0,24,42
87,110,242,381,371,459,53,295,65,51,907,131,592,170,431,448,34,297,77
87,111,229,347,226,395,17,242,68,0,778,95,463,192,270,368,21,196,80
87,112,0,13,0,9,0,0,0,0,27,0,9,7,0,8,0,0,0
87,113,0,0,0,0,0,0,0,0,17,0,0,5,0,0,0,0,0
87,114,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
87,115,14,25,13,44,0,22,0,0,159,0,86,21,14,38,0,15,0
87,116,69,105,23,129,0,45,19,0,343,14,166,74,0,128,0,47,20
87,117,0,0,0,8,0,0,0,0,19,0,9,5,0,6,0,0,0
87,118,57,90,12,84,0,45,5,0,183,0,107,52,25,88,0,39,7
87,119,65,78,64,99,0,78,0,0,224,8,152,39,66,106,0,65,0
87,120,688,997,1005,1116,90,790,171,172,2300,220,1552,491,1069,1168,98,735,258
87,121,509,835,646,856,73,573,131,137,1823,197,1160,394,751,902,90,527,192
87,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,105,56,88,15,61,0,26,33,11,111,0,42,66,36,50,0,16,33
88,106,47,239,71,496,0,346,130,18,785,13,503,256,187,280,0,149,104
88,107,45,176,76,149,0,82,52,42,287,18,157,107,156,138,0,75,55
88,108,720,1566,814,1396,142,934,249,202,2794,327,1884,568,1407,1387,130,944,237
88,109,311,413,314,451,37,289,103,79,902,90,554,238,345,444,46,259,119
88,110,649,1281,1238,1414,157,953,287,400,2888,320,1902,645,1475,1461,157,940,346
88,111,163,394,186,337,35,196,72,46,724,70,428,176,319,346,29,199,70
88,112,19,17,0,10,0,0,6,0,31,0,6,15,0,14,0,0,9
88,113,0,0,0,0,0,0,0,0,23,0,9,0,0,0,0,0,0
88,114,512,550,267,514,41,329,73,0,1009,122,641,229,271,484,35,287,93
88,115,300,461,122,464,6,262,49,12,921,44,550,215,206,390,6,181,37
88,116,742,917,503,932,85,574,103,35,1984,246,1204,419,572,951,82,514,154
88,117,148,153,49,155,7,77,21,0,345,30,189,76,38,144,6,68,27
88,118,72,114,43,97,6,52,26,0,202,13,106,72,54,100,7,48,32
88,119,529,728,635,869,141,588,97,45,1695,274,1124,279,742,818,109,514,147
88,120,340,539,357,543,20,371,76,14,1104,97,698,266,479,538,32,300,97
88,121,247,354,213,371,5,253,36,0,750,73,483,157,289,355,8,208,46
89,104,313,431,312,411,48,273,90,69,848,105,526,217,361,437,57,253,127
89,105,230,380,121,296,0,165,101,39,592,20,333,226,210,278,0,147,104
89,106,2624,5381,4018,4999,568,3269,1106,1875,10616,1148,6633,2800,4842,5610,543,3352,1676
89,107,1530,3550,3392,4014,650,2672,667,1545,8295,1332,5491,1464,3826,4281,659,2813,782
89,108,1795,2882,1899,2795,353,1822,538,426,5695,771,3683,1200,2459,2856,364,1794,633
89,109,251,327,217,338,10,201,74,16,668,56,416,181,247,323,6,195,76
89,110,0,12,0,5,0,0,0,0,51,0,11,12,0,7,0,0,0
89,111,26,26,15,40,0,17,0,0,103,11,52,11,13,40,0,18,0
89,112,218,232,40,273,0,101,31,0,634,40,320,166,48,262,0,84,38
89,113,232,275,28,218,0,79,33,0,500,9,237,185,30,209,0,56,45
89,114,518,568,358,601,51,373,100,11,1227,136,738,298,362,580,44,304,139
89,115,1224,2309,2117,2562,395,1676,379,560,5343,771,3435,1067,2427,2724,325,1715,571
89,116,266,275,42,236,0,108,39,0,520,24,259,187,45,230,0,85,54
89,117,184,215,86,214,13,123,28,0,478,48,271,113,114,221,10,101,47
89,118,951,1293,944,1419,128,955,141,75,2885,364,1888,521,1126,1389,123,829,242
89,119,2769,4966,5021,5826,869,4136,720,1270,11970,1812,8097,2002,5842,6113,862,3920,1181
89,120,339,333,148,343,0,206,28,0,745,35,434,181,138,316,0,160,36
89,121,278,341,281,446,5,280,25,23,963,62,627,180,271,451,10,240,44
89,122,93,90,68,125,0,67,6,0,253,10,159,56,78,96,0,54,7
89,123,613,747,887,1013,73,718,104,53,2035,227,1435,313,862,1017,68,678,129
89,124,102,115,49,122,0,86,7,0,273,6,178,53,41,116,0,80,7
89,125,22,28,19,28,0,19,0,0,53,6,32,15,20,25,0,13,0
90,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,105,498,810,462,714,32,460,181,83,1451,97,874,432,623,696,46,386,233
90,106,10939,23328,24843,27644,4903,19021,3659,10029,57843,9582,39320,8913,27072,30168,4661,20268,5185
90,107,2365,4529,5016,5868,1059,4052,611,1562,11942,2194,8299,1395,5513,6069,1051,4161,721
90,108,979,1466,779,1338,131,888,242,133,2659,322,1697,595,1032,1284,107,787,302
90,109,166,251,88,207,12,118,41,0,462,35,266,118,140,220,16,105,60
90,111,1724,3561,3113,4002,601,2713,560,1156,8182,1232,5339,1513,3712,4132,558,2560,876
90,112,517,842,422,885,77,455,116,88,1846,200,1063,437,566,886,52,431,162
90,113,127,162,46,161,0,55,16,0,437,7,224,126,66,160,0,50,19
90,114,711,883,465,813,26,508,137,0,1697,150,1004,467,599,818,21,436,186
90,115,165,357,85,271,6,137,41,18,632,38,347,185,182,277,8,141,57
90,116,62,84,0,59,0,0,24,0,149,0,42,79,0,67,0,0,31
90,117,725,1047,448,945,86,559,151,81,2004,225,1161,524,675,1002,77,529,234
90,118,90,135,30,122,0,59,8,0,268,15,143,70,64,116,0,55,11
90,119,313,321,137,339,33,175,39,0,734,74,412,186,176,314,29,141,39
90,120,839,1054,713,1111,45,706,164,41,2255,210,1387,556,758,1061,45,580,233
90,121,1509,1681,1416,1849,120,1280,216,58,3743,386,2451,815,1421,1841,98,1106,345
90,122,873,953,739,1155,65,709,107,27,2457,259,1516,538,706,1198,60,650,178
90,123,1612,2032,1978,2353,222,1693,238,244,4861,578,3316,876,1999,2430,224,1547,380
90,124,743,769,423,788,18,450,108,30,1762,80,1010,496,344,778,26,372,136
90,125,143,119,12,138,0,35,23,0,357,13,151,130,0,138,0,38,24
91,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,104,458,821,601,857,140,563,136,147,1741,297,1136,304,793,874,148,555,151
91,105,2633,4579,3539,4796,748,3240,696,977,9848,1558,6526,1701,4427,4999,733,3232,867
91,106,2197,3047,2322,3313,536,2246,415,177,6719,1187,4375,1091,2852,3358,529,2065,615
91,107,1323,1510,1118,1752,283,1152,199,40,3420,567,2227,556,1172,1631,238,1012,271
91,108,1441,2191,1254,2079,255,1371,338,200,4171,581,2664,878,1737,2038,232,1247,454
91,109,76,175,47,133,6,80,19,0,292,25,185,72,130,152,8,92,19
91,110,0,13,0,8,0,0,0,0,37,0,0,19,0,9,0,0,0
91,111,171,236,120,250,7,122,34,0,528,41,276,158,151,231,10,102,40
91,112,492,814,795,1091,225,690,105,134,2207,476,1378,299,927,1078,211,635,164
91,113,59,64,0,47,0,10,10,0,138,0,43,61,13,49,0,11,12
91,114,122,214,27,157,0,68,19,0,367,7,209,99,67,156,0,69,23
91,115,141,336,80,232,0,135,60,0,524,36,294,167,200,244,0,126,64
91,116,253,331,63,258,13,149,48,0,515,51,269,177,125,251,17,89,92
91,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,118,306,364,246,412,39,265,42,0,872,115,541,169,274,416,36,222,72
91,119,46,83,24,112,0,48,11,0,382,0,160,125,44,100,0,36,17
91,120,485,508,230,571,6,313,42,0,1236,76,727,288,192,572,6,305,46
91,121,4350,6752,7077,7815,1039,5526,1052,1591,16183,2175,10991,2951,7684,8353,996,5457,1657
91,122,8773,19085,19615,20856,2919,14440,3356,7951,44765,5914,29886,8920,21582,23870,2816,15417,5486
91,123,2586,2977,2462,3102,337,2133,466,175,6555,825,4160,1479,2469,3391,354,1977,872
91,124,1981,2153,1936,2263,219,1525,361,142,4891,588,3052,1173,1833,2572,214,1483,648
91,125,479,466,328,550,29,359,29,0,1144,144,714,208,307,515,36,299,43
91,126,58,55,36,81,9,41,13,0,175,20,108,39,49,78,5,40,21
92,102,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0
92,104,1060,1683,1163,1784,310,1180,257,235,3474,604,2284,573,1502,1685,267,1095,297
92,105,1006,1304,799,1358,239,862,162,53,2741,507,1696,475,978,1343,225,794,224
92,106,856,1222,497,1089,117,695,158,0,2222,300,1344,493,776,1082,109,590,235
92,107,1174,1612,978,1623,237,1061,237,38,3206,499,2048,623,1288,1551,195,945,333
92,108,408,633,510,711,96,476,85,75,1440,232,927,237,605,691,108,421,106
92,109,0,0,0,7,0,0,0,0,17,0,6,0,0,5,0,0,0
92,110,14,19,0,8,0,0,8,0,73,0,0,51,0,11,0,0,9
92,111,48,74,0,42,0,0,22,0,124,0,38,50,0,43,0,0,22
92,112,13,23,0,43,0,6,0,0,129,6,39,38,0,42,0,5,0
92,113,41,60,13,50,0,16,11,0,135,0,49,55,26,54,0,17,14
92,114,0,11,0,8,0,0,0,0,52,0,23,7,0,9,0,0,0
92,115,150,232,354,361,59,239,31,49,787,137,526,87,346,392,58,263,39
92,116,668,835,709,1046,166,689,72,23,2101,390,1340,314,765,1014,151,616,96
92,117,309,386,136,378,15,190,46,0,809,83,427,235,202,368,16,160,66
92,118,1102,1457,1140,1643,191,1038,200,222,3412,465,2108,704,1187,1635,165,923,317
92,119,179,204,12,202,0,62,20,0,587,13,268,176,44,175,0,48,33
92,120,1226,1701,907,1696,154,1041,205,71,3493,446,2183,734,1006,1699,166,926,281
92,121,932,1135,630,1131,112,695,153,44,2425,318,1446,532,738,1189,111,658,217
92,122,958,1133,703,1092,96,693,192,50,2308,272,1401,559,744,1172,88,658,298
92,123,145,196,232,291,40,202,29,56,592,100,389,85,230,301,51,179,51
92,124,3405,5616,6585,7024,1147,4840,919,1421,14676,2342,9811,2480,7119,7614,1077,4929,1480
92,125,5409,10184,11970,12612,1970,8728,1777,4257,26357,4017,17810,4450,12338,13704,1907,9058,2541
92,126,4971,8280,9960,10575,1760,7460,1312,2158,21788,3478,15057,3226,10984,11205,1700,7590,1830
92,127,1979,2377,2824,3084,422,2145,367,310,6301,929,4195,1104,2751,3210,398,2015,573
93,102,32,75,11,44,0,14,25,0,97,0,35,60,37,46,0,8,35
93,103,1678,3436,2208,3260,428,2142,625,709,6570,849,4183,1517,3168,3297,376,2014,861
93,104,694,913,426,855,109,573,118,28,1738,259,1084,345,572,861,100,504,187
93,105,565,757,430,796,119,485,103,0,1634,285,965,318,520,783,131,423,129
93,106,1281,1997,1616,2420,516,1603,197,256,4871,1097,3118,601,2011,2409,525,1469,306
93,107,654,1094,621,1082,131,675,175,95,2178,303,1357,456,887,1057,94,643,213
93,108,254,424,433,533,106,362,41,90,1192,221,785,143,514,603,104,386,85
93,109,27,132,24,133,0,37,19,0,350,13,146,99,47,121,0,32,17
93,110,35,91,36,91,9,41,13,11,324,22,159,100,57,96,13,37,15
93,111,338,381,374,441,71,292,65,65,995,146,609,197,345,487,75,283,115
93,112,28,55,0,38,0,6,0,0,117,8,46,38,0,40,0,5,0
93,113,128,155,29,168,0,72,21,0,382,12,188,128,77,160,0,57,27
93,114,579,916,968,1187,229,798,115,191,2466,501,1616,330,1084,1258,236,797,173
93,115,169,224,31,163,0,71,50,0,367,6,171,142,54,177,0,74,69
93,116,143,150,95,159,14,113,7,0,319,41,203,48,103,145,13,90,13
93,117,168,104,63,167,15,104,7,0,352,67,213,32,13,161,20,90,7
93,118,386,414,271,498,42,295,35,21,1077,106,652,205,219,463,39,251,43
93,119,498,603,221,593,47,377,19,0,1248,195,789,177,279,610,46,355,22
93,120,379,452,165,388,22,243,22,0,880,73,538,200,163,430,19,243,35
93,121,279,317,55,331,7,149,21,0,914,22,477,237,74,340,5,140,31
93,122,858,851,601,899,76,536,125,31,1970,205,1161,500,478,971,73,518,199
93,123,914,857,1069,1182,182,736,180,49,2467,391,1526,496,850,1238,147,739,263
93,124,1724,2182,2227,2647,339,1835,314,214,5425,839,3628,906,2323,2768,354,1777,462
93,125,10712,22856,30594,30541,5238,21719,3508,11831,63634,10131,44896,8577,30616,33083,4820,23164,4991
93,126,12178,26867,34934,34781,5927,24371,4447,13552,73474,11601,50686,11169,35887,38678,5647,26288,6703
93,127,4455,6292,6514,7416,1207,5216,859,928,15361,2409,10384,2513,7157,7905,1086,5142,1537
94,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,102,167,400,126,292,0,177,99,56,564,23,318,218,283,272,0,141,112
94,103,2168,4272,3593,4566,718,2959,868,1092,9345,1401,6037,1867,4574,4726,678,3041,986
94,104,790,1022,518,1010,131,610,159,0,2006,308,1222,438,629,963,115,509,231
94,105,677,803,353,776,93,492,89,0,1586,218,958,345,434,746,91,393,141
94,106,125,158,0,159,0,73,13,0,317,37,162,95,25,148,0,53,17
94,107,129,183,0,149,0,68,20,0,456,0,241,95,50,136,0,48,26
94,108,42,86,0,89,0,34,0,0,200,0,128,25,19,74,0,22,0
94,109,1017,1280,1225,1639,311,1071,141,96,3322,656,2105,481,1279,1602,285,978,219
94,110,0,0,0,7,0,0,0,0,57,0,12,10,0,6,0,0,0
94,111,16,29,11,42,0,9,6,0,149,11,55,51,13,37,0,7,7
94,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,113,0,0,0,5,0,0,0,0,28,0,5,7,0,5,0,0,0
94,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,119,117,215,11,179,0,86,5,0,374,27,233,53,73,179,0,69,10
94,120,989,1549,948,1427,151,898,199,200,3169,335,1942,743,1149,1625,132,902,316
94,121,187,244,29,233,0,82,10,0,642,18,309,179,15,214,0,59,17
94,122,874,958,480,935,40,552,117,17,2019,205,1157,504,430,969,41,483,173
94,123,969,933,845,1149,72,797,61,14,2433,318,1599,383,716,1229,74,742,77
94,124,1833,2739,2926,3368,564,2302,440,461,7034,1187,4674,1116,3301,3605,588,2334,609
94,125,39622,113911,139993,136547,20720,95850,19924,82901,294297,40270,202346,51663,131292,157750,19506,106478,31702
94,126,26341,88433,98347,98724,14436,67552,16719,71355,215039,27975,142874,44176,88998,116315,13513,75322,27443
94,127,3033,4232,3933,4799,776,3341,634,829,9746,1531,6547,1651,4217,4941,726,3197,955
95,101,95,239,151,233,26,149,54,45,466,58,290,111,242,215,24,130,57
95,102,3330,7369,6480,7660,1064,5264,1262,2426,16079,2163,10654,3235,7992,8404,1073,5351,1914
95,103,4911,11028,10991,12523,1945,8646,1859,4270,25868,3747,17553,4523,12748,13325,1758,8863,2626
95,104,1122,1468,558,1209,107,761,246,12,2452,246,1472,667,813,1189,100,629,357
95,105,725,959,250,748,49,390,152,20,1583,124,848,526,302,788,61,337,208
95,106,329,498,12,307,0,123,73,0,754,0,339,306,75,321,0,102,94
95,107,123,196,20,153,0,78,21,0,383,13,196,102,41,144,0,53,26
95,108,38,75,15,76,0,42,0,0,139,5,98,19,46,63,0,27,0
95,109,11,42,11,60,0,25,0,0,180,16,90,27,23,65,0,27,0
95,110,0,0,0,5,0,0,0,0,78,0,32,10,0,6,0,0,0
95,111,77,142,14,126,0,59,14,0,287,9,182,60,67,121,0,58,13
95,112,386,654,333,566,47,355,114,62,1228,107,730,322,455,572,41,341,158
95,113,123,216,0,119,0,62,17,0,295,0,153,110,72,141,0,62,35
95,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,119,0,0,0,12,0,0,0,0,62,0,7,23,0,10,0,0,0
95,120,1800,2576,1766,2804,387,1922,326,316,5576,798,3656,992,2175,2612,348,1546,546
95,121,435,497,309,476,28,304,54,16,1075,116,653,246,331,524,22,276,121
95,122,410,413,205,436,28,245,23,0,947,108,558,196,195,443,26,214,36
95,123,897,1123,932,1399,169,933,98,47,2838,475,1878,379,991,1382,182,837,138
95,124,4537,7430,9294,9940,1734,7001,1107,2172,20376,3463,14078,2780,9944,10423,1671,7014,1621
95,125,11092,18349,22044,23549,4196,16457,2758,5755,48844,8361,33708,6734,23321,25290,4027,17233,3846
95,126,32604,56618,66418,71351,13438,49101,8768,19415,149730,26549,101461,21692,70835,78368,13098,52353,12876
95,127,3977,4930,5295,5942,974,4160,752,590,12238,1926,8183,2103,5518,6260,897,3991,1286
96,100,659,1335,622,1154,92,690,277,196,2339,217,1473,608,1052,1141,78,693,278
96,101,839,1579,928,1459,139,967,253,194,3024,337,1929,684,1408,1491,140,919,343
96,102,854,1298,1047,1457,156,991,201,144,2947,392,1976,527,1331,1469,135,933,267
96,103,725,1058,689,1100,100,681,154,41,2252,247,1414,516,879,1104,90,620,203
96,104,504,695,306,648,30,424,97,0,1323,150,783,332,435,644,30,338,129
96,105,772,865,422,875,176,519,98,44,1867,397,1016,405,417,928,198,458,170
96,106,230,502,13,313,0,105,80,0,691,12,313,293,80,310,0,87,94
96,107,46,138,0,65,0,14,16,0,197,0,75,95,33,68,0,17,20
96,108,0,0,0,0,0,0,0,0,25,0,0,5,0,0,0,0,0
96,109,23,49,0,54,0,22,0,0,151,0,74,46,0,45,0,21,0
96,110,182,344,92,270,24,143,50,31,625,48,342,170,179,296,19,133,73
96,111,32,138,0,97,0,47,10,0,259,13,152,53,0,88,0,36,12
96,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,118,46,70,0,42,0,20,13,0,102,0,41,40,16,44,0,16,21
96,119,105,70,11,102,0,17,19,0,299,0,118,112,0,98,0,18,21
96,120,606,695,214,644,27,321,70,0,1452,103,792,394,243,660,23,256,106
96,121,778,818,404,792,20,455,120,0,1708,169,1031,417,416,862,23,441,169
