x,y,Ind,Ind_0_3,Ind_11_17,Ind_18_24,Ind_25_39,Ind_40_54,Ind_4_5,Ind_55_64,Ind_65_79,Ind_6_10,Ind_80p,Ind_inc,Ind_snv,Men,Men_pauv
88,88,2,0.1,0.2,0.4,0.2,0.5,0,0.3,0.2,0.1,0,0,44447.2,0.7,0.1
88,89,3,0.2,0.4,0.5,0.3,0.7,0,0.4,0.3,0.2,0,0,66670.8,1,0.1
88,68,2,0.1,0.3,0.1,0.3,0.6,0,0.3,0.1,0.1,0.1,0,48201.2,0.8,0.1
88,69,17,0.6,2.4,0.6,2.7,4.9,0.4,2.4,1,0.6,1,0.4,409710.1,7.1,0.8
88,111,2,0,0.2,0.1,0.2,0.7,0,0.4,0.2,0.2,0,0,47776.8,0.8,0
88,114,4,0.1,0.4,0.1,0.4,1.4,0.1,0.7,0.4,0.3,0.1,0,95553.6,1.6,0.1
88,115,1,0,0.1,0,0.1,0.4,0,0.2,0.1,0.1,0,0,23888.4,0.4,0
88,116,27,0.5,2.5,1,2.9,9.3,0.5,4.9,2.9,2,0.5,0,644986.9,10.8,0.5
88,70,41,3,3,1,7,5,3,9,8,1,0,1,867818.9,14,2
88,93,17,1,1.4,1.7,2.5,5.7,0.2,1.2,2,0.3,0.5,0.5,380213,6,0.2
88,71,27,1,2,2,2,8,0,10,1,0,1,0,655330.1,11,1
88,72,18,0.6,1.5,0.7,3.3,3.7,0.4,2.6,2.4,0.9,1.7,0.2,331100.9,6.5,1.1
88,73,7,0.2,0.6,0.3,1.3,1.4,0.1,1,0.9,0.4,0.7,0.1,128761.5,2.5,0.4
88,53,58,0,10,4,2,17,1,0,14,4,5,1,1037665,20,6
88,54,14,0.5,1,0.5,2.9,3.4,0.5,1.4,1.4,1.4,0.5,0.5,369767.7,5.3,0
88,55,42,1,4,4,11,7,1,5,1,4,2,2,784184.1,15,3
88,57,11,0.3,1.2,0.8,1.5,3,0.2,1.6,1.6,0.5,0.2,0.1,253537.3,4.4,0.3
88,58,8,0.2,0.9,0.6,1.1,2.2,0.1,1.1,1.2,0.4,0.1,0.1,184390.7,3.2,0.2
88,121,9,0.4,0.7,0.7,0.5,2.5,0,2.5,0.9,0.4,0.4,0,220891.3,3.8,0.2
88,122,2,0.1,0.1,0.1,0.1,0.6,0,0.6,0.2,0.1,0.1,0,49087,0.8,0
88,62,23,0.6,2.1,1.3,4.4,5.3,0.1,3.8,2.5,1.3,1.3,0.3,526207.4,9.5,1
88,63,5,0.1,0.4,0.3,1,1.2,0,0.8,0.5,0.3,0.3,0.1,114392.9,2.1,0.2
88,20,25,0.8,3.7,1.6,2,8.6,0,2.3,2.4,1.6,0.8,1.2,558237.6,9.4,0.8
88,64,13,0.3,1.2,0.7,2.5,3,0.1,2.2,1.4,0.7,0.7,0.2,297421.6,5.4,0.6
88,86,3,0.2,0.4,0.5,0.3,0.7,0,0.4,0.3,0.2,0,0,66670.8,1,0.1
88,21,11.5,0.4,1.7,0.7,0.9,4,0,1.1,1.1,0.7,0.4,0.5,256789.3,4.3,0.4
89,22,9,0.3,1.3,0.6,0.7,3.1,0,0.8,0.9,0.6,0.3,0.4,200965.5,3.4,0.3
89,89,7,0.5,0.8,1.2,0.7,1.5,0.1,1,0.7,0.4,0.1,0,155565.2,2.4,0.2
89,68,7,0.2,1,0.3,1.1,2,0.2,1,0.4,0.2,0.4,0.2,168704.1,2.9,0.3
89,69,3,0.1,0.4,0.1,0.5,0.9,0,0.4,0.2,0.1,0.2,0.1,72301.8,1.3,0.1
89,112,2,0,0.2,0.1,0.2,0.7,0,0.4,0.2,0.2,0,0,47776.8,0.8,0
89,116,4,0.1,0.4,0.1,0.4,1.4,0.1,0.7,0.4,0.3,0.1,0,95553.6,1.6,0.1
89,90,11,0.6,0.9,1.1,1.6,3.7,0.2,0.8,1.3,0.2,0.3,0.3,246020.2,3.9,0.2
89,71,3,0.1,0.2,0.1,0.6,0.6,0.1,0.4,0.4,0.2,0.3,0,55183.5,1.1,0.2
89,72,5,0.2,0.4,0.2,0.9,1,0.1,0.7,0.7,0.3,0.5,0,91972.5,1.8,0.3
89,74,29,0.9,2.4,1.2,5.4,5.9,0.6,4.2,3.9,1.5,2.7,0.3,533440.3,10.5,1.8
89,75,3,0.3,0.1,0.2,0.7,0.6,0,0.4,0.3,0.3,0,0.1,53722.8,0.9,0.3
89,54,41,3,6,4,9,5,0,3,5,1,3,2,889596.8,16,1
89,55,27,0.8,3,1.8,3.6,7.4,0.5,3.9,3.9,1.3,0.5,0.3,622318.7,10.7,0.8
89,56,6,0.2,0.7,0.4,0.8,1.6,0.1,0.8,0.9,0.3,0.1,0.1,138293.1,2.4,0.2
89,57,26,0.7,2.9,1.8,3.4,7.2,0.5,3.7,3.7,1.3,0.5,0.3,599269.9,10.3,0.7
89,122,2,0.1,0.1,0.1,0.1,0.6,0,0.6,0.2,0.1,0.1,0,49087,0.8,0
89,124,9,0.4,0.7,0.7,0.5,2.5,0,2.5,0.9,0.4,0.4,0,220891.3,3.8,0.2
