x,y,Ind,Ind_0_3,Ind_11_17,Ind_18_24,Ind_25_39,Ind_40_54,Ind_4_5,Ind_55_64,Ind_65_79,Ind_6_10,Ind_80p,Ind_inc,Ind_snv,Men,Men_pauv
0,3,1,0,0.1,0.1,0.1,0.2,0,0.2,0.2,0.1,0,0,21285.3,0.4,0.1
0,15,2,0,0,0.1,0.2,0.5,0.1,0.4,0.6,0,0,0.1,43633.9,1,0.1
0,28,1,0.1,0,0,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0,22427.3,0.4,0
0,114,2,0,0.2,0,0.3,0.6,0,0.2,0.3,0.2,0.2,0,54473.1,1,0.1
0,121,2,0,0.2,0,0.3,0.6,0,0.2,0.3,0.2,0.2,0,54473.1,1,0.1
0,126,2,0.1,0.1,0,0.1,0.4,0,0.6,0.3,0.1,0.2,0.1,56872.3,1,0.2
1,44,2,0,0.1,0.1,0.6,0.2,0,0.3,0.4,0.1,0.1,0.1,54601.2,0.9,0
1,85,2,0,0,0.3,0.3,0.3,0,0.3,0.4,0.2,0.2,0,55184.2,0.9,0.1
1,111,1,0,0.1,0,0.1,0.3,0,0.1,0.2,0.1,0.1,0,27236.6,0.5,0
2,15,7,0,0,0.5,1,1.6,0.2,1.4,2.1,0,0,0.2,152718.5,3.5,0.5
2,88,2,0,0,0.3,0.3,0.3,0,0.3,0.4,0.2,0.2,0,55184.2,0.9,0.1
3,40,2,0,0.2,0,0.1,0.5,0,0.2,0.6,0.1,0.3,0,49220.6,0.9,0.1
3,45,2,0,0.1,0.1,0.6,0.2,0,0.3,0.4,0.1,0.1,0.1,54601.2,0.9,0
3,74,5,0.1,0.7,0.2,0.8,1.4,0.2,0.5,0.5,0.4,0.2,0,125199.1,1.9,0
3,82,2,0,0.3,0.1,0.3,0.6,0.1,0.2,0.2,0.1,0.1,0,50079.7,0.8,0
3,112,1,0,0.1,0,0.1,0.3,0,0.1,0.2,0.1,0.1,0,27236.6,0.5,0
3,123,2,0,0.2,0,0.3,0.6,0,0.2,0.3,0.2,0.2,0,54473.1,1,0.1
3,126,1,0,0.1,0,0,0.2,0,0.3,0.2,0,0.1,0.1,28436.1,0.5,0.1
4,75,3,0.1,0.4,0.1,0.5,0.9,0.1,0.3,0.3,0.2,0.1,0,75119.5,1.2,0
