x,y,val
7,2,389
5,8,812
5,13,2
1,9,7
10,6,2122
11,15,1588
0,13,376
8,5,577
3,14,1154
12,11,855
15,9,1834
5,4,1779
10,0,181
10,5,2005
8,7,374
6,14,63
0,8,55
2,5,910
1,14,242
4,3,153
10,10,2584
5,1,63
1,0,40
1,10,1350
14,14,625
9,15,62
4,12,65
9,6,2053
13,14,2583
11,11,226
8,11,859
13,4,40
1,12,911
5,12,168
1,1,1
5,14,300
12,14,2364
10,7,1403
6,1,76
0,6,1366
11,6,1007
13,10,466
9,7,625
15,1,6453
3,13,964
13,8,5063
14,7,159
4,1,9
13,9,1146
12,13,1544
3,2,24
12,6,83
15,6,4325
11,4,1341
10,15,296
14,9,1694
2,6,1580
11,7,3291
3,4,95
2,9,959
4,13,9
9,1,361
4,10,331
8,14,1693
9,3,161
14,13,1893
7,1,9
15,2,3769
12,15,5325
14,4,171
0,9,66
9,12,805
6,3,425
7,0,1298
3,12,1089
12,10,768
11,3,1128
6,7,1146
3,5,551
11,1,7143
3,1,425
4,9,2399
12,12,1216
3,0,1329
4,4,317
10,8,1291
15,5,5263
14,8,704
15,7,246
9,9,699
9,8,1241
7,6,1008
8,8,1234
13,2,13
10,9,1157
0,7,66
5,7,1941
10,2,731
15,15,2350
15,12,2797
12,2,210
10,1,1712
4,14,480
6,10,1711
15,10,1253
9,10,258
3,10,4099
8,9,2705
5,15,7
11,9,2942
14,10,691
6,0,760
0,0,6
1,3,3367
6,13,907
4,15,12
13,6,5017
0,10,123
6,4,826
3,7,1680
14,12,914
1,13,501
13,0,7
1,6,30
10,13,3431
7,5,1039
15,14,4403
14,15,5538
14,2,7
15,8,1598
7,11,670
13,3,232
5,9,708
10,11,1393
9,0,12
2,10,624
5,5,287
12,4,14
7,3,1521
0,2,5885
9,4,24
13,15,2205
7,12,1894
0,3,1512
9,11,3817
7,9,1058
2,8,20
11,0,7828
12,7,2424
10,4,749
8,13,313
12,1,694
0,14,113
2,14,941
15,0,481
4,0,21
8,2,348
2,4,40
13,5,2272
3,3,1
6,12,1678
2,13,792
8,3,280
6,6,396
6,9,840
2,3,181
3,6,662
6,11,657
8,6,1044
0,4,632
14,6,8339
15,13,77
2,12,432
2,11,1595
11,12,1578
14,5,743
5,3,683
0,15,166
14,11,2016
13,11,2228
0,5,579
12,0,154
7,14,907
4,11,35
1,5,605
7,8,195
1,15,531
7,15,409
6,8,719
3,11,537
6,15,12
10,14,305
2,7,373
5,11,415
11,8,7791
1,11,1500
9,5,1262
1,4,1228
2,2,1008
13,13,1014
5,6,1872
3,15,162
8,0,924
8,1,278
4,5,884
3,9,2430
7,7,596
2,1,2282
5,10,3085
1,8,1
14,0,571
7,10,3107
11,10,169
4,7,11898
14,1,17
11,2,2416
5,2,1492
10,12,899
12,8,828
12,5,19
9,2,447
11,5,2827
4,6,2172
13,1,74
2,15,608
15,3,388
11,14,2298
15,11,1831
4,8,2974
13,12,1878
3,8,1417
2,0,46
13,7,270
7,13,989
11,13,514
8,10,9549
8,12,722
1,2,375
12,3,383
6,2,618
12,9,1687
10,3,455
6,5,145
8,15,521
0,12,66
8,4,91
14,3,156
15,4,487
7,4,244
0,1,111
