x,y,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,TOTAL
7,43,0,0,2,0,0,8,15,3,1,1,0,1,0,1,0,0,1,2,5,0,40
7,44,0,0,3,0,0,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,10
7,45,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
7,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
7,88,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,89,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,92,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,94,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,123,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
8,39,0,0,0,0,1,0,2,1,2,0,0,0,1,2,1,0,0,1,0,0,11
8,40,3,0,6,0,1,7,4,0,1,0,0,0,1,7,0,2,0,4,5,0,41
8,41,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3
8,42,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,43,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,4
8,44,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,45,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,6
8,47,2,0,3,0,1,3,6,0,2,1,0,0,1,0,0,0,0,1,1,0,21
8,59,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,61,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,5
8,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
8,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
8,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
8,127,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,33,0,0,0,0,0,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,6
9,38,0,0,1,0,0,2,1,0,4,1,0,1,0,0,0,0,0,1,0,0,11
9,39,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2,0,7
9,40,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9,42,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
9,44,3,0,0,0,0,1,3,1,0,0,0,0,1,1,0,0,0,0,2,0,12
9,50,0,0,2,0,0,1,2,0,1,0,0,0,1,1,0,0,0,1,1,0,10
9,54,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9,59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,63,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9,66,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3
9,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
9,89,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
9,111,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10,32,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
10,36,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10,37,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10,38,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
10,54,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4
10,59,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
10,91,0,0,4,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,8
10,92,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
10,93,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,4
11,36,0,0,0,0,0,0,1,1,1,0,0,1,0,3,0,0,0,0,0,0,7
11,37,1,0,6,0,0,9,11,2,1,0,0,0,4,32,1,2,0,3,3,0,75
11,38,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
11,42,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,92,0,0,0,0,0,1,1,0,2,0,0,0,1,0,0,0,2,0,1,0,8
11,93,1,0,2,0,0,7,5,2,1,1,0,0,2,2,0,1,0,1,3,0,28
11,94,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
11,103,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
11,108,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
12,31,1,0,0,0,1,0,2,0,3,0,0,0,2,0,0,0,0,0,1,0,10
12,37,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
12,47,0,0,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,5
12,48,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,55,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5
12,61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,63,0,0,3,0,0,1,0,0,5,0,0,1,0,0,1,1,0,1,7,0,20
12,92,1,2,3,1,0,5,5,0,4,3,0,0,2,0,0,4,2,8,5,0,45
12,93,2,2,9,1,2,6,28,2,8,5,0,0,10,2,8,4,7,14,19,0,129
12,94,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,3
12,97,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
12,100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,104,0,0,3,0,1,1,2,1,1,1,0,0,0,0,1,1,0,2,5,0,19
12,105,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,30,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
13,36,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
13,58,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,91,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
13,92,0,1,2,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,8
13,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
13,95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
13,127,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14,29,0,0,0,0,0,1,2,0,0,0,0,0,0,2,0,1,0,0,3,0,9
14,43,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
14,52,4,0,8,0,1,6,7,1,0,0,0,1,1,0,1,2,0,1,3,0,36
14,58,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,6
14,91,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
14,97,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
14,98,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
14,101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14,127,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,3,0,9
15,29,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
15,37,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,2,0,8
15,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2
15,55,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15,60,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
15,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
15,99,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,4
15,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
15,117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
16,32,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
16,33,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
16,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,44,3,0,3,0,0,3,8,2,0,0,1,0,0,2,1,2,0,1,3,0,29
16,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
16,89,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,99,0,0,3,0,0,2,2,0,1,0,0,0,0,1,0,1,0,1,1,0,12
17,27,1,0,1,0,1,1,0,0,3,0,0,0,0,0,1,0,0,0,3,0,11
17,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
17,31,0,0,0,0,0,1,2,1,1,0,0,1,0,0,0,0,0,0,1,0,7
17,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,40,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,2,0,8
17,43,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
17,50,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,5
17,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
17,90,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
18,25,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4
18,27,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
18,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
18,35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,54,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1,0,5
18,66,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18,82,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
19,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,34,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
19,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
19,37,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2
19,42,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,46,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
19,54,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,65,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,1,0,5
19,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
19,126,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
20,24,2,0,2,0,1,0,0,0,4,0,0,0,2,5,1,1,0,0,2,0,20
20,28,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,5
20,29,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,5
20,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,42,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
20,44,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3
20,45,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,53,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
20,54,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
20,57,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3
20,64,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,5
20,65,0,0,0,0,1,2,2,1,4,0,0,2,0,0,1,0,0,1,2,0,16
20,92,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
21,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
21,28,2,0,2,0,0,1,5,0,1,0,0,0,1,1,0,2,1,3,6,0,25
21,29,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,3,0,7
21,33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,43,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
21,61,1,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,8
22,25,0,0,1,0,0,3,1,0,4,0,0,0,0,3,1,0,2,1,4,0,20
22,26,3,0,12,0,1,6,17,20,14,3,0,0,11,23,1,5,3,10,14,0,143
22,27,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,5
22,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
22,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,37,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4
22,42,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3
22,43,1,0,0,0,0,3,2,3,1,0,0,0,0,1,1,1,0,0,2,0,15
22,46,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
22,51,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6
22,56,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,5
22,63,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,5
23,25,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,2,0,1,0,0,7
23,26,1,0,6,0,0,2,12,0,2,2,0,3,4,8,0,1,0,4,4,0,49
23,27,2,0,2,0,0,2,2,0,1,0,0,0,1,0,0,0,0,0,1,0,11
23,36,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3
23,41,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,53,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,56,0,0,4,0,0,2,7,2,0,0,0,0,0,2,1,1,0,0,5,0,24
23,59,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,125,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
24,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24,25,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4
24,26,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
24,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
24,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24,41,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
24,44,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
24,53,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
24,56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
25,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
25,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
25,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
25,41,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
25,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,57,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,3
25,80,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,32,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
26,36,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4
26,47,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
26,51,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,57,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,90,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
27,23,2,0,1,0,1,3,2,1,4,0,0,1,1,3,0,1,0,2,0,0,22
27,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27,34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
27,35,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4
27,36,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,8
28,17,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,4
28,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,23,0,0,4,0,0,8,5,2,6,0,0,3,0,3,1,1,1,4,5,0,43
28,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
28,54,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3
28,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
29,38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
29,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
29,53,0,0,0,0,0,0,1,0,3,0,0,0,0,2,1,1,0,1,3,0,12
29,54,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2
30,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
30,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
30,35,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31,20,0,0,0,0,0,2,2,0,2,1,0,0,0,2,0,0,0,1,2,0,12
31,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
