x,y,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,TOTAL
0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,1,0,6
0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
0,32,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,35,1,0,3,0,0,0,0,0,0,2,0,0,0,0,1,2,0,2,2,0,13
0,36,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,6
0,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,82,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,83,1,0,3,0,3,0,1,1,0,0,0,0,0,0,1,2,0,0,2,0,14
0,84,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4
0,85,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,36,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,5
1,37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,81,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,82,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2,37,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
2,38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,64,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,77,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,78,0,0,1,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,6
2,82,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,85,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,86,0,0,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5
2,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3,42,0,0,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2,0,7
3,86,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,98,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,4
4,42,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4,56,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
4,67,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
4,70,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4,85,1,0,2,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,7
4,92,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
5,67,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5,74,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5,85,0,0,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,8
5,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
5,91,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,53,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,4,0,8
6,54,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,71,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,86,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,87,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
6,88,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
6,89,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
6,94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7,24,2,0,0,0,2,2,1,0,2,0,0,0,0,0,1,1,0,1,0,0,12
7,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,53,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7,65,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
7,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8,23,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8,52,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8,55,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
