x,y,val
225,250,294
221,251,178
243,245,6
228,253,453
240,250,638
228,255,181
229,254,3
227,254,969
239,249,1509
220,255,3123
224,250,445
240,247,7104
241,246,540
224,251,642
220,253,821
222,251,711
255,216,2691
254,218,767
228,252,856
224,252,125
220,252,200
226,249,790
244,248,2078
229,253,227
230,252,11
230,251,29
227,253,10
225,251,47
223,253,1136
229,252,859
241,247,14214
255,220,1151
231,250,287
243,248,4323
242,250,335
243,247,1312
225,249,395
232,249,25
219,255,402
219,253,128
254,219,1191
226,255,756
244,247,5674
239,248,707
219,254,514
243,249,2147
222,255,236
255,218,1589
223,251,459
221,255,771
223,250,1246
228,254,343
222,254,390
229,251,85
255,217,554
243,246,4304
227,255,386
239,250,324
242,247,2
242,246,4127
255,219,1178
221,252,298
241,250,2036
244,246,577
226,250,106
242,249,1082
231,249,785
230,250,156
223,254,649
240,248,3398
