x,y,TOT_P,avg_time_nearest_ep,avg_time_nearest_h
0,0,242,1.7,38
0,1,40,5.3,37
0,2,18,7.5,36
0,3,47,7.1,33
0,4,86,11.2,38
0,5,149,10.8,38
0,6,6,10.1,37
0,7,27,9.3,35
0,8,18,5.2,29
0,9,8,8.3,32
0,10,31,9.4,26
0,11,28,10.2,23
0,12,17,12.8,25
0,13,18,12.7,20
0,14,41,14.1,21
0,15,57,9.5,15
0,16,18,12.9,17
0,17,13,15.1,18
0,18,28,14.9,18
0,19,19,11.5,16
0,20,14,11.4,16
0,21,48,7.9,20
0,22,42,4.3,19
0,23,267,2,19
0,24,8,8,22
0,25,22,10.9,26
0,26,40,7.2,23
0,27,27,10,26
0,28,6,10,26
0,29,26,9.2,25
0,30,4,12.7,31
0,31,6,13.8,36
0,32,8,14,37
0,33,26,12.1,36
0,34,7,11.6,35
0,35,15,16.6,39
0,36,6,19.4,40
0,37,7,15.8,33
0,38,2,14.1,31
0,39,34,11.6,29
0,40,95,9.8,26
0,41,496,11.8,28
0,42,55,14.1,27
0,43,31,14.3,26
0,44,66,10.8,23
0,45,36,9.2,21
0,46,34,8.2,20
0,47,17,7.5,19
0,48,382,5.3,15
0,49,7,4.4,13
0,50,12,9.9,15
0,55,58,8.1,12
0,56,0,7.2,11
0,57,29,7.1,15
0,58,101,4.3,13
0,59,25,5.1,13
0,60,51,6.6,14
0,61,84,8.6,16
0,62,226,9.8,17
0,63,13,11.5,19
0,64,64,15.3,24
0,65,4,14.6,26
0,66,1,14.8,30
0,67,198,10.9,26
0,68,225,12.3,28
0,69,66,14.1,30
0,70,6,15.3,35
0,71,167,10,37
0,72,218,12.4,39
0,73,12,11.4,34
0,74,100,16.2,34
0,75,27,17.2,33
0,76,133,16.1,30
0,77,3,23.9,38
0,78,16,16.3,30
0,79,63,15.2,30
0,80,16,15.9,30
0,81,4,10.3,25
0,82,64,8.2,21
0,83,71,8.9,21
0,84,58,10.7,22
0,85,119,10.1,24
0,86,61,12.7,27
0,87,26,17.5,29
0,88,12,17.8,25
0,89,56,12.6,19
0,90,12,10.4,17
0,91,44,10.1,16
0,92,15,8.1,14
0,93,38,7.8,15
0,94,59,5.1,14
0,95,28,7.6,16
0,96,7,9.4,20
0,97,6,10.3,20
0,98,93,6.6,16
0,99,50,3.7,18
0,100,68,4.5,21
0,101,7,6,22
0,102,6,8.9,25
0,103,2,14.7,30
0,106,25,12.2,21
0,107,55,14.3,23
0,108,83,12.5,21
0,109,23,6.6,21
0,114,2,11.4,12
0,115,21,9.9,11
0,116,126,8,11
0,117,480,6.3,12
0,118,591,4.9,15
0,119,192,5.2,18
0,120,56,6.2,19
0,121,11,8.1,21
0,122,9,12.1,25
0,124,29,9.6,25
0,125,3,7.9,24
0,126,13,12.5,30
0,127,8,15,35
1,0,141,4.3,38
1,1,44,4.3,36
1,2,21,5.7,37
1,3,33,6.7,36
1,4,35,11.1,38
1,5,17,12.3,38
1,6,3,10.3,34
1,7,27,7.4,31
1,8,17,7.6,29
1,9,4,11.3,29
1,10,9,11.9,26
1,11,9,12.6,22
1,12,50,13,20
1,13,27,13.1,20
1,14,35,10.1,18
1,15,8,8.3,16
1,16,15,11.8,16
1,17,14,13.1,13
1,18,23,13.1,12
1,19,24,11.6,12
1,20,8,13.3,17
1,21,10,9.2,16
1,22,29,8,16
1,23,77,4.7,16
1,24,43,7.1,20
1,25,19,8,23
1,26,55,5.7,22
1,27,46,7.5,24
1,28,21,9.7,26
1,29,3,12,28
1,30,3,9.7,32
1,31,13,8.4,32
1,32,4,8.5,32
1,33,21,7.6,31
1,34,6,13.1,37
1,35,1,14.4,36
1,36,12,12.6,35
1,38,37,14.8,32
1,39,54,11.1,28
1,40,25,10.9,27
1,41,78,11.2,27
1,42,43,11.5,26
1,43,24,13.3,27
1,44,0,9.7,24
1,45,2,13.8,26
1,46,56,11.4,22
1,47,38,8,18
1,48,52,6.3,15
1,49,45,6.8,14
1,50,38,8.3,13
1,51,27,11.4,14
1,52,4,14.1,15
1,53,292,4,8
1,54,130,2.3,7
1,55,121,4.3,8
1,56,15,4.5,9
1,57,47,4.5,10
1,58,376,3.8,11
1,59,90,5.1,13
1,60,23,8.5,16
1,61,10,12.4,20
1,62,7,12.8,21
1,63,8,14.3,22
1,64,84,14,22
1,65,18,13.1,23
1,66,0,14.4,30
1,67,16,7.3,25
1,68,8,11.2,29
1,69,3,10.2,32
1,70,16,10.4,37
1,71,185,8,35
1,72,51,10.4,37
1,73,5,17,40
1,74,12,18.9,36
1,75,192,17.8,33
1,76,107,16.2,31
1,77,19,14.6,29
1,78,333,12.6,27
1,79,697,12.9,27
1,80,2,10.1,25
1,81,20,8.4,26
1,82,56,5.9,23
1,83,90,7.1,23
1,84,79,7.3,20
1,85,45,8.4,22
1,86,208,7.8,22
1,87,3,10.1,18
1,88,49,10.2,23
1,89,107,9.7,18
1,90,104,9.4,16
1,91,37,11.3,17
1,92,47,9.2,14
1,93,17,9.6,14
1,94,34,7.6,14
1,95,71,8.1,14
1,97,7,10.8,17
1,98,17,6.7,15
1,99,82,3.8,17
1,100,160,2,19
1,101,118,4.1,20
1,102,11,6.9,22
1,103,10,13.3,25
1,104,8,9.8,20
1,105,3,9.8,17
1,106,12,10.6,16
1,107,1,13.5,17
1,108,5,13,16
1,109,70,11.8,20
1,113,0,7.1,8
1,114,11,8.9,10
1,115,18,8.1,9
1,116,17,11.8,14
1,117,25,11.5,17
1,118,7,6.5,17
1,119,771,3.3,17
1,120,53,5.3,19
1,121,113,5.9,19
1,122,32,9.1,22
1,123,70,7.4,23
1,124,128,5.5,23
1,125,4,10.3,29
1,126,0,17.8,36
2,0,48,7.4,39
2,1,17,8,40
2,2,4,7.3,38
2,3,32,7,36
2,4,2,10.7,40
2,5,1,9.6,39
2,6,13,8.1,32
2,7,11,10.1,33
2,8,29,14.1,33
2,9,6,16.5,30
2,10,34,13.5,24
2,11,7,15.8,24
2,12,1,19,26
2,13,12,12.6,21
2,14,10,9.4,20
2,15,14,6.2,17
2,16,6,12.8,19
2,17,7,16.9,13
2,18,14,14.9,10
2,19,277,11.5,8
2,20,77,10.9,12
2,21,28,10.6,14
2,22,12,9.2,13
2,23,38,6.6,15
2,24,97,4.5,16
2,25,192,5.4,19
2,26,35,3.6,19
2,27,51,4.5,21
2,28,7,8,24
2,29,20,8.4,28
2,30,117,5.7,29
2,31,510,5.1,29
2,32,11,7.6,31
2,33,3,9.8,33
2,34,9,12.3,38
2,35,0,13.1,39
