x,y,Ind,Ind_0_3,Ind_11_17,Ind_18_24,Ind_25_39,Ind_40_54,Ind_4_5,Ind_55_64,Ind_65_79,Ind_6_10,Ind_80p,Ind_inc,Ind_snv,imputed
0,66,2,0,0.2,0.1,0.3,0.4,0,0.2,0.4,0.1,0.2,0.1,56280.4,1
0,67,6,0.2,0.5,0.4,0.9,1.1,0,0.6,1.2,0.2,0.5,0.4,168841.3,1
0,68,18,0.5,1.6,1.1,2.9,3.2,0.1,1.9,3.7,0.5,1.4,1.1,506523.9,1
0,71,5,0.1,0.4,0.3,0.3,1.5,0.1,0.5,1.1,0.3,0.2,0.2,132086.5,1
0,94,5,0.1,0.1,0,0.7,0.8,0.1,1.7,1.4,0,0,0.1,156037.5,1
0,95,7,0.1,0.2,0,0.9,1.1,0.2,2.4,1.9,0,0,0.2,218452.5,1
1,66,4,0.1,0.4,0.3,0.6,0.7,0,0.4,0.8,0.1,0.3,0.3,112560.9,1
1,69,9,0.3,0.8,0.5,0.5,2.6,0.2,1,2,0.5,0.3,0.3,237755.7,1
1,70,16,0.5,1.5,0.9,0.9,4.7,0.3,1.7,3.5,1,0.5,0.5,422676.7,1
1,71,6,0.2,0.5,0.3,0.3,1.8,0.1,0.7,1.3,0.4,0.2,0.2,158503.8,1
1,72,2,0.1,0.2,0.1,0.1,0.6,0,0.2,0.4,0.1,0.1,0.1,52834.6,1
1,94,4,0.1,0.1,0,0.5,0.6,0.1,1.4,1.1,0,0,0.1,124830,1
1,95,9,0.2,0.2,0,1.2,1.4,0.2,3.1,2.5,0,0,0.2,280867.5,1
2,65,1,0,0.1,0.1,0.1,0.2,0,0.1,0.2,0,0.1,0.1,28140.2,1
2,68,9,0.2,0.8,0.6,1.4,1.6,0.1,1,1.8,0.2,0.7,0.6,253262,1
2,69,13,0.4,1.2,0.7,0.7,3.8,0.3,1.4,2.9,0.8,0.4,0.4,343424.9,1
2,71,5,0.1,0.4,0.3,0.3,1.5,0.1,0.5,1.1,0.3,0.2,0.2,132086.5,1
2,96,3,0,0.1,0,0.4,0.5,0.1,1,0.8,0,0,0.1,93622.5,1
2,105,4,0,0.3,0.4,0.4,1.8,0.1,0.4,0.4,0,0.1,0.1,87083.7,1
3,65,18,0.5,1.6,1.1,2.9,3.2,0.1,1.9,3.7,0.5,1.4,1.1,506523.9,1
3,66,9,0.2,0.8,0.6,1.4,1.6,0.1,1,1.8,0.2,0.7,0.6,253262,1
3,67,10,0.3,0.9,0.6,1.6,1.8,0.1,1,2,0.3,0.8,0.6,281402.2,1
3,69,2,0.1,0.2,0.1,0.1,0.6,0,0.2,0.4,0.1,0.1,0.1,52834.6,1
3,70,9.5,0.3,0.9,0.5,0.5,2.8,0.2,1,2.1,0.6,0.3,0.3,250964.3,1
3,71,4,0.1,0.4,0.2,0.2,1.2,0.1,0.4,0.9,0.3,0.1,0.1,105669.2,1
3,72,8,0.2,0.7,0.4,0.4,2.4,0.2,0.8,1.8,0.5,0.3,0.3,211338.4,1
3,96,7,0.1,0.2,0,0.9,1.1,0.2,2.4,1.9,0,0,0.2,218452.5,1
3,110,4,0,0.3,0.4,0.4,1.8,0.1,0.4,0.4,0,0.1,0.1,87083.7,1
3,114,1,0,0.1,0,0.1,0.3,0,0.1,0.3,0.1,0,0,25900.7,1
4,65,5,0.1,0.5,0.3,0.8,0.9,0.1,0.5,1,0.1,0.4,0.3,140701.1,1
4,66,39.5,4,0.5,1,9,4,0,6,12,0,3,0,1060525.7,0
4,67,13,0.3,1.2,0.8,2.1,2.3,0.1,1.4,2.7,0.3,1,0.8,365822.8,1
4,68,18,0.5,1.6,1.1,2.9,3.2,0.1,1.9,3.7,0.5,1.4,1.1,506523.9,1
4,69,10,0.3,0.9,0.5,0.6,3,0.2,1.1,2.2,0.6,0.3,0.3,264173,1
4,70,15,0.5,1.4,0.8,0.8,4.4,0.3,1.6,3.3,0.9,0.5,0.5,396259.4,1
4,71,18,0.5,1.6,1,1,5.3,0.4,1.9,4,1.1,0.6,0.6,475511.3,1
4,72,24.5,0.8,2.2,1.3,1.3,7.3,0.5,2.6,5.4,1.5,0.8,0.8,647223.8,1
4,73,2,0.1,0.2,0.1,0.1,0.6,0,0.2,0.4,0.1,0.1,0.1,52834.6,1
4,74,10,0.1,1.2,0.7,1.1,2.7,0.1,1.7,1.6,0.3,0.2,0.3,267598.8,1
4,119,1,0,0.1,0,0.1,0.3,0,0.1,0.3,0.1,0,0,25900.7,1
5,65,5,0.2,0.1,0.3,0.5,0.6,0,0.5,1.5,0.1,0.9,0.3,151025.8,1
5,66,93,2,2,3,19,18,1,11,23,2,9,3,2367567.1,0
5,67,17,0.8,0.2,1.1,1.7,2.1,0,1.7,5.1,0.4,3,0.9,513487.6,1
5,68,38,1,2,2,2,9,0,4,13,1,3,1,1417846.1,0
5,69,21,0.9,0.9,0.8,2.3,4.2,0.4,3.4,4.9,0.7,1.9,0.6,600142.1,1
5,70,19,0,0,0,2,2,0,4,10,0,1,0,630277.3,0
5,71,28,0,1,1,1,9,0,3,7,0,2,4,833723,0
5,72,23,1,1,0.9,2.6,4.6,0.4,3.8,5.4,0.7,2,0.6,657298.5,1
5,73,3,0.1,0.1,0.1,0.3,0.6,0.1,0.5,0.7,0.1,0.3,0.1,85734.6,1
5,74,5,0,0.6,0.4,0.5,1.4,0.1,0.9,0.8,0.1,0.1,0.1,133799.4,1
5,75,5,0,0.6,0.4,0.5,1.4,0.1,0.9,0.8,0.1,0.1,0.1,133799.4,1
5,77,3,0,0.4,0.2,0.3,0.8,0,0.5,0.5,0.1,0.1,0.1,80279.6,1
5,80,5,0,0.6,0.4,0.5,1.4,0.1,0.9,0.8,0.1,0.1,0.1,133799.4,1
5,108,4,0,0.3,0.4,0.4,1.8,0.1,0.4,0.4,0,0.1,0.1,87083.7,1
5,114,7,0.1,0.9,0.2,0.7,1.6,0.3,1,1.3,0.2,0.5,0.2,184890.3,1
5,115,1,0,0.1,0,0.1,0.2,0.1,0.2,0.2,0,0.1,0,26412.9,1
5,117,2,0,0.2,0.1,0.2,0.5,0.1,0.3,0.4,0,0.1,0.1,52825.8,1
5,120,1,0,0.1,0,0.1,0.3,0,0.1,0.3,0.1,0,0,25900.7,1
6,65,26.5,1,3.5,0,5,5,0,8,4,0,0,0,511822.7,0
6,66,116,4,11.5,7,15,29,1,13,18,2.5,11,4,2422840.8,0
6,67,57,1,3,0,9,10,0,9,16,3,6,0,1598474.1,0
6,68,39,2,4,2,5,11,0,3,4,4,2,2,964009.2,0
6,69,36,0,8,1,0,10,0,2,11,0,0,4,888035,0
6,70,31,0,3,1,0,9,0,1,10,2,4,1,1003037.8,0
