x,y,Ind,Ind_0_3,Ind_11_17,Ind_18_24,Ind_25_39,Ind_40_54,Ind_4_5,Ind_55_64,Ind_65_79,Ind_6_10,Ind_80p,Ind_inc,Ind_snv,imputed
0,50,4,0.2,0.4,0.1,0.9,1,0.2,0.1,0.2,0.5,0.4,0,81631.1,1
0,51,48.5,2,8,2,8,17,1,2,0,3.5,3,2,987087.4,0
0,52,34,1,1,1,4,8,0,8,6,2,2,1,749756.4,0
1,51,27,1.3,2.6,0.7,5.9,7.3,1.3,0.7,1.3,3.3,2.6,0,551009.8,1
1,52,10,0.5,1,0.2,2.2,2.7,0.5,0.2,0.5,1.2,1,0,204077.7,1
1,101,2,0,0.3,0.1,0.2,0.4,0.1,0.3,0.4,0.1,0.1,0,40554.5,1
2,101,8,0,1.5,0.4,0.7,1.5,0.3,1.3,1.5,0.3,0.5,0,162218.1,1
2,102,22,0,0,2,0,5,0,11,4,0,0,0,532388.1,0
2,103,7,0.2,0.7,0.1,1.1,1.2,0,0.9,1.3,0.6,0.8,0.1,158518.9,1
3,32,5,0.3,0.4,0.3,1.3,1,0.4,0.4,0.5,0.3,0.1,0,101827.3,1
3,33,4,0.1,0,0.3,0.9,1,0,0.8,0.3,0.2,0.3,0.1,93937.8,1
3,53,23,0.8,3.7,3,3.8,4.9,0.4,1.9,1.5,2.2,0.6,0.2,474834.9,1
3,54,18,0.7,2.9,2.3,3,3.8,0.3,1.5,1.1,1.7,0.5,0.2,371609.9,1
3,97,2,0,0.1,0.1,0.1,0.3,0,0.2,0.6,0.1,0.3,0.2,36508.5,1
3,98,14,0,2.6,0.8,1.3,2.6,0.5,2.3,2.6,0.5,0.8,0,283881.7,1
3,99,9,0,1.7,0.5,0.8,1.7,0.3,1.5,1.7,0.3,0.5,0,182495.4,1
3,101,38,4,1,4,9,7,1,4,3,3,2,0,898639.3,0
3,102,28,1,1,1,6,2,1,5,9,2,0,0,603884,0
3,103,8,0.3,0.8,0.1,1.3,1.4,0,1,1.4,0.7,0.9,0.1,181164.5,1
4,3,1,0,0.2,0.1,0.1,0.3,0,0.1,0.1,0,0,0.1,19624.5,1
4,4,22,1,4.5,1.7,2.4,5.5,0.3,2.8,2.4,0,0.4,1,431738.9,1
4,5,41,1.9,8.3,3.2,4.5,10.3,0.6,5.1,4.5,0,0.7,1.9,804604.4,1
4,30,4,0.2,0.3,0.2,1.1,0.9,0.3,0.3,0.4,0.2,0.1,0,81461.8,1
4,31,29,1.5,2.3,1.5,7.6,6.1,2.3,2.3,3.1,1.5,0.8,0,590598.3,1
4,32,59.5,4.5,4,2,11,11,1,8,7,5,5,1,1164653.8,0
