x,y,TOT_P,avg_time_nearest_ep,avg_time_nearest_h
0,0,3442,NA,5
0,1,937,NA,6
0,2,212,NA,8
0,3,53,NA,10
0,4,24,NA,9
0,5,9,NA,11
0,6,2,NA,12
0,7,59,NA,12
0,8,4,NA,16
0,9,3,NA,16
0,13,5,NA,22
0,14,3,NA,20
0,15,162,NA,18
0,16,5,NA,20
0,17,11,NA,23
0,18,4,NA,25
0,19,5,NA,26
0,20,7,NA,25
0,21,8,NA,24
0,22,21,NA,24
0,23,214,NA,27
0,24,6,NA,28
0,25,5,NA,34
0,26,11,NA,31
0,27,2,NA,31
0,28,5,NA,31
0,30,1,NA,38
0,37,0,NA,36
0,45,0,NA,41
0,49,0,NA,35
0,51,10,NA,35
0,52,6,NA,34
0,53,1,NA,36
0,54,10,NA,40
0,55,0,NA,36
0,56,1,NA,35
0,57,7,NA,27
0,58,10,NA,25
0,59,7,NA,20
0,60,19,NA,22
0,61,0,NA,22
0,62,6,NA,35
0,63,3,NA,36
0,64,5,NA,39
0,65,17,NA,38
0,66,3,NA,38
0,67,8,NA,38
0,68,5,NA,34
0,69,5,NA,35
0,70,15,NA,32
0,71,0,NA,37
0,72,7,NA,32
0,73,6,NA,38
0,74,8,NA,40
0,75,4,NA,34
0,76,3,NA,33
0,77,11,NA,25
0,78,6,NA,22
0,79,10,NA,30
0,80,3,NA,32
0,81,2,NA,35
0,82,5,NA,35
0,83,1,NA,31
0,84,30,NA,30
0,85,8,NA,29
0,86,31,NA,29
0,87,47,NA,34
0,88,1,NA,38
0,95,1,NA,64
0,96,1,NA,63
1,0,3676,NA,1
1,1,5116,NA,3
1,2,4541,NA,7
1,3,31,NA,9
1,4,17,NA,9
1,5,33,NA,9
1,6,74,NA,10
1,7,410,NA,11
1,8,14,NA,13
1,9,14,NA,18
1,10,4,NA,17
1,11,0,NA,14
1,12,2,NA,15
1,13,6,NA,16
1,14,5,NA,18
1,15,35,NA,18
1,16,10,NA,18
1,17,4,NA,19
1,18,21,NA,20
1,19,13,NA,21
1,20,11,NA,22
1,21,0,NA,25
1,22,1,NA,25
1,23,10,NA,26
1,24,5,NA,27
1,25,4,NA,28
1,26,6,NA,29
1,27,47,NA,30
1,28,1,NA,30
1,30,4,NA,33
1,31,1,NA,34
1,32,8,NA,36
1,33,9,NA,36
1,34,1,NA,40
1,35,4,NA,37
1,36,6,NA,38
