x,y,TOT_P,avg_time_nearest_ep,avg_time_nearest_h
0,3,2,4.5,40
0,4,868,1.7,36
0,5,5,4,39
0,8,99,4.1,37
0,9,44,4.3,37
0,15,0,2.7,39
0,16,0,4.6,46
0,20,9,6.6,48
0,23,53,2.8,42
0,24,25,6.2,44
0,25,78,9.4,47
0,32,101,9.6,46
0,33,0,10.8,47
0,36,53,1.9,47
0,37,61,4,48
0,39,45,17.3,51
0,42,15,5.9,33
0,43,77,5.1,32
0,46,0,9.9,32
0,47,2,6.8,28
0,48,32,6.7,27
0,49,0,6.6,27
0,52,99,17.8,24
0,53,66,19.1,25
0,57,7,6.9,8
0,58,115,4.5,5
0,59,2267,0.4,1
0,60,126,2.5,3
0,61,0,3.7,4
0,62,0,7.7,8
0,65,72,9,13
0,66,548,7.2,13
0,67,0,6.5,13
0,69,65,12.1,27
0,70,206,11.4,26
0,71,0,17,31
0,75,34,14.4,30
0,76,44,12.5,28
0,77,0,12.4,28
0,82,317,2.1,14
0,83,0,8.7,20
0,85,0,9,18
0,86,0,7.2,19
0,87,0,6.8,23
0,88,36,13.1,18
0,89,110,3,17
0,90,110,4.9,15
0,93,5,15.3,15
0,94,3,15.3,15
0,95,103,11.8,12
0,96,0,11.7,12
0,97,95,9.5,9
0,98,82,10.7,11
0,99,19,13.3,13
0,104,172,17,28
0,105,215,15.2,29
0,106,84,13.2,31
0,107,43,19.9,35
0,108,0,21.6,34
0,109,0,10.4,35
0,113,0,7.1,30
0,114,119,7.6,29
0,115,91,5.5,26
0,116,28,8.6,29
1,3,36,4.8,39
1,4,390,3.8,37
1,8,71,6.1,37
1,9,202,5.6,35
1,11,17,5.8,37
1,15,16,4.7,37
1,16,27,6.2,36
1,20,36,8.3,50
1,23,132,0.6,40
1,24,112,2.4,40
1,25,81,2.9,40
1,26,0,5.9,43
1,32,80,12.1,48
1,33,66,10.5,47
1,37,155,3.2,45
1,39,1,9.3,43
1,43,304,4.2,32
1,45,14,6.4,27
1,46,56,6.3,27
1,47,88,6.9,27
1,48,49,3.6,24
1,49,123,7.5,28
1,52,35,15.4,22
1,53,9,17.4,24
1,57,34,6.3,7
1,58,542,3.1,4
1,59,50,3.6,4
1,60,124,4.3,5
1,61,0,6.6,7
1,62,0,8.5,9
1,63,16,10.1,12
1,64,193,8.4,11
1,65,213,9.5,14
1,66,26,8.9,13
1,67,3,16,34
1,68,136,17.1,31
1,69,140,15.2,30
1,70,0,14.7,29
1,74,28,18.6,34
1,75,6,17.4,33
1,82,89,3.9,14
1,83,356,3.4,12
1,84,25,7.3,15
1,85,195,5.8,11
1,86,151,7.7,12
1,87,28,18.1,18
1,89,6,12.1,12
1,90,134,8.9,9
1,91,26,8.5,11
1,95,78,10.2,10
1,97,152,8.3,8
1,98,135,10,10
1,99,7,13.1,13
1,104,0,19,31
1,105,0,15.9,32
1,106,80,16.1,32
1,107,4,19.1,35
1,114,9,9.2,30
1,115,162,5.7,26
1,116,91,6.5,27
2,8,0,7,35
2,9,104,5.6,33
2,11,173,8.1,39
2,15,29,7.8,34
2,16,2,7.7,34
2,20,55,12.3,53
2,23,19,3.1,42
2,24,2,1.4,38
2,25,50,6,43
2,26,11,6,43
2,33,121,8.7,45
2,37,14,5.1,45
2,39,103,7.8,42
2,40,12,6.5,41
2,41,3,6.3,40
2,42,458,2.1,33
2,43,0,2.4,34
2,46,229,6,26
2,47,9,4,24
2,48,4,2.9,23
2,49,129,5.6,26
2,51,4,15.4,22
2,52,78,16.5,23
2,55,49,11.3,12
2,56,48,8.3,9
2,57,196,4.5,5
2,58,11,3.7,4
2,59,11,6.3,7
2,60,0,6.1,7
2,61,0,8.9,9
2,62,140,9.1,10
2,63,216,9.8,11
2,64,233,11.4,13
2,67,187,14.9,35
2,68,117,18,36
2,73,83,12.9,39
2,74,48,14.7,37
2,82,7,6.3,16
2,83,2,5.5,14
2,84,0,5.3,12
2,85,28,6.7,12
2,86,0,8.9,13
2,87,0,8.4,12
2,88,21,12,12
2,89,97,9.3,9
2,90,3,6.6,7
2,95,103,8.6,9
2,97,61,6.9,7
2,98,151,9.4,9
2,99,46,15.2,15
2,108,14,16.6,24
2,109,6,18.4,26
2,110,90,11.7,21
2,111,103,11.1,26
2,112,194,9.1,25
2,113,184,7.5,26
2,114,76,6.3,27
2,115,104,4.8,25
2,116,119,5.2,26
3,11,20,9.8,41
3,20,1,14.9,49
3,25,24,8.3,45
3,26,34,8.5,46
3,27,1,12.6,47
3,28,45,10.9,46
3,31,23,15.7,47
3,33,0,6.5,43
3,38,0,6.3,42
3,39,0,9.7,44
3,40,107,5.8,40
3,41,266,3.3,37
3,42,177,1.3,34
3,48,83,2.2,22
3,49,38,4.8,25
3,51,29,12.4,19
3,52,34,13.5,20
3,55,166,8.3,9
3,56,145,6.3,7
3,57,6,7.3,8
3,58,8,5.7,6
3,59,4,5.2,6
3,60,107,7.5,8
3,61,134,7.6,8
3,62,131,9.5,10
3,63,2,11,12
3,66,93,12.6,36
3,67,2,13.1,37
3,71,4,9.6,35
3,72,162,9.2,35
3,73,0,10.6,36
3,85,0,8.9,14
3,86,0,8.8,14
3,89,0,12.4,12
3,90,0,5.9,6
3,94,155,8.1,8
3,95,84,7.5,7
3,98,91,10.6,11
3,99,2,12.3,12
3,106,10,10.3,18
3,107,20,12,20
3,108,3,11,19
3,109,129,11.8,20
3,110,6,13.3,21
3,111,11,10.1,23
3,112,0,9.3,25
3,113,0,7.1,26
3,114,3,6.8,27
3,115,183,5.7,26
3,116,85,2.7,23
3,117,46,4.8,26
4,0,198,3.5,25
4,15,79,13.1,31
4,24,12,2.8,36
4,28,64,9.3,44
4,30,7,13.6,45
4,31,103,12.8,44
4,33,22,5.6,42
4,38,0,6.8,41
4,39,177,5.8,40
4,40,227,4.1,38
4,41,196,2.6,37
4,42,51,8.9,43
4,48,253,2.4,23
4,49,44,3.8,24
4,51,15,10.6,17
4,52,4,11.6,18
4,54,16,11.7,12
4,55,159,7.4,8
4,56,54,8.6,9
4,57,8,8.8,10
4,58,5,6,7
4,59,4,6.8,8
4,60,172,6.5,7
4,61,2,7.6,8
4,66,199,10.2,34
4,70,53,5.8,32
4,71,117,6.9,33
4,72,1,8,34
4,79,47,19,35
4,92,85,4.6,5
4,93,159,6.7,7
4,94,53,4.4,4
4,95,90,5,5
4,96,2,5.6,6
4,98,58,10.8,11
4,99,147,10.7,11
4,100,263,12.9,13
4,101,1,14.7,15
4,106,101,7.2,15
4,107,74,8,16
4,108,34,9.6,17
4,109,2,4.4,19
4,110,6,7.2,22
4,114,26,4.3,21
4,115,105,3.7,21
4,116,74,3,25
4,117,212,0.1,25
4,118,14,6.1,28
5,0,166,2.4,23
5,1,0,3.3,25
5,2,3,4.6,27
5,3,214,11.9,34
5,15,170,12.4,29
5,17,32,27.4,37
5,20,29,21.3,43
5,24,45,3.6,36
5,28,55,8.1,43
5,31,71,10.1,42
5,33,326,5.6,42
5,34,0,5.5,42
5,39,9,6.8,41
5,40,104,5.2,39
5,41,156,8.5,43
5,42,34,7.4,42
5,43,46,13.2,47
5,47,9,3.1,24
5,48,176,0.7,21
5,49,5,3.6,24
5,51,18,9.8,16
5,53,23,13,14
5,54,314,9.2,10
5,55,0,8.9,10
5,56,0,9.1,10
5,57,0,9.9,11
5,59,180,7.6,8
5,60,7,9,10
5,65,84,8,32
5,66,85,8.4,32
5,69,74,4.5,30
5,70,100,4.4,30
5,71,0,9.1,35
5,75,13,9.6,25
5,76,146,10.1,26
5,77,59,13,29
5,78,101,17.2,33
5,79,16,17.2,33
5,84,5,9.6,20
5,85,7,11.2,21
5,89,22,6.2,9
5,91,170,4.6,5
5,92,1689,2.5,3
5,93,35,4,4
5,94,1,3.8,4
5,98,4,10.2,10
5,99,103,10.7,10
5,100,118,11.1,13
5,101,70,9.7,14
5,102,27,9.2,16
5,105,41,5.1,13
5,106,47,7.6,15
5,107,31,1,14
5,108,77,0.3,15
5,109,65,1.1,15
5,111,6,3.9,18
5,112,119,5,19
5,113,2,5.4,20
5,116,51,3.5,26
5,117,114,3.6,26
6,2,0,6.5,28
6,3,76,8.5,30
6,4,0,10.1,32
6,7,117,9.3,30
6,14,254,14.5,27
6,15,30,14.3,28
6,16,47,24.9,35
6,17,270,25,35
6,19,1,24.4,44
6,20,67,24.6,44
6,21,18,19.3,50
6,24,77,4.9,35
6,28,0,6.1,41
6,31,1,9.5,40
6,33,93,4.4,41
6,34,0,3.9,40
6,40,95,4.5,39
6,41,179,9.7,44
6,43,10,12.2,44
6,47,87,2.1,23
6,48,212,0.6,20
6,49,0,2.7,23
6,51,85,9.9,17
6,52,64,10.5,14
6,53,391,9.9,12
6,54,42,11.4,12
6,57,4,9.9,11
6,58,143,8.6,9
6,59,140,10.5,11
6,62,2,9.1,32
6,65,56,6.5,30
6,66,0,7,31
6,69,138,2.6,28
6,70,0,2.6,28
6,74,115,7.5,23
