x,y,TOT_P,avg_time_nearest_ep,avg_time_nearest_h
0,16,0,11.2,NA
0,19,12,4.6,NA
0,20,113,2.4,NA
0,34,95,49.8,NA
0,35,71,51.3,NA
0,48,6,4.6,NA
0,49,86,2,NA
0,50,0,4.2,NA
0,54,11,4.8,NA
0,56,0,3.2,NA
0,57,288,2.8,NA
0,67,275,6.3,NA
0,68,14,4.3,NA
0,70,6,3.8,NA
0,71,47,10.8,NA
0,76,0,6.7,NA
0,77,380,2.2,NA
0,78,135,2.9,NA
0,87,80,2.5,NA
0,88,80,0.7,NA
0,89,97,1.3,NA
0,90,7,2.7,NA
0,91,148,4.7,NA
0,95,22,1.4,NA
0,99,0,3.1,NA
0,100,0,3.1,NA
0,101,0,14.4,NA
0,103,195,1.8,NA
0,104,2,2.1,NA
0,105,0,2.6,NA
0,108,0,20.7,NA
0,109,1,18.2,NA
0,111,220,9.7,NA
0,112,0,11.2,NA
0,115,2,2.7,NA
0,118,12,3.9,NA
0,119,146,1.9,NA
0,120,73,3.5,NA
0,123,1,3.7,NA
0,124,4,3.3,NA
0,126,20,3.3,NA
1,3,59,28.9,NA
1,4,0,25.1,NA
1,7,1,16.9,NA
1,48,5,4.3,NA
1,49,286,4.2,NA
1,50,12,4.1,NA
1,51,20,5,NA
1,52,357,6.8,NA
1,56,22,3.7,NA
1,57,53,0.5,NA
1,67,55,8,NA
1,68,26,8.7,NA
1,70,19,7.8,NA
1,71,5,5.1,NA
1,73,1,13.2,NA
1,74,2,8.6,NA
1,75,0,10.1,NA
1,76,0,4.3,NA
1,77,2,3.7,NA
1,78,1,3,NA
1,87,3,3.3,NA
1,88,0,1.2,NA
1,89,31,2.3,NA
1,90,0,7.2,NA
1,91,0,7.9,NA
1,95,75,3.4,NA
1,96,241,1.8,NA
1,97,0,2.6,NA
1,98,0,4,NA
1,99,0,3.9,NA
1,100,9,9.9,NA
1,101,1,7.5,NA
1,103,35,1.4,NA
1,104,0,1.9,NA
1,105,0,2.9,NA
1,109,0,15.8,NA
1,110,0,13.1,NA
1,111,11,8.1,NA
1,112,0,6.5,NA
1,114,7,5.4,NA
1,115,9,5.2,NA
1,117,2,8.1,NA
1,119,1,3.3,NA
1,120,0,2.4,NA
1,124,7,2.2,NA
2,3,0,32.1,NA
2,9,14,21.6,NA
2,15,116,23.9,NA
2,16,32,30.9,NA
2,42,96,18.9,NA
2,47,3,7.8,NA
2,48,9,6.6,NA
2,49,168,6.8,NA
2,52,7,4.4,NA
2,54,1,5,NA
2,56,0,4.1,NA
2,57,0,4.2,NA
2,67,27,6.9,NA
2,68,0,9.8,NA
2,74,74,11,NA
2,75,0,12,NA
