x,y,TOT_P,avg_time_nearest_ep,avg_time_nearest_h
0,2,3,24.4,26
0,3,2,25.8,27
0,7,3,25.1,29
0,13,1,12.7,22
0,14,11,10.4,19
0,15,1,10.8,20
0,16,1,11.5,22
0,17,6,6,17
0,18,4,7.6,17
0,20,3,8.7,23
0,21,10,10.8,25
0,22,0,7,21
0,24,2,14.4,25
0,27,11,14.9,28
0,28,0,20,29
0,33,0,23.5,27
0,34,4,24.2,26
0,46,1,11.2,11
0,49,1,8.6,8
0,51,4,14.6,14
0,52,4,13.2,14
0,53,2,9.1,10
0,54,12,12.7,13
0,56,3,11.5,13
0,60,2,18.7,20
0,62,2,17.3,19
0,63,2,18.1,20
0,64,4,15.1,17
0,66,3,12.1,14
0,67,14,9.6,11
0,68,9,7.5,9
0,70,0,11.5,13
0,75,0,12.4,20
0,76,0,12.4,20
0,77,0,7.3,14
0,79,9,3.3,9
0,80,13,5.1,11
0,81,0,6.1,11
0,82,0,14.7,20
0,90,2,17.8,19
0,91,4,21.6,23
0,93,4,24.9,26
0,94,1,26.9,28
0,95,1,33.8,35
1,13,2,11.2,22
1,16,7,7.3,19
1,17,10,4.9,18
1,18,6,9.7,19
1,19,6,7.5,21
1,20,7,7.8,22
1,21,5,9.3,25
1,22,7,6.2,22
1,27,4,16.1,31
1,42,3,14.9,14
1,43,1,16.3,16
1,44,6,11.9,11
1,45,6,8.9,8
1,46,3,10,9
1,49,1,10.4,10
1,50,2,10.8,10
1,53,0,13.5,14
1,54,1,11.9,13
1,55,9,11.8,12
1,56,1,14.9,17
1,57,1,14,16
1,59,0,18.4,20
1,62,0,19.5,21
1,63,7,16.5,18
1,65,4,18.3,20
1,67,2,9.8,11
1,68,12,8.9,11
1,72,0,21.4,23
1,79,10,5.2,11
1,80,6,10.9,16
1,81,8,11.2,17
1,87,15,15.2,16
1,89,2,19.4,21
1,93,2,28,29
1,94,6,29.5,31
1,95,0,31.4,33
1,119,1,46.1,47
1,120,2,45.3,46
2,12,0,13.4,26
2,13,19,9.2,22
2,15,1,6.8,20
2,16,2,7,20
2,18,0,6.4,25
2,20,3,4.3,21
2,21,4,7.6,26
2,22,20,5.3,23
2,23,4,9.5,28
2,28,0,23.9,43
2,29,5,22,31
2,37,3,21.1,21
2,38,6,22.6,22
2,39,2,21.4,21
2,40,6,21.6,21
2,42,0,18.5,18
2,43,3,11.9,11
2,44,0,10.1,10
2,52,3,16.3,16
2,53,0,18.6,19
2,54,2,13.8,15
2,55,1,14.2,15
2,56,5,15.2,16
2,57,2,17.4,19
2,58,8,15.1,17
2,59,3,16.7,19
2,63,2,14.9,17
2,64,3,14,16
2,65,3,12.2,14
2,67,7,12.1,14
2,68,17,8.9,11
2,69,3,7.5,9
2,74,0,12.7,14
2,75,93,3.7,3
2,76,242,4,4
2,77,5,5.1,8
2,78,0,3.1,6
2,79,13,4.4,8
2,80,0,8.9,12
2,84,6,20.2,21
2,86,7,13.7,15
2,87,16,14.5,16
2,88,2,18.1,19
2,94,0,34.9,36
2,95,2,35.3,36
2,120,5,46.1,47
3,17,6,6.2,21
3,18,15,3.6,22
3,19,13,2.8,22
3,20,4,4.7,23
3,21,27,5.5,25
3,22,35,5.7,25
3,23,10,7,26
3,33,2,25.8,29
3,38,0,19.2,19
3,42,1,19.6,19
3,43,1,11.3,11
3,44,2,12.8,12
3,50,2,17.6,17
3,51,1,14.3,14
3,52,0,14.7,14
3,53,2,15.9,17
3,54,6,18.4,19
3,55,3,17.6,18
3,56,2,19,21
3,57,0,18.4,20
3,58,3,16.3,18
3,59,2,20.2,22
3,61,0,18.4,20
3,62,2,17.9,19
3,63,1,14.6,16
3,66,2,13.4,15
3,67,6,11,13
3,68,3,11.9,13
3,71,2,4.7,6
3,73,1,6.3,8
3,74,43,1.7,2
3,75,855,0.8,1
3,76,513,3.6,4
3,77,171,3.9,5
3,79,3,7.4,11
3,80,3,9.4,13
3,81,13,14,17
3,83,2,14.1,15
3,84,1,15.6,17
3,85,15,12.3,13
3,86,7,11.2,12
3,87,3,13.4,15
4,16,3,10.5,25
4,17,12,5.7,23
4,18,37,1,20
4,19,10,1.6,21
4,20,52,4,24
4,21,46,5.6,26
4,22,1,5.5,26
4,23,8,6.2,25
4,24,1,10.1,29
4,33,3,21.4,25
4,40,0,17.3,17
4,41,4,16.6,16
4,42,0,15.4,15
4,43,2,13.2,13
4,48,7,20,20
4,49,0,17.6,17
4,50,2,16.5,16
4,52,3,16.8,17
4,58,0,17.5,19
4,61,0,16.8,18
4,62,2,16.9,19
4,67,3,14,16
4,70,6,6.5,8
4,71,14,6.5,8
4,72,43,4.7,6
4,73,85,3.1,5
4,74,160,3.6,5
4,75,137,1.8,3
4,76,215,2.5,4
4,77,54,4.3,5
4,78,9,7.3,8
4,83,1,9.6,11
4,84,13,10.1,11
4,85,1,12.7,14
4,86,16,10.7,12
