x,y,elevation
0,0,217
0,1,216
0,2,198
0,3,205
0,4,278
0,5,289
0,6,284
0,7,275
0,8,271
0,9,274
0,10,270
0,11,270
0,12,296
0,13,300
0,14,262
0,15,286
0,16,267
0,17,205
0,18,178
0,19,169
0,20,273
0,21,258
0,22,213
0,23,199
0,24,190
0,25,203
0,26,198
0,27,169
0,28,157
0,29,155
0,30,152
0,31,144
0,32,142
0,33,146
0,34,143
0,35,145
0,36,145
0,37,150
0,38,148
0,39,145
0,40,147
0,41,142
0,42,134
0,43,134
0,44,145
0,45,149
0,46,165
0,47,189
0,48,221
0,49,246
0,50,283
0,51,315
0,52,324
0,53,330
0,54,342
0,55,377
0,56,447
0,57,455
0,58,475
0,59,518
0,60,554
0,61,604
0,62,646
0,63,705
0,64,745
0,65,758
0,66,789
0,67,824
0,68,946
0,69,1005
0,70,995
0,71,969
0,72,798
0,73,677
0,74,606
0,75,598
0,76,603
0,77,551
0,78,458
0,79,421
0,80,397
0,81,311
0,82,279
0,83,245
0,84,223
0,85,214
0,86,205
0,87,197
0,88,188
0,89,181
0,90,173
0,91,167
0,92,160
0,93,155
0,94,150
0,95,149
0,96,153
0,97,158
0,98,156
0,99,153
0,100,156
0,101,156
0,102,162
0,103,170
0,104,171
0,105,179
0,106,186
0,107,206
0,108,234
0,109,255
0,110,246
0,111,252
0,112,281
0,113,301
0,114,319
0,115,336
0,116,326
0,117,316
0,118,314
0,119,322
0,120,318
0,121,251
0,122,192
0,123,239
0,124,273
0,125,283
0,126,304
0,127,292
1,0,214
1,1,217
1,2,198
1,3,218
1,4,266
1,5,281
1,6,282
1,7,277
1,8,289
1,9,296
1,10,269
1,11,292
1,12,290
1,13,269
1,14,249
1,15,237
1,16,215
1,17,180
1,18,185
1,19,206
1,20,248
1,21,250
1,22,244
1,23,255
1,24,280
1,25,295
1,26,270
1,27,190
1,28,157
1,29,153
1,30,152
1,31,144
1,32,148
1,33,150
1,34,151
1,35,158
1,36,156
1,37,155
1,38,160
1,39,171
1,40,172
1,41,154
1,42,135
1,43,130
1,44,133
1,45,135
1,46,154
1,47,180
1,48,198
1,49,218
1,50,243
1,51,267
1,52,293
1,53,317
1,54,327
1,55,363
1,56,424
1,57,456
1,58,470
1,59,520
1,60,564
1,61,613
1,62,650
1,63,684
1,64,737
1,65,742
1,66,755
1,67,779
1,68,846
1,69,920
1,70,932
1,71,949
1,72,923
1,73,810
1,74,745
1,75,641
1,76,514
1,77,480
1,78,480
1,79,503
1,80,454
1,81,353
1,82,286
1,83,248
1,84,222
1,85,211
1,86,201
1,87,192
1,88,184
1,89,178
1,90,171
1,91,165
1,92,159
1,93,154
1,94,150
1,95,150
1,96,154
1,97,156
1,98,153
1,99,154
1,100,157
1,101,156
1,102,159
1,103,166
1,104,171
1,105,180
1,106,186
1,107,198
1,108,215
1,109,224
1,110,244
1,111,294
1,112,321
1,113,330
1,114,329
1,115,340
1,116,338
1,117,333
1,118,310
1,119,294
1,120,285
1,121,232
1,122,183
1,123,224
1,124,264
1,125,269
1,126,261
1,127,266
2,0,213
2,1,221
2,2,203
2,3,243
2,4,279
2,5,281
2,6,281
2,7,289
2,8,296
2,9,285
2,10,264
2,11,275
2,12,256
2,13,240
2,14,239
2,15,221
2,16,188
2,17,196
2,18,242
2,19,266
2,20,271
2,21,283
2,22,303
2,23,348
2,24,379
2,25,365
2,26,300
2,27,195
2,28,162
2,29,160
2,30,156
2,31,146
2,32,151
2,33,153
2,34,161
2,35,164
2,36,163
2,37,169
2,38,183
2,39,195
2,40,176
2,41,149
2,42,133
2,43,130
2,44,130
2,45,134
2,46,149
2,47,173
2,48,186
2,49,198
2,50,216
2,51,238
2,52,285
2,53,320
2,54,335
2,55,347
2,56,386
2,57,453
2,58,499
2,59,515
2,60,557
2,61,613
2,62,653
2,63,674
2,64,737
2,65,730
2,66,727
2,67,746
2,68,817
2,69,878
2,70,893
2,71,926
2,72,963
2,73,918
2,74,783
2,75,645
2,76,499
2,77,542
2,78,595
2,79,555
2,80,508
2,81,425
2,82,321
2,83,251
2,84,237
2,85,223
2,86,209
2,87,195
2,88,183
2,89,175
2,90,169
2,91,163
2,92,158
2,93,155
2,94,152
2,95,150
2,96,152
2,97,156
2,98,156
2,99,155
2,100,157
2,101,161
2,102,161
2,103,160
2,104,167
2,105,171
2,106,179
2,107,188
2,108,216
2,109,250
2,110,294
2,111,310
2,112,315
2,113,326
2,114,327
2,115,327
2,116,318
2,117,324
2,118,308
2,119,286
2,120,286
2,121,231
2,122,184
2,123,239
2,124,241
2,125,232
2,126,245
2,127,305
3,0,223
3,1,214
3,2,210
3,3,265
3,4,286
3,5,280
3,6,285
3,7,297
3,8,279
3,9,267
3,10,264
3,11,263
3,12,247
3,13,239
3,14,226
3,15,179
3,16,193
3,17,261
3,18,345
3,19,346
3,20,356
3,21,366
3,22,396
3,23,426
3,24,428
3,25,376
3,26,284
3,27,187
3,28,165
3,29,167
3,30,156
3,31,145
3,32,158
3,33,167
3,34,170
3,35,164
3,36,192
3,37,211
3,38,212
3,39,197
3,40,175
3,41,154
3,42,137
3,43,130
3,44,129
3,45,133
3,46,150
3,47,163
3,48,175
3,49,184
3,50,197
3,51,225
3,52,278
3,53,326
3,54,365
3,55,375
3,56,391
3,57,457
3,58,514
3,59,537
3,60,530
3,61,571
3,62,612
3,63,660
3,64,727
3,65,731
3,66,719
3,67,713
3,68,766
3,69,830
3,70,850
3,71,872
3,72,897
3,73,888
3,74,778
3,75,639
3,76,529
3,77,620
3,78,662
3,79,620
3,80,565
3,81,476
3,82,366
3,83,277
3,84,264
3,85,250
3,86,228
3,87,210
3,88,190
3,89,173
3,90,168
3,91,164
3,92,158
3,93,154
3,94,151
3,95,152
3,96,150
3,97,154
3,98,157
3,99,157
3,100,159
3,101,163
3,102,164
3,103,163
3,104,165
3,105,170
3,106,177
3,107,191
3,108,249
3,109,315
3,110,322
3,111,299
3,112,298
3,113,337
3,114,341
3,115,318
3,116,296
3,117,291
3,118,288
3,119,270
3,120,291
3,121,231
3,122,195
3,123,228
3,124,245
3,125,247
3,126,272
3,127,307
4,0,211
4,1,210
4,2,204
4,3,243
4,4,258
4,5,268
4,6,297
4,7,276
4,8,265
4,9,279
4,10,262
4,11,262
4,12,248
4,13,235
4,14,185
4,15,198
4,16,279
4,17,361
4,18,423
4,19,418
4,20,433
4,21,409
4,22,428
4,23,440
4,24,403
4,25,315
4,26,200
4,27,170
4,28,170
4,29,151
4,30,146
4,31,153
4,32,170
4,33,183
4,34,179
4,35,190
4,36,246
4,37,251
4,38,230
4,39,211
4,40,194
4,41,173
4,42,149
4,43,133
4,44,132
4,45,134
4,46,146
4,47,173
4,48,185
4,49,188
4,50,207
4,51,233
4,52,272
4,53,299
4,54,341
4,55,390
4,56,420
4,57,430
4,58,471
4,59,539
4,60,569
4,61,583
4,62,612
4,63,671
4,64,705
4,65,710
4,66,722
4,67,717
4,68,709
4,69,751
4,70,793
4,71,822
4,72,870
4,73,889
4,74,859
4,75,736
4,76,630
4,77,742
4,78,805
4,79,726
4,80,654
4,81,567
4,82,443
4,83,349
4,84,340
4,85,290
4,86,244
4,87,214
4,88,179
4,89,173
4,90,166
4,91,161
4,92,157
4,93,154
4,94,151
4,95,150
4,96,150
4,97,153
4,98,156
4,99,157
4,100,153
4,101,159
4,102,165
4,103,170
4,104,185
4,105,195
4,106,192
4,107,201
4,108,266
4,109,303
4,110,300
4,111,285
4,112,282
4,113,310
