x,y,value
0,0,1020519
0,45,754335
0,46,754335
0,47,951736
0,48,1523029
0,49,1523029
0,50,1519905
0,51,1000274
0,52,1000274
0,64,1152743
0,65,1152743
0,66,1152743
0,67,181472
0,68,181472
0,69,181472
0,75,617245
0,76,761773
0,77,761773
0,78,761773
0,79,740715
0,80,740715
0,81,740715
0,92,2081197
0,93,2081197
0,94,2081197
0,98,1954973
0,99,1954973
0,100,1954973
0,102,2113207
0,103,2113207
0,104,2214532
0,105,3056013
0,106,3056013
0,107,3018183
0,118,1790123
0,119,1790123
0,120,1790123
0,121,2496103
0,122,2496103
0,123,2496103
0,125,2156174
0,126,2156174
0,127,2156174
1,0,417582
1,2,641509
1,3,641509
1,4,641509
1,8,241980
1,9,241980
1,10,241980
1,40,714284
1,41,714284
1,42,714284
1,48,1519905
1,49,1519905
1,50,1519905
1,63,933731
1,64,1152743
1,65,1152743
1,66,1152743
1,75,617245
1,76,617245
1,77,617245
1,79,740715
1,80,740715
1,81,740715
1,82,677217
1,98,1954973
1,99,1954973
1,100,1954973
1,102,2113207
1,103,2113207
1,104,2214532
1,105,3056013
1,106,3056013
1,107,3018183
1,121,2496103
1,122,2496103
1,123,2496103
2,0,417582
2,2,641509
2,3,641509
2,4,641509
2,8,241980
2,9,243042
2,10,243042
2,11,243042
2,12,235175
2,24,241902
2,25,241902
2,26,241902
2,34,413876
2,35,413876
2,36,413876
2,37,416467
2,38,416467
2,39,416467
2,40,714284
2,41,714284
2,42,714284
2,48,1499724
2,49,1499724
2,50,1499724
2,63,941175
2,64,1156194
2,65,1156194
2,66,1156194
2,67,888036
2,74,385430
2,75,618963
2,76,618963
2,77,617245
2,80,677217
2,81,677217
2,82,677217
2,104,1757022
2,105,1757022
2,106,1757022
2,122,715207
2,123,715207
2,124,715207
3,0,417582
3,2,642667
3,3,642667
3,4,642667
3,8,241980
3,9,243042
3,10,243042
3,11,243042
3,12,235175
3,18,262435
3,19,262435
3,20,262435
3,24,241902
3,25,241902
3,26,241902
3,28,390516
3,29,390516
3,30,437923
3,31,431557
3,32,431557
3,34,413876
3,35,413876
3,36,413876
3,37,416467
3,38,416467
3,39,416467
3,40,714284
3,41,714284
3,42,714284
3,50,2020120
3,51,2020120
3,52,2020120
3,63,941175
3,64,941175
3,65,959374
3,66,906235
3,67,906235
3,73,311207
3,74,385938
3,75,385938
3,76,385430
3,80,678209
3,81,678209
3,82,678209
3,106,1572054
3,107,1572054
3,108,1572054
3,122,715207
3,123,715207
3,124,719296
3,125,716807
3,126,716807
4,2,328207
4,3,328207
4,4,328207
4,9,243012
4,10,243042
4,11,243042
4,12,235175
4,18,262435
4,19,262435
4,20,262435
4,24,241902
4,25,241902
4,26,241902
4,28,390516
4,29,390516
4,30,437923
4,31,431557
4,32,431557
4,34,413876
4,35,413876
4,36,413876
4,37,416467
4,38,416467
4,39,416467
4,50,2020120
4,51,2020120
4,52,2020120
4,58,2010184
4,59,2010184
4,60,2010184
4,63,940037
4,64,940067
4,65,958266
4,66,906235
4,67,906235
4,68,829291
4,69,829291
4,70,829291
4,72,309923
4,73,311402
4,74,385938
4,75,385938
4,76,385430
4,79,677059
4,80,678209
4,81,678209
4,82,678209
4,106,1572054
4,107,1572054
4,108,1572054
4,122,715207
4,123,715207
4,124,719296
4,125,716807
4,126,719296
4,127,718762
5,0,272929
5,2,908996
5,3,908996
5,4,908996
5,18,262435
5,19,262435
5,20,262435
5,28,390516
5,29,390516
5,30,437923
5,31,431557
5,32,431557
5,50,2020120
5,51,2020120
5,52,2020120
5,53,2009048
5,58,2010184
5,59,2010184
5,60,2010184
5,65,776515
5,66,776515
5,67,776515
5,68,829291
5,69,829291
5,70,829291
5,72,309923
5,73,311402
5,74,311402
5,75,311402
5,79,677059
5,80,678209
5,81,678209
5,82,678209
5,106,1572054
5,107,1572054
5,108,1572054
5,124,716807
5,125,716807
5,126,719296
5,127,719296
6,0,272929
6,2,883749
6,3,883749
6,4,883749
6,51,2009048
6,52,2009048
6,53,2009048
6,58,2010184
6,59,2010184
6,60,2010184
6,68,829291
6,69,830601
6,70,830601
6,71,767474
6,72,309923
6,73,311402
6,74,311402
6,75,385938
6,76,384286
6,77,384286
6,79,677059
6,80,677059
6,81,677059
6,106,1480572
6,107,1480572
6,108,1480572
6,126,718762
6,127,719296
7,0,272929
7,2,883749
7,3,918386
7,4,918386
7,5,804421
7,51,2009048
7,52,2009048
7,53,2009048
7,58,2008765
7,59,2008765
7,60,2008765
7,69,807312
7,70,807312
7,71,807312
7,73,311228
7,74,311228
7,75,385938
7,76,384286
7,77,384286
7,99,901069
7,100,960556
7,101,960556
7,102,959341
7,105,1385644
7,106,1487329
7,107,1487329
7,108,1480572
7,127,595047
8,3,804421
8,4,804421
8,5,804421
8,52,2004649
8,53,2004649
8,54,2004649
8,58,2008765
8,59,2008765
8,60,2008765
8,69,807312
8,70,807312
8,71,807312
8,75,384286
8,76,384286
8,77,384286
8,97,899664
8,98,899664
8,99,902191
8,100,960556
8,101,960556
8,102,959341
8,103,1615875
8,104,1615875
8,105,1616790
8,106,1487329
8,107,1487329
8,108,1480572
9,3,804421
9,4,804421
9,5,804421
9,7,1707643
9,8,1707643
9,9,1707643
9,52,2004649
9,53,2004649
9,54,2004649
9,56,2004649
9,57,2004649
9,58,2004649
9,69,807301
9,70,807301
9,71,863497
9,72,777856
9,73,777856
9,95,946421
9,96,946421
9,97,1036821
9,98,899664
9,99,902191
9,100,960556
9,101,960556
9,102,959341
9,103,1616790
9,104,1616790
9,105,1616790
9,106,1385644
9,107,1385644
10,7,1707643
10,8,1707643
10,9,1707643
10,52,2004649
10,53,2004649
10,54,2004649
10,56,2004649
10,57,2004649
10,58,2004649
10,71,777856
10,72,777856
10,73,777856
10,93,688848
10,94,688848
10,95,968399
10,96,946421
10,97,1036821
10,98,899664
10,99,899664
10,103,1616790
10,104,1616790
10,105,1616790
11,0,311980
11,7,1707643
11,8,1707643
11,9,1707643
11,10,1704300
11,11,1704300
11,12,1704300
11,54,1917963
