x,y,value
0,2,564070
0,3,564070
0,4,564070
0,13,447204
0,14,447661
0,15,447661
0,16,447661
0,65,189142
0,66,189142
0,67,189142
1,2,564070
1,3,564070
1,4,564070
1,13,447661
1,14,447661
1,15,447661
1,16,442579
1,69,187324
1,70,187324
1,71,187324
2,0,590053
2,1,590053
2,2,597657
2,3,564070
2,4,564070
2,13,447661
2,14,447661
2,15,447661
2,69,187324
2,70,187324
2,71,187324
3,0,590053
3,1,590053
3,2,590053
3,13,447661
3,14,447661
3,15,447661
3,49,470645
3,50,470645
3,51,470645
3,52,459141
3,53,459141
3,54,459141
3,56,416738
3,57,416738
3,58,416738
3,69,187324
3,70,187324
3,71,187324
4,0,814570
4,1,814570
4,2,590053
4,12,652086
4,13,653553
4,14,653553
4,15,447661
4,49,470645
4,50,470645
4,51,470645
4,52,459141
4,53,459141
4,54,459141
4,56,416738
4,57,416738
4,58,416738
5,0,794048
5,1,794048
5,12,653553
5,13,653553
5,14,653553
5,15,445512
5,49,470645
5,50,470645
5,51,470645
5,52,459141
5,53,459141
5,54,459141
5,56,416738
5,57,416738
5,58,416738
5,79,116783
5,80,116783
5,81,116783
6,0,794048
6,1,794048
6,12,653553
6,13,653553
6,14,653553
6,45,414017
6,46,414017
6,47,414017
6,79,116783
6,80,116783
6,81,116783
7,0,654434
7,1,654434
7,12,653553
7,13,653553
7,14,653553
7,45,414017
7,46,414017
7,47,414017
7,79,116783
7,80,116783
7,81,116783
8,0,654434
8,1,654434
8,12,653553
8,13,653553
8,14,653553
8,45,414017
8,46,414017
8,47,414017
9,0,654434
9,1,654434
9,10,694940
9,11,694940
9,12,699659
9,13,653553
9,14,653553
10,10,694940
10,11,694940
10,12,699659
10,13,648292
10,14,648292
10,88,122293
10,89,122293
10,90,122293
11,8,857764
11,9,857764
11,10,880476
11,11,694940
11,12,694940
11,41,404966
11,42,404966
11,43,404966
11,50,188583
11,51,188583
11,52,188583
11,88,122293
11,89,122293
11,90,122293
12,8,857764
12,9,857764
12,10,857764
12,13,593481
12,14,593481
12,15,593481
12,41,404966
12,42,404966
12,43,404966
12,50,188583
12,51,188583
12,52,188583
12,88,122293
12,89,122293
12,90,122293
13,8,857764
13,9,857764
13,10,857764
13,13,593481
13,14,593481
13,15,593481
13,41,404966
13,42,404966
13,43,404966
13,50,188583
13,51,188583
13,52,188583
14,1,674694
14,2,674694
14,3,674694
14,4,836130
14,5,836130
14,6,836130
14,13,593481
14,14,593481
14,15,593481
14,38,468050
14,39,468050
14,40,468050
15,1,674694
15,2,674694
15,3,674694
15,4,836130
15,5,836130
15,6,836130
15,17,630628
15,18,630628
15,19,630628
15,31,513828
15,32,513828
15,33,513828
15,38,468050
15,39,468050
15,40,468050
16,1,674694
16,2,1411110
16,3,1411110
16,4,1411110
16,5,836130
16,6,836130
16,17,630628
16,18,630628
16,19,630628
16,24,512646
16,25,512646
16,26,512646
16,31,513828
16,32,513828
16,33,513828
16,38,468050
16,39,468050
16,40,468050
16,49,188514
16,50,188514
16,51,188514
17,2,1369426
17,3,1369426
17,4,1369426
17,17,630628
17,18,630628
17,19,630628
17,24,512646
17,25,512646
17,26,512646
17,31,513828
17,32,513828
17,33,513828
17,49,188514
17,50,188514
17,51,188514
18,2,1369426
18,3,1369426
18,4,1369426
18,24,512646
18,25,512646
18,26,512646
18,49,188514
18,50,188514
18,51,188514
20,49,148042
20,50,148042
20,51,148042
21,0,653137
21,1,608594
21,49,148042
21,50,148042
21,51,148042
21,119,35850
21,120,35850
21,121,35850
22,0,653137
22,1,608594
22,49,148042
22,50,148042
22,51,148042
22,119,35850
22,120,35850
22,121,35850
23,0,653137
23,1,608594
23,48,148471
23,49,148471
23,50,148471
23,82,93088
23,83,93088
23,84,93088
23,119,35850
23,120,35850
23,121,35850
24,2,630812
24,3,630812
24,4,630812
24,48,148471
24,49,148471
24,50,148471
24,82,93088
24,83,93088
24,84,93088
24,124,55418
24,125,55418
24,126,55848
24,127,55505
25,2,630812
25,3,630812
25,4,630812
25,48,148471
25,49,148471
25,50,148471
25,82,93088
25,83,93088
25,84,93088
25,124,55418
25,125,55418
25,126,55848
25,127,55505
26,2,630812
26,3,630812
26,4,630812
26,124,55418
26,125,55418
26,126,55848
26,127,55848
27,48,148256
27,49,148256
