x,y,value
0,11,138041
0,12,138041
0,13,138041
0,14,100861
0,15,100861
0,16,110813
0,17,102296
0,18,102296
0,27,102426
0,28,102449
0,29,102449
0,30,102449
0,31,66795
0,112,74272
0,113,74272
0,114,74272
1,27,102426
1,28,102449
1,29,102449
1,30,102449
1,31,87611
1,32,85546
1,65,119067
1,66,119067
1,67,119067
2,28,102224
2,29,102449
2,30,102449
2,31,87611
2,32,85546
2,65,119067
2,66,119067
2,67,119067
3,30,85546
3,31,85546
3,32,85546
3,61,75932
3,62,75932
3,63,75932
3,65,119067
3,66,119067
3,67,119067
4,61,75932
4,62,75932
4,63,75932
5,61,75932
5,62,75932
5,63,75932
6,11,141395
6,12,141395
6,13,141395
6,33,77479
6,34,77479
6,35,77479
7,11,141395
7,12,141395
7,13,141395
7,33,77479
7,34,77479
7,35,77479
7,39,76876
7,40,76876
7,41,76876
8,11,141395
8,12,141395
8,13,141395
8,33,77479
8,34,77479
8,35,77479
8,39,76876
8,40,76876
8,41,76876
8,44,74669
8,45,74669
8,46,74669
9,39,76876
9,40,76876
9,41,76876
9,44,74669
9,45,74669
9,46,74669
9,49,76525
9,50,76525
9,51,76525
9,125,101522
9,126,101522
9,127,101522
10,44,74669
10,45,74669
10,46,74669
10,49,76525
10,50,76525
10,51,76525
10,111,78837
10,112,78837
10,113,78837
10,125,101522
10,126,101522
10,127,101522
11,49,76525
11,50,76525
11,51,76525
11,66,79087
11,67,79087
11,68,79087
11,111,78837
11,112,78837
11,113,78837
11,125,101522
11,126,101522
11,127,101522
12,66,79087
12,67,79087
12,68,79087
12,111,78837
12,112,78837
12,113,78837
12,119,49574
12,120,49574
12,121,49574
13,66,79087
13,67,79087
13,68,79087
13,119,49574
13,120,49574
13,121,49574
14,11,167606
14,12,167606
14,13,167606
14,119,49574
14,120,49574
14,121,49574
15,7,129765
15,8,129765
15,9,129765
15,11,167606
15,12,167606
15,13,167606
16,3,123996
16,4,123996
16,5,123996
16,7,129765
16,8,129765
16,9,129765
16,11,167606
16,12,167606
16,13,167606
17,3,123996
17,4,123996
17,5,123996
17,7,129765
17,8,129765
17,9,129765
17,69,72651
17,70,72651
17,71,72651
18,3,123996
18,4,123996
18,5,123996
18,69,72651
18,70,72651
18,71,72651
19,69,72651
19,70,72651
19,71,72651
19,92,104079
19,93,104079
19,94,104079
20,11,159750
20,12,159750
20,13,159750
20,92,104079
20,93,104079
20,94,104079
20,100,104947
20,101,104947
20,102,104947
20,124,73263
20,125,73263
20,126,73263
21,11,159750
21,12,159750
21,13,159750
21,92,104079
21,93,104079
21,94,104079
21,100,104947
21,101,104947
21,102,104947
21,124,73263
21,125,73263
21,126,73263
22,11,159750
22,12,159750
22,13,159750
22,100,104947
22,101,104947
22,102,104947
22,124,73263
22,125,73263
22,126,73263
24,74,78744
24,75,78744
24,76,78744
25,74,78744
25,75,78744
25,76,78744
26,74,78744
26,75,78744
26,76,78744
27,13,181871
27,14,181871
27,15,181871
28,13,181871
28,14,181871
28,15,181871
28,80,73823
28,81,73823
28,82,73823
29,13,181871
29,14,181871
29,15,181871
29,80,73823
29,81,73823
29,82,73823
30,80,73823
30,81,73823
30,82,73823
30,84,108807
30,85,108807
30,86,108807
31,84,108807
31,85,108807
31,86,108807
32,84,108807
32,85,144672
32,86,144672
32,87,129410
33,12,178976
33,13,178976
33,14,178976
33,85,129410
33,86,129410
33,87,129410
34,12,178976
34,13,178976
34,14,178976
34,85,129410
34,86,129410
34,87,129410
35,12,178976
35,13,178976
35,14,178976
35,84,110181
35,85,110181
35,86,110181
36,84,110181
36,85,110181
36,86,110181
37,84,110181
37,85,111231
37,86,111231
37,87,74010
38,85,74010
38,86,74010
38,87,74010
39,85,74010
39,86,74010
39,87,74010
41,12,237187
41,13,237187
41,14,237187
41,64,106415
41,65,106415
41,66,106415
42,12,237187
42,13,237187
42,14,237187
42,64,106415
42,65,106415
42,66,106415
43,12,237187
43,13,237187
43,14,237187
43,64,106415
43,65,106415
43,66,106415
43,86,212552
43,87,212552
43,88,212552
43,124,80836
43,125,80836
43,126,80836
44,86,212552
44,87,212552
44,88,212552
44,124,80836
44,125,80836
44,126,80836
45,86,212552
45,87,212552
45,88,212552
45,124,80836
45,125,80836
45,126,80836
48,52,109720
48,53,109720
48,54,109720
49,52,109720
49,53,109720
49,54,109720
49,60,137258
49,61,137258
49,62,137258
50,6,184195
50,7,184195
50,8,184195
50,52,109720
