x,y,ACCOMMODATION UNITS (ROOMS APARTMENTS CAMPING SITES) - TOTAL,A_AUSTRIAN TOURISTS,A_DOMESTIC TOURISTS - TOTAL,A_FOREIGN TOURISTS - TOTAL,A_GERMAN TOURISTS,A_ITALIAN TOURISTS,A_SLOVENIAN TOURISTS,ESTABLISHMENTS - TOTAL,NUMBER OF PERMANENT BEDS,N_AUSTRIAN TOURISTS,N_DOMESTIC TOURISTS - TOTAL,N_FOREIGN TOURISTS - TOTAL,N_GERMAN TOURISTS,N_ITALIAN TOURISTS,N_SLOVENIAN TOURISTS,TOTAL ARRIVALS,TOTAL NIGHTS
123,49,3,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0
123,51,25,154,30,504,196,40,20,9,56,1055,127,3704,1674,215,81,534,3831
123,53,5,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0
124,23,173,966,274,4290,1004,663,289,82,420,4710,1341,26489,8175,3744,1519,4564,27830
124,25,269,0,0,0,0,0,0,15,553,0,0,0,0,0,0,0,0
124,26,6137,18969,7147,212213,55614,20866,33893,167,17532,129015,29902,1624791,541934,109806,175739,219360,1654693
124,29,35,128,52,754,141,215,62,11,80,597,141,4264,1115,1341,230,806,4405
124,30,76,319,98,2528,871,362,139,48,229,1774,370,18361,8073,2154,536,2626,18731
124,31,95,382,85,2789,670,376,158,50,269,2044,350,19107,5465,2070,697,2874,19457
124,32,4057,43203,11783,212499,51756,22994,24742,534,9360,205833,31884,1205848,364832,91199,107598,224282,1237732
124,33,517,2917,603,18061,5678,1721,1157,172,1497,16064,3196,123053,48330,9063,4877,18664,126249
124,34,312,1278,277,9873,2950,1554,580,160,834,6603,1384,61811,24791,7656,2024,10150,63195
124,35,6,22,0,138,71,4,0,3,16,100,0,1137,672,24,0,138,1137
124,37,5,6,0,216,86,2,120,5,17,46,0,1541,770,6,713,216,1541
124,38,3,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
124,39,167,768,143,4028,1358,475,159,77,471,5351,610,30214,12417,2897,796,4171,30824
124,40,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
124,46,5,0,0,0,0,0,0,2,14,0,0,0,0,0,0,0,0
124,50,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
124,51,3,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0
124,56,5,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0
125,22,21,119,18,589,158,82,49,11,59,821,124,4737,1747,454,437,607,4861
125,23,6097,34634,3925,199556,60818,23679,31740,156,17188,227895,14564,1525173,593285,131132,177946,203481,1539737
125,25,48,60,40,846,312,174,36,12,117,354,116,5726,2323,974,179,886,5842
125,26,30,0,0,0,0,0,0,10,78,0,0,0,0,0,0,0,0
125,29,3,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0
125,30,25,0,0,0,0,0,0,3,54,0,0,0,0,0,0,0,0
125,31,17,0,0,0,0,0,0,6,51,0,0,0,0,0,0,0,0
125,32,22,44,24,799,133,147,38,9,62,203,85,4621,928,795,108,823,4706
125,33,23,54,45,631,173,76,36,13,66,294,305,4328,1656,321,119,676,4633
125,34,230,808,293,6168,2009,991,288,105,624,4409,1244,40732,17128,4917,1177,6461,41976
125,35,111,216,57,2763,1351,309,83,47,299,1279,191,22556,13042,1948,396,2820,22747
125,36,78,261,33,1574,655,203,40,19,174,1783,162,11478,5926,1031,196,1607,11640
125,39,82,253,101,2025,866,221,63,35,208,1803,438,16775,8663,1622,268,2126,17213
125,40,3183,28712,2583,113183,31881,11994,13327,77,8890,182732,9793,763670,263375,64321,67669,115766,773463
125,47,2,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0
125,48,45,576,341,2061,297,317,189,19,101,1841,681,6843,1414,1054,335,2402,7524
125,53,9,14,0,122,77,0,0,3,18,98,0,1217,860,0,0,122,1217
125,56,29,131,67,1176,269,221,53,8,65,392,111,4368,2206,448,71,1243,4479
126,18,3,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0
126,19,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
126,22,5,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0
126,30,2,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0
126,31,99,207,65,2080,735,380,138,44,281,1162,380,14708,6784,2260,557,2145,15088
126,32,5,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0
126,35,6,0,0,0,0,0,0,4,20,0,0,0,0,0,0,0,0
126,36,69,198,142,2109,708,417,123,34,201,1006,595,13457,6342,1989,338,2251,14052
126,37,7,0,0,0,0,0,0,3,22,0,0,0,0,0,0,0,0
126,39,3,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0
126,40,7,19,2,139,74,4,9,4,20,125,8,1080,653,44,42,141,1088
126,46,3,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
126,47,18,4,6,240,117,15,6,6,40,20,26,2198,1221,85,21,246,2224
126,54,17,0,0,0,0,0,0,2,32,0,0,0,0,0,0,0,0
126,55,4,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0
126,56,30,69,8,548,402,1,0,12,88,476,84,5940,4667,14,0,556,6024
126,57,110,150,229,4943,176,3983,197,7,226,479,342,12718,1079,9335,276,5172,13060
127,15,120,0,0,0,0,0,0,1,290,0,0,0,0,0,0,0,0
127,16,20,94,18,650,111,113,9,12,50,377,59,3195,739,607,56,668,3254
127,18,25,93,15,633,290,38,2,13,72,607,56,5162,2862,327,56,648,5218
127,28,75,154,65,1655,621,258,62,35,222,962,322,12791,5816,1570,265,1720,13113
127,29,5,0,0,0,0,0,0,3,21,0,0,0,0,0,0,0,0
127,30,48,97,38,1256,598,164,35,27,145,477,160,9625,5584,828,137,1294,9785
127,31,28,76,27,828,327,155,25,16,86,505,105,6483,3358,820,111,855,6588
127,33,23,90,20,699,231,116,50,13,62,517,56,4365,2124,493,153,719,4421
127,36,71,223,78,1769,645,256,88,32,198,1404,286,12703,5788,1279,224,1847,12989
127,37,18,23,15,365,154,71,16,11,46,129,85,3063,1568,443,90,380,3148
127,39,31,0,0,0,0,0,0,11,74,0,0,0,0,0,0,0,0
127,41,23,0,0,0,0,0,0,12,61,0,0,0,0,0,0,0,0
127,42,3,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
127,51,2,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0
127,52,36,180,369,1025,140,332,49,16,80,358,653,2873,726,695,86,1394,3526
127,55,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
127,56,23,68,37,677,280,170,25,9,56,271,97,3975,2471,561,137,714,4072
127,57,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
