x,y,pp,ra,rp
0,113,7226,5401,74
1,112,7226,5401,74
2,112,7226,5401,74
12,104,136,0,0
13,103,136,0,0
14,105,1142,6,0
15,103,1142,6,0
15,104,1142,6,0
16,110,1142,6,0
17,100,1142,6,0
17,102,1142,6,0
17,106,1142,6,0
19,107,1142,6,0
20,107,0,6,
20,123,26485,24993,94
21,125,26485,24993,94
22,119,26485,24993,94
22,126,26485,24993,94
24,120,26485,24993,94
25,77,2211,793,35
25,78,2211,793,35
25,79,2211,793,35
25,120,26485,24993,94
26,76,2211,793,35
26,77,2211,793,35
26,78,2211,793,35
26,79,2211,793,35
26,80,2211,793,35
26,81,2211,793,35
26,82,2211,793,35
26,127,26485,24993,94
27,76,2211,793,35
27,77,2211,793,35
27,79,2211,793,35
27,81,2211,793,35
27,121,26485,24993,94
27,127,26485,24993,94
28,76,2211,793,35
28,122,26485,24993,94
29,122,26485,24993,94
29,124,26485,24993,94
29,125,26485,24993,94
29,127,26485,24993,94
30,122,26485,24993,94
30,123,26485,24993,94
30,124,26485,24993,94
30,125,26485,24993,94
31,122,26485,24993,94
31,123,26485,24993,94
31,127,26485,24993,94
32,123,26485,24993,94
33,123,26485,24993,94
33,127,26485,24993,94
34,126,26485,24993,94
34,127,26485,24993,94
35,122,26485,24993,94
35,123,26485,24993,94
35,124,26485,24993,94
35,126,26485,24993,94
35,127,26485,24993,94
36,122,26485,24993,94
37,121,26485,24993,94
37,124,26485,24993,94
38,120,26485,24993,94
38,122,26485,24993,94
38,123,26485,24993,94
39,119,26485,24993,94
40,118,26485,24993,94
40,121,26485,24993,94
40,124,26485,24993,94
40,125,26485,24993,94
41,86,44,0,0
41,88,44,0,0
41,116,0,24993,
41,117,26485,24993,94
41,121,26485,24993,94
41,127,26485,24993,94
42,117,26485,24993,94
42,127,26485,24993,94
43,121,26485,24993,94
43,125,26485,24993,94
44,124,26485,24993,94
45,79,773,679,87
45,122,26485,24993,94
45,123,26485,24993,94
45,126,26485,24993,94
45,127,26485,24993,94
