x,y,val
2,18,163
13,20,58
6,57,226
16,2,315
3,16,2835
25,9,21
4,37,409
20,61,2424
1,63,4922
8,9,784
24,61,26
8,22,7293
15,24,1271
20,55,178
18,15,1336
9,22,481
25,4,189
21,28,27
13,5,455
21,29,4
6,58,3455
18,57,199
1,37,128952
1,50,224
23,11,189
4,54,431
19,6,499
6,16,37
20,31,12514
17,50,42583
29,2,10
13,44,2463
11,22,593
14,14,222
1,24,1375
16,20,2751
14,43,518
15,6,164
15,27,17
6,28,1660
22,10,439
7,19,425
9,29,72
13,46,151
2,60,7743
7,28,181
27,3,2022
13,47,176
7,25,890
18,26,96
17,1,2225
12,49,120
14,63,142
7,63,90
17,11,54
21,27,31
16,9,552
15,59,209
20,15,1017
6,43,1362
9,46,19306
8,63,423
10,46,33560
5,29,936
11,6,4740
7,18,26
6,45,696
17,17,1598
22,55,433
11,29,3758
7,29,2079
14,0,839
9,51,266
7,22,160
10,48,640
2,56,219
1,13,155
9,49,42
24,10,26
22,31,16
6,20,2807
14,48,2191
8,47,278
19,14,2646
10,20,761
18,20,460
21,56,291
8,11,2335
23,60,330
15,55,1395
3,37,139830
10,19,910
4,20,73
14,55,54
1,40,8486
22,63,509
23,57,205
10,43,552
23,7,620
9,19,2610
24,1,1783
20,51,341
5,7,69
16,30,2672
14,53,58
2,45,974
15,17,7747
0,17,212
4,9,456
2,37,220039
4,50,271
10,1,2004
12,62,1557
11,55,1173
25,7,2337
25,8,968
19,12,1019
19,21,778
11,31,196
0,61,6374
14,6,502
9,39,6
11,30,1609
4,39,3117
8,10,1702
12,24,124
13,9,2163
11,21,2018
0,60,2813
13,23,787
17,53,63
1,27,2488
14,29,269
13,6,2215
17,28,11
10,52,77
13,25,288
13,14,3572
11,44,6056
9,6,1305
6,15,213
20,5,1651
17,20,1290
6,2,11182
9,43,664
2,54,74
18,29,462
16,63,86
13,59,946
2,23,498
17,48,591
21,14,747
0,52,913
15,63,173
21,6,959
18,14,875
16,52,32
12,27,605
2,27,63066
8,43,1310
16,53,11
19,30,128
12,57,389
21,53,359
19,51,585
13,42,14
15,4,725
0,21,931
7,17,27
20,52,14881
14,49,361
7,43,523
24,60,147
22,60,292
21,55,274
19,20,2
7,58,315
4,62,1927
7,5,1201
3,26,8019
13,58,3058
