x,y,val
1,15,58
15,12,32
13,12,8
14,1,28
13,15,191
14,14,13
1,0,4
14,12,19
2,5,26
7,12,4
11,15,214
5,9,54
3,12,642
5,1,14
4,10,45
4,0,42
8,6,117
15,10,12
14,2,4
15,14,9
4,2,4
5,11,118
8,7,127
4,9,6
10,5,10
13,14,132
6,10,28
0,1,67
1,8,13
6,11,81
8,0,49
0,0,376
2,0,18
4,1,45
12,3,4
2,13,23
5,6,4
15,11,4
12,4,12
2,7,9
15,0,40
13,13,113
2,12,21
6,6,6
14,8,10
3,5,12
3,1,14
7,0,20
3,13,121
3,7,4
15,15,44
0,15,13
12,14,1810
15,13,37
0,2,14
5,13,4
1,2,17
6,7,33
6,8,4
5,10,71
5,8,9
4,14,17
14,13,175
2,14,28
4,13,29
15,8,297
0,7,106
6,12,48
4,15,14
15,7,209
14,4,106
4,11,349
2,4,66
10,6,27
14,3,98
13,11,25
13,2,42
4,12,45
14,10,26
14,7,84
15,1,327
0,14,50
11,14,147
15,4,41
10,15,23
1,1,21
1,13,14
2,1,22
0,8,50
14,15,68
14,5,216
3,15,12
6,1,4
7,8,10
2,15,114
5,12,16
3,14,64
6,0,14
13,1,4
13,3,53
1,14,21
12,15,408
3,11,347
1,7,5
13,8,4
9,6,158
13,4,41
14,9,12
15,5,362
7,6,4
12,12,8
7,7,48
3,0,35
11,5,26
1,4,14
14,6,4
15,9,149
15,6,389
12,13,103
9,0,20
