x,y,pp,ra,rp
0,46,106058,12490,11
0,47,106326,12873,12
0,66,110045,37091,33
0,87,110577,34478,31
0,93,109628,0,0
0,100,144248,11415,7
0,101,148884,10093,6
0,121,158993,7221,4
0,127,158946,10830,6
1,45,105923,11117,10
1,47,106346,12960,12
1,48,106556,11554,10
1,65,110020,37591,34
1,66,110510,38651,34
1,67,110606,36863,33
1,68,110690,36924,33
1,84,110692,35289,31
1,98,138673,11870,8
1,99,142493,10720,7
1,100,146651,11020,7
1,110,158092,6136,3
1,111,158295,6516,4
1,121,159037,7726,4
1,125,159049,10532,6
1,126,158894,10581,6
2,48,106737,12042,11
2,65,110491,37848,34
2,66,110570,37423,33
2,67,110648,37233,33
2,68,110674,36834,33
2,84,110412,36786,33
2,95,110530,11345,10
2,97,135569,12341,9
2,98,140119,11917,8
2,105,159290,11513,7
2,111,158562,5853,3
2,124,158901,11265,7
2,127,158158,11329,7
3,48,106874,12316,11
3,60,108582,36407,33
3,65,110546,39350,35
3,85,109068,38836,35
3,86,108804,36786,33
3,87,108886,38476,35
3,92,109113,11096,10
3,97,138894,12997,9
3,104,159101,11833,7
3,105,159307,11455,7
3,109,158385,5235,3
3,110,158546,5398,3
3,111,158661,5852,3
3,122,158932,10850,6
3,123,158551,10869,6
4,46,106472,12551,11
4,47,106804,11867,11
4,48,106932,13273,12
4,50,106993,12744,11
4,60,108588,35637,32
4,61,108689,35975,33
4,64,110353,38363,34
4,65,110619,37725,34
4,66,110565,37520,33
4,81,110260,36149,32
4,83,109203,36347,33
4,84,108997,36874,33
4,92,109284,13137,12
4,93,109805,13164,11
4,95,115737,12050,10
4,96,137493,12369,8
4,100,153239,13585,8
4,102,158693,12944,8
4,104,159451,12502,7
4,109,158428,5170,3
4,110,158619,5284,3
4,111,158767,5234,3
4,122,158416,11249,7
4,123,158155,11216,7
5,48,106578,14030,13
5,49,106743,12920,12
5,50,107172,13037,12
5,51,107448,14133,13
5,61,108817,37197,34
5,64,110476,37303,33
5,65,110540,38262,34
5,80,109936,38027,34
5,81,109229,36459,33
5,83,108963,37043,33
5,84,108989,37713,34
5,93,112346,13737,12
5,94,113381,13708,12
5,95,133074,13763,10
5,96,139923,12435,8
5,98,148787,15927,10
5,99,152399,16121,10
5,100,155522,13282,8
5,101,158696,13588,8
5,102,159129,12835,8
5,109,158629,5265,3
5,110,158802,5193,3
6,51,107479,15363,14
6,62,110223,36598,33
6,63,110426,36676,33
6,80,109054,36565,33
6,97,146564,15508,10
6,98,150457,16271,10
6,107,158486,5122,3
6,108,158672,5203,3
6,112,158864,4984,3
7,43,105586,9870,9
7,66,110143,39334,35
7,67,110203,39520,35
7,80,108126,36436,33
7,82,108966,38156,35
7,97,148941,17881,12
7,106,158509,4731,2
7,112,158835,4837,3
8,51,107461,14913,13
8,52,107555,16806,15
8,67,109891,38201,34
8,68,109888,39420,35
8,82,109017,36721,33
8,98,155703,18180,11
8,106,158577,4422,2
8,108,158685,4553,2
8,109,158656,3618,2
8,112,158286,4491,2
9,52,107487,15455,14
9,53,107476,17282,16
9,60,109922,34184,31
9,68,109758,39731,36
9,80,108940,35430,32
9,82,108238,36742,33
9,91,112192,37212,33
9,93,135631,31316,23
9,94,140316,28818,20
9,95,144592,28333,19
9,112,158071,3258,2
10,53,107467,16893,15
10,80,108171,38271,35
10,90,112150,39276,35
10,91,112496,37202,33
10,95,149024,23345,15
10,112,157999,1767,1
10,121,157391,18053,11
11,52,107406,16856,15
11,61,109928,33096,30
11,69,108263,39000,36
11,75,108502,38015,35
11,78,107170,37387,34
11,79,108008,38619,35
11,80,108004,36998,34
