x,y,pp,ra,rp
0,3,6757254,5166679,76
0,7,6752477,5815989,86
0,8,6745485,5741037,85
0,9,6733321,5582953,82
0,10,6720249,5719217,85
0,11,6710309,5615126,83
0,12,6707004,5527984,82
0,13,6701515,5701228,85
0,14,6695827,5517221,82
0,24,6563739,4766062,72
0,29,6480369,4855576,74
0,35,6275980,5627656,89
0,36,6216752,5620130,90
0,40,5922945,5509667,93
0,42,5663509,5663712,100
0,43,5503472,5559623,101
0,45,5175221,5444049,105
0,46,5021617,5101028,101
0,47,4827618,4902694,101
0,48,4633425,4953044,106
0,51,4171626,4047816,97
0,52,3988839,4549935,114
0,54,3562960,3359914,94
0,59,2971929,2561636,86
0,60,2870860,2578656,89
0,61,2794264,2016229,72
0,67,2660854,1364970,51
0,76,2451580,1102260,44
0,78,2361189,1070399,45
0,79,2327593,1050167,45
1,5,6748630,5610291,83
1,8,6734794,5524689,82
1,9,6722816,5543070,82
1,10,6713210,5485565,81
1,11,6711297,5444658,81
1,12,6702749,5509725,82
1,13,6696682,5574384,83
1,14,6691950,5578712,83
1,15,6685861,5513653,82
1,25,6552960,4717372,71
1,26,6538321,4771493,72
1,27,6516621,4840341,74
1,33,6333660,5769348,91
1,34,6296211,5608183,89
1,38,6038134,5613881,92
1,42,5574699,5490440,98
1,46,4945932,5345944,108
1,47,4765311,4765097,99
1,48,4556993,5159064,113
1,51,4103303,4489578,109
1,56,3197915,3424081,107
1,57,3062230,3337721,108
1,58,2967281,3114361,104
1,59,2917817,2855771,97
1,60,2814795,1969105,69
1,76,2456003,1068196,43
1,77,2430454,1070244,44
1,78,2393516,1060054,44
1,79,2345697,1042242,44
2,3,6751973,5448441,80
2,4,6746592,5589261,82
2,5,6742336,5663506,83
2,9,6712451,4834453,72
2,13,6694682,5473276,81
2,19,6655614,5314203,79
2,27,6507589,4784128,73
2,28,6488860,5156171,79
2,30,6418319,5452679,84
2,31,6382683,5507959,86
2,32,6350650,5690856,89
2,33,6311241,5596490,88
2,34,6273770,5607356,89
2,35,6210771,4980088,80
2,38,5979793,5963676,99
2,39,5889626,5556099,94
2,40,5773437,5170789,89
2,44,5169887,5123839,99
2,45,5002478,5076532,101
2,46,4854549,5379553,110
2,48,4482390,5147308,114
