x,y,TOT_P,avg_time_nearest_ep,avg_time_nearest_h
0,99,41,15.3,NA
0,108,69,7.9,NA
0,109,303,7.9,NA
1,99,0,18,NA
1,109,13,6.1,NA
1,110,310,2.9,NA
20,31,0,10.4,NA
21,32,1,1.8,NA
21,34,1,7.1,NA
22,32,453,4,NA
22,35,2,13.6,NA
27,70,5,4.8,NA
27,71,141,3.6,NA
27,72,4,9.9,NA
28,69,9,17.5,NA
28,70,1,10.7,NA
28,71,50,4.6,NA
28,72,21,7.8,NA
29,69,3,24.5,NA
29,70,2,30,NA
29,71,17,15,NA
29,72,56,10.4,NA
29,75,2,22.6,NA
30,68,7,15.4,NA
30,69,52,12.1,NA
30,72,99,11.8,NA
30,73,4,10.7,NA
30,74,0,14.1,NA
30,75,4,16.9,NA
31,67,414,6.1,NA
31,68,82,4.7,NA
31,69,969,2.3,NA
31,70,14,3.6,NA
31,71,2,6.4,NA
31,72,27,7.4,NA
31,73,29,7.3,NA
31,74,2,6.6,NA
31,75,11,14.3,NA
31,76,87,13.3,NA
32,67,0,9,NA
32,68,14,6.5,NA
32,69,2,5.6,NA
32,70,22,4.4,NA
32,71,39,8.3,NA
32,72,45,9.2,NA
32,73,792,2.6,NA
32,74,6,5.2,NA
32,75,43,10.3,NA
32,76,20,13.7,NA
33,66,0,19.2,NA
33,67,12,14.2,NA
33,68,30,8.1,NA
33,69,21,6.5,NA
33,72,0,10.3,NA
33,73,27,7.3,NA
33,74,13,6,NA
33,75,2,11.5,NA
33,76,18,18.5,NA
34,33,1,33.5,NA
34,34,5,33.3,NA
34,35,10,37.6,NA
34,36,30,44.9,NA
34,66,117,11.1,NA
34,67,76,9.3,NA
34,68,579,5.7,NA
34,69,3,10.7,NA
34,72,265,4.6,NA
34,76,8,16.6,NA
34,77,15,12.2,NA
35,32,0,30.6,NA
35,34,53,26.6,NA
35,36,53,42.4,NA
35,66,0,13.9,NA
35,67,17,6.7,NA
35,68,49,3.2,NA
35,71,0,5.2,NA
35,72,227,3,NA
35,73,252,3.2,NA
35,74,331,5.2,NA
35,75,29,5.4,NA
35,76,4,7.3,NA
35,77,0,9.9,NA
36,31,16,12.6,NA
36,33,135,19.5,NA
36,34,0,20.8,NA
36,35,1,27.8,NA
36,36,45,30.2,NA
36,37,30,25,NA
36,66,2,26.5,NA
36,67,11,22.1,NA
36,68,13,7.5,NA
36,69,90,4.1,NA
36,70,353,2.3,NA
36,73,140,10.2,NA
36,75,503,1.9,NA
36,76,22,4.6,NA
37,31,29,7.2,NA
37,32,1,5.6,NA
37,33,40,11.3,NA
37,35,8,19.6,NA
37,36,42,20.7,NA
37,37,18,26.9,NA
37,38,7,31.7,NA
37,68,0,13.2,NA
37,69,170,4.6,NA
37,70,159,3.9,NA
37,75,441,3.3,NA
37,76,6,5.7,NA
37,77,9,6.3,NA
37,78,22,9,NA
38,20,2,10.6,NA
