x,y,Ind,Men,Men_1ind,Men_5ind,Men_coll,Men_fmp,Men_mais,Men_pauv,Men_prop,Men_surf,imputed
14,27,7,4,1.4,0,0,0.2,4,0.6,4,449.2,2
15,27,22,14.2,6.8,0,0,1.2,14.2,2.3,14.2,1560.6,1
15,28,14,7.8,2.8,0,0,0.6,7.8,1.1,7.8,898.2,2
16,26,3,1.4,0.3,0,0,0.2,1.4,0.2,1.4,143.1,1
16,27,24,15,7.4,0,0.2,0.2,14.8,3.3,14.9,1539,3
16,28,68,41.8,21.4,0,0.2,2.2,41.6,5,40.6,4334.8,2
17,26,13,6.1,1.2,0,0,0.7,6.1,0.7,6.1,620.1,3
17,27,28,17.5,8.6,0,0.2,0.4,17.3,3.9,17.3,1795.5,3
17,28,37,22,8.9,0,0.1,0.1,21.9,6.3,20.9,2216,2
17,30,7,4.5,2,0,0,0.6,4.5,0.3,4.5,501.5,1
17,31,6,3.8,1.6,0,0,0.4,3.8,0.2,3.8,429.8,2
17,33,7,3.5,1.6,0,0,0.3,3.5,1.3,2.8,315.7,2
18,26,26,12.8,3.5,0,0,1.3,12.8,1.4,12.5,1319.7,2
18,27,25,13.9,6.1,0.4,0.1,0.8,13.8,2.4,12.9,1413.6,3
18,28,3,1.9,0.9,0,0,0,1.9,0.4,1.9,192.4,1
18,29,1,0.5,0.2,0,0,0,0.5,0.1,0.5,51.8,1
18,30,11,6.8,2.9,0,0,0.9,6.8,0.5,6.8,748.4,3
18,31,11,5.9,2.1,0,0,0.6,5.9,0.6,5.8,629.3,3
18,32,22,11,4.9,0,0,0.2,11,0.9,10.5,1181.8,3
18,33,10,5,2.3,0,0,0.4,5,1.8,4.1,450.9,2
19,26,22,11.9,5.3,0,0,0.4,11.9,0.9,11,1267.6,3
19,27,27,13.8,5.6,0.6,0,1.1,13.8,2.1,12.4,1411.6,2
19,29,11,5.5,1.8,0,0,0.5,5.5,0.7,5.3,569.8,2
19,30,6,3,1,0,0,0.2,3,0.4,2.9,310.8,2
19,31,4,2,0.7,0,0,0.2,2,0.2,1.9,207.2,1
19,32,4,2,0.9,0,0,0,2,0,2,225,1
19,117,4,2.2,1,0.1,0.5,0,1.7,0.1,2.1,251.7,1
20,26,20,10.8,4.8,0,0,0.4,10.8,0.8,10,1152.4,3
20,27,48.5,24.9,10,1,0,2.2,24.9,3.7,22.3,2535.9,4
20,29,5,2.5,0.8,0,0,0.2,2.5,0.3,2.4,259,1
20,30,20,10,3.3,0,0,0.9,10,1.3,9.7,1036,4
20,31,9,4.5,1.6,0,0,0.4,4.5,0.5,4.3,466.2,3
20,32,19,9.5,4.2,0,0,0,9.5,0,9.5,1068.8,4
20,110,14,9.7,5.3,0,0,2.7,9.7,1.7,7.9,896,3
20,111,2,1.4,0.8,0,0,0.4,1.4,0.2,1.1,128,1
20,112,3,1.4,0.4,0.1,0,0,1.4,0.1,1.1,175.7,1
20,113,7,3.2,0.9,0.1,0,0,3.2,0.2,2.6,410,1
20,114,1,0.5,0.1,0,0,0,0.5,0,0.4,58.6,1
20,115,1,0.5,0.1,0,0,0,0.5,0,0.4,58.6,1
20,116,92,40.5,12.5,2.9,1,1,39.5,2.5,34.5,4636.1,3
20,117,138,67.2,19.1,1.5,11.8,2,55.4,5.5,56.7,7352.6,1
20,118,133.5,73.6,31.9,1.4,23.7,8,49.9,5.4,51.2,8342.7,1
21,24,5,2.7,1.1,0,0,0.1,2.7,0.3,2.4,262,2
21,25,5,2.7,1.1,0,0,0.1,2.7,0.3,2.4,262.1,1
21,26,23,12.6,5.2,0.2,0,0.4,12.6,1.2,11.1,1205.5,4
21,27,25,12.5,5.5,0.8,0,2.1,12.5,2.1,11.7,1118,3
21,29,7,4.3,2.4,0,0,0.3,4.3,1.1,4.1,476.3,2
21,30,9,5.6,3,0,0,0.4,5.6,1.4,5.2,612.4,2
21,31,10,6.2,3.4,0,0,0.5,6.2,1.5,5.8,680.5,2
21,32,9,4.1,1.5,0.5,0,0.7,4.1,0.5,4.1,451.2,1
21,110,6,2.6,0.6,0.2,0,0.4,2.6,0.4,2.2,303.2,2
21,112,32,12.4,2.3,1.2,0,0.8,12.4,0.7,11.7,1560.9,4
21,114,31,11.9,2.2,1.3,0,0.8,11.9,0.6,11.2,1479.8,3
21,115,76,32,8,2,0,1,32,2,31,3967,0
21,116,260.5,125,42,3,11,8,114,7,106,13155,0
21,117,265,145,68,6,38,7,107,16,100,13957,0
21,118,236,132,64,3,63,13,69,23,76,12806.5,0
21,119,2,1.4,0.7,0,0,0.1,1.4,0.1,1.3,161.4,1
22,24,20,13,7,0,0,0,13,1,10,1226,0
22,25,20,10.9,4.5,0.1,0,0.4,10.9,1.1,9.6,1048.4,2
22,26,43,22.9,11.4,1.2,2,1.3,20.9,4.1,18.7,2133.3,3
22,29,9,5.6,3,0,0,0.4,5.6,1.4,5.2,612.4,2
22,31,5,3.1,1.7,0,0,0.2,3.1,0.8,2.9,340.2,1
22,32,5,2.3,0.8,0.3,0,0.4,2.3,0.3,2.3,250.7,2
22,110,1,0.4,0.1,0,0,0.1,0.4,0.1,0.4,50.5,1
22,111,2,0.9,0.2,0,0,0.1,0.9,0.1,0.7,101,1
22,112,6,2.3,0.5,0.2,0,0.1,2.3,0.1,2.3,292.7,3
22,113,125.5,50.3,12.7,5.5,1,2.9,49.3,0.7,45.6,5988.4,2
22,114,72,29.6,7.4,2,0,1.4,29.6,0.3,26.2,3633.5,3
22,115,110.5,42.2,4.9,4.9,0,4.3,42.2,3.3,40.3,5109.4,1
22,116,180.5,83,28,2,0,4,83,5,71,9420,0
22,117,214.5,99,35,8,20,7,79,9,69,10093,0
22,118,90,44,16,2,0,3,44,2,39,5297,0
22,119,33,19.8,10.7,0,0,1.5,19.8,0.5,18.3,2252.8,1
23,23,5,2.9,1.5,0.1,0,0.1,2.9,0.1,2.9,254.9,2
23,24,38,24,12.7,0.2,0,0.7,24,2.5,21.8,2310.9,2
23,25,68,36.2,15.8,1.2,0,1.1,36.2,2.9,32.1,3586.6,3
23,26,65,34.7,17.1,1,1,6.1,33.7,12.3,21.4,3023.1,1
23,29,12,6.1,2.7,0.3,0,0.9,6.1,1.1,5.8,559.9,2
23,30,7,3.6,1.3,0.1,0,0,3.6,0.8,3.5,404.7,3
23,31,5,2.7,1.1,0.1,0,0.1,2.7,0.6,2.6,297.3,2
23,32,2,0.9,0.3,0.1,0,0.2,0.9,0.1,0.9,100.3,1
23,109,6,2.6,0.6,0.1,0,0.4,2.6,0.4,2.2,303.1,2
23,111,5,2.2,0.5,0.1,0,0.3,2.2,0.3,1.8,252.6,1
23,112,25,10.2,2.4,0.7,0,0.8,10.2,0.6,9.6,1256.1,3
23,113,22,8.9,2.1,0.7,0,0.6,8.9,0.5,8.4,1104.5,3
23,114,15,5.9,1.4,0.5,0,0.4,5.9,0.3,5.6,730.2,4
23,115,42,16.2,4.4,2.1,0,1,16.2,0.7,14.4,1906.5,4
23,116,48,20.4,7.1,1.4,0,0.4,20.4,1.3,16.4,2498,2
23,117,125,64.4,30,2.4,29,5.2,35.4,7.8,36,5762,1
23,118,1,0.5,0.2,0,0,0,0.5,0.1,0.5,60.5,1
23,119,8,5.2,2.7,0.1,0,0.4,5.2,0.5,4.8,611.7,2
23,125,2,1,0.4,0,0,0,1,0,0.9,100.2,1
23,126,14,6.7,2.1,0.2,0,0.6,6.7,0.4,6.2,673.7,2
23,127,1,0.4,0.2,0,0,0,0.4,0.1,0.4,49.3,1
24,22,1,0.6,0.3,0,0,0,0.6,0,0.6,51,1
24,23,48,30.1,17.4,0.5,0,0.5,30.1,3.9,28.1,2872.5,3
24,24,18,10.2,4.9,0.1,0,0.5,10.2,1.3,10,1000.5,4
24,25,32,20.3,10.2,0,0,1.6,20.3,6.6,19,1880.9,2
24,26,5.5,3.2,1.5,0,0,0.2,3.2,0.5,3.1,331,3
24,28,3,2.1,1.3,0,0,0,2.1,0.7,1.8,224.1,2
24,29,19,10.7,4.7,0.4,0,0,10.7,2.8,9.7,1167.9,4
24,31,3,1.5,0.4,0.1,0,0,1.5,0.3,1.4,161.2,1
24,110,11,4.8,1.1,0.3,0,0.7,4.8,0.7,4,555.8,3
24,112,6,2.7,0.9,0,0,0.3,2.7,0.3,2.5,324,2
24,113,3,1.4,0.5,0,0,0.1,1.4,0.1,1.2,162,2
24,114,2,0.9,0.3,0,0,0.1,0.9,0,0.8,101.1,1
24,115,5,2.1,0.6,0.1,0,0.1,2.1,0.1,2,252.9,2
24,116,21,9.2,2.8,0.5,0,0.7,9.2,0.5,8.2,1062,2
24,117,32,15.8,4.9,1,0,0.5,15.8,2,14.8,1934.8,2
24,119,17,7.8,2.2,0.8,0,0.4,7.8,1.1,7.3,919.7,2
24,120,11,4.6,1.1,0.7,0,0.4,4.6,0.7,4.3,516.3,1
24,122,2,0.9,0.2,0,0,0.1,0.9,0.1,0.9,94,1
24,123,2,0.9,0.2,0,0,0.1,0.9,0.1,0.9,94,1
24,124,28,13.7,5,0.2,0,0.6,13.7,0.6,12.7,1375.3,3
24,125,5,2.5,1,0,0,0,2.5,0.1,2.3,250.6,2
24,127,1,0.4,0.2,0,0,0,0.4,0.1,0.4,49.3,1
25,23,5,2.8,1.5,0.1,0,0.1,2.8,0.2,2.8,254.9,1
25,24,6.5,3.7,1.8,0,0,0.2,3.7,0.5,3.7,381.9,3
25,25,13,7.5,3.4,0,0,0.5,7.5,1.3,7.3,782.3,2
25,27,5,3.4,2.1,0,0,0,3.4,1.2,3,373.6,2
25,28,12,8.2,5.2,0,0,0,8.2,3,7.2,896.6,3
25,29,1,0.7,0.4,0,0,0,0.7,0.2,0.6,74.7,1
25,30,11,5.3,1.6,0.3,0,0,5.3,0.9,5,591.2,1
25,31,1,0.5,0.1,0,0,0,0.5,0.1,0.5,53.7,1
25,32,11,5.1,1.8,0.6,0,0.9,5.1,0.6,5.1,551.5,3
25,33,10,4.6,1.6,0.6,0,0.8,4.6,0.6,4.6,501.4,2
25,110,17,7.4,1.7,0.3,0,1.1,7.4,1.1,6.2,858.8,3
25,111,2,0.9,0.2,0,0,0.1,0.9,0.1,0.7,101,1
25,115,1,0.4,0.1,0,0,0,0.4,0,0.4,50.6,1
25,116,33.5,14.6,4.5,0.7,0,1.2,14.6,0.7,13.1,1694.1,2
25,117,35,16,3.4,0,0,1,16,1.2,15,1790,2
25,118,2,1,0.3,0.1,0,0,1,0.1,0.9,120.9,1
25,119,44,20.4,5,0.3,0,2.1,20.4,2.5,18.2,2113.7,2
25,120,10,4.2,1,0.6,0,0.4,4.2,0.6,3.9,469.4,2
25,123,17,8,1.8,0.3,0,1.3,8,0.6,7.3,799.1,2
25,124,26.5,12.7,3.9,0.3,0,1.2,12.7,0.8,11.7,1276.8,4
25,125,10,5,2,0,0,0,5,0.2,4.6,501.1,4
25,126,1,0.5,0.2,0,0,0,0.5,0,0.5,50.1,1
25,127,10,4.4,1.8,0,0,0,4.4,0.8,3.6,493,1
26,22,2,1.1,0.5,0,0,0.1,1.1,0.1,1,112.7,1
26,23,35,24,15.7,0.1,0.1,0.5,23.9,2.2,22.1,2215.2,2
26,24,45,28,12.4,0,0.1,1.5,27.9,2.7,27,2516.6,3
26,27,4,2.1,1.1,0.2,0.2,0.1,1.9,0.2,1.3,207.9,1
26,28,88,41.2,19.3,1.6,0.4,2.4,40.8,8.7,24,3714.7,1
26,29,22,11.3,5.1,0.7,0.4,0.6,10.9,1.2,9.1,1177.3,4
26,30,22,11.2,4,0.4,0,0.4,11.2,1.1,10.8,1211.1,3
26,31,14,7.1,2.5,0.3,0,0.3,7.1,0.7,6.9,770.7,2
26,32,9,4.8,1.5,0,0,0,4.8,1.5,4.5,571.2,2
26,33,12,6.4,2,0,0,0,6.4,2,6,761.6,1
26,109,1,0.5,0.2,0,0.1,0,0.4,0,0.4,50.1,1
26,110,6.5,3.2,1.2,0.2,0.6,0.2,2.6,0.2,2.7,325.6,2
26,111,20,9.9,3.6,0.6,1.9,0.6,8,0.6,8.3,1001.9,2
26,113,6,2.4,1,0.4,0,0.1,2.4,0.2,2.3,310.6,3
26,114,3,1.2,0.5,0.2,0,0.1,1.2,0.1,1.1,155.3,1
26,117,206.5,82,16,6,0,5,82,1,78,8999,0
26,118,14,5.9,1.1,0.3,0,0,5.9,0.3,5.9,651.3,2
26,119,2,0.8,0.2,0,0,0,0.8,0,0.8,93,1
26,120,57.5,24.3,3.3,0.9,0,2.3,24.3,0.9,22.5,3007.5,2
26,121,120.5,43.9,7.6,5.4,3,3.6,40.9,3.4,37.1,4743.2,1
26,122,2,0.9,0.2,0,0,0.2,0.9,0.1,0.9,100.7,1
26,123,17.5,7.8,1.6,0,0,1.6,7.8,0.5,7.8,880.8,3
26,124,3,1.1,0.2,0.1,0,0,1.1,0.1,0.9,126.8,1
27,22,11,6.1,2.8,0.1,0.1,0.3,6,0.8,5.5,619.8,2
27,23,64,29,10.9,1.3,0.2,2.9,28.8,3.8,27.6,3050.4,3
27,24,37,20,10.7,1.1,0.1,1.5,19.9,5.9,17.4,2044.7,2
27,26,5,3.1,1.4,0,0,0.3,3.1,0.3,3,282.8,2
27,27,3,1.6,0.8,0.1,0.1,0.1,1.5,0.2,1,155.9,1
27,28,56,27.5,11.9,2.5,1.2,1.2,26.3,6,19.8,2522.3,3
27,29,13,6.7,3.6,0.6,0.5,0.5,6.2,0.8,4.4,675.7,1
27,30,6,3,1.1,0.1,0,0.1,3,0.3,3,330.3,1
