x,y,val
4,1,23574
13,0,597
8,14,1224
15,13,1311
9,2,1391
11,3,758
8,1,2614
3,0,17857
9,1,262
6,13,418
11,7,1009
6,2,11182
12,15,582
14,6,502
8,5,1143
12,0,480
11,6,4740
12,9,413
15,14,736
8,3,4227
14,12,5219
10,6,925
9,10,583
13,9,2163
11,9,583
10,12,4521
7,12,20
3,15,490
12,12,229
8,13,153
11,8,30351
10,2,2590
2,13,328
14,15,587
9,8,825
15,3,1310
7,13,136
12,8,1232
7,9,346
5,10,417
4,11,335
11,14,1896
11,0,1872
12,1,861
9,12,694
13,2,127
12,14,750
15,15,969
15,5,1113
8,11,2335
8,7,1027
6,6,1402
2,0,17155
15,6,164
10,8,1579
9,6,1305
10,0,617
6,15,213
7,6,998
1,15,682
11,4,1199
13,4,391
14,13,698
6,7,508
0,0,734
6,4,5870
2,15,185
15,11,321
14,2,258
5,7,69
14,10,112
8,6,328
2,14,186
14,1,2426
4,10,1305
11,11,265
6,8,934
9,5,951
5,1,59518
4,0,80808
8,10,1702
8,0,1910
11,2,345
10,15,1104
13,13,339
14,9,947
10,7,971
6,1,27406
0,15,200
12,6,3128
14,4,899
13,6,2215
6,5,1468
10,3,618
7,10,1744
6,0,89155
13,11,524
14,7,6245
5,11,132
11,15,882
4,15,223
13,8,718
8,2,2478
6,14,180
12,3,313
8,4,1042
15,4,725
10,4,3315
13,10,1367
5,13,1052
7,15,57
4,12,338
15,9,276
15,2,209
5,9,3440
1,0,2359
5,2,3699
7,5,1201
11,5,17687
7,4,978
15,8,937
10,5,747
5,6,400
10,11,684
8,9,784
11,12,1109
7,14,2507
13,15,794
12,2,660
12,5,1306
6,12,22
7,1,3865
9,14,1814
6,9,712
1,12,4
9,4,1410
9,13,297
5,15,1759
5,8,315
4,14,601
8,8,520
9,3,14635
14,3,611
14,0,839
14,11,13660
7,11,377
10,1,2004
13,1,619
10,14,376
7,3,570
15,0,680
13,14,3572
7,7,9139
9,11,668
14,8,1353
7,8,479
12,13,213
11,13,172
8,12,499
4,9,456
6,11,368
5,12,310
12,11,676
13,3,578
9,0,587
13,7,988
10,9,774
5,14,181
7,2,4691
10,10,717
9,9,994
5,0,388602
9,7,397
15,1,321
1,13,155
6,3,489
12,7,1415
14,5,794
10,13,447
11,1,1016
12,4,591
13,12,319
14,14,222
15,7,779
15,12,639
4,13,72
11,10,1129
0,1,54
15,10,31
9,15,217
7,0,3640
6,10,180
8,15,206
13,5,455
12,10,753
