x,y,2006,2011,2018
55,74,118,112,126
55,75,16,14,16
56,90,6,7,7
56,74,55,59,8
56,75,32,38,43
57,77,48,47,47
57,88,105,84,82
57,78,1,2,2
58,88,298,253,247
58,77,35,30,29
58,89,15,9,9
58,80,5,2,2
58,87,6,6,6
59,78,311,263,257
59,79,34,34,33
59,80,103,79,77
59,81,37,37,36
59,82,6,8,8
48,77,30,25,28
48,78,49,44,49
48,76,21,24,27
49,80,47,43,48
60,78,654,565,552
60,79,431,418,408
60,80,174,185,181
60,81,8,12,12
60,82,91,72,0
60,84,52,48,47
50,82,91,76,85
50,83,1,0,0
50,84,14,18,3
61,78,0,0,1
61,79,124,128,125
51,83,3,0,0
51,84,125,140,157
51,85,56,34,38
73,99,465,424,458
73,100,3,6,6
52,73,146,144,193
52,74,184,190,30
52,85,4,5,5
52,86,12,5,6
53,73,259,293,329
53,74,1,2,2
54,73,74,71,80
54,74,175,167,187
