x,y,pp,ra,rp
0,0,747631,440376,59
0,1,740287,433253,58
0,2,732076,416514,57
0,3,707922,377465,53
0,4,701956,367973,52
0,5,705587,361576,51
0,6,680689,339268,49
0,7,679104,330061,48
0,8,673685,296476,44
0,9,668918,270114,40
0,10,665905,267256,40
0,11,661863,253291,38
0,12,656109,254634,38
0,13,650907,250536,38
0,14,632697,232614,36
0,15,622438,228664,36
0,16,613751,230683,37
0,17,606442,229244,37
0,18,599451,226124,37
0,19,593481,218528,36
0,20,583353,201218,34
0,21,581087,196427,33
0,22,575801,185254,32
0,23,556564,168022,30
0,24,553798,167541,30
0,25,547368,166426,30
1,0,759766,443092,58
1,1,749932,439534,58
1,2,735893,416685,56
1,3,720663,397864,55
1,4,712153,381814,53
1,5,705900,363920,51
1,6,698394,375053,53
1,7,691605,359023,51
1,8,683829,313207,45
1,9,677913,273667,40
1,10,674190,257393,38
1,11,670118,241567,36
1,12,664595,252527,37
1,13,657881,250188,38
1,14,649017,242837,37
1,15,637031,236834,37
1,16,625638,238860,38
1,17,614438,231766,37
1,18,601729,224184,37
1,19,595890,216288,36
1,20,589127,204727,34
1,21,581087,196427,33
1,22,575801,185254,32
1,23,559172,169312,30
1,24,556125,168567,30
1,25,547368,166426,30
2,0,779150,450312,57
2,1,765726,444848,58
2,2,745649,429319,57
2,3,728681,408552,56
2,4,726662,384705,52
2,5,719025,385539,53
2,6,709536,382487,53
2,7,701494,362273,51
2,8,700215,320313,45
2,9,700215,320313,45
2,11,686171,275821,40
2,12,684794,271933,39
2,13,670400,258159,38
2,14,662692,254439,38
2,15,651776,249728,38
2,16,636117,239409,37
2,17,627325,222996,35
2,18,614018,217038,35
2,19,605292,211216,34
2,20,601626,210529,35
2,21,597390,194641,32
2,22,595510,191206,31
2,23,578590,176848,30
2,24,572780,173505,30
2,25,569993,167245,29
3,0,796815,451324,56
3,1,786617,452356,57
3,2,770354,424407,55
3,3,746849,375337,50
3,4,740093,375330,50
3,5,731539,383114,52
3,6,726598,396827,54
3,7,730326,378325,52
3,8,709882,327526,46
3,9,703874,314704,44
3,10,707040,281987,39
3,11,692563,279079,40
3,12,686822,273620,40
3,13,681782,264721,38
3,14,676561,262155,38
3,15,673934,261105,38
3,16,657642,237012,35
3,17,643816,229079,35
3,18,628634,222842,35
3,19,617512,216814,34
3,20,613003,208074,34
3,21,604416,194304,32
3,22,595998,189886,31
3,23,591173,178324,29
3,24,580772,169294,29
3,25,573144,166416,29
4,0,806210,453390,56
4,1,790227,446558,56
4,2,771871,422741,54
4,3,756830,381022,50
4,4,751720,368297,49
4,5,752687,403347,53
4,6,739812,394113,53
4,7,732341,381343,52
4,8,724158,346560,47
4,9,717346,310250,43
4,10,710142,290864,40
4,11,704161,287431,40
4,12,698975,282815,40
4,13,693388,279306,40
4,14,688849,274923,39
4,15,684343,259219,37
4,16,676654,248002,36
4,17,663402,239448,36
4,18,645981,227861,35
4,19,631286,213732,33
4,20,623656,208413,33
4,21,619782,193648,31
4,22,610383,179423,29
4,23,603665,171190,28
4,24,595339,165401,27
4,25,586454,162918,27
5,0,819257,454909,55
5,1,800569,450488,56
5,2,779538,419596,53
5,3,766452,427652,55
5,4,759401,414330,54
5,5,754099,404707,53
5,6,749686,400289,53
5,7,740844,394077,52
5,8,733582,387194,52
5,9,729907,362372,49
5,10,723917,328611,45
5,11,721729,309099,42
5,12,716847,293952,41
5,13,709640,283147,39
5,14,703446,278777,39
5,15,698201,270194,38
5,16,690765,253869,36
5,17,679112,243796,35
5,18,661855,228353,34
5,19,645131,219365,34
5,20,636012,209115,32
5,21,629943,189975,30
5,22,626299,189384,30
5,23,611463,169908,27
5,24,611463,169908,27
6,0,834786,466138,56
6,1,813108,469325,57
6,2,787230,436597,55
6,3,773868,423038,54
6,4,767709,418103,54
6,5,761767,412698,53
6,6,759092,411765,54
6,7,759671,402316,52
6,8,746292,369036,49
6,9,741996,360745,48
6,10,740088,333451,45
6,11,734787,319759,43
6,12,730599,302126,41
6,13,725685,293287,40
6,14,720176,275239,38
6,15,715076,261401,36
6,16,708796,255786,36
6,17,698087,247960,35
6,18,678975,237313,34
6,19,658973,220275,33
6,20,645915,202211,31
6,21,640380,174379,27
6,22,638199,168648,26
7,0,849690,467418,54
7,1,826019,470942,56
7,2,800981,439904,54
7,3,784877,431404,54
7,4,777072,427258,55
7,5,771693,421734,54
7,6,765989,417686,54
7,7,760413,400296,52
7,8,757863,369106,48
7,9,752933,338356,44
7,10,750579,328482,43
7,11,746673,297664,39
7,12,742209,293727,39
7,13,738908,291687,39
7,14,734720,276597,37
7,15,730732,253594,35
7,16,725370,239011,33
7,17,718779,237179,32
7,21,647269,164957,25
7,22,647269,164957,25
8,0,863706,485106,56
8,1,842309,479510,56
8,2,820376,448777,54
8,3,804514,453838,56
8,4,792753,448713,56
8,5,786169,417759,53
8,6,779007,402191,52
8,7,777175,371752,48
8,8,769628,352665,46
8,9,766215,313616,41
8,10,763046,302916,39
8,11,759377,294077,38
8,12,754649,294378,39
8,13,749234,289095,38
8,14,743457,287083,38
8,15,741663,274527,37
8,16,739365,267977,36
8,17,743042,266868,35
9,0,875975,497711,56
9,1,852933,492117,57
9,2,836881,477851,57
9,3,824360,471036,56
9,4,812943,429979,53
9,5,808402,398704,49
9,6,798424,348947,43
9,7,791233,361800,45
9,8,779424,311820,40
9,9,777574,309521,40
9,10,772613,300507,38
9,11,770535,296787,38
9,12,766542,296635,38
9,13,762785,279353,36
9,14,757723,284328,37
9,15,752609,282955,37
9,16,749292,275390,36
9,17,747312,266882,35
9,18,760391,259097,34
10,0,886915,490291,55
10,1,865658,502591,57
10,2,850389,494597,58
10,3,841262,459422,54
10,4,831705,408393,49
10,5,822796,375339,45
10,6,814185,328072,40
10,7,807042,321649,39
10,10,781877,308146,39
10,11,780506,308142,39
10,12,774723,303226,38
10,13,769516,289209,37
10,14,766983,286308,36
10,15,766132,290546,37
10,16,764660,282936,36
10,17,764401,268067,35
10,18,765576,258073,33
10,19,777720,252801,32
11,0,897672,508909,56
11,1,879579,505991,57
11,2,866776,505576,58
11,3,857021,472085,54
11,4,849714,418363,49
11,5,841377,378211,44
11,6,830666,364938,43
11,7,823918,338687,41
11,10,793791,314933,39
11,11,793791,314933,39
11,13,802471,267374,33
11,14,788436,269905,34
11,15,782999,278311,35
11,16,786359,290182,36
11,17,788790,272126,34
11,18,786762,256264,32
11,19,785459,251042,31
11,20,798816,237476,29
11,21,788973,224367,28
12,0,909342,503433,55
12,1,897787,506526,56
12,2,888817,508311,57
12,3,874683,481095,55
12,4,859838,451586,52
12,5,852858,416357,48
12,6,848295,390267,45
12,7,840921,379148,44
12,8,844191,393008,46
12,9,844191,393008,46
12,10,807885,322128,39
12,11,807885,322128,39
12,13,802471,267374,33
12,14,806097,266025,33
12,15,813651,271860,33
12,16,815605,286699,35
12,17,816758,273655,33
12,18,816459,263015,31
12,19,811966,245337,30
12,20,802737,237247,29
12,21,792752,228225,28
