x,y,pp,ra,rp
68,55,781,90,11
68,56,781,90,11
69,55,781,90,11
69,56,781,90,11
69,57,781,90,11
70,55,781,89,11
70,56,781,90,11
70,57,781,90,11
71,55,781,90,11
71,56,781,89,11
71,57,781,90,11
72,55,781,90,11
72,56,781,90,11
72,57,781,90,11
79,29,1177922,605658,51
79,30,1179338,620667,52
79,31,1184467,675013,56
80,29,1182804,625574,52
80,30,1184036,638296,53
80,31,1188494,684358,57
80,46,1072078,791111,73
80,47,1069755,790640,73
80,48,1059913,781621,73
80,49,1052557,761864,72
80,50,1044296,782584,74
80,51,1034532,777260,75
80,52,1030697,774615,75
81,29,1205813,712131,59
81,30,1206324,716087,59
81,31,1208172,730411,60
81,46,1080488,794940,73
81,47,1077523,795722,73
81,48,1065285,791072,74
81,49,1057445,770518,72
81,50,1049338,789442,75
81,51,1040350,783661,75
81,52,1036161,779072,75
81,53,1046835,797540,76
81,54,1040442,781617,75
81,55,1030512,711288,69
81,56,1030512,711288,69
82,28,1237466,828542,66
82,29,1230595,792826,64
82,30,1225993,770562,62
82,31,1227873,786317,63
82,46,1124427,808777,71
82,47,1118418,815254,72
82,48,1094253,832825,76
82,49,1082110,815819,75
82,50,1074160,822213,76
82,51,1067796,816078,76
82,52,1057916,802440,75
82,53,1051388,802472,76
82,54,1045927,780459,74
82,55,1043817,731011,70
82,56,1035324,722166,70
82,57,1045632,763753,73
83,27,1262462,848692,67
83,28,1251076,843838,67
83,29,1243248,840101,67
83,30,1246299,844964,67
83,31,1248482,864044,68
83,46,1168480,805005,68
83,47,1161225,819069,70
83,48,1134776,859558,76
83,49,1110463,860418,77
83,50,1098240,849718,77
83,51,1090001,844436,77
83,52,1081642,846863,78
83,53,1072468,821603,76
83,54,1064980,785666,73
83,55,1057558,758401,71
83,56,1052039,760911,72
83,57,1048334,769386,73
83,58,1052206,750290,71
84,27,1270467,857252,67
84,28,1270795,864725,68
84,29,1272793,886297,69
84,30,1275909,874714,68
84,31,1276595,905675,70
84,46,1238594,913758,73
84,47,1208126,904240,74
84,48,1177776,888461,75
84,49,1142735,862425,75
84,50,1117618,871456,77
84,51,1105278,849682,76
84,52,1097072,877581,79
