x,y,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,TOTAL
0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,20,0,0,3,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0,1,0,11
0,21,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
0,22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,23,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,30,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,5
1,31,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,7,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
2,13,0,0,2,0,0,2,2,1,0,0,0,0,0,0,0,0,0,1,1,0,9
2,14,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3,7,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
3,12,1,0,5,0,0,1,3,0,4,0,0,0,1,0,0,0,0,1,3,0,19
3,13,5,1,7,0,0,2,16,3,5,0,0,0,11,0,2,7,3,4,12,0,78
3,14,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
3,20,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,11,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
4,12,0,1,2,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,2,0,11
4,13,0,0,2,0,1,2,2,1,3,4,0,1,5,0,0,0,3,1,5,0,30
4,14,0,0,0,0,0,0,4,1,1,0,0,0,2,0,0,0,0,0,3,0,11
5,13,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,5
5,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
6,10,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4
6,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7,11,0,0,3,0,0,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,9
7,12,1,0,3,0,0,1,2,0,0,1,0,0,2,0,1,2,0,1,5,0,19
8,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
8,6,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,6
8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
8,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8,20,0,0,1,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,1,0,7
8,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
