x,y,Ind,Ind_0_3,Ind_11_17,Ind_18_24,Ind_25_39,Ind_40_54,Ind_4_5,Ind_55_64,Ind_65_79,Ind_6_10,Ind_80p,Ind_inc,Ind_snv,Men,Men_pauv
0,50,2,0.2,0,0,0.8,0.1,0.1,0.3,0.2,0.2,0,0.1,46761.1,0.9,0.1
0,54,10,0.8,0,0.3,3.9,0.6,0.5,1.4,1.1,0.8,0.3,0.3,233805.3,4.4,0.6
0,55,12,1,0,0.3,4.7,0.7,0.7,1.7,1.3,1,0.3,0.3,280566.4,5.3,0.7
2,36,2,0.2,0,0,0.8,0.1,0.1,0.3,0.2,0.2,0,0.1,46761.1,0.9,0.1
3,36,8,0.7,0,0.2,3.1,0.5,0.4,1.1,0.9,0.7,0.2,0.2,187044.3,3.6,0.4
4,56,2,0.2,0,0,0.8,0.1,0.1,0.3,0.2,0.2,0,0.1,46761.1,0.9,0.1
8,44,14,0.7,1.6,1.2,2.4,4.2,0.2,1,1,0.7,0.8,0.2,377496.5,6.1,0.6
8,45,21,1.1,2.5,1.8,3.6,6.2,0.2,1.6,1.6,1.1,1.1,0.2,566244.8,9.2,0.9
8,46,6,0.3,0.7,0.5,1,1.8,0.1,0.4,0.5,0.3,0.3,0.1,161784.2,2.6,0.3
8,47,25,1.3,2.9,2.1,4.3,7.4,0.3,1.9,1.9,1.3,1.3,0.3,674100.9,10.9,1.1
9,44,10,0.5,1.2,0.9,1.7,3,0.1,0.7,0.8,0.5,0.5,0.1,269640.4,4.4,0.4
9,45,9.5,0.5,1.1,0.8,1.6,2.9,0.1,0.7,0.7,0.5,0.5,0.1,256158.4,4.1,0.4
9,46,8.5,0.5,1,0.7,1.4,2.5,0.1,0.6,0.6,0.5,0.5,0.1,229194.3,3.7,0.4
22,127,10,0.6,1.1,0.3,1.7,1.9,0.4,1.3,1.8,0.4,0.5,0,273221.5,3.9,0.2
24,126,10,0.6,1.1,0.3,1.7,1.9,0.4,1.3,1.8,0.4,0.5,0,273221.5,3.9,0.2
24,127,14.5,0.8,1.5,0.5,2.4,2.8,0.6,1.9,2.6,0.7,0.7,0,396171.2,5.7,0.3
53,125,16,0.4,1.5,1.2,2.4,4.4,0.5,1.3,1.6,1.8,0,0.9,477410.6,5.2,0.3
53,126,51,1,9,4,9,6,0,5,5,7,5,0,1021323.5,27,6
54,125,8,0.2,0.7,0.6,1.2,2.2,0.2,0.7,0.8,0.9,0,0.5,238705.3,2.6,0.1
54,126,27,0.7,2.5,2,4,7.5,0.7,2.3,2.8,3,0,1.5,805630.3,8.8,0.5
54,127,23,0.6,2.1,1.7,3.4,6.4,0.6,1.9,2.4,2.6,0,1.3,686277.7,7.5,0.4
55,126,9,0.3,0.3,0.9,1.1,2.9,0,0.5,1.7,0.8,0.2,0.3,285196,3.4,0.3
55,127,60,2,3,2,10,18,0,10,8,4,1,2,1696733.7,23,1
56,127,13,0.4,0.4,1.3,1.6,4.3,0,0.7,2.5,1.1,0.2,0.5,411949.8,4.9,0.4
57,127,13,0.4,0.4,1.3,1.6,4.3,0,0.7,2.5,1.1,0.2,0.5,411949.8,4.9,0.4
58,127,22,2,1,0,3,3,1,0,9,1,2,0,521686.4,12,0
65,106,4,0.5,0.1,0.2,1,0.9,0.4,0.3,0.2,0.1,0.2,0.1,110064.4,1.5,0.1
66,103,10,0.4,1.5,0.4,1.5,2,0,0.9,1.3,1.1,0.9,0,320792.6,3.7,0
66,104,5,0.2,0.8,0.2,0.8,1,0,0.4,0.7,0.5,0.4,0,160396.3,1.8,0
66,105,16,2.2,0.6,0.6,4,3.7,1.6,1.2,0.6,0.3,0.9,0.3,440257.8,6.2,0.3
66,106,40,1,4,4,9,8,3,4,2,2,1,2,1288244.9,13,1
66,107,22,3,0.8,0.8,5.5,5.1,2.1,1.7,0.9,0.4,1.3,0.4,605354.4,8.5,0.4
67,99,1,0.1,0,0,0.2,0.3,0,0.1,0.1,0.1,0.1,0,29357.6,0.3,0
67,103,2,0.1,0.3,0.1,0.3,0.4,0,0.2,0.2,0.2,0.2,0,64158.5,0.7,0
67,104,27.5,0,3.5,3,4,8,0,4,4,0,1,0,704894.1,11,0
67,105,40,0,3,5,7,7,1,6,4,2,4,1,889278.9,20,2
67,106,58,4,4,4,12,10,1,6,10,1,5,1,1653396,25,0
67,107,29,1,6,2,1,14,0,4,1,0,0,0,661489.1,12,2
68,98,13,0.8,0.6,0.6,2.5,3.4,0.6,0.8,1.4,1.4,0.6,0.3,381649.3,4.5,0
68,99,20,1.3,0.9,0.9,3.9,5.2,0.8,1.3,2.2,2.2,0.9,0.4,587152.8,7,0
68,100,5,0.2,0.8,0.2,0.8,1,0,0.4,0.7,0.5,0.4,0,160396.3,1.8,0
68,103,5,0.2,0.8,0.2,0.8,1,0,0.4,0.7,0.5,0.4,0,160396.3,1.8,0
