x,y,Ind,Men,Men_1ind,Men_5ind,Men_coll,Men_fmp,Men_mais,Men_pauv,Men_prop,Men_surf,imputed
0,0,6,2.1,0.3,0.2,0.7,0.2,1.4,0.2,1.5,212,1
0,1,12,4.3,0.5,0.4,1.5,0.5,2.8,0.5,3,424.1,1
0,2,11,3.8,0.9,0.5,0.7,0.4,3.1,0.2,2.6,436.3,1
0,4,2,0.7,0.2,0.1,0.1,0.1,0.6,0,0.5,79.3,1
0,5,31,11,1,0,4,1,7,0,6,1192,0
0,6,7,2.4,0.6,0.3,0.5,0.2,1.9,0.2,1.7,277.6,1
0,55,23,8.7,1.4,0.3,0.7,0.3,8,0,6.3,843.4,1
0,56,22,8.3,1.3,0.3,0.7,0.3,7.6,0,6,806.8,1
0,57,8,3,0.5,0.1,0.2,0.1,2.8,0,2.2,293.4,1
0,71,6,2.4,0.3,0.1,0.1,0,2.3,0,2.1,292.5,1
0,75,4,1.5,0.3,0.2,0,0.1,1.5,0.2,1.4,158.1,1
0,76,1,0.4,0.1,0.1,0,0,0.4,0,0.3,39.5,1
0,82,3,1.1,0.1,0.1,0,0,1.1,0.1,1,130.6,1
0,83,2,0.7,0.1,0.1,0,0,0.7,0.1,0.7,87.1,1
0,85,7,2.5,0.2,0.2,0,0.1,2.5,0.3,2.3,304.8,1
0,86,9,3.3,0.3,0.3,0,0.1,3.3,0.4,3,391.9,1
0,88,2,0.7,0.1,0,0,0.1,0.7,0.1,0.6,84.1,1
0,89,1,0.4,0,0,0,0.1,0.4,0.1,0.3,42,1
0,91,6,2.2,0.3,0.1,0,0.4,2.2,0.4,1.9,252.3,1
0,95,2,0.9,0.1,0,0.2,0.1,0.7,0,0.6,84.5,1
0,96,22,9.4,1.3,0,1.8,1,7.6,0.3,7.1,929.2,1
0,97,20,7.5,0.9,0.5,0.2,0.7,7.3,0.7,6.8,741.2,1
0,98,11.5,4.3,0.5,0.3,0.1,0.4,4.2,0.4,3.9,426.2,1
0,101,3,1.1,0.1,0.1,0,0.1,1.1,0.1,1,111.2,1
0,102,2,0.9,0.3,0,0.1,0,0.8,0,0.9,120.8,1
0,106,2,0.9,0.3,0,0.1,0,0.8,0,0.9,120.8,1
0,107,6.5,2.4,0.2,0.1,0.2,0.3,2.2,0.1,2.2,270.9,1
0,110,8,3,0.2,0.1,0.2,0.4,2.8,0.1,2.6,333.5,1
