x,y,val
21,63,3353
47,4,115
47,8,210
48,63,1226
5,62,3
19,63,10758
6,57,11
55,52,27
22,6,185
7,52,464
56,30,3
33,60,2126
37,32,456
5,58,96
22,29,148
0,53,23
12,62,3
34,50,230
22,30,16
15,52,4173
11,33,50
4,38,3375
38,49,60
29,61,1350
23,6,7
30,59,555
49,53,2904
50,55,174
1,56,292
36,33,3879
18,11,149
32,60,640
40,22,701
46,60,2730
39,14,2320
53,14,1
21,17,69
34,63,433
63,5,69
5,30,386
25,46,90
22,20,2106
4,59,3
31,29,5
37,38,10
62,32,1048
18,9,851
29,52,1329
35,31,17
11,14,41
45,14,316
11,40,84
62,58,2036
58,19,405
15,44,9
61,20,22
63,56,406
0,21,3
0,33,3
25,12,357
40,23,800
44,60,2342
28,12,214
39,61,2121
29,18,943
13,8,292
23,52,19
41,62,530
46,39,457
10,22,76
23,53,83
32,38,61
12,51,327
17,12,3
54,16,194
0,2,825
15,5,12
24,5,605
14,9,3563
51,55,1160
20,63,349
39,47,5512
45,0,1525
34,61,2585
20,33,881
55,12,3
60,20,2462
36,62,266
3,61,9
25,61,31
14,2,11
1,57,6
36,60,420
25,63,445
15,8,47
61,25,830
30,63,2716
40,62,16
22,9,239
0,39,2
0,51,6
39,23,1533
22,53,1921
14,50,14
47,53,45
19,9,1363
13,13,63
21,47,1292
36,46,5575
20,6,712
1,52,3
54,26,10
56,61,354
60,61,4252
15,61,89
32,58,2196
21,6,6
40,46,1632
34,0,691
47,39,136
37,50,30
12,45,103
35,51,1426
36,48,60
18,63,42446
17,61,2341
21,28,415
16,17,2
24,31,27
24,6,1054
3,59,8
31,39,1218
24,45,619
23,21,84
21,31,1112
0,55,7
43,16,165
12,13,30
42,16,81
15,12,23
1,31,1
35,44,1293
15,51,37
33,61,13423
0,62,4
55,61,8
44,25,300
12,60,73
15,49,13
28,33,26
47,59,195
32,12,404
26,3,222
5,63,3
19,0,78
3,27,4
10,54,6958
23,22,114
41,39,228
1,46,969
13,12,37
52,43,55
7,51,113
55,53,417
19,6,74
1,50,3
6,60,5
50,58,1119
54,53,97
14,52,8
32,36,158
14,30,3098
29,2,564
44,16,119
19,8,74
9,44,352
13,2,152
7,1,2017
29,46,255
0,46,260
9,41,17
47,54,8
6,19,5
63,61,145
48,11,151
42,53,1807
23,29,333
34,44,330
23,47,344
16,5,31
59,9,756
9,22,255
4,30,410
16,10,637
45,58,1414
53,11,2
59,0,78
19,62,1999
62,37,39
24,16,38
15,7,555
59,10,2142
6,5,15
28,5,262
0,29,1852
29,32,2692
63,6,1800
26,61,3832
1,55,35
59,19,596
28,42,744
30,61,1508
59,59,292
59,50,9
22,7,355
60,1,1062
5,25,2
33,63,102
56,14,322
58,50,32
33,25,658
24,22,2051
27,61,1756
1,21,777
7,24,1
57,57,590
24,32,206
33,62,1762
40,57,3357
3,30,1
1,58,3
2,61,1031
36,63,56
19,5,3
28,32,79
22,5,110
53,9,12
1,32,4
17,11,158
48,51,1916
54,54,367
50,24,65
7,26,4
36,28,101
42,39,487
34,10,3
4,14,32
13,55,435
23,16,1473
0,27,1
51,19,184
21,48,7
56,1,243
9,63,17
13,30,2448
30,45,2908
17,62,12596
29,45,133
0,30,79
33,1,2
2,62,1
52,20,297
40,3,113
57,51,59
50,60,6
44,24,1920
22,1,62
22,21,290
28,18,1063
25,6,4190
27,50,23
25,57,79
42,52,451
20,5,3
33,58,118
12,6,13
30,29,308
41,61,901
38,34,5208
12,38,284
19,34,139
27,63,522
46,38,2391
49,61,26
26,4,22
39,60,380
13,40,1256
31,47,47
39,26,16
0,57,8
10,23,101
5,22,2
0,58,2
19,7,176
8,12,2889
45,38,453
57,56,489
29,63,124
26,7,127
27,12,249
56,57,113
39,25,141
14,63,8
2,63,6
20,9,41
29,5,4
0,37,3
27,20,12
20,31,7613
52,45,282
1,62,1
29,33,455
22,47,925
33,24,114
19,17,442
28,19,764
50,23,877
9,12,167
43,58,6325
52,59,455
50,59,13
52,44,10
25,5,928
36,29,1179
46,59,4775
27,15,1090
9,11,9
10,3,338
37,60,630
0,59,7
17,5,196
4,61,3
56,13,398
31,52,434
23,15,398
0,19,2
16,8,29
56,38,30
32,61,271
22,62,266
28,20,184
31,53,264
52,31,899
13,22,28
43,39,23
14,8,150
10,63,4
34,51,45
27,52,585
43,59,81
49,23,61
29,41,10
13,9,497
40,26,250
52,16,249
33,0,190
13,63,7
27,51,6
40,47,25782
35,50,371
53,37,3777
52,9,7
41,14,49
41,40,8606
56,56,103
47,11,67
19,43,299
29,6,7
7,61,2
22,36,23
63,36,458
29,17,74
46,55,59
40,30,22
45,13,34
37,31,2118
44,59,9610
43,5,1505
0,32,7
48,24,20
32,25,1289
36,34,182
47,34,534
42,61,109
9,23,1392
45,60,11454
28,4,4
33,15,1428
39,34,2942
47,55,753
63,57,64
0,49,2
37,39,1242
3,24,1
53,50,1853
41,46,54
39,13,2005
57,26,12
29,1,800
18,8,493
37,33,12474
13,39,475
17,7,135
14,10,53
30,40,7
18,6,17
39,46,778
43,17,72
39,3,2039
19,61,34
31,27,104
14,11,126
36,39,5613
14,22,1462
2,51,3
51,32,22
27,19,187
26,39,1742
34,59,635
16,6,237
28,63,809
52,19,5463
18,0,39
30,46,1012
47,28,5
63,32,403
10,53,1715
18,54,259
10,45,184
36,45,20
52,60,406
42,40,3925
60,0,3688
6,58,2
40,61,7
6,4,201
39,22,1900
50,52,74
27,4,214
33,7,3
36,7,547
1,54,4
4,37,222
37,34,174
60,62,40
20,23,63
3,58,3
18,62,15148
20,34,571
40,25,513
18,7,38
48,39,390
45,39,144
42,17,504
37,46,32
18,61,1760
29,3,275
32,11,639
19,35,26
33,29,319
18,2,92
20,10,241
48,12,263
61,24,204
2,60,6
23,62,1629
25,58,197
33,57,5
60,16,690
1,27,1
38,35,92
39,31,287
37,15,1042
39,2,11
16,9,240
47,51,55
14,12,52
27,5,589
46,27,435
36,8,755
21,7,217
47,27,1470
8,63,48
53,17,211
0,22,6
11,54,1426
17,8,162
11,57,454
52,61,22
53,43,777
60,59,38
12,33,899
58,51,666
62,19,9
49,60,1428
38,48,479
45,59,24879
28,15,1402
1,37,2
3,60,1
34,32,752
55,54,6579
54,27,337
10,44,1327
21,8,19
25,39,33
0,23,5
22,8,22
22,41,1988
39,57,915
54,28,679
8,60,2
7,63,19
24,8,84
54,52,20
54,43,13
45,62,30
12,44,671
20,7,340
23,10,33
13,33,1941
47,12,294
24,21,2900
17,6,330
52,17,438
50,53,74
29,40,1378
33,36,138
44,26,44
49,52,514
36,38,52
33,2,12
5,59,3
51,45,426
17,63,26098
19,42,3387
0,52,3
14,7,22
3,32,3
62,63,380
