x,y,Ind,Log_45_70,Log_70_90,Log_ap90,Log_av45,Log_inc,Log_soc,imputed
0,1,6,1.1,0.8,0.8,0.2,0,0,1
0,8,30,1,1,8,2,0,0,0
0,9,174,2,19,51,0,0,0,0
0,10,146.5,16,25,13,4,0,0,0
0,11,141,9,19,23,7,0,0,0
0,12,131,44,0,0,2,0,1,0
0,13,106,26,9,3,4,1,0,0
0,14,133.5,14,6,22,14,0,0,0
0,15,412,98,53,11,6,0,118,0
0,16,244,36,50,12,0,0,70,0
0,17,72,0,3,23,0,0,0,0
0,19,5,0.2,0.8,1,0.2,0,0,1
0,39,1,0.1,0.1,0.1,0,0,0,1
0,56,6,0,1,0.8,1.1,0.2,0,1
0,63,8,0.2,0.6,0.9,0.5,0,0,1
0,65,15,0.4,1.1,1.8,0.9,0,0,1
0,66,10,0.3,0.7,1.2,0.6,0,0,1
0,67,3,0.1,0.2,0.3,0.2,0,0,1
0,75,3,0.1,0.3,0.7,0,0,0,1
0,83,3,0,0.6,0.2,0,0.1,0,1
0,89,2,0.1,0.5,0.3,0,0,0,1
0,90,2,0.1,0.5,0.3,0,0,0,1
0,93,4,0.1,1,0.3,0,0,0,1
0,94,8,0.3,2.1,0.5,0,0,0,1
0,98,125.5,0,0,37,0,0,7,0
0,99,69,6,4,12,4,0,0,0
0,100,109.5,0,1,36,3,0,0,0
0,101,55,1,2,16,0,0,0,0
0,119,3,0,0.3,0.4,0.5,0,0,1
1,1,49,7,5,10,2,1,0,0
1,2,79,0,6,26,0,0,0,0
1,8,40,0,0,27,0,0,0,0
1,9,272.5,1,0,148,0,0,0,0
1,10,142,12,30,21,5,0,0,0
1,11,428.5,9,13,119,68,0,13,0
1,12,387.5,27,5,75,88,1,0,0
1,13,66,4.5,0,4.5,14.3,0,3.6,1
1,14,421,175,3,3,21,0,148,0
1,15,121,15,23,8,9,0,0,0
1,16,268,56,29,24,3,1,0,0
1,17,233,3,57,22,0,0,48,0
1,18,15,0.5,2.6,3.1,0.5,0,0,1
1,54,4,0,0.7,0.5,0.8,0.1,0,1
1,55,10,0,1.6,1.3,1.9,0.3,0,1
1,64,5,0.1,0.4,0.6,0.3,0,0,1
1,66,12,0.3,0.9,1.4,0.7,0,0,1
1,79,22,0.4,4.3,1.5,0,0.4,0,1
1,80,1,0,0.2,0.1,0,0,0,1
1,92,2,0.1,0.5,0.3,0,0,0,1
1,93,7,0.2,1.8,0.5,0,0,0,1
1,94,6,0.2,1.6,0.4,0,0,0,1
1,95,8,0.3,2.1,0.5,0,0,0,1
1,96,2,0.1,0.5,0.1,0,0,0,1
1,98,3,0.1,0.1,0.7,0,0,0.1,1
1,99,151.5,0,6,10,45,0,0,0
1,100,141,1,11,22,33,0,7,0
1,101,75,3,4,25,1,0,22,0
1,102,9,0.3,0.2,2.2,0.1,0,0.3,1
1,118,1,0,0.1,0.1,0.2,0,0,1
2,1,23,3.9,3.2,3.2,0.8,0,0,1
2,2,86.5,3,16,17,3,0,0,0
2,3,5,0.1,0,1.8,0.1,0,0,1
2,10,204.5,2,5,62,24,0,64,0
2,11,532,36,14,28,177,0,0,0
2,12,457.5,23,10,50,136,3,0,0
2,13,124,8,8,15,23,0,0,0
2,14,98,11,6,30,4,0,0,0
2,15,179,19,21,25,13,0,0,0
2,16,193,19,13,36,22,1,14,0
2,17,138,28,14,11,0,0,0,0
2,18,181.5,3,10,58,0,1,0,0
2,19,90.5,0,22,27,0,0,0,0
2,23,7,0,1.6,1.1,0.2,0,0,1
2,37,1,0.1,0.1,0.1,0,0,0,1
2,53,1,0,0.2,0.1,0.2,0,0,1
2,54,4,0,0.7,0.5,0.8,0.1,0,1
2,60,4,0.4,0.2,0.6,0.2,0,0,1
2,64,5,0.1,0.4,0.6,0.3,0,0,1
2,66,8,0.2,0.6,0.9,0.5,0,0,1
2,71,3,0.1,0.3,0.7,0,0,0,1
2,72,8,0.4,0.7,1.8,0,0.1,0,1
2,73,2,0.1,0.2,0.4,0,0,0,1
2,79,13,0.2,2.5,0.9,0,0.3,0,1
2,88,1,0,0.2,0.2,0,0,0,1
2,90,5,0.2,1.2,0.8,0,0,0,1
2,93,7,0.2,1.8,0.5,0,0,0,1
2,94,3,0.1,0.8,0.2,0,0,0,1
2,95,11,0.4,2.8,0.8,0,0,0,1
2,96,6,0.2,1.6,0.4,0,0,0,1
2,98,1,0,0,0.3,0,0,0,1
2,99,78,0,27,5,0,0,0,0
2,100,51,0,16,4,2,0,0,0
2,101,58,1,16,8,0,0,0,0
2,102,57.5,5,10,2,6,0,0,0
2,103,2,0,0.1,0.5,0,0,0,1
3,1,7,0.8,0.5,2.4,0,0,0,1
3,2,103.5,16,12,22,2,0,0,0
3,10,22,2,5,0,4,0,0,0
3,11,290,52,13,32,57,0,8,0
3,12,137.5,4,18,30,20,0,0,0
3,13,163,12,9,36,7,0,0,0
3,14,162,29,13,9,22,0,0,0
3,15,180,38,13,25,6,0,0,0
3,16,108,9,13,15,6,0,0,0
3,17,155,23,30,7,3,0,0,0
3,18,187,0,61,3,0,0,0,0
3,19,152,0,36,28,0,0,0,0
3,20,44,0,7,14,0,0,0,0
3,22,2,0.1,0,0.7,0,0,0,1
3,23,5,0,1.1,0.8,0.2,0,0,1
3,59,2,0.2,0.1,0.3,0.1,0,0,1
3,67,6,0,0.6,1,0.9,0,0,1
3,72,9,0.3,1.2,2.6,0.1,0,0,1
3,73,6,0.3,0.5,1.3,0,0.1,0,1
3,80,3,0,0.6,0.2,0,0.1,0,1
3,87,4,0,0,1.2,0,0.1,0,1
3,96,2,0.1,0.4,0.4,0,0,0,1
3,97,1,0.1,0.2,0.2,0,0,0,1
3,99,74,0,2,24,0,0,0,0
3,100,80,0,21,11,0,0,0,0
3,101,88,0,15,15,0,0,0,0
3,102,46,0,3,12,0,0,0,0
3,103,2,0,0.1,0.5,0,0,0,1
3,111,5,0.5,0.9,0.3,0.1,0,0,1
3,117,1,0.1,0.2,0.1,0,0,0,1
3,122,2,0,0.2,0.2,0.4,0,0,1
4,2,51,6,3.7,17.3,0,0,0,1
4,10,17,0,0.6,3.9,3.3,0,0,1
4,11,23,4,3,0,4,0,0,0
4,13,7,0.3,0.5,1.8,0.2,0,0,1
4,14,16,0.6,1.1,4,0.6,0,0,1
4,15,250.5,14,3,95,2,0,36,0
4,16,85.5,9,9,14,10,0,0,0
4,17,137,5,20,32,4,1,0,0
4,18,193,5,34,37,3,0,0,0
4,19,115,1,41,8,0,0,0,0
4,20,82,0,14,18,0,0,0,0
4,21,5,0.2,0,1.9,0,0,0,1
4,23,2,0,0.4,0.3,0.1,0,0,1
4,59,10,1.1,0.5,1.4,0.4,0,0,1
4,61,4,0.4,0.2,0.6,0.2,0,0,1
4,63,8,0,0.8,1.3,1.3,0,0,1
4,65,4,0,0.4,0.7,0.6,0,0,1
4,68,1,0.1,0.1,0.3,0,0,0,1
4,70,5,0.2,0.6,1.4,0.1,0,0,1
4,72,14.5,0.5,1.8,4.2,0.2,0,0,1
4,86,94.5,0,1,33,0,0,0,0
4,87,75.5,0,0,29,0,0,0,0
4,92,9,0.2,3.5,0.2,0,0,0,1
4,93,1,0.1,0.2,0.2,0,0,0,1
4,94,1,0.1,0.2,0.2,0,0,0,1
4,95,7,0.4,1.5,1.3,0.1,0,0,1
4,96,20,1.1,4.4,3.5,0.3,0,0,1
4,99,12,0,0.6,3.1,0,0.2,0,1
4,100,92,0,9,19,0,0,0,0
4,101,44,0,9,7,0,0,0,0
4,102,2,0,0.1,0.5,0,0,0,1
4,104,2,0,0.1,0.5,0,0,0,1
4,127,2,0,0.2,0.2,0.4,0,0,1
5,2,42,9,5,10,5,0,0,0
5,3,5,0.4,0.6,1.2,0,0,0,1
5,10,9,0,0.4,2.1,1.7,0,0,1
5,15,3,0.1,0.2,0.8,0.1,0,0,1
5,16,35,0,2,7,4,0,0,0
5,17,88,2,6,15,9,3,0,0
5,18,186.5,6,22,38,2,1,0,0
5,19,141.5,0,28,30,0,0,0,0
5,20,382.5,0,135,21,0,0,116,0
5,21,16,0.6,0,6.2,0,0,0,1
5,23,4,0,0.9,0.7,0.1,0,0,1
5,60,8,0.9,0.4,1.1,0.3,0,0,1
5,65,9,0,0.9,1.5,1.4,0,0,1
5,66,4,0,0.4,0.7,0.6,0,0,1
5,68,6,0.2,0.8,1.7,0.1,0,0,1
5,70,4,0.1,0.5,1.2,0.1,0,0,1
5,71,3,0.1,0.4,0.9,0,0,0,1
5,75,6,0.3,0.5,1.3,0,0.1,0,1
5,85,19,0,0,5.8,0,0.2,0,1
5,86,97.5,0,0,29.9,0,0.8,0,1
5,87,109,0,13,29,0,0,0,0
5,88,149.5,0,0,43,0,2,0,0
5,89,89,0,0,32,0,0,30,0
5,92,1,0,0.4,0,0,0,0,1
5,93,2,0.1,0.4,0.4,0,0,0,1
5,94,5,0.3,1.1,0.9,0,0,0,1
5,95,4,0.2,0.9,0.7,0.1,0,0,1
5,99,3,0,0.2,0.8,0,0,0,1
5,100,31,0,1.6,7.9,0,0.5,0,1
5,117,4,0.3,0.7,0.3,0.1,0,0,1
6,2,10,1.2,0.7,3.4,0,0,0,1
6,3,13,1,1.6,3.2,0,0,0,1
6,17,2,0.1,0.1,0.5,0.1,0,0,1
6,18,79.5,0,19,11,1,0,0,0
6,19,139.5,0,28,27,0,0,0,0
6,20,106,0,3,41,0,0,0,0
6,21,1,0,0,0.4,0,0,0,1
6,22,2,0.1,0,0.7,0,0,0,1
6,23,6,0,1.3,1,0.2,0,0,1
6,26,2,0,0.4,0.3,0.1,0,0,1
6,29,1,0.1,0.1,0.1,0,0,0,1
6,65,18,0,0,11,0,0,0,0
6,70,6,0.2,0.8,1.7,0.1,0,0,1
6,71,3,0.1,0.4,0.9,0,0,0,1
6,77,1,0.1,0.1,0.2,0,0,0,1
6,79,2,0,0.4,0.2,0,0,0,1
6,85,201.5,0,0,94,0,0,0,0
6,86,287.5,0,16,97,0,0,50,0
6,87,134,0,34,16,0,0,0,0
6,88,147,1,14,38,0,0,0,0
6,89,100,0,3,29,0,0,0,0
6,91,2.5,0,1,0.1,0,0,0,1
6,92,5,0.1,1.9,0.1,0,0,0,1
6,93,9,0.5,2,1.6,0.1,0,0,1
6,94,3,0.2,0.7,0.5,0,0,0,1
6,95,4,0.2,0.9,0.7,0.1,0,0,1
6,115,1,0.1,0.2,0.1,0,0,0,1
6,116,4,0.3,0.7,0.3,0.1,0,0,1
6,117,8,0.7,1.4,0.5,0.2,0,0,1
6,118,10,0,0.9,1.2,1.8,0,0,1
7,3,58.5,4.6,6.9,14.5,0,0,0,1
7,19,114,0,1,50,1,0,0,0
7,20,126.5,0,0,41,1,0,0,0
7,29,6,0.3,0.6,0.8,0.1,0,0,1
7,62,2,0.2,0.1,0.3,0.1,0,0,1
7,70,7,0.2,0.9,2,0.1,0,0,1
7,71,4,0.1,0.5,1.2,0.1,0,0,1
7,73,8,0.4,0.7,1.8,0,0.1,0,1
7,85,120.5,0,9,34,0,0,16,0
7,86,116.5,0,41,12,0,0,0,0
7,87,149.5,0,37,12,0,0,0,0
7,88,174.5,0,28,33,0,0,0,0
7,89,85,0,3,27,0,0,0,0
7,90,8,0.1,3.1,0.2,0,0,0,1
7,91,20,0.4,7.8,0.4,0,0,0,1
7,92,8,0.1,3.1,0.2,0,0,0,1
7,93,9,0.5,2,1.6,0.1,0,0,1
7,94,5,0.3,1.1,0.9,0,0,0,1
7,116,2,0.2,0.4,0.1,0,0,0,1
7,117,2,0.2,0.4,0.1,0,0,0,1
7,118,5,0,0.5,0.6,0.9,0,0,1
8,3,54,5,7,17,1,0,0,0
8,4,113.5,0,12,74,0,0,0,0
8,21,11,0,0.2,3,1.6,0,0,1
8,22,3.5,0,0.1,0.9,0.5,0,0,1
8,29,2,0.1,0.2,0.3,0.1,0,0,1
8,63,10,0,0.6,1.8,1,0,0,1
8,71,15.5,0,3.8,2.1,0,0,0,1
8,86,109,0,17,27,0,0,26,0
8,87,58,0,17,7,1,0,0,0
8,88,78,6,21,4,1,0,0,0
8,89,36,4,4,6,1,0,0,0
8,90,4,0.1,0.6,0.8,0,0,0,1
8,91,17.5,0.6,2.7,3.3,0,0,0,1
8,92,2,0.1,0.3,0.4,0,0,0,1
8,104,2,0.1,0.1,0.5,0,0,0,1
8,105,1,0,0.1,0.3,0,0,0,1
8,118,15,0,1,2.9,1.9,0,0,1
8,124,2,0,0.1,0.4,0.3,0,0,1
9,3,52,4,2,23,1,0,0,0
9,4,63,0,38,3,0,0,0,0
9,22,1,0,0,0.3,0.1,0,0,1
9,57,4,0.7,0.5,0.4,0.2,0,0,1
9,62,9,0,0.5,1.6,0.9,0,0,1
9,65,2,0,0.1,0.4,0.2,0,0,1
9,70,2,0,0.5,0.3,0,0,0,1
9,85,23,0.4,3.7,4.1,2.5,0,0,1
9,86,37,9,5,3,0,0,0,0
9,87,29,0.5,4.7,5.2,3.1,0,0,1
9,88,147,13,17,39,4,2,0,0
9,89,94.5,21,11,8,0,0,0,0
9,90,20,0.7,3.1,3.8,0,0,0,1
9,91,5,0.2,0.8,0.9,0,0,0,1
9,96,1,0,0.2,0.1,0.1,0,0,1
9,117,1,0,0.1,0.2,0,0,0,1
9,125,13,0,0.8,2.5,1.7,0,0,1
10,4,95,3,15,44,0,0,0,0
10,5,60,0,3,32,0,0,0,0
10,25,16,0,0.3,4.3,2.5,0,0,1
10,26,48,0,3,16,0,2,0,0
10,27,29,1,0,11,0,0,0,0
10,28,5,0.1,0.5,0.8,0.2,0,0,1
10,30,7,0.2,0.7,1.1,0.3,0,0,1
10,31,5,0.1,0.5,0.8,0.2,0,0,1
10,32,5,0.1,0.5,0.8,0.2,0,0,1
10,62,7.5,0,0.5,1.3,0.7,0,0,1
10,64,4,0,0.2,0.7,0.4,0,0,1
10,67,73,0,0,24,0,0,0,0
10,68,59,0,0,18,0,0,0,0
10,70,8,0,2,1.1,0,0,0,1
10,71,42,0,6,8,0,0,0,0
10,74,3,0,0.5,0.5,0.1,0,0,1
10,76,2,0,0.3,0.3,0.1,0,0,1
10,86,101,1,0,8,35,0,0,0
10,87,600.5,2,12,102,130,0,43,0
10,88,126.5,7,20,9,15,0,0,0
10,89,121.5,3,33,10,0,1,0,0
10,90,70,0,26,4,0,0,0,0
10,91,2,0.1,0.3,0.4,0,0,0,1
10,92,3,0.1,0.4,0.6,0,0,0,1
10,95,3,0,0.6,0.4,0.1,0,0,1
10,96,6,0,1.2,0.8,0.3,0,0,1
10,99,2,0.1,0.1,0.5,0,0,0,1
10,105,5,0.2,0.2,1.4,0,0,0,1
10,125,1,0,0.1,0.2,0.1,0,0,1
11,4,57.5,6,8,16,3,0,0,0
11,5,53.5,4,17,9,0,0,0,0
11,25,25,0,1,9,1,0,0,0
11,26,86,0,3,25,0,0,0,0
