x,y,value
35,126,62714
35,127,62714
36,126,62714
36,127,62714
37,126,62714
37,127,62714
45,127,1238
46,127,1238
47,127,1238
48,123,1221
48,124,1221
48,125,1221
49,123,1221
49,124,1221
49,125,1221
50,123,1221
50,124,1221
50,125,1221
53,125,901
53,126,901
53,127,901
54,125,901
54,126,901
54,127,901
55,125,901
55,126,901
55,127,901
82,10,8848
82,11,8848
82,12,8848
83,10,8848
83,11,8848
83,12,8848
84,10,8848
84,11,8848
84,12,8848
85,78,36233
85,79,36233
85,80,36233
86,78,36233
86,79,36233
86,80,36233
86,85,51709
86,86,51709
86,87,51709
87,78,36233
87,79,36233
87,80,36233
87,85,51709
87,86,51709
87,87,51709
87,88,35444
87,89,35444
87,90,35444
88,72,43582
88,73,43582
88,74,79519
88,75,68706
88,76,68706
88,85,51709
88,86,51709
88,87,51709
88,88,35444
88,89,35444
88,90,35444
89,72,43582
89,73,43582
89,74,79519
89,75,68706
89,76,68706
89,88,35444
89,89,35444
89,90,35444
90,72,43582
90,73,43582
90,74,79519
90,75,68706
90,76,68706
91,64,42908
91,65,42908
91,66,42908
92,64,42908
92,65,42908
92,66,42908
92,94,33137
92,95,33137
92,96,33137
93,64,42908
93,65,42908
93,66,42908
93,67,76542
93,68,77115
93,69,77115
93,70,75558
93,89,34782
93,90,34782
93,91,34782
93,94,33137
93,95,33137
93,96,33137
94,67,76542
94,68,77115
94,69,77115
94,70,75558
94,89,34782
94,90,36304
94,91,36304
94,92,34105
94,94,33137
94,95,33137
94,96,33137
95,65,42724
95,66,42724
95,67,83413
95,68,77115
95,69,77115
95,70,75558
95,89,34782
95,90,36304
95,91,36304
95,92,34105
95,97,22762
95,98,22762
95,99,22762
96,65,42724
96,66,42724
96,67,42724
96,90,34105
96,91,34105
96,92,34105
96,97,22762
96,98,22762
96,99,22762
97,65,43248
97,66,43248
97,67,43248
97,97,22762
97,98,22762
97,99,22762
98,65,42992
98,66,42992
98,67,42992
99,65,42992
99,66,42992
99,67,42992
99,111,19224
99,112,19224
99,113,19224
100,111,19224
100,112,19224
100,113,19224
101,98,21268
101,99,21268
101,100,21268
101,111,19224
101,112,19224
101,113,19224
102,65,40439
102,66,40439
102,67,40439
102,98,21268
102,99,21268
102,100,21268
103,65,40439
103,66,40439
103,67,40439
103,98,21268
103,99,21268
103,100,21268
104,65,41542
104,66,41542
104,67,41542
104,100,12941
104,101,12941
104,102,12941
104,104,346
104,105,346
104,106,346
105,26,184032
105,27,184032
105,28,184032
105,62,37689
105,63,37689
105,64,37689
105,65,27984
105,66,27984
105,67,27984
105,100,12941
105,101,12941
105,102,12941
105,103,1278
105,104,1278
105,105,1278
105,106,346
106,26,184032
106,27,184032
106,28,184032
106,56,51790
106,57,51790
106,58,51790
106,62,37689
106,63,37689
106,64,37689
106,65,27984
106,66,27984
106,67,27984
106,100,12941
106,101,12941
106,102,12941
106,103,1278
106,104,1278
106,105,1278
106,106,346
107,26,184032
107,27,184032
107,28,184032
107,56,52080
107,57,52080
107,58,52080
107,62,37689
107,63,37689
107,64,37689
107,103,1278
107,104,1278
107,105,1278
108,29,181509
108,30,181509
108,31,181509
108,56,52080
108,57,52080
108,58,52080
109,29,181509
109,30,181509
109,31,181509
109,54,45892
109,55,45892
109,56,52080
109,57,51817
109,58,51817
110,29,181509
110,30,181509
110,31,181509
110,54,45892
110,55,45892
110,56,45892
111,54,45892
111,55,45892
111,56,45892
112,28,182531
112,29,182531
112,30,182531
112,51,37635
112,52,37635
112,53,37635
113,28,182531
113,29,182531
113,30,182531
113,51,37635
113,52,37635
113,53,37635
114,28,182531
114,29,182531
114,30,182531
114,51,37635
114,52,37635
114,53,37635
114,127,7545
115,28,180399
115,29,180399
115,30,180399
115,32,173103
115,33,173103
115,34,173103
115,127,7545
116,32,173103
116,33,173103
116,34,173103
116,51,49026
116,52,49026
116,53,49026
116,125,6234
116,126,6234
116,127,7545
117,32,173103
117,33,173103
117,34,173103
117,35,187006
117,36,187006
117,37,187006
117,51,49026
117,52,49026
117,53,49026
117,125,6234
117,126,6234
117,127,6234
118,35,187006
118,36,187006
118,37,187006
118,49,57374
118,50,57374
118,51,63405
118,52,49026
118,53,49026
118,125,6234
118,126,6234
118,127,6234
119,35,187006
119,36,187006
119,37,187006
119,47,56984
119,48,56984
119,49,63405
119,50,57374
119,51,57374
119,123,6036
119,124,6036
119,125,6036
120,34,178412
120,35,178412
120,36,178412
120,47,56984
120,48,56984
120,49,63405
120,50,57374
120,51,57374
120,123,6036
120,124,6036
120,125,6036
121,34,178412
121,35,178412
121,36,178412
121,47,56984
121,48,56984
121,49,56984
121,123,6036
121,124,6036
121,125,6036
122,34,178412
122,35,178412
122,36,178412
122,45,60500
122,46,60500
122,47,60500
122,123,2125
122,124,2125
122,125,2125
123,45,60500
123,46,60500
123,47,60500
124,35,163205
124,36,163205
124,37,186802
124,38,104343
124,39,104343
124,43,140412
124,44,140412
124,45,142326
124,46,60500
124,47,60500
125,35,163205
125,36,163205
125,37,186802
125,38,104343
125,39,104343
125,41,117630
125,42,117630
125,43,142326
125,44,140412
125,45,140412
126,35,163205
126,36,163205
126,37,186802
126,38,104343
126,39,104343
126,41,117630
126,42,117630
126,43,142326
126,44,140412
126,45,140412
127,37,138722
127,38,138722
127,39,138722
127,41,117630
127,42,117630
127,43,117630
