x,y,ACCOMMODATION UNITS (ROOMS APARTMENTS CAMPING SITES) - TOTAL,A_AUSTRIAN TOURISTS,A_DOMESTIC TOURISTS - TOTAL,A_FOREIGN TOURISTS - TOTAL,A_GERMAN TOURISTS,A_ITALIAN TOURISTS,A_SLOVENIAN TOURISTS,ESTABLISHMENTS - TOTAL,NUMBER OF PERMANENT BEDS,N_AUSTRIAN TOURISTS,N_DOMESTIC TOURISTS - TOTAL,N_FOREIGN TOURISTS - TOTAL,N_GERMAN TOURISTS,N_ITALIAN TOURISTS,N_SLOVENIAN TOURISTS,TOTAL ARRIVALS,TOTAL NIGHTS
0,23,2,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0
0,24,212,295,916,3880,636,789,529,108,615,2354,5388,26322,5748,5195,3991,4796,31710
0,40,132,368,586,3595,691,159,754,73,458,3105,4284,28855,6456,1157,5923,4181,33139
0,41,94,140,432,1634,273,36,524,56,330,1210,3843,15210,3163,311,5030,2066,19053
0,49,68,229,31,1645,378,18,69,29,180,1614,150,13709,4225,82,478,1676,13859
0,50,61,43,89,1193,203,45,76,24,172,321,587,8721,1969,289,573,1282,9308
0,58,77,156,215,1851,480,42,192,25,222,1082,1427,13866,4098,211,1290,2066,15293
0,67,15,9,8,360,54,3,61,3,39,50,54,2750,621,9,462,368,2804
0,78,12,0,0,0,0,0,0,2,34,0,0,0,0,0,0,0,0
0,79,4,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0
0,125,5,0,0,0,0,0,0,3,16,0,0,0,0,0,0,0,0
0,127,10,15,61,613,50,82,23,7,27,18,95,913,83,132,27,674,1008
1,22,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
1,39,7,7,19,181,36,6,43,6,35,75,121,1447,371,33,351,200,1568
1,40,34,81,109,607,135,36,108,23,122,591,825,5465,1460,309,941,716,6290
1,48,99,186,407,2828,477,127,167,43,278,891,2063,14577,3731,486,842,3235,16640
1,49,5,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0
1,50,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
1,58,52,119,163,1420,197,12,124,35,159,935,1216,10741,1664,15,1055,1583,11957
1,59,504,469,2139,8700,2022,106,1199,210,1446,3221,15098,72563,21715,802,10320,10839,87661
1,60,109,142,320,1992,375,35,228,41,331,1085,2356,15711,3944,196,1708,2312,18067
1,61,17,63,26,501,103,13,60,8,51,422,188,4185,1028,100,556,527,4373
1,67,142,139,213,3956,223,132,552,28,377,1016,1152,27406,2414,1025,4611,4169,28558
1,77,22,33,5,314,96,8,53,7,57,240,30,2189,785,74,350,319,2219
1,78,4,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0
1,96,7,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0
1,126,4,6,22,243,22,41,5,4,14,6,34,455,52,86,5,265,489
2,35,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
2,37,7,0,0,0,0,0,0,2,18,0,0,0,0,0,0,0,0
2,38,101,93,249,2092,399,112,436,53,321,748,2080,17205,3755,777,3895,2341,19285
2,39,18,30,29,500,106,22,53,9,58,179,296,3510,808,166,388,529,3806
2,40,19,31,37,292,76,5,60,9,62,378,269,2520,747,82,559,329,2789
2,45,10,9,20,463,76,16,10,3,20,33,58,1774,374,73,24,483,1832
2,46,40,268,695,3714,496,240,160,15,104,645,1546,9107,1778,487,390,4409,10653
2,47,213,390,806,7733,1435,384,410,94,595,1985,3083,37288,8880,1445,2049,8539,40371
2,48,36,32,92,883,141,60,71,17,100,230,574,5937,1405,330,565,975,6511
2,55,1,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
2,56,13,10,33,235,42,16,4,9,42,65,191,1729,328,128,36,268,1920
2,59,11,3,112,51,14,0,4,8,28,21,890,424,108,0,28,163,1314
2,60,50,55,250,1201,369,38,77,24,145,408,1597,8669,3391,228,477,1451,10266
2,61,4,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0
2,66,13,42,13,342,76,6,119,5,38,364,65,3160,922,42,1054,355,3225
2,67,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
2,68,29,0,0,0,0,0,0,16,101,0,0,0,0,0,0,0,0
2,69,2,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0
2,76,4,0,0,0,0,0,0,2,18,0,0,0,0,0,0,0,0
2,77,5,0,0,0,0,0,0,2,14,0,0,0,0,0,0,0,0
2,95,2,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
2,114,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
3,23,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
3,24,5,0,0,0,0,0,0,2,17,0,0,0,0,0,0,0,0
3,36,21,2,53,376,54,14,212,10,59,6,483,3501,641,94,1896,429,3984
3,37,10,0,0,0,0,0,0,5,32,0,0,0,0,0,0,0,0
3,38,15,11,21,306,52,12,133,12,51,112,191,2798,485,91,1353,327,2989
3,44,4773,16504,47046,309428,31186,18930,10900,2038,12517,74264,119098,912124,150436,51942,48108,356474,1031222
3,45,60,136,173,2773,369,180,52,29,154,549,532,11605,1969,634,233,2946,12137
3,46,59,45,113,1360,186,78,36,34,164,211,462,7775,1519,363,295,1473,8237
3,47,2,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0
3,60,16,39,56,336,30,24,18,9,46,264,439,2131,322,110,99,392,2570
3,61,13,16,136,153,30,9,27,9,38,141,899,1175,326,46,228,289,2074
3,123,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
3,124,3,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0
4,43,15,40,82,1504,175,59,9,13,51,129,222,3826,563,135,29,1586,4048
4,44,96,117,349,4344,335,246,54,81,263,423,1161,12776,1260,744,215,4693,13937
4,45,58,93,94,2341,286,162,14,36,143,464,350,7911,1556,617,42,2435,8261
4,46,37,32,153,2063,192,160,40,28,109,132,421,5847,742,453,117,2216,6268
4,47,6,6,5,174,16,9,0,6,23,30,8,794,96,21,0,179,802
4,48,7,0,6,204,23,53,2,4,22,0,16,1045,222,212,6,210,1061
4,73,1,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
4,87,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
4,123,16,0,0,0,0,0,0,1,37,0,0,0,0,0,0,0,0
4,124,2,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0
5,35,370,492,1098,6334,728,268,3045,85,956,4370,8805,53270,7902,2477,24132,7432,62075
5,42,14,10,31,416,53,34,28,8,33,56,203,2356,308,131,176,447,2559
5,43,50,13,215,1198,139,103,30,28,121,65,653,5494,709,475,73,1413,6147
5,44,88,73,193,3258,328,278,47,60,249,281,720,12533,1932,1059,135,3451,13253
5,45,31,24,93,1463,191,112,17,20,89,148,427,6351,1297,471,56,1556,6778
5,46,43,93,184,2658,373,230,29,28,133,278,489,8943,1807,629,141,2842,9432
5,47,26,19,50,680,198,41,8,13,70,197,280,4420,1642,142,8,730,4700
5,53,2,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0
5,72,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
5,73,68,46,36,1127,331,70,51,26,174,223,311,7968,3044,380,360,1163,8279
5,87,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
5,89,2,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0
5,102,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
5,122,6,0,10,138,25,51,0,4,12,0,17,380,82,116,0,148,397
6,33,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
6,43,5,11,35,690,57,46,8,4,17,11,40,1428,190,54,8,725,1468
6,44,7,4,4,270,45,24,3,6,23,20,11,1375,328,147,12,274,1386
6,45,17,23,84,816,71,51,31,16,53,109,231,2657,267,208,82,900,2888
6,57,5,0,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0
6,66,22,20,26,439,158,33,56,9,70,124,102,3739,1616,277,417,465,3841
6,87,9,0,0,0,0,0,0,2,18,0,0,0,0,0,0,0,0
6,93,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
