x,y,ACCOMMODATION UNITS (ROOMS APARTMENTS CAMPING SITES) - TOTAL,A_AUSTRIAN TOURISTS,A_DOMESTIC TOURISTS - TOTAL,A_FOREIGN TOURISTS - TOTAL,A_GERMAN TOURISTS,A_ITALIAN TOURISTS,A_SLOVENIAN TOURISTS,ESTABLISHMENTS - TOTAL,NUMBER OF PERMANENT BEDS,N_AUSTRIAN TOURISTS,N_DOMESTIC TOURISTS - TOTAL,N_FOREIGN TOURISTS - TOTAL,N_GERMAN TOURISTS,N_ITALIAN TOURISTS,N_SLOVENIAN TOURISTS,TOTAL ARRIVALS,TOTAL NIGHTS
88,57,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
88,63,1,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
88,98,22,37,22,296,41,5,68,11,53,313,162,3025,418,35,679,318,3187
88,99,126,224,354,2801,453,81,245,59,376,2028,2947,20924,4022,654,2222,3155,23871
88,110,275,283,207,5343,858,119,248,112,770,2241,1467,43865,8453,710,2002,5550,45332
88,112,1648,1792,17544,88877,8506,2337,3457,204,4042,9402,56938,327953,54524,7738,20842,106421,384891
88,113,1,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0
88,114,6,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0
88,122,4,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0
89,57,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
89,58,12,16,37,238,29,14,7,8,34,154,495,1459,196,119,49,275,1954
89,61,470,158,5045,11790,517,525,1841,161,1126,958,22565,55853,2707,2324,11498,16835,78418
89,62,24,4,194,690,40,28,26,12,61,15,876,2940,206,153,223,884,3816
89,63,16,15,66,288,7,35,77,9,43,133,630,2654,71,374,1036,354,3284
89,99,10,5,23,194,43,26,12,4,27,45,99,1810,468,334,157,217,1909
89,110,32,12,53,806,136,13,27,12,99,65,328,6917,1463,122,212,859,7245
89,112,25,27,8,711,125,13,12,14,86,215,24,5507,1391,62,77,719,5531
89,113,14,0,0,0,0,0,0,10,47,0,0,0,0,0,0,0,0
90,57,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
90,61,87,46,351,2073,104,98,58,53,244,342,2472,11086,531,730,326,2424,13558
90,62,3,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0
90,98,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
90,112,327,501,748,18803,1978,870,182,135,761,1201,1972,48194,6399,2101,511,19551,50166
90,113,93,69,102,2906,351,147,38,51,269,433,439,15291,2476,598,206,3008,15730
91,57,28,0,0,0,0,0,0,12,77,0,0,0,0,0,0,0,0
91,58,163,133,538,3130,247,356,634,75,474,1099,4017,25373,1987,2870,6809,3668,29390
91,62,13,9,56,169,11,31,48,5,30,96,483,1583,126,320,520,225,2066
91,109,159,99,106,3596,388,37,149,70,506,836,780,29606,4161,285,1304,3702,30386
91,110,206,225,142,6739,883,225,225,80,629,1693,983,44616,7426,852,1809,6881,45599
91,111,403,311,227,9965,1178,163,284,157,1160,1959,1556,74180,11262,1206,2240,10192,75736
91,112,974,1452,1915,51803,5699,2304,697,376,2480,5102,5381,170105,22969,5966,3135,53718,175486
91,113,78,49,47,2245,384,91,75,50,273,326,205,15083,3775,415,589,2292,15288
91,117,5,0,1,94,55,1,0,4,18,0,13,975,687,18,0,95,988
92,58,27,23,102,396,39,28,70,19,90,162,957,3165,398,190,876,498,4122
92,59,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
92,99,20,18,42,386,85,8,70,16,69,140,268,3518,804,148,615,428,3786
92,100,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
92,109,1453,1476,1306,36354,7259,1024,1683,543,4499,10710,9584,272115,62364,5148,12351,37660,281699
92,110,572,616,797,13613,1663,169,249,222,1705,4249,5170,99627,16060,1255,1732,14410,104797
92,111,154,100,182,3977,380,66,102,61,457,687,1200,29171,3299,439,663,4159,30371
92,112,44,28,28,741,84,22,42,20,126,166,191,5296,851,188,305,769,5487
92,113,55,36,429,1030,107,48,74,19,136,239,872,6560,976,231,463,1459,7432
92,114,7,0,0,0,0,0,0,2,19,0,0,0,0,0,0,0,0
92,116,19,0,15,315,74,4,7,12,82,0,100,2534,704,8,47,330,2634
92,117,6,0,0,150,26,0,0,6,24,0,0,1084,216,0,0,150,1084
93,58,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
93,59,5,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0
93,100,5,7,18,75,20,0,10,5,17,53,176,841,273,0,113,93,1017
93,101,5,0,0,0,0,0,0,3,14,0,0,0,0,0,0,0,0
93,109,101,70,83,2252,659,21,34,48,302,672,741,20578,7099,129,269,2335,21319
93,110,140,124,97,3241,576,56,76,61,425,911,647,26836,5961,411,613,3338,27483
93,112,394,270,398,9227,1372,169,423,179,1194,1923,2760,70707,13260,961,3356,9625,73467
93,114,6,0,0,0,0,0,0,2,15,0,0,0,0,0,0,0,0
93,115,4,17,0,100,29,0,0,4,19,140,0,956,351,0,0,100,956
93,116,2,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
94,60,126,91,298,1909,154,123,445,44,377,853,3377,17164,1408,1314,4926,2207,20541
94,99,16,13,6,229,59,17,1,9,48,88,59,1856,508,158,8,235,1915
94,111,10,11,17,220,33,9,6,4,22,92,121,1736,345,51,60,237,1857
94,112,546,594,1334,27726,2761,552,950,177,1622,3218,5028,120487,19020,1839,6195,29060,125515
94,114,4,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0
94,118,4,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0
94,121,9,0,0,0,0,0,0,4,24,0,0,0,0,0,0,0,0
95,96,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
95,98,2,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0
95,99,35,26,149,647,118,21,43,19,104,148,650,4834,1019,156,374,796,5484
95,112,79,96,51,1965,415,18,128,34,257,865,359,17030,4314,144,1073,2016,17389
95,114,5,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0
95,115,8,0,28,282,18,3,16,3,28,0,64,2057,127,25,93,310,2121
95,116,4,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0
95,117,8,18,0,219,41,0,0,5,29,158,0,2079,405,0,0,219,2079
95,118,13,13,7,366,63,11,0,5,41,89,71,2879,761,77,0,373,2950
96,98,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
96,99,103,75,717,1176,205,41,142,32,451,647,4906,10599,2367,418,1377,1893,15505
96,100,5,16,7,79,10,0,13,3,19,161,7,711,112,0,128,86,718
96,111,48,0,0,0,0,0,0,20,162,0,0,0,0,0,0,0,0
96,112,113,72,65,2737,362,44,165,54,373,482,512,24107,3726,307,1483,2802,24619
96,116,89,54,154,2125,196,31,185,49,270,351,1155,15551,1797,174,1997,2279,16706
96,117,29,46,9,644,144,0,17,19,105,353,84,5581,1515,0,109,653,5665
96,118,20,53,28,505,146,1,3,11,69,405,29,4245,1457,7,30,533,4274
97,97,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
97,98,16,20,61,205,26,3,82,13,57,173,468,1788,257,24,821,266,2256
97,110,5,0,0,0,0,0,0,1,16,0,0,0,0,0,0,0,0
97,111,150,97,48,3659,344,32,147,51,414,730,359,30382,3085,249,1290,3707,30741
97,116,702,397,1922,21747,1937,414,1983,195,1958,2629,7449,124673,14937,1230,13970,23669,132122
97,117,204,161,292,4692,933,163,90,125,650,1332,1775,34961,9257,658,652,4984,36736
97,118,16,27,1,435,96,5,0,12,66,195,3,3627,984,35,0,436,3630
97,119,6,0,9,167,31,0,1,5,28,0,45,1130,317,0,6,176,1175
97,127,5,0,0,0,0,0,0,2,14,0,0,0,0,0,0,0,0
98,98,221,90,765,2851,222,131,569,73,652,671,6676,25467,2402,1226,6029,3616,32143
98,99,40,54,76,821,61,31,233,18,117,418,532,7200,599,298,2297,897,7732
98,110,65,17,77,1404,50,7,156,25,174,116,606,11733,520,77,1255,1481,12339
98,111,309,299,94,6705,632,82,436,120,873,2608,717,55834,6490,524,3676,6799,56551
98,116,19,11,17,868,124,5,60,11,53,48,95,4337,710,30,377,885,4432
98,117,295,125,320,6862,776,213,233,146,878,743,1630,43103,6331,785,1541,7182,44733
98,118,29,15,13,736,175,15,9,17,107,105,40,5987,1723,122,39,749,6027
99,94,2,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0
99,95,32,56,73,636,184,21,22,18,106,475,438,5856,1811,196,248,709,6294
99,110,107,67,57,2693,248,3,177,49,341,597,419,21975,2426,11,1541,2750,22394
99,117,368,359,1200,11627,1134,383,287,153,1022,1815,3871,61683,8081,1344,1705,12827,65554
99,118,13,4,0,358,82,15,3,9,48,19,0,3231,928,194,12,358,3231
100,95,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
100,96,33,24,50,453,103,19,55,10,100,184,396,4044,1265,157,428,503,4440
100,97,183,117,369,2793,316,90,775,80,513,1019,2801,23686,2685,778,7167,3162,26487
100,117,73,166,474,3598,447,86,114,35,228,824,1162,16240,2425,280,614,4072,17402
100,118,7,0,0,0,0,0,0,5,30,0,0,0,0,0,0,0,0
101,93,2,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0
101,95,5,22,15,124,28,0,33,4,22,220,164,1265,318,0,383,139,1429
101,96,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
101,97,17,19,18,273,32,1,93,8,48,233,107,2656,348,2,972,291,2763
101,117,317,562,1825,11859,1279,364,399,171,980,1993,5297,57654,9465,1570,1921,13684,62951
101,118,20,57,4,572,107,10,0,14,64,401,32,4487,991,69,0,576,4519
101,119,2,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0
102,117,129,96,103,3248,445,82,48,95,442,683,528,23360,4494,398,373,3351,23888
102,118,18,37,4,539,28,17,6,12,68,245,16,3758,171,155,12,543,3774
103,117,14,0,0,0,0,0,0,12,49,0,0,0,0,0,0,0,0
103,118,2,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0
103,122,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
104,112,46,57,23,1688,164,42,7,40,138,341,92,9441,1014,292,27,1711,9533
104,113,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
104,117,124,95,252,3224,460,137,67,83,394,605,912,21447,4189,651,294,3476,22359
104,118,12,0,22,470,69,14,23,8,47,0,97,2907,660,98,79,492,3004
104,125,2,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
105,74,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
105,112,226,178,345,12912,809,336,86,174,566,536,999,44023,3260,933,360,13257,45022
105,113,524,207,731,28079,1569,941,131,403,1337,563,2586,95917,6286,2950,367,28810,98503
105,114,7,5,26,357,7,26,4,7,24,7,65,1277,26,84,8,383,1342
105,117,7,0,1,257,12,17,1,6,31,0,1,1926,65,178,20,258,1927
105,118,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
106,112,590,411,1892,47958,2200,1365,216,386,1385,1045,3705,126704,6667,3228,511,49850,130409
106,113,4599,3576,26625,351243,17152,12406,2750,2346,11491,9094,54352,898268,54422,29885,6436,377868,952620
106,114,46,14,128,1874,127,60,6,44,134,65,624,7265,519,171,18,2002,7889
106,117,6,0,4,113,34,9,0,5,23,0,84,767,308,54,0,117,851
107,91,27,53,22,494,47,26,73,13,81,538,171,4165,460,174,699,516,4336
107,92,8,2,17,110,10,9,24,4,23,12,127,1071,202,98,197,127,1198
107,93,35,33,48,896,86,49,35,8,93,302,308,6569,812,295,274,944,6877
107,112,467,525,3755,36808,2005,1144,318,249,1200,1596,7116,107384,6677,3474,756,40563,114500
107,113,355,218,5034,21226,1076,869,387,201,863,738,8535,60400,3522,2339,760,26260,68935
107,114,172,85,4706,29016,518,640,215,71,377,206,7523,46242,1724,1528,452,33722,53765
107,115,12,0,7,264,22,16,5,9,30,0,29,1694,128,58,36,271,1723
107,116,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
107,123,10,0,0,0,0,0,0,5,27,0,0,0,0,0,0,0,0
108,75,32,9,33,1523,61,39,19,8,84,74,219,6343,293,206,125,1556,6562
108,76,42,31,28,1309,69,59,2,15,119,182,176,5958,573,391,10,1337,6134
108,77,3,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0
108,78,10,0,0,0,0,0,0,2,24,0,0,0,0,0,0,0,0
108,91,5,0,12,123,16,0,5,4,20,0,90,1110,197,0,63,135,1200
108,92,27,25,44,562,56,61,34,10,80,223,202,3628,446,438,180,606,3830
108,93,451,700,1044,10990,1126,313,999,138,1216,4392,5845,78316,10420,1760,7615,12034,84161
108,96,23,145,0,198,7,0,3,12,49,1626,0,2103,74,0,19,198,2103
108,112,300,714,5873,29748,1876,677,392,39,628,2295,9746,80704,6386,1650,801,35621,90450
108,113,88,30,137,2840,179,208,20,78,244,135,638,11644,776,898,76,2977,12282
108,114,46,22,104,1567,119,131,17,44,140,68,537,5908,729,434,57,1671,6445
108,115,4,0,7,95,1,12,0,4,11,0,17,656,3,109,0,102,673
108,116,2,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0
108,117,209,104,3677,15183,596,388,374,44,554,334,7358,33461,2983,1047,802,18860,40819
108,127,4,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0
109,75,3305,2615,6673,173816,6718,6451,3938,748,7895,14110,22166,586722,36612,30127,27191,180489,608888
109,76,27,30,11,761,43,30,9,9,61,233,55,3617,367,146,101,772,3672
109,78,1,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
109,92,5,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0
109,93,5,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0
109,95,52,62,38,849,115,47,66,27,156,568,343,6447,1013,311,483,887,6790
109,96,8,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0
109,98,2,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0
109,99,28,4,7,683,3,2,13,7,77,56,44,5493,38,26,124,690,5537
109,112,179,174,291,7489,620,193,75,117,487,817,831,37792,4244,689,376,7780,38623
109,113,181,81,514,6894,481,502,89,134,505,243,1660,27056,2565,1600,340,7408,28716
109,114,34,4,45,714,52,82,8,25,87,7,121,3093,350,315,9,759,3214
109,115,3,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0
109,116,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
109,117,7,4,88,278,4,15,12,6,30,20,145,1327,15,84,34,366,1472
110,75,19,21,7,580,15,59,1,6,51,69,132,2397,59,329,1,587,2529
110,95,10,0,0,0,0,0,0,7,34,0,0,0,0,0,0,0,0
110,99,629,868,1147,12156,1038,320,932,244,1762,6350,8093,98152,9862,2508,9417,13303,106245
110,112,208,0,0,0,0,0,0,27,482,0,0,0,0,0,0,0,0
110,113,104,65,267,3760,320,213,35,87,289,231,902,16391,1938,752,192,4027,17293
110,114,18,2,45,532,55,23,6,17,48,6,212,2354,279,138,39,577,2566
110,115,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
110,116,6,0,15,72,4,6,0,5,20,0,211,366,12,28,0,87,577
110,117,8,5,7,182,29,9,0,7,29,45,61,1401,279,34,0,189,1462
110,118,4,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0
110,119,9,0,2,271,65,8,0,5,35,0,16,2359,635,50,0,273,2375
111,95,14,0,0,0,0,0,0,5,32,0,0,0,0,0,0,0,0
111,99,5,0,0,0,0,0,0,1,14,0,0,0,0,0,0,0,0
111,112,5,13,0,268,32,11,10,3,16,35,0,1611,240,48,38,268,1611
111,113,28,18,11,1109,88,43,1,14,97,45,47,5358,425,179,1,1120,5405
111,114,20,3,31,683,31,44,12,18,70,6,67,3205,170,167,25,714,3272
111,115,8,0,0,0,0,0,0,3,21,0,0,0,0,0,0,0,0
111,116,8,0,63,140,43,6,0,8,33,0,468,950,401,36,0,203,1418
111,118,17,20,51,453,88,14,4,12,52,103,141,3049,783,49,40,504,3190
111,119,5,2,1,83,17,0,0,3,14,12,2,708,128,0,0,84,710
111,122,5,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0
112,99,2,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0
112,112,97,74,70,2764,302,125,38,47,258,473,355,15566,2242,568,186,2834,15921
112,113,82,74,104,2431,245,102,59,53,264,455,740,15745,1848,463,304,2535,16485
112,115,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
112,116,15,10,5,518,91,0,0,8,51,80,25,3658,809,0,0,523,3683
112,119,6,25,5,162,22,7,2,5,27,152,18,1061,230,22,7,167,1079
112,121,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
113,74,150,201,119,3787,324,250,346,29,328,1679,612,18892,2816,1686,3074,3906,19504
113,75,72,60,24,1159,117,72,140,13,193,465,121,7539,972,434,1470,1183,7660
113,78,38,38,19,752,73,62,28,17,98,358,112,5118,628,362,263,771,5230
113,99,4,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0
113,112,555,1705,586,34998,10064,2072,1175,86,1627,8686,1975,155106,49451,5737,5624,35584,157081
