x,y,Ind,Men,Men_1ind,Men_5ind,Men_coll,Men_fmp,Men_mais,Men_pauv,Men_prop,Men_surf,imputed
0,0,6,2.7,0.6,0.1,0.1,0.4,2.6,0.3,2.3,274.4,1
0,13,3,1.2,0.1,0,0,0.1,1.2,0,1.1,111.9,1
0,39,6,2.5,0.6,0.2,0.2,0.2,2.3,0.3,1.8,281,1
0,46,5,2,0.5,0.2,0.1,0.2,1.9,0.2,1.5,234.1,1
0,47,17,6.9,1.8,0.5,0.3,0.5,6.6,0.7,5.1,796.1,1
0,48,5,2.5,0.9,0,0,0.3,2.5,0,1.8,228.3,1
0,49,3,1.5,0.5,0,0,0.2,1.5,0,1.1,137,1
0,53,1,0.4,0.2,0,0,0,0.4,0,0.4,45,1
0,55,8,3.4,1.2,0,0,0,3.4,0.3,3.1,359.7,1
0,68,2,0.8,0.1,0.1,0,0.1,0.8,0.1,0.7,100,1
0,79,3,1.2,0.4,0.1,0.1,0,1.1,0.1,1,132,1
0,80,22,9.2,2.8,0.7,0.9,0.2,8.3,0.7,7.6,968.2,1
0,81,11,4.6,1.4,0.3,0.5,0.1,4.1,0.3,3.8,484.1,1
0,85,3,1.2,0.2,0.1,0,0.1,1.2,0.1,1.2,142.5,1
0,101,1,0.4,0.1,0.1,0,0.1,0.4,0.1,0.4,35.8,1
0,123,3,1.5,0.5,0.1,0,0,1.5,0.1,1.4,171.1,1
1,46,6,2.5,0.6,0.2,0.2,0.2,2.3,0.3,1.8,281,1
1,47,26,10.6,2.8,0.8,0.5,0.8,10.1,1.1,7.8,1217.5,1
1,48,21,10.5,3.8,0,0,1.4,10.5,0,7.6,958.8,1
1,49,4,2,0.7,0,0,0.3,2,0,1.5,182.6,1
1,79,14,5.8,1.8,0.4,0.6,0.1,5.2,0.4,4.8,616.1,1
1,80,21,8.8,2.6,0.7,0.9,0.2,7.9,0.7,7.2,924.2,1
1,81,3,1.2,0.4,0.1,0.1,0,1.1,0.1,1,132,1
1,85,2,0.8,0.1,0.1,0,0.1,0.8,0.1,0.8,95,1
2,47,3,1.2,0.3,0.1,0.1,0.1,1.1,0.1,0.9,140.5,1
2,54,2,0.8,0.3,0,0,0,0.8,0.1,0.8,89.9,1
2,65,1,0.4,0.1,0,0.1,0,0.3,0,0.3,58.7,1
2,72,2,0.8,0.1,0.1,0,0.1,0.8,0.1,0.7,100,1
2,79,10,4.2,1.2,0.3,0.4,0.1,3.8,0.3,3.4,440.1,1
2,80,7,2.9,0.9,0.2,0.3,0.1,2.6,0.2,2.4,308.1,1
3,1,2,0.9,0.2,0,0,0.1,0.9,0.1,0.8,91.5,1
3,31,10,5.2,2.6,0,0,0.4,5.2,0.9,3.9,606.1,1
3,78,2,0.8,0.1,0.1,0,0.1,0.8,0.1,0.8,95,1
3,84,5,2,0.4,0.2,0,0.2,2,0.2,2,237.5,1
3,94,1,0.5,0.2,0,0,0,0.5,0,0.4,55.4,1
3,95,1,0.5,0.2,0,0,0,0.5,0,0.4,55.4,1
4,0,16,7.2,1.7,0.2,0.3,1.2,6.9,0.7,6.2,731.7,1
4,22,4,1.5,0.1,0,0,0.1,1.5,0,1.4,149.2,1
4,30,2,1,0.5,0,0,0.1,1,0.2,0.8,121.2,1
4,31,2,1,0.5,0,0,0.1,1,0.2,0.8,121.2,1
4,55,2,0.7,0.1,0.1,0.1,0.1,0.6,0.1,0.5,117.3,1
4,61,3,1.1,0.2,0.1,0.2,0.1,0.9,0.1,0.8,176,1
4,63,4,1.5,0.3,0.1,0.3,0.1,1.2,0.1,1.1,234.7,1
4,77,2,0.8,0,0,0,0,0.8,0.1,0.6,80.4,1
4,78,2,0.8,0.1,0.1,0,0.1,0.8,0.1,0.8,95,1
4,94,7,3.3,1.1,0.1,0,0,3.3,0.3,2.7,387.5,1
4,95,2,0.9,0.3,0,0,0,0.9,0.1,0.8,110.7,1
5,30,3,1.6,0.8,0,0,0.1,1.6,0.3,1.2,181.8,1
5,63,8,2.9,0.5,0.3,0.5,0.3,2.4,0.3,2.1,469.3,1
5,76,12,4.6,0.3,0,0,0,4.6,0.8,3.8,482.6,1
5,77,4,1.5,0.1,0,0,0,1.5,0.3,1.3,160.9,1
5,79,10,3.9,0.7,0.4,0,0.4,3.9,0.4,3.9,475,1
5,96,8,3.8,1.2,0.1,0,0,3.8,0.4,3.1,442.9,1
5,97,4,1.9,0.6,0.1,0,0,1.9,0.2,1.6,221.4,1
5,103,4,1.5,0.3,0.2,0,0.2,1.5,0.3,1.5,143.3,1
5,125,6,3,1.1,0.2,0,0,3,0.2,2.8,342.2,1
5,127,1,0.5,0.2,0,0,0,0.5,0,0.5,57,1
6,0,3,1.3,0.3,0,0,0.2,1.3,0.1,1.2,137.2,1
6,2,2,0.9,0.2,0,0,0.1,0.9,0.1,0.8,91.5,1
6,15,4,1.5,0.1,0,0,0.1,1.5,0,1.4,149.2,1
6,41,2,0.8,0.2,0.1,0,0.1,0.8,0.1,0.6,93.7,1
6,42,7,2.9,0.8,0.2,0.2,0.2,2.7,0.3,2.1,327.8,1
6,58,6,2.2,0.4,0.2,0.4,0.2,1.8,0.2,1.6,352,1
6,76,14,5.4,0.3,0,0,0,5.4,0.9,4.5,563,1
6,96,6,2.8,0.9,0.1,0,0,2.8,0.3,2.3,332.2,1
6,97,16,7.5,2.5,0.2,0,0,7.5,0.8,6.2,885.8,1
6,100,5,2.7,1.3,0,0,0.1,2.7,0.1,2.6,262.1,1
6,101,6,3.3,1.5,0,0,0.2,3.3,0.2,3.1,314.6,1
6,102,10,5.4,2.6,0,0,0.3,5.4,0.3,5.1,524.3,1
6,126,3,1.5,0.5,0.1,0,0,1.5,0.1,1.4,171.1,1
6,127,32,13,4,1,0,0,13,1,11,1189,0
7,32,2,1,0.5,0,0,0.1,1,0.2,0.8,121.2,1
7,63,4,1.5,0.3,0.1,0.3,0.1,1.2,0.1,1.1,234.7,1
7,73,15,5.7,0.3,0,0,0,5.7,1,4.8,603.2,1
7,79,1,0.4,0.1,0,0,0,0.4,0,0.4,47.5,1
7,90,2,0.9,0.3,0,0,0,0.9,0.1,0.8,110.7,1
7,95,11,5.2,1.7,0.2,0,0,5.2,0.5,4.3,609,1
7,96,6,2.8,0.9,0.1,0,0,2.8,0.3,2.3,332.2,1
7,100,14,7.6,3.6,0,0,0.4,7.6,0.4,7.2,734,1
7,101,27,11,3,1,0,1,11,2,9,689,0
7,102,23,12,5,0,0,3,12,1,10,1157,0
7,126,4,2,0.7,0.1,0,0,2,0.1,1.9,228.1,1
7,127,10,5,1.8,0.3,0,0,5,0.3,4.7,570.3,1
8,28,2,0.8,0.2,0,0,0.1,0.8,0.3,0.6,88.9,1
8,41,2,0.8,0.2,0,0,0.1,0.8,0.3,0.6,88.9,1
8,73,6,2.7,0.9,0.2,0,0.2,2.7,0.7,2.2,252.2,1
8,86,5,2.1,0.6,0.1,0,0.2,2.1,0.4,1.6,315,1
8,90,1,0.4,0.1,0,0,0.1,0.4,0.1,0.4,49.4,1
8,91,2,0.8,0.1,0,0,0.1,0.8,0.1,0.8,98.8,1
8,101,2,0.8,0.2,0.1,0,0.1,0.8,0.2,0.6,85.2,1
8,102,19,7.1,1.8,0.8,0,0.5,7.1,1.6,5.3,809.3,1
9,1,4,1.5,0.5,0.1,0,0,1.5,0.1,1.4,145.8,1
9,2,3,1.2,0.3,0,0,0,1.2,0,1,109.4,1
9,63,2,1,0.3,0,0,0,1,0.3,0.7,90.9,1
9,73,4,1.8,0.6,0.1,0,0.1,1.8,0.4,1.5,168.1,1
9,79,10.5,4.5,1.2,0.2,0,0.4,4.5,0.8,3.3,661.6,1
9,84,3,1.3,0.3,0.1,0,0.1,1.3,0.2,1,189,1
9,85,9,3.9,1,0.2,0,0.3,3.9,0.7,2.9,567.1,1
9,86,6,2.6,0.7,0.1,0,0.2,2.6,0.4,1.9,378.1,1
9,87,3,1.3,0.3,0.1,0,0.1,1.3,0.2,1,189,1
9,94,4,1.7,0.3,0,0,0.2,1.7,0.2,1.6,197.5,1
9,99,9,3.4,0.9,0.4,0,0.2,3.4,0.8,2.5,383.4,1
9,100,4,1.5,0.4,0.2,0,0.1,1.5,0.3,1.1,170.4,1
9,102,5,1.9,0.5,0.2,0,0.1,1.9,0.4,1.4,213,1
9,103,2,0.8,0.1,0,0,0.1,0.8,0.1,0.8,69.9,1
9,105,18,7.2,1.2,0,0,0.6,7.2,1.2,7.2,628.8,1
9,106,9,3.6,0.6,0,0,0.3,3.6,0.6,3.6,314.4,1
9,107,1,0.4,0.1,0,0,0,0.4,0.1,0.4,34.9,1
10,2,2,0.8,0.2,0,0,0,0.8,0,0.7,72.9,1
10,3,4,1.5,0.5,0.1,0,0,1.5,0.1,1.4,145.8,1
10,74,14,6.2,2.1,0.5,0,0.5,6.2,1.6,5.2,588.5,1
10,79,2,0.9,0.2,0,0,0.1,0.9,0.1,0.6,126,1
10,85,2,0.9,0.2,0,0,0.1,0.9,0.1,0.6,126,1
10,100,13,4.9,1.3,0.5,0,0.4,4.9,1.1,3.6,553.8,1
10,101,3,1.1,0.3,0.1,0,0.1,1.1,0.2,0.8,127.8,1
10,102,12,4.5,1.2,0.5,0,0.3,4.5,1,3.3,511.2,1
10,126,1,0.4,0.1,0,0,0,0.4,0.1,0.3,44.4,1
11,8,4,1.9,0.7,0,0,0,1.9,0.4,1.3,172.9,1
11,54,3,1.6,0.5,0,0,0,1.6,0.2,1.4,173.7,1
11,74,3,1.3,0.4,0.1,0,0.1,1.3,0.3,1.1,126.1,1
11,78,10,4.3,1.1,0.2,0,0.4,4.3,0.7,3.2,630.1,1
11,92,1,0.4,0.1,0,0,0.1,0.4,0.1,0.4,49.4,1
11,101,1,0.4,0.1,0,0,0,0.4,0.1,0.3,42.6,1
11,102,4,1.5,0.4,0.2,0,0.1,1.5,0.3,1.1,170.4,1
12,36,3,1.3,0.4,0,0.1,0.1,1.2,0.4,0.9,133.3,1
12,55,2,1,0.3,0,0,0,1,0.1,1,115.8,1
12,56,2,1,0.3,0,0,0,1,0.1,1,115.8,1
12,61,9,4.3,1.6,0,0,0,4.3,1.2,3.1,408.9,1
12,108,8,3.5,0.8,0.3,0,0,3.5,1.1,2.7,354.9,1
13,0,4,1.5,0.5,0.1,0,0,1.5,0.1,1.4,145.8,1
13,10,10,4.6,1.8,0,0,0,4.6,1.1,3.2,432.1,1
13,95,2,0.8,0.1,0,0,0.1,0.8,0.1,0.8,98.8,1
13,96,5,2.1,0.4,0,0,0.3,2.1,0.3,2,246.9,1
13,106,6,2.6,0.6,0,0,0.3,2.6,0.3,2.4,272.5,1
13,107,6,2.6,0.6,0,0,0.3,2.6,0.3,2.4,272.5,1
13,108,4,1.7,0.4,0.1,0,0,1.7,0.5,1.3,177.5,1
14,0,1,0.4,0.1,0,0,0,0.4,0,0.3,36.5,1
14,1,1,0.4,0.1,0,0,0,0.4,0,0.3,36.5,1
14,6,1,0.4,0.1,0,0,0,0.4,0,0.3,36.5,1
14,54,10,4,1,0.3,0,0,4,1,3.7,520.7,1
14,55,2,0.8,0.2,0.1,0,0,0.8,0.2,0.7,104.1,1
14,65,1,0.5,0.2,0,0,0,0.5,0.1,0.3,45.4,1
14,95,10,4.2,0.7,0,0,0.6,4.2,0.6,3.9,493.8,1
14,96,22,9.3,1.5,0,0,1.2,9.3,1.2,8.7,1086.4,1
14,97,2,0.8,0.1,0,0,0.1,0.8,0.1,0.8,98.8,1
15,52,3,1.6,0.5,0,0,0,1.6,0.2,1.4,173.7,1
15,53,42,19,7,1,0,2,19,2,12,2053,0
15,54,37,16,6,0,0,1,16,1,11,1371,0
15,95,2,0.8,0.1,0,0,0.1,0.8,0.1,0.8,98.8,1
15,96,19,8,1.3,0,0,1.1,8,1.1,7.5,938.2,1
15,97,1,0.4,0.1,0,0,0.1,0.4,0.1,0.4,49.4,1
15,102,5,2.1,0.5,0,0,0.3,2.1,0.3,2,227.1,1
15,103,7.5,3.2,0.8,0,0,0.4,3.2,0.4,3,340.6,1
16,7,2,0.8,0.2,0,0,0,0.8,0,0.7,72.9,1
16,30,4,1.7,0.5,0.1,0.1,0.2,1.6,0.5,1.3,177.7,1
16,39,1,0.4,0.1,0,0,0,0.4,0.1,0.3,44.4,1
16,45,4,1.7,0.5,0.1,0.1,0.2,1.6,0.5,1.3,177.7,1
16,52,17,8.8,2.9,0,0,0,8.8,1.2,8.2,984.2,1
16,53,16,6.4,1.6,0.5,0,0,6.4,1.6,5.9,833.1,1
16,54,2,0.8,0.2,0.1,0,0,0.8,0.2,0.7,104.1,1
16,102,5,2.1,0.5,0,0,0.3,2.1,0.3,2,227.1,1
16,103,5,2.1,0.5,0,0,0.3,2.1,0.3,2,227.1,1
17,18,1,0.5,0.2,0,0,0,0.5,0.1,0.3,43.2,1
17,35,5,2.1,0.6,0.1,0.1,0.2,2,0.7,1.6,222.2,1
17,52,2,1,0.3,0,0,0,1,0.1,1,115.8,1
17,81,3,1.3,0.3,0.1,0,0.1,1.3,0.2,1,189,1
17,102,3,1.3,0.3,0,0,0.2,1.3,0.2,1.2,136.2,1
18,17,4,1.9,0.7,0,0,0,1.9,0.4,1.3,172.9,1
18,34,5,2.2,0.6,0.1,0,0.4,2.2,0.3,2.1,256.3,1
18,35,11,4.9,1.4,0.2,0,0.9,4.9,0.7,4.7,563.8,1
18,68,1,0.4,0.1,0,0.1,0.1,0.3,0,0.3,49.6,1
18,103,16,6,2,1.6,0,0,6,1.6,4,613.6,1
19,20,1,0.5,0.2,0,0,0,0.5,0.1,0.3,43.2,1
19,32,1,0.4,0.1,0,0,0.1,0.4,0.1,0.4,51.3,1
19,34,2,0.9,0.3,0,0,0.2,0.9,0.1,0.9,102.5,1
19,66,3,1.6,0.6,0,0,0.2,1.6,0.2,1.3,179.5,1
19,75,7,3.7,1.1,0,0,0.5,3.7,0.7,3.4,441.3,1
19,76,1,0.5,0.2,0,0,0.1,0.5,0.1,0.5,63,1
19,94,2,0.7,0.1,0,0,0,0.7,0,0.7,84,1
19,102,4,1.5,0.5,0.4,0,0,1.5,0.4,1,153.4,1
19,103,15,5.6,1.9,1.5,0,0,5.6,1.5,3.8,575.2,1
19,104,4,1.5,0.5,0.4,0,0,1.5,0.4,1,153.4,1
20,6,5,2,0.4,0.2,0,0.2,2,0.1,1.7,211.4,1
20,29,2,0.9,0.3,0,0,0.2,0.9,0.1,0.9,102.5,1
20,30,4,1.8,0.5,0.1,0,0.3,1.8,0.3,1.7,205,1
20,49,4,1.9,0.7,0,0,0,1.9,0.5,1.4,181.7,1
20,74,1,0.5,0.2,0,0,0.1,0.5,0.1,0.5,63,1
20,75,3,1.6,0.5,0,0,0.2,1.6,0.3,1.5,189.1,1
20,76,8,4.3,1.3,0,0,0.6,4.3,0.7,3.9,504.4,1
20,93,6.5,2.4,0.3,0.1,0,0,2.4,0.1,2.3,272.9,1
20,95,2,0.7,0.1,0,0,0,0.7,0,0.7,84,1
20,103,1,0.4,0.1,0.1,0,0,0.4,0.1,0.2,38.4,1
21,28,6,2.7,0.8,0.1,0,0.5,2.7,0.4,2.6,307.5,1
21,29,1,0.4,0.1,0,0,0.1,0.4,0.1,0.4,51.3,1
21,42,4,1.7,0.5,0.1,0.1,0.2,1.6,0.5,1.3,177.7,1
