x,y,value
0,17,346456
0,18,692912
0,75,14080
0,76,28160
1,17,173228
1,18,346456
1,74,27556
1,75,55716
1,76,56320
1,114,20362
1,115,40724
2,17,245528
2,18,122764
2,73,190552
2,74,109054
2,75,27556
2,114,10181
2,115,20362
3,17,122764
3,18,61382
3,22,191378
3,23,95689
3,69,138708
3,70,69354
3,73,381104
3,74,190552
3,114,14948
3,115,29896
4,15,241772
4,16,120886
4,22,382756
4,23,191378
4,68,457572
4,69,370386
4,70,138708
4,114,7474
4,115,14948
5,14,120020
5,15,242212
5,16,60443
5,27,195558
5,28,97779
5,64,190242
5,65,285969
5,66,381696
5,68,228786
5,69,114393
5,124,777868
5,125,388934
5,126,1195440
5,127,597720
6,14,60010
6,15,120020
6,27,391116
6,28,195558
6,32,248124
6,33,496248
6,40,276390
6,41,138195
6,43,79408
6,44,158816
6,47,199906
6,48,99953
6,51,134036
6,52,67018
6,57,215188
6,58,107594
6,61,389888
6,62,194944
6,64,380484
6,65,285666
6,66,190848
6,121,778644
6,122,389322
6,124,388934
6,125,194467
6,126,597720
6,127,298860
7,14,119142
7,15,238284
7,32,124062
7,33,248124
7,36,279206
7,37,558412
7,40,552780
7,41,276390
7,43,158816
7,44,317632
7,47,399812
7,48,199906
7,51,268072
7,52,134036
7,57,430376
7,58,215188
7,61,194944
7,62,97472
7,114,124952
7,115,62476
7,116,260620
7,117,130310
7,118,260238
7,119,520476
7,121,389322
7,122,194661
8,14,59571
8,15,119142
8,36,139603
8,37,279206
8,114,249904
8,115,124952
8,116,521240
8,117,260620
8,118,130119
8,119,260238
9,14,240328
9,15,120164
9,60,399844
9,61,199922
9,111,103964
9,112,207928
10,5,86304
10,6,43152
10,14,120164
10,15,60082
10,60,199922
10,61,99961
10,110,104032
10,111,208532
10,112,103964
11,5,43152
11,6,21576
11,14,120414
11,15,240828
11,61,419152
11,62,209576
11,110,52016
11,111,104032
12,14,60207
12,15,120414
12,61,209576
12,62,104788
12,109,196880
12,110,98440
13,16,118818
13,17,59409
13,68,3769
13,69,7538
13,72,8680
13,73,17360
13,74,8682
13,75,4341
13,109,98440
13,110,49220
14,16,237636
14,17,118818
14,60,85048
14,61,170096
14,68,7538
14,69,15076
14,72,4340
14,73,8680
14,74,17364
14,75,8682
15,17,241680
15,18,120840
15,60,170096
15,61,340192
16,17,120840
16,18,60420
16,58,100666
16,59,201332
16,77,2772
16,78,1386
16,106,9012
16,107,18024
17,18,241684
17,19,120842
17,57,205448
17,58,414258
17,59,402664
17,77,1386
17,78,693
17,80,7852
17,81,3926
17,105,155250
17,106,82131
17,107,9012
18,18,233245
18,19,345648
18,55,106291
18,56,212582
18,57,102724
18,58,205448
18,80,3926
18,81,1963
18,105,310500
18,106,155250
19,18,86412
19,19,255195
19,20,164742
19,55,212582
19,56,425164
19,80,17932
19,81,35864
19,83,123242
19,84,246484
19,103,96316
19,104,192632
20,19,164742
20,20,329484
20,52,26588
20,53,48394
20,54,70200
20,79,10794
20,80,30554
20,81,17932
20,83,61621
20,84,123242
20,87,157144
20,88,78572
20,103,48158
20,104,96316
21,50,25919
21,51,51838
21,52,53176
21,53,44138
21,54,35100
21,79,21588
21,80,43176
21,87,314288
21,88,157144
21,101,329352
21,102,164676
22,21,56148
22,22,28074
22,50,64250
22,51,103676
22,91,324088
22,92,162044
22,93,82278
22,94,164556
22,96,52741
22,97,105482
22,101,164676
22,102,82338
23,21,112296
23,22,56148
23,50,12412
23,51,6206
23,79,21746
23,80,10873
23,91,162044
23,92,81022
23,93,164556
23,94,329112
23,96,105482
23,97,210964
24,48,8430
24,49,16860
24,79,44492
24,80,22246
25,23,280298
25,24,140149
25,48,4215
25,49,8430
25,79,45492
25,80,22746
26,23,560596
26,24,280298
26,48,1272
26,49,636
26,80,14003
26,81,28006
27,24,74896
27,25,37448
27,48,636
27,49,318
27,80,28006
27,81,56012
28,24,37448
28,25,18724
28,79,30772
28,80,61544
29,78,30658
29,79,62175
29,80,30772
30,26,654404
30,27,327202
30,78,15329
30,79,30658
31,26,327202
31,27,163601
31,75,30886
31,76,61772
32,69,33500
32,70,16750
32,72,32510
32,73,16255
32,75,15443
32,76,30886
33,66,84540
33,67,73220
33,68,29302
33,69,67000
33,70,33500
33,72,65020
33,73,32510
34,28,318142
34,29,636284
34,64,20153
34,65,40306
34,66,42270
34,67,36610
34,68,14651
35,28,159071
35,29,318142
35,43,3560
35,44,1780
35,64,40306
35,65,80612
36,42,3006
36,43,7792
36,44,890
36,63,37116
36,64,74232
37,42,6012
37,43,12024
37,62,22172
37,63,62902
37,64,37116
38,42,8258
38,43,4129
38,62,44344
38,63,88688
39,32,738768
39,33,369384
39,37,362732
39,38,725464
39,39,367424
39,40,734848
39,42,16516
39,43,8258
40,32,369384
40,33,184692
40,37,181366
40,38,362732
40,39,183712
40,40,367424
40,41,367568
40,42,194065
40,43,6152
40,61,38440
40,62,76880
41,35,124575
41,36,249150
41,41,735136
41,42,768738
41,43,785824
41,45,71332
41,46,35666
41,51,39004
41,52,78008
41,54,39155
41,55,78310
41,57,74244
41,58,37122
41,59,40140
41,60,80280
41,61,19220
41,62,38440
42,35,249150
42,36,498300
42,42,196456
42,43,392912
42,45,142664
42,46,71332
42,51,78008
42,52,156016
42,54,78310
42,55,156620
42,57,37122
42,58,18561
42,59,20070
42,60,40140
43,45,156674
43,46,313348
44,45,313348
44,46,626696
74,3,40820
74,4,20410
74,25,10228
74,26,20456
75,3,20410
75,4,10205
75,21,9336
75,22,18672
75,25,20456
75,26,40912
76,12,6754
76,13,13508
76,21,4668
76,22,9336
77,8,14474
77,9,28948
77,12,13508
77,13,27016
77,15,17684
77,16,8842
78,8,7237
78,9,14474
78,15,35368
78,16,17684
