x,y,Ind,Log_45_70,Log_70_90,Log_ap90,Log_av45,Log_inc,Log_soc,imputed
0,0,2.5,0.2,0.1,0.3,0.5,0,0,2
0,1,178.5,16.1,42.9,10.9,11.9,0,28,2
0,2,151,7.6,19,12.6,20.2,0,0,2
0,3,43,0,5.9,8.1,0.1,0,0,2
0,5,5,0,0.8,0.9,0.3,0,0,1
0,8,2,0,0.3,0.4,0.1,0,0,1
0,9,31,0,5,5.7,1.4,0,0,2
0,10,46,0.3,5.2,10.4,1.7,0.3,0,3
0,11,74,0.3,10.9,15,1.2,0.3,0,3
0,12,2,0,0.2,0.5,0.1,0,0,1
0,15,8,0.5,0.8,0.8,1,0,0,1
0,16,5,0.3,0.5,0.5,0.6,0,0,1
0,17,48,0.7,5.6,5.2,9.7,0,0,2
0,18,2,0.1,0.3,0.2,0.3,0,0,1
0,20,2,0,0.3,0.2,0.3,0,0,1
0,21,3,0.1,0.4,0.3,0.5,0,0,1
0,24,22,0.6,1.9,4.7,1.3,0,0,3
0,25,29,0,3.8,5.1,2.6,0,0,3
0,26,2,0,0.3,0.3,0.2,0,0,1
0,27,4,0,0.5,0.7,0.4,0,0,1
0,32,11,0,1.6,1.6,0.7,0,0,2
0,33,110,1.3,14.2,18.6,2.9,0,0,3
0,34,41,1,3.7,1.9,9.5,0,0,2
0,35,13,0,5.5,0.5,0,0,0,3
0,36,8,0,3.4,0.3,0,0,0,2
0,39,32.5,0.6,1.1,2.8,8.3,0,0,1
0,40,12,0.1,0.9,1.8,1.8,0,0,2
0,45,18,0.4,2.4,1.8,4.3,0,0,2
0,46,8,0.1,1.1,0.8,1.9,0,0,1
0,47,2,0.1,0.1,0.3,0.3,0,0,1
0,49,38.5,1.1,2.8,5.6,6.6,0,0,3
0,50,3,0,0.7,0.2,0.4,0,0,1
0,52,18,0,4.3,1.5,2.1,0,0,2
0,54,15,0,1.5,0.4,3.9,0,0,2
0,55,5,0.1,0.5,0.8,0.3,0,0,1
0,59,7,0.2,0.6,1.1,0.5,0,0,1
0,60,17,0.7,2.8,2.2,1.8,0,0,2
0,61,101,11.8,11.1,9.4,14.9,0,1,2
0,62,10,0.4,1.6,1.3,1.1,0,0,1
0,65,9,0.1,0.8,0.5,2.5,0,0,2
0,66,2,0,0.2,0.1,0.6,0,0,1
0,68,21,1.1,2.6,3.2,1.9,0,0,3
0,69,16.5,0.8,2,2.7,1.4,0,0,3
0,70,16,1.4,0,0.4,5.1,0,0,3
0,82,2,0,0.3,0.2,0.5,0,0,1
