x,y,TOT_P,avg_time_nearest_ep,avg_time_nearest_h
0,87,4,4.2,12
0,88,60,4.1,12
0,89,56,1.2,8
0,90,25,2.3,6
0,91,4,4.5,6
0,93,38,7.9,10
0,94,56,6.1,7
0,95,84,4,6
0,96,5,6.5,9
0,97,1,3,12
1,88,21,2.4,10
1,89,219,1.5,8
1,90,76,2.5,6
1,91,6,4,5
1,92,2,5.2,6
1,93,24,5.1,5
1,94,13,5.2,5
1,95,6,6.1,8
2,88,34,5.4,11
2,90,68,2.5,6
2,91,105,5.5,5
2,92,152,3.8,3
2,93,2,3.9,4
2,94,41,5.4,6
3,87,26,6.9,12
3,88,56,5,10
3,89,18,4.3,9
3,90,82,4.9,9
3,91,357,1.7,5
3,92,457,2.7,3
3,93,337,2.7,3
3,94,5,6.8,7
4,86,9,8.3,15
4,87,104,5.8,11
4,88,29,5.2,10
4,89,2,5.7,10
4,90,102,4.1,8
4,91,119,3.3,7
4,92,485,1.4,5
4,93,152,1.7,3
4,94,18,5.9,6
5,86,33,6.6,13
5,87,13,4.8,11
5,88,35,7,13
5,89,36,6,10
5,90,10,7.3,11
5,126,1,7.4,21
5,127,67,6.8,21
6,86,14,3.1,12
6,87,19,6.1,13
6,88,25,9,16
6,89,4,7.8,12
6,125,6,3.3,23
6,126,402,1,22
6,127,962,2,20
7,85,32,4.3,15
7,86,44,3.3,14
7,87,65,3.2,14
7,112,11,4,28
7,123,41,4.8,22
7,124,37,5.2,22
7,125,170,4.5,21
7,126,429,3.9,21
7,127,510,2,18
8,85,98,5,19
8,86,192,1.2,15
8,87,55,2.3,15
8,88,18,5,16
8,106,366,2.8,24
8,107,577,3.1,25
8,108,654,3.4,26
8,109,96,5.7,29
8,110,148,2.3,28
8,111,358,1.7,27
8,112,347,2.6,26
8,113,24,5.3,26
8,122,112,5.6,21
8,123,29,5.3,22
8,124,107,2,19
8,125,91,3.4,19
8,126,91,2.8,19
8,127,114,5,20
9,86,1,4.6,19
9,87,80,3.4,17
9,88,18,4.8,16
9,106,330,1.2,23
9,107,1369,0.7,24
9,108,480,2.9,26
9,109,96,3.9,28
9,110,224,3,28
9,111,426,1.4,26
9,112,106,2.9,25
9,113,213,4.1,23
9,114,10,4.5,21
9,115,91,6.4,21
9,121,4,7.5,21
9,122,161,6.2,20
9,123,200,4.3,19
9,124,366,2.4,17
9,125,811,2.6,19
9,126,79,2.4,19
9,127,228,1.8,17
10,105,8,2.3,26
10,106,383,2.1,26
10,107,572,2.7,27
10,108,2,5.2,30
10,110,5,5.6,30
10,117,8,5.6,19
10,120,35,4.6,19
10,121,99,5.1,19
10,122,153,4.4,17
10,123,111,2.8,18
10,124,161,3.9,17
10,125,208,2.4,16
10,126,33,3,16
10,127,22,4,15
11,106,15,3.6,28
11,107,1,3.9,28
11,118,39,3.9,17
11,119,249,1.5,15
11,120,458,1.4,15
11,121,129,3.3,16
11,122,142,4.4,16
11,123,10,6.6,20
11,124,25,3.7,16
11,126,26,4.1,15
11,127,36,5,14
12,115,8,6,20
12,116,66,5.1,19
12,117,67,6.2,20
12,118,158,2.4,16
12,119,551,1,14
12,120,160,2.7,14
12,123,11,5.5,14
12,124,19,4,14
12,125,26,6.1,15
12,126,76,4.9,13
12,127,125,4.5,13
13,115,12,5.2,19
13,116,165,5.2,19
13,117,294,4,17
13,118,247,2.3,15
13,119,44,3.9,17
13,120,47,2.4,12
13,121,19,5.6,14
13,122,59,6.2,15
13,123,0,7.7,16
13,124,121,3.7,13
13,125,46,4.9,13
13,126,70,7,15
13,127,114,4.2,11
14,116,277,2.8,17
14,117,770,1.9,16
14,118,286,1.9,14
14,119,297,3.6,13
14,120,76,3.9,12
14,121,40,3.9,11
14,122,74,5.2,12
14,123,50,4.9,14
14,124,171,2.8,12
14,125,129,4.5,13
14,126,46,2.9,11
14,127,28,5.5,12
15,116,133,3.7,18
15,117,173,1.9,16
15,118,178,3.1,15
15,119,162,4.2,13
15,120,56,3.7,11
15,121,96,5.5,11
15,122,46,4.1,11
15,123,20,3.6,12
15,124,166,2.6,12
15,125,110,3.1,12
15,126,79,3.2,10
15,127,16,4.4,11
16,116,69,3.1,17
16,117,121,3.6,18
16,118,58,4.2,16
16,119,4,5,13
16,120,33,5.6,12
16,121,41,7.2,11
16,122,57,5.3,11
16,123,3,7.9,14
16,124,385,1.4,10
16,125,473,2.8,12
16,126,304,1.7,9
16,127,32,2.7,9
17,115,15,4.6,19
17,116,0,1.8,16
17,117,613,1.9,15
17,118,205,3.2,12
17,119,57,4.1,12
17,120,42,6.1,13
17,121,65,6.7,11
17,122,88,4.5,9
17,123,25,3.3,8
17,124,145,2.3,8
17,125,105,1.2,8
17,126,62,3.2,8
17,127,68,6,10
18,115,23,5.2,19
18,116,115,3.5,17
18,117,272,2.1,15
18,118,190,3.8,15
18,119,138,6.1,15
18,120,109,8,15
18,121,13,6.5,11
18,122,6,7.7,11
18,123,34,6.8,9
18,124,36,3.6,7
18,125,64,4.8,8
18,126,31,2.9,7
18,127,4,5.3,9
19,94,206,3.2,39
19,95,29,1.5,36
19,114,4,5.6,18
19,115,84,4.8,17
19,116,355,4.8,16
19,117,103,4.4,14
19,118,52,3.8,12
19,119,122,2.8,11
19,120,91,2.4,11
19,121,68,5.1,11
19,122,13,4.3,8
19,123,55,4.9,8
19,124,118,4.8,6
19,125,139,5.5,8
19,126,85,6.8,9
19,127,75,3.5,6
20,94,8,3.3,40
20,114,1,6.7,20
20,115,76,4.6,18
20,116,220,3.6,17
20,117,366,2.9,14
20,118,96,3.7,13
20,119,80,3.1,13
20,120,1029,1.4,10
20,121,81,2.2,8
20,122,50,5.8,8
20,123,87,5.8,7
20,124,118,5.9,7
20,125,112,4.1,5
20,126,106,4.8,5
20,127,111,1.9,4
21,115,23,5.9,16
21,116,70,7.8,17
21,117,49,3.5,12
21,118,54,5.1,14
21,119,29,3.3,12
21,120,334,3,9
21,121,141,2.5,7
21,122,31,4.1,7
21,123,44,5.3,8
21,124,246,3.3,5
21,125,662,2.7,3
21,126,2267,1.9,3
21,127,1090,3.8,4
22,113,23,7.4,21
22,114,67,4.4,17
22,115,221,4,15
22,116,178,3.4,13
22,117,57,5.5,14
22,118,36,6.2,15
22,119,36,4.6,12
22,120,41,4.1,11
22,121,14,4.7,8
22,122,53,5.4,8
22,123,123,4.6,7
22,124,720,3.2,5
22,125,2816,1,3
22,126,3656,1.7,2
22,127,1351,1.9,4
23,113,106,2.4,18
23,114,313,1.7,16
23,115,153,3.1,16
23,116,0,3.9,16
23,117,16,8.5,18
23,118,23,8,17
23,119,59,5.2,12
23,120,4,5.5,11
23,121,3,5.6,9
23,122,10,6,7
23,123,0,5.6,6
23,124,299,1.6,6
23,125,1858,2.9,3
23,126,279,0.8,2
23,127,79,5.3,9
24,88,99,1.5,44
24,112,6,4.9,20
24,113,131,2.9,19
24,114,148,2.7,19
24,116,10,7.8,17
24,117,19,5.5,14
24,118,173,6.1,15
24,119,34,5.5,14
24,120,10,4.6,8
24,121,295,3.9,7
24,122,377,4.8,7
24,123,55,2.7,4
24,124,346,2,4
24,125,958,2.4,3
24,126,1009,1.7,5
24,127,180,2.2,6
25,88,2,2.5,44
25,111,30,3.9,13
25,115,1,6.7,17
25,116,16,5.9,16
25,117,31,3.9,14
25,118,64,3.5,13
25,119,241,3.7,12
25,120,28,3.7,11
25,121,644,2.3,7
25,122,873,2.5,9
25,123,72,4.3,6
25,124,210,6,7
25,125,392,1.5,4
25,126,593,2.3,6
25,127,238,2.5,7
26,110,42,4.5,14
26,111,488,3.2,12
26,112,263,4.2,14
26,114,3,8.7,18
26,115,3,8.2,19
26,116,0,4.4,15
26,117,0,3.9,14
26,118,234,1.8,12
26,119,758,1.4,10
26,120,340,1.9,8
26,121,86,5.8,10
26,122,171,3.8,10
26,123,28,2.6,10
26,124,95,5.8,7
26,125,129,3.6,5
26,126,286,2.4,6
26,127,122,4.7,8
27,110,125,3.9,13
27,111,517,0.4,10
27,112,72,6.5,16
27,115,333,2.6,18
27,116,108,3,15
27,117,126,4.5,14
27,118,4,2.6,12
27,119,473,2,10
27,120,49,3.3,10
27,121,45,4,10
27,122,483,0.9,10
27,123,531,1.7,8
27,124,96,4.2,7
27,125,55,3.3,5
27,126,8,4.1,8
27,127,112,3.9,8
28,109,97,4.4,11
28,110,87,1.9,9
28,111,193,3.8,11
28,112,43,3.2,12
28,115,190,2.3,17
28,116,120,2.4,14
28,117,58,3.8,13
28,118,106,4.2,12
28,119,332,3.1,10
28,120,38,4.9,12
28,121,122,4.8,12
28,122,19,2.6,9
28,123,191,4.6,9
28,124,143,3.6,6
28,125,86,3.4,7
28,126,69,5.4,9
28,127,51,3,8
29,105,14,3,10
29,107,2,5.2,10
29,108,26,5,8
29,109,28,4,9
29,110,56,4.3,10
29,111,45,5.7,11
29,116,10,6.2,15
29,117,151,5,14
29,118,282,2.7,11
29,119,151,2.5,11
29,120,81,5,13
