x,y,TOT_P,avg_time_nearest_h
36,5,0,NA
36,22,171,NA
36,26,0,NA
36,27,0,NA
36,39,0,NA
36,40,99,NA
36,41,0,NA
36,42,0,NA
36,43,0,NA
36,50,31,NA
36,71,4,NA
37,5,61,NA
37,27,85,NA
37,41,0,NA
37,42,0,NA
37,63,27,NA
37,80,0,NA
38,5,0,NA
38,7,0,NA
38,8,0,NA
38,13,50,NA
38,20,21,NA
38,27,0,NA
38,28,0,NA
38,29,100,NA
38,32,0,NA
38,42,76,NA
38,57,9,NA
39,4,0,NA
39,7,25,NA
39,20,0,NA
39,28,102,NA
39,31,26,NA
39,32,337,NA
39,33,273,NA
39,43,91,NA
39,44,0,NA
39,45,0,NA
39,53,0,NA
39,59,0,NA
39,60,0,NA
39,64,0,NA
40,4,0,NA
40,28,0,NA
40,29,0,NA
40,33,120,NA
40,44,97,NA
40,45,6,NA
40,53,51,NA
40,54,0,NA
40,58,0,NA
40,59,396,NA
40,60,20,NA
40,64,5,NA
40,84,4,NA
41,45,13,NA
41,58,16,NA
41,59,259,NA
42,28,44,NA
42,47,0,NA
42,51,47,NA
42,58,109,NA
42,59,40,NA
43,18,6,NA
43,46,17,NA
43,47,143,NA
43,48,0,NA
43,58,0,NA
43,59,0,NA
44,17,0,NA
44,47,7,NA
44,48,27,NA
44,49,0,NA
44,51,0,NA
44,58,122,NA
44,59,153,NA
44,94,4,NA
45,16,157,NA
45,47,0,NA
45,50,11,NA
45,51,0,NA
45,53,3,NA
45,59,13,NA
46,3,15,NA
46,17,0,NA
46,54,0,NA
47,5,1,NA
47,35,117,NA
48,22,2,NA
48,34,0,NA
48,73,2,NA
49,21,0,NA
49,26,4,NA
49,33,0,NA
49,59,0,NA
49,73,0,NA
49,75,10,NA
49,80,0,NA
49,86,2,NA
50,60,61,NA
50,73,17,NA
50,74,0,NA
50,75,13,NA
50,76,31,NA
50,77,36,NA
50,78,20,NA
50,79,1,NA
50,80,0,NA
50,88,4,NA
50,89,3,NA
51,59,0,NA
51,60,229,NA
51,79,10,NA
51,80,33,NA
52,48,4,NA
52,60,76,NA
52,61,235,NA
52,62,143,NA
52,63,0,NA
52,80,0,NA
52,81,0,NA
53,61,211,NA
53,62,33,NA
53,63,136,NA
54,54,22,NA
54,60,0,NA
54,61,0,NA
54,63,0,NA
54,64,45,NA
54,65,0,NA
54,70,0,NA
55,51,4,NA
55,54,0,NA
55,64,0,NA
55,65,44,NA
55,70,0,NA
56,28,0,NA
56,40,15,NA
56,52,85,NA
56,53,38,NA
56,54,0,NA
56,60,0,NA
56,61,11,NA
56,66,46,NA
56,67,0,NA
56,93,13,NA
57,13,0,NA
57,52,18,NA
57,53,0,NA
57,60,0,NA
57,61,160,NA
57,64,24,NA
57,66,144,NA
57,67,0,NA
57,71,0,NA
57,103,3,NA
58,12,0,NA
58,13,107,NA
58,42,21,NA
58,43,19,NA
58,49,12,NA
58,60,64,NA
58,66,54,NA
58,67,117,NA
58,104,0,NA
58,105,53,NA
59,12,0,NA
59,13,0,NA
59,14,0,NA
59,36,3,NA
59,52,0,NA
59,53,0,NA
59,57,1,NA
59,66,10,NA
59,89,21,NA
59,106,34,NA
60,52,71,NA
60,60,88,NA
60,66,11,NA
60,73,0,NA
60,107,43,NA
60,112,0,NA
60,114,0,NA
60,115,36,NA
60,117,5,NA
61,59,63,NA
61,68,39,NA
61,69,0,NA
61,71,0,NA
61,73,0,NA
61,87,3,NA
61,93,0,NA
61,108,2,NA
61,111,3,NA
61,112,53,NA
61,114,10,NA
61,119,3,NA
61,120,26,NA
62,11,0,NA
62,51,0,NA
62,59,0,NA
62,65,0,NA
62,66,32,NA
62,67,0,NA
62,68,0,NA
62,71,72,NA
62,72,40,NA
62,73,8,NA
62,85,8,NA
62,86,104,NA
62,87,2,NA
62,93,30,NA
62,106,65,NA
62,113,4,NA
63,10,0,NA
63,12,0,NA
63,58,0,NA
63,59,32,NA
63,65,0,NA
63,66,65,NA
63,67,0,NA
63,68,0,NA
63,71,0,NA
63,72,0,NA
63,75,3,NA
63,76,5,NA
63,86,30,NA
63,106,3,NA
63,110,108,NA
64,10,0,NA
64,55,29,NA
64,58,0,NA
64,59,56,NA
64,64,22,NA
64,66,7,NA
64,67,21,NA
64,68,16,NA
64,72,0,NA
64,90,0,NA
64,105,0,NA
64,106,0,NA
64,110,187,NA
65,8,0,NA
65,9,0,NA
65,10,0,NA
65,54,2,NA
65,56,0,NA
65,58,12,NA
65,59,76,NA
65,65,11,NA
65,69,0,NA
65,89,0,NA
65,90,15,NA
65,105,0,NA
65,107,15,NA
65,108,20,NA
65,109,158,NA
65,110,192,NA
66,8,0,NA
66,9,0,NA
66,10,0,NA
66,51,0,NA
66,53,0,NA
66,54,0,NA
66,59,36,NA
66,61,0,NA
66,67,6,NA
66,69,6,NA
66,70,53,NA
66,79,0,NA
66,89,39,NA
66,105,3,NA
66,107,42,NA
66,110,0,NA
67,7,0,NA
67,8,0,NA
67,9,78,NA
67,37,2,NA
67,38,0,NA
67,51,70,NA
67,53,0,NA
67,54,55,NA
67,68,0,NA
67,70,57,NA
67,71,40,NA
67,104,5,NA
67,110,0,NA
68,7,0,NA
68,8,0,NA
68,9,0,NA
68,49,0,NA
68,50,27,NA
68,52,46,NA
68,61,78,NA
68,62,6,NA
68,71,137,NA
68,89,4,NA
68,117,23,NA
68,118,75,NA
68,122,6,NA
68,123,26,NA
69,9,0,NA
69,51,37,NA
69,52,0,NA
69,71,199,NA
69,72,108,NA
69,85,0,NA
69,86,17,NA
69,115,17,NA
69,119,39,NA
69,120,11,NA
70,7,0,NA
70,8,0,NA
70,9,0,NA
70,46,4,NA
70,51,5,NA
70,52,0,NA
70,69,0,NA
70,70,0,NA
70,72,0,NA
70,73,0,NA
70,74,0,NA
70,85,0,NA
70,112,5,NA
71,7,35,NA
71,8,0,NA
71,9,0,NA
71,52,35,NA
71,59,17,NA
71,61,8,NA
71,69,0,NA
71,70,0,NA
71,71,43,NA
71,73,23,NA
71,74,0,NA
71,86,17,NA
71,87,40,NA
71,111,17,NA
71,112,172,NA
71,123,0,NA
72,7,6,NA
72,51,0,NA
72,52,0,NA
72,69,0,NA
72,73,0,NA
72,110,5,NA
72,112,72,NA
72,113,16,NA
72,120,7,NA
72,122,0,NA
72,123,127,NA
73,1,0,NA
73,2,0,NA
73,8,0,NA
73,58,9,NA
73,64,0,NA
73,72,0,NA
73,73,34,NA
73,103,2,NA
73,120,84,NA
73,121,0,NA
73,122,54,NA
74,0,14,NA
74,1,0,NA
74,6,0,NA
74,7,46,NA
74,43,0,NA
74,65,0,NA
74,74,0,NA
74,115,11,NA
74,119,0,NA
74,120,59,NA
74,121,41,NA
75,1,73,NA
75,2,27,NA
75,3,27,NA
75,5,39,NA
75,6,10,NA
75,7,0,NA
75,74,13,NA
75,101,6,NA
75,119,0,NA
75,120,88,NA
76,1,302,NA
76,2,1727,NA
76,3,14,NA
76,6,642,NA
76,75,0,NA
76,76,0,NA
76,124,18,NA
76,127,15,NA
77,2,1452,NA
77,3,431,NA
77,5,112,NA
77,6,379,NA
77,76,0,NA
77,122,48,NA
77,123,27,NA
77,124,11,NA
77,127,21,NA
78,2,0,NA
78,3,1764,NA
78,4,255,NA
78,5,2828,NA
78,6,91,NA
78,76,0,NA
78,121,0,NA
78,122,42,NA
79,1,11,NA
79,2,0,NA
79,3,57,NA
79,4,266,NA
79,5,104,NA
79,6,73,NA
79,20,0,NA
79,57,0,NA
79,58,0,NA
79,101,4,NA
79,121,5,NA
80,6,2,NA
80,7,66,NA
80,8,0,NA
80,20,0,NA
80,58,0,NA
80,77,45,NA
80,121,22,NA
81,4,0,NA
81,5,99,NA
81,6,16,NA
81,8,0,NA
81,12,0,NA
81,40,0,NA
81,59,0,NA
81,78,0,NA
81,86,8,NA
81,120,4,NA
82,9,0,NA
82,10,35,NA
82,29,14,NA
83,5,0,NA
83,6,0,NA
83,10,0,NA
83,39,6,NA
83,122,8,NA
84,5,0,NA
84,7,0,NA
84,8,0,NA
84,9,0,NA
84,11,0,NA
84,91,29,NA
84,92,4,NA
84,122,0,NA
85,3,0,NA
85,5,0,NA
85,7,0,NA
85,8,0,NA
85,91,60,NA
86,11,70,NA
87,4,0,NA
87,8,127,NA
87,11,0,NA
87,15,50,NA
87,29,0,NA
87,123,38,NA
88,8,0,NA
88,9,0,NA
88,10,13,NA
88,29,0,NA
89,8,0,NA
89,9,0,NA
89,11,74,NA
89,13,0,NA
89,15,0,NA
89,16,0,NA
89,29,6,NA
89,120,42,NA
89,121,33,NA
89,122,0,NA
89,125,68,NA
90,8,341,NA
90,9,238,NA
90,13,0,NA
90,68,3,NA
90,119,7,NA
91,8,0,NA
91,9,0,NA
91,14,0,NA
91,15,5,NA
91,86,2,NA
92,7,35,NA
92,8,0,NA
92,29,31,NA
92,118,23,NA
93,7,179,NA
93,8,0,NA
93,117,20,NA
93,120,14,NA
94,7,65,NA
94,8,0,NA
94,17,11,NA
95,7,240,NA
95,36,0,NA
95,37,0,NA
95,38,0,NA
95,116,21,NA
96,9,0,NA
96,37,4,NA
96,85,4,NA
96,115,0,NA
97,6,0,NA
97,7,21,NA
97,8,0,NA
97,9,32,NA
97,21,0,NA
97,26,0,NA
97,85,33,NA
97,112,4,NA
97,113,0,NA
97,114,0,NA
97,115,11,NA
97,124,0,NA
98,21,0,NA
98,22,0,NA
98,26,0,NA
98,37,0,NA
98,38,0,NA
98,47,0,NA
98,58,3,NA
98,66,0,NA
98,67,3,NA
98,124,35,NA
99,6,8,NA
99,22,49,NA
99,23,0,NA
99,27,0,NA
99,47,0,NA
99,58,0,NA
99,120,4,NA
99,122,3,NA
99,123,46,NA
99,124,0,NA
99,125,11,NA
100,23,59,NA
100,24,0,NA
100,26,58,NA
100,27,0,NA
100,78,0,NA
100,121,937,NA
100,122,333,NA
100,123,0,NA
100,124,3,NA
101,23,0,NA
101,26,130,NA
101,38,16,NA
101,48,0,NA
101,58,0,NA
101,77,0,NA
101,86,0,NA
101,116,0,NA
101,117,40,NA
101,120,112,NA
101,121,107,NA
101,122,0,NA
102,26,34,NA
102,38,0,NA
102,114,25,NA
102,115,28,NA
102,116,21,NA
102,120,23,NA
102,122,0,NA
103,5,0,NA
103,26,0,NA
103,38,0,NA
103,50,0,NA
103,51,0,NA
103,59,0,NA
103,87,0,NA
103,108,0,NA
103,110,26,NA
103,111,0,NA
103,116,5,NA
103,117,42,NA
103,118,0,NA
104,5,36,NA
104,38,115,NA
104,39,0,NA
104,45,0,NA
104,50,0,NA
104,51,0,NA
104,92,7,NA
104,105,4,NA
104,106,6,NA
104,107,15,NA
104,108,4,NA
104,110,32,NA
104,111,18,NA
104,115,5,NA
104,116,13,NA
105,27,0,NA
105,28,0,NA
105,38,0,NA
105,51,52,NA
105,52,0,NA
105,59,0,NA
105,75,0,NA
105,76,0,NA
105,103,6,NA
105,121,2,NA
106,28,45,NA
106,29,0,NA
106,32,0,NA
106,39,0,NA
106,51,0,NA
106,52,48,NA
106,53,0,NA
106,59,0,NA
106,75,0,NA
106,76,0,NA
106,87,19,NA
107,32,0,NA
107,53,17,NA
107,54,0,NA
107,58,35,NA
107,86,0,NA
107,87,0,NA
108,33,35,NA
108,54,0,NA
108,55,0,NA
108,87,0,NA
109,32,98,NA
109,33,64,NA
109,54,0,NA
109,55,23,NA
109,56,0,NA
109,64,35,NA
110,31,0,NA
110,32,135,NA
110,33,416,NA
110,34,39,NA
110,55,0,NA
110,56,199,NA
110,57,0,NA
110,79,99,NA
110,80,0,NA
111,32,18,NA
111,34,1,NA
111,40,0,NA
111,56,23,NA
111,57,0,NA
111,79,0,NA
111,80,0,NA
111,86,0,NA
112,32,0,NA
112,33,0,NA
112,40,16,NA
112,79,0,NA
112,86,6,NA
112,87,0,NA
113,33,0,NA
113,54,0,NA
114,63,0,NA
114,87,38,NA
115,39,0,NA
115,40,67,NA
115,52,0,NA
115,53,66,NA
115,54,0,NA
115,59,16,NA
115,64,0,NA
115,87,7,NA
115,88,0,NA
116,38,5,NA
116,39,0,NA
116,40,56,NA
116,53,0,NA
116,60,27,NA
116,64,0,NA
117,36,0,NA
117,52,0,NA
117,53,4,NA
117,63,49,NA
117,64,0,NA
117,87,0,NA
118,53,152,NA
118,64,0,NA
118,79,0,NA
118,80,0,NA
118,86,0,NA
118,87,6,NA
119,35,53,NA
119,53,0,NA
119,54,0,NA
119,80,14,NA
119,81,0,NA
119,86,0,NA
119,98,6,NA
120,36,0,NA
120,41,1,NA
120,52,0,NA
120,53,159,NA
120,54,0,NA
120,63,57,NA
120,79,52,NA
120,80,0,NA
120,84,0,NA
120,85,0,NA
120,86,23,NA
120,88,0,NA
121,11,0,NA
121,35,0,NA
121,36,0,NA
121,37,0,NA
121,53,102,NA
121,78,0,NA
121,83,3,NA
121,84,97,NA
121,85,32,NA
121,86,0,NA
121,88,0,NA
122,3,0,NA
122,6,0,NA
122,11,30,NA
122,36,88,NA
122,37,10,NA
122,38,62,NA
122,52,35,NA
122,84,0,NA
122,86,0,NA
122,87,0,NA
122,88,0,NA
122,89,0,NA
122,92,0,NA
122,93,0,NA
123,42,28,NA
123,43,50,NA
123,50,0,NA
123,52,0,NA
123,53,67,NA
123,54,0,NA
123,62,30,NA
123,63,0,NA
123,64,0,NA
123,78,0,NA
123,79,9,NA
123,80,0,NA
123,81,37,NA
123,82,0,NA
123,90,0,NA
123,92,39,NA
123,93,0,NA
124,0,12,NA
124,8,0,NA
124,10,0,NA
124,14,0,NA
124,15,16,NA
124,33,0,NA
124,39,9,NA
124,40,0,NA
124,41,0,NA
124,42,111,NA
124,43,32,NA
124,45,7,NA
124,46,19,NA
124,49,22,NA
124,52,0,NA
124,62,23,NA
124,64,51,NA
124,66,0,NA
124,78,0,NA
124,79,0,NA
124,81,0,NA
124,89,0,NA
124,90,5,NA
124,125,5,NA
124,126,0,NA
125,1,0,NA
125,10,0,NA
125,11,0,NA
125,38,0,NA
125,40,27,NA
125,44,5,NA
125,47,53,NA
125,49,0,NA
125,50,68,NA
125,52,18,NA
125,53,97,NA
125,54,0,NA
125,63,21,NA
125,64,0,NA
125,66,40,NA
125,75,0,NA
125,76,21,NA
125,77,0,NA
125,78,0,NA
125,79,124,NA
125,80,0,NA
125,81,0,NA
125,82,0,NA
126,10,0,NA
126,11,0,NA
126,12,0,NA
126,41,0,NA
126,45,14,NA
126,48,0,NA
126,49,19,NA
126,50,381,NA
126,51,414,NA
126,52,76,NA
126,57,0,NA
126,58,0,NA
126,61,0,NA
126,62,0,NA
126,63,170,NA
126,64,73,NA
126,66,0,NA
126,67,28,NA
126,74,73,NA
126,75,0,NA
126,77,31,NA
126,78,337,NA
126,85,0,NA
126,88,0,NA
127,10,0,NA
127,11,0,NA
127,12,0,NA
127,13,0,NA
127,14,4,NA
127,15,0,NA
127,41,75,NA
127,45,17,NA
127,48,10,NA
127,50,102,NA
127,51,338,NA
127,52,16,NA
127,55,0,NA
127,56,0,NA
127,58,0,NA
127,61,62,NA
127,62,0,NA
127,63,3,NA
127,64,0,NA
127,65,0,NA
127,66,111,NA
127,67,96,NA
127,72,0,NA
127,73,40,NA
127,74,11,NA
127,75,21,NA
127,77,0,NA
127,78,3,NA
127,79,0,NA
127,81,0,NA
127,82,0,NA
127,123,5,NA
