x,y,Ind,Log_45_70,Log_70_90,Log_ap90,Log_av45,Log_inc,Log_soc,imputed
0,1,11,0.4,0.4,0.7,2.8,0,0,1
0,5,3,0,0.2,0.1,0.9,0,0,1
0,10,7,0.2,0.3,0,2.9,0,0,1
0,23,2,0.1,0,0.1,0.6,0,0,1
0,24,8,0,0.2,0.1,2.7,0,0,1
0,25,3,0,0.1,0,1,0,0,1
0,27,4,0,0.1,0.1,1.3,0,0,1
0,28,5,0,0.1,0.1,1.7,0,0,1
0,29,1,0.1,0.1,0.1,0.1,0,0,1
0,31,2,0.1,0.2,0.2,0.3,0,0,1
0,32,10,0.4,1.1,1.1,1.3,0,0,1
0,33,23,0.9,2.6,2.4,3,0,0,1
0,34,3,0.1,0.1,0.3,0.7,0,0,1
0,35,5,0.2,0.2,0.4,1.2,0,0,1
0,36,8,0.2,0.2,0.7,2,0,0,1
0,37,4,0.1,0.1,0.4,1,0,0,1
0,42,6,0,0.1,0.3,1.8,0,0,1
0,44,4,0,0,0.2,1.5,0,0,1
0,46,2,0,0,0.1,0.8,0,0,1
0,47,13,0,0,0.7,4.8,0,0,1
0,48,4,0,0,0.2,1.5,0,0,1
0,62,12,0.5,2.3,1.5,1.3,0,0,1
0,63,84.5,0,32,3,1,0,0,0
0,64,48,0,23,2,2,0,0,0
0,65,163.5,0,85,49,0,0,67,0
0,66,53,0,0,20,4,0,0,0
0,69,5,0.1,0.5,0.5,1.1,0,0,1
0,71,7,0.1,0.7,0.7,1.5,0,0,1
0,73,20,0.3,1.9,2.1,4.3,0,0,1
0,74,8,0,1.2,0.8,1.2,0,0,1
0,83,7,0,0.4,0.9,1.5,0,0,1
0,87,7,0,0.6,0.1,2.3,0,0,1
0,88,3,0,0.2,0.1,1,0,0,1
0,91,17,0.7,0.9,1.6,2.7,0,0,1
0,99,4,0,0.4,0.2,1.5,0,0,1
0,100,10,0,0.9,0.6,3.8,0,0,1
0,101,3,0,0.3,0.2,1.1,0,0,1
0,103,1,0,0.1,0,0.4,0,0,1
0,110,8,0.2,0.6,0.4,1.7,0,0,1
0,115,1,0,0,0.1,0.4,0,0,1
0,117,12,0.3,0.4,0.7,4.1,0,0,1
0,118,9,0.2,0.3,0.5,3.1,0,0,1
0,123,1,0,0,0,0.4,0,0,1
0,125,2,0.1,0.1,0.1,0.5,0,0,1
0,127,1,0,0.1,0,0.3,0,0,1
1,0,1,0,0,0.1,0.3,0,0,1
1,5,5,0,0.4,0.1,1.5,0,0,1
1,8,5,0,0.4,0.1,1.5,0,0,1
1,9,3,0.1,0.1,0,1.3,0,0,1
1,10,1,0,0.1,0,0.4,0,0,1
1,20,2,0.1,0,0.1,0.6,0,0,1
1,24,23,0,0.6,0.3,7.8,0,0,1
1,26,2,0,0.1,0,0.7,0,0,1
1,28,2,0,0.1,0,0.7,0,0,1
1,29,4,0.2,0.4,0.4,0.5,0,0,1
1,30,3,0.1,0.4,0.3,0.4,0,0,1
1,31,9,0.4,1,0.9,1.2,0,0,1
1,32,4,0.2,0.4,0.4,0.5,0,0,1
1,33,10,0.4,1.1,1.1,1.3,0,0,1
1,36,3,0.1,0.1,0.3,0.7,0,0,1
1,37,3,0.1,0.1,0.3,0.7,0,0,1
1,47,4,0,0,0.2,1.5,0,0,1
1,62,9,0.4,1.7,1.1,1,0,0,1
1,63,90,0,0,25,0,0,6,0
1,64,108,0,24,19,0,0,0,0
1,65,41,4,3,8,6,0,7,0
1,66,8,0.1,0.9,0.8,0.8,0,0,1
1,67,22.5,0.3,2.7,2.2,2.2,0,0,1
1,68,4,0,0.5,0.4,0.4,0,0,1
1,69,7,0.1,0.7,0.7,1.5,0,0,1
1,70,2,0,0.2,0.2,0.5,0,0,1
1,71,2,0,0.2,0.2,0.5,0,0,1
1,74,2,0,0.3,0.2,0.3,0,0,1
1,78,1,0,0.2,0.1,0.1,0,0,1
1,83,4,0,0.2,0.5,0.9,0,0,1
1,85,4,0,0.3,0.1,1.3,0,0,1
1,87,25,0,2.2,0.5,8.2,0,0,1
1,88,2,0,0.2,0,0.7,0,0,1
1,89,1,0,0,0.1,0.2,0,0,1
1,90,3,0.1,0.1,0.3,0.5,0,0,1
1,91,4,0.2,0.2,0.4,0.6,0,0,1
1,92,6,0.3,0.3,0.6,0.9,0,0,1
1,99,2,0,0.2,0.1,0.8,0,0,1
1,112,5,0.2,0.4,0.2,1,0,0,1
2,5,5,0,0.4,0.1,1.5,0,0,1
2,9,5.5,0.2,0.2,0,2.3,0,0,1
2,10,2,0.1,0.1,0,0.8,0,0,1
2,11,5,0.2,0.2,0,2.1,0,0,1
2,15,5,0.3,0.1,0.2,1.5,0,0,1
2,19,1,0.1,0,0,0.3,0,0,1
2,20,4,0.3,0.1,0.1,1.2,0,0,1
2,23,6,0.3,0.2,0.2,1.8,0,0,1
2,24,19,0,0.5,0.3,6.4,0,0,1
2,29,4,0.2,0.4,0.4,0.5,0,0,1
2,30,13.5,0.6,1.5,1.4,1.7,0,0,1
2,31,48,1,0,13,0,0,0,0
2,32,58,0,11,1,12,0,3,0
2,33,77.5,0,15,22,0,0,23,0
2,34,10,0.3,0.3,0.9,2.4,0,0,1
2,35,3,0.1,0.1,0.3,0.7,0,0,1
2,37,2,0,0.1,0.2,0.5,0,0,1
2,44,2,0,0,0.1,0.8,0,0,1
2,46,4,0,0,0.2,1.5,0,0,1
2,47,3,0,0,0.2,1.1,0,0,1
2,50,7,0,0.2,0,2.6,0,0,1
2,51,13,0,0.4,0,4.9,0,0,1
2,56,25,0,0.8,3,5.7,0,0,1
2,57,4,0,0.1,0.5,0.9,0,0,1
2,61,6,0.3,1.1,0.8,0.6,0,0,1
2,62,2,0.1,0.4,0.2,0.2,0,0,1
2,64,18,0.2,2.2,1.8,1.7,0,0,1
2,65,27,6,2,0,6,0,0,0
2,66,21,0.3,2.6,2,2,0,0,1
2,67,2,0,0.3,0.2,0.2,0,0,1
2,69,16,0.2,1.5,1.7,3.5,0,0,1
2,70,9,0.1,0.9,1,1.9,0,0,1
2,75,3,0,0.5,0.3,0.4,0,0,1
2,78,1,0,0.2,0.1,0.1,0,0,1
2,79,3,0,0.2,0.4,0.6,0,0,1
2,80,7,0,0.4,0.9,1.5,0,0,1
2,83,6,0,0.4,0.7,1.3,0,0,1
2,87,2,0,0.2,0,0.7,0,0,1
2,91,9,0.4,0.5,0.8,1.4,0,0,1
2,92,21,0.9,1.1,2,3.3,0,0,1
2,94,1,0,0,0.1,0.3,0,0,1
2,96,4,0.2,0,0.3,1.1,0,0,1
2,103,1,0,0.1,0,0.4,0,0,1
2,104,2,0.1,0.1,0.1,0.4,0,0,1
2,105,5,0.2,0.4,0.2,1,0,0,1
2,110,3,0.1,0.2,0.2,0.6,0,0,1
2,112,5,0.2,0.4,0.2,1,0,0,1
2,113,3,0.1,0.2,0.2,0.6,0,0,1
2,115,4,0.1,0.1,0.2,1.4,0,0,1
2,119,10,0,0.2,0,4.2,0,0,1
2,120,10,0,0.2,0,4.2,0,0,1
2,121,2,0,0.1,0,0.8,0,0,1
2,122,2,0,0.1,0,0.8,0,0,1
2,126,2,0.1,0.1,0.1,0.5,0,0,1
3,0,7,0.2,0.2,0.5,1.8,0,0,1
3,8,2,0,0.1,0.1,0.6,0,0,1
3,9,1,0,0.1,0,0.4,0,0,1
3,10,2,0.1,0.1,0,0.8,0,0,1
3,24,10,0,0.3,0.1,3.4,0,0,1
3,31,49,0,0,10,5,0,0,0
3,32,103.5,3,1,8,33,0,4,0
3,33,17,0.7,1.9,1.8,2.2,0,0,1
3,34,13,0.4,0.4,1.1,3.2,0,0,1
3,37,2,0,0.1,0.2,0.5,0,0,1
3,39,2,0,0,0.1,0.6,0,0,1
3,44,5,0,0,0.3,1.8,0,0,1
3,51,5,0,0.1,0,1.9,0,0,1
3,56,1,0,0.1,0.1,0.2,0,0,1
3,57,12,0,0.4,1.4,2.7,0,0,1
3,62,4,0.2,0.8,0.5,0.4,0,0,1
3,63,11,0.4,2.1,1.4,1.2,0,0,1
3,65,42.5,0,0,14,4,0,13,0
3,66,50,3,2,14,4,0,0,0
3,67,2,0,0.3,0.2,0.2,0,0,1
3,74,4,0,0.6,0.4,0.6,0,0,1
3,91,14,0.6,0.7,1.3,2.2,0,0,1
3,92,1,0,0,0.1,0.2,0,0,1
3,93,3,0.1,0.1,0.3,0.5,0,0,1
3,97,7,0.4,0,0.5,1.9,0,0,1
3,99,1,0,0.1,0,0.4,0,0,1
3,100,4,0,0.4,0.2,1.5,0,0,1
3,105,11,0.3,0.8,0.5,2.3,0,0,1
3,115,4,0.1,0.1,0.2,1.4,0,0,1
3,119,1,0,0,0,0.4,0,0,1
3,121,9,0,0.2,0,3.8,0,0,1
3,123,1,0,0,0,0.4,0,0,1
3,124,2,0.1,0.1,0.1,0.5,0,0,1
4,16,4,0.3,0.1,0.1,1.2,0,0,1
4,17,9,0.5,0.3,0.3,2.7,0,0,1
4,27,1,0,0,0,0.4,0,0,1
4,31,5,0.2,0.6,0.5,0.6,0,0,1
4,32,63,1,0,2,22,0,0,0
4,33,19,0.8,2.1,2,2.4,0,0,1
4,38,13,0.4,0.4,1.1,3.2,0,0,1
4,39,4,0,0.1,0.2,1.2,0,0,1
4,45,13,0,0,0.7,4.8,0,0,1
4,50,7,0,0.2,0,2.6,0,0,1
4,51,5,0,0.1,0,1.9,0,0,1
4,54,2,0,0.1,0.2,0.5,0,0,1
4,56,1,0,0.1,0.1,0.2,0,0,1
4,60,3,0.1,0.6,0.4,0.3,0,0,1
4,65,48.5,0,0,15,0,0,0,0
4,66,43.5,0,0,15,0,0,0,0
4,67,119,3,51,5,1,0,43,0
4,68,5,0,0.6,0.5,0.5,0,0,1
4,73,6,0.1,0.6,0.6,1.3,0,0,1
4,74,10,0,1.5,0.9,1.5,0,0,1
4,75,4,0,0.6,0.4,0.6,0,0,1
