x,y,dlt,tcd
10,116,,242
10,117,,224
10,122,,209
10,123,,213
11,116,,108
11,117,,98
11,122,,121
11,123,,170
12,115,,219
12,116,,17
12,117,,164
12,121,,252
12,122,,128
12,126,,159
12,127,,180
13,115,,108
13,117,,122
13,118,,193
13,119,,108
13,120,,132
13,121,,112
13,122,,34
13,125,,223
13,126,,33
13,127,,120
14,114,,185
14,115,,19
14,117,,2
14,118,,6
14,119,,1
14,120,,6
14,122,,100
14,123,,161
14,124,,161
14,125,,132
14,127,,58
15,112,,181
15,113,,68
15,114,,20
15,119,,1
15,120,,7
15,121,,8
15,122,,122
15,123,,130
15,124,,126
15,125,,39
15,127,,24
16,111,,242
16,112,,50
16,121,,3
16,122,,35
16,123,,64
16,124,,100
16,125,,5
16,126,,58
16,127,,142
17,110,,205
17,111,,59
17,123,,41
17,124,,22
17,125,,1
17,127,,75
18,41,,236
18,110,,95
18,122,,70
18,123,,150
18,124,,147
18,125,,3
18,127,,16
19,39,,204
19,40,,218
19,41,,101
19,42,,177
19,43,,199
19,110,,51
19,123,,64
19,125,,165
19,126,,163
19,127,,202
20,38,,199
20,39,,142
20,40,,56
20,41,,28
20,42,,129
20,43,,142
20,110,,64
20,123,,117
20,124,,242
21,38,,164
21,40,,2
21,41,,5
21,42,,3
21,43,,80
21,44,,215
21,49,,245
21,110,,225
21,111,,33
21,124,,51
21,125,,175
22,38,,164
22,40,,10
22,41,,47
22,42,,14
22,43,,28
22,44,,81
22,45,,213
22,48,,253
22,49,,103
22,50,,130
22,52,,248
22,110,,213
22,111,,25
22,122,,3
22,123,,131
22,124,,78
22,125,,196
23,38,,160
23,40,,11
23,41,,20
23,42,,11
23,43,,31
23,44,,18
23,45,,123
23,46,,225
23,47,,210
23,48,,147
23,50,,70
23,51,,187
23,52,,63
23,53,,186
23,110,,181
23,124,,184
24,38,,102
24,40,,12
24,41,,8
24,44,,9
24,45,,20
24,46,,35
24,47,,171
24,48,,19
24,51,,63
24,52,,2
24,53,,105
24,54,,191
24,110,,182
24,124,,61
24,125,,252
25,38,,164
25,41,,12
25,42,,10
25,44,,29
25,45,,12
25,46,,16
25,47,,66
25,51,,39
25,53,,6
25,111,,57
25,121,,6
25,122,,59
25,123,,65
25,124,,189
26,38,,254
26,39,,39
26,41,,19
26,44,,9
26,45,,24
26,46,,21
26,48,,17
26,49,,4
26,50,,13
26,51,,1
26,52,,22
26,53,,123
26,111,,185
26,122,,2
26,123,,64
27,39,,98
27,41,,14
27,42,,9
27,43,,17
27,44,,1
27,45,,10
27,46,,13
27,47,,21
27,48,,37
27,49,,14
27,50,,4
27,51,,20
27,52,,7
27,53,,212
27,111,,187
27,119,,2
27,120,,11
27,122,,72
27,123,,250
28,39,,206
28,40,,19
28,43,,14
28,47,,3
28,48,,3
28,49,,2
28,50,,3
28,51,,15
28,52,,7
28,53,,204
28,55,,200
28,111,,65
28,120,,2
28,122,,58
28,123,,136
29,40,,61
29,41,,10
29,42,,9
29,43,,11
29,44,,7
29,45,,9
29,47,,18
29,50,,5
29,51,,21
29,53,,17
29,54,,136
29,55,,75
29,56,,200
29,111,,176
29,121,,15
29,122,,136
29,123,,244
30,40,,45
30,42,,3
30,43,,2
30,45,,22
30,47,,22
30,48,,15
30,50,,2
30,51,,11
30,52,,33
30,53,,46
30,54,,14
30,55,,20
30,56,,14
30,57,,196
30,111,,213
30,112,,96
30,113,,26
30,122,,15
30,123,,28
31,40,,69
31,43,,18
31,44,,20
31,46,,23
31,49,,12
31,50,,1
31,51,,4
31,52,,6
31,53,,11
31,54,,37
31,56,,13
31,57,,227
31,112,,166
31,113,,44
31,121,,4
31,122,,90
31,123,,90
32,18,,212
32,27,,204
32,28,,219
32,39,,183
32,40,,7
32,42,,7
32,43,,9
32,44,,13
32,48,,20
32,49,,24
32,50,,19
32,51,,18
32,53,,9
32,54,,6
32,56,,31
32,57,,180
32,112,,245
32,113,,100
32,114,,43
32,115,,6
32,116,,12
32,118,,9
32,119,,34
32,120,,49
32,121,,49
33,15,,236
33,16,,247
33,18,,231
33,27,,169
33,28,,147
33,39,,240
33,40,,209
33,41,,104
33,42,,17
33,43,,27
33,44,,15
33,45,,7
33,46,,12
33,47,,10
33,53,,7
33,54,,29
33,56,,5
33,57,,103
33,58,,250
33,113,,245
33,114,,140
33,115,,38
33,116,,26
33,117,,50
33,118,,98
33,119,,227
33,120,,236
33,121,,226
33,122,,194
34,14,,191
34,15,,124
34,16,,202
34,17,,183
34,18,,90
34,19,,239
34,26,,240
34,27,,50
34,28,,110
34,42,,214
34,43,,107
34,44,,47
34,45,,4
34,46,,8
34,47,,7
34,52,,10
34,53,,30
34,54,,14
34,55,,21
34,56,,68
34,57,,194
34,58,,252
34,115,,228
34,116,,220
34,117,,236
35,14,,69
35,15,,30
35,16,,43
35,17,,33
35,19,,198
35,27,,203
35,28,,4
35,29,,67
35,44,,212
35,45,,197
35,46,,174
35,47,,153
35,48,,197
35,49,,108
35,52,,7
35,53,,22
35,54,,7
35,56,,92
35,57,,252
35,66,,188
36,13,,231
36,14,,77
36,15,,34
36,16,,13
36,17,,44
36,18,,23
36,19,,207
36,27,,249
36,28,,81
36,29,,3
36,30,,166
36,35,,230
36,36,,133
36,37,,130
36,38,,247
36,49,,233
36,50,,24
36,52,,1
36,53,,16
36,55,,15
36,56,,150
36,63,,188
36,67,,159
36,68,,139
36,69,,172
36,70,,191
37,12,,232
37,13,,138
37,14,,5
37,15,,7
37,16,,11
37,17,,31
37,18,,88
37,19,,239
37,27,,250
37,28,,85
37,29,,17
37,30,,37
37,31,,137
37,35,,170
37,36,,11
37,37,,17
37,38,,221
37,50,,102
37,53,,46
37,54,,54
37,55,,139
37,56,,251
37,58,,165
37,59,,134
37,60,,249
37,62,,227
37,63,,198
37,64,,218
37,65,,241
37,66,,242
37,68,,241
37,69,,95
37,70,,160
38,10,,172
38,11,,159
38,12,,207
38,13,,30
38,14,,27
38,15,,10
38,16,,18
38,17,,30
38,18,,62
38,19,,244
38,27,,211
38,28,,18
38,31,,28
38,32,,207
38,33,,254
38,35,,235
38,36,,18
38,37,,16
38,38,,221
38,41,,241
38,42,,244
38,50,,209
38,51,,103
38,52,,121
38,53,,219
38,56,,208
38,57,,228
38,58,,223
38,59,,41
38,60,,202
38,61,,238
38,62,,168
38,63,,138
38,64,,226
38,65,,211
38,66,,225
38,68,,154
38,69,,240
38,70,,121
38,71,,76
38,72,,91
38,73,,236
39,10,,217
39,11,,215
39,12,,86
39,13,,28
39,14,,21
39,15,,6
39,16,,6
39,17,,19
39,18,,4
39,19,,198
39,26,,240
39,27,,57
39,28,,25
39,29,,27
39,30,,1
39,31,,13
39,32,,64
39,33,,252
39,34,,202
39,35,1,131
39,36,,8
39,37,,1
39,38,,139
39,41,,194
39,42,,119
39,44,,233
39,53,,233
39,56,,175
39,57,,85
39,58,,178
39,59,,184
39,60,,132
39,61,,179
39,62,,12
39,63,,147
39,64,,156
39,65,,137
39,66,,161
39,67,,82
39,68,,50
39,69,,195
39,70,,222
39,71,,15
39,73,,153
40,10,,238
40,11,,179
40,12,,6
40,13,,44
40,14,,24
40,15,,5
40,16,,32
40,17,,6
40,18,,47
40,19,,206
40,27,,218
40,28,,105
40,29,,33
40,31,,5
40,32,,87
40,33,,253
40,34,,199
40,35,,16
40,36,,10
40,37,,3
40,38,,49
40,39,,206
40,40,,219
40,41,,222
40,42,,74
40,43,,155
40,44,,43
40,45,,207
40,48,,233
40,49,,174
40,51,,246
40,52,,123
40,53,,110
40,54,,155
40,56,,211
40,57,,126
40,58,,156
40,59,,134
40,60,,104
40,61,,141
40,62,,121
40,64,,71
40,65,,100
40,66,,32
40,67,,96
40,68,,156
40,69,,182
40,71,,198
40,72,,81
40,73,,68
41,7,,254
41,8,,240
41,9,,240
41,10,,75
41,11,,66
41,12,,35
41,13,,39
41,14,,39
41,15,,17
41,16,,36
41,17,,139
41,18,,236
41,28,,240
41,29,,14
41,30,,4
41,31,1,13
41,32,,153
41,33,,169
41,34,,19
41,35,,15
41,36,,20
41,37,,19
41,38,,17
41,39,,24
41,41,,12
41,42,,6
41,43,,32
41,44,,153
41,45,,228
41,48,,242
41,49,,90
41,50,,203
41,51,,253
41,52,,150
41,53,2,31
41,54,,24
41,55,,94
41,56,,236
41,57,,242
41,58,,225
41,59,,50
41,60,,77
41,61,,24
41,62,,53
41,63,,70
41,64,,4
41,66,,10
41,67,,77
41,68,,134
41,69,,190
41,72,,245
41,73,,169
42,5,,246
42,6,,229
42,7,,101
42,8,,118
42,9,,70
42,10,,22
42,11,,23
42,12,,21
42,13,,51
42,14,,30
42,15,,14
42,16,,5
42,17,,147
42,29,,116
42,30,,47
42,32,,231
42,33,,19
42,34,,15
42,35,,3
42,36,,21
42,37,,6
42,38,,5
42,39,,26
42,40,,13
42,41,,17
42,42,,2
42,43,,9
42,44,,193
42,51,,248
42,52,,135
42,53,,28
42,54,,18
42,56,,63
42,57,,57
42,58,,18
42,59,,80
42,60,,67
42,61,,16
42,62,,1
42,63,,11
42,64,,12
42,69,,45
42,70,,251
42,71,,246
43,4,,242
43,5,,65
43,6,,35
43,7,,14
43,9,,3
43,10,,38
43,11,,21
43,12,,19
43,13,,25
43,14,,4
43,16,,21
43,17,,146
43,20,,246
43,28,,237
43,29,,57
43,31,,21
43,32,,3
43,33,,3
43,34,,17
43,35,,14
43,36,,6
43,37,,11
43,38,,35
43,39,,4
43,40,,24
43,41,,18
43,42,,8
43,43,,40
43,44,,217
43,52,,115
43,53,,39
43,54,,16
43,56,,19
43,57,,22
43,58,,14
43,60,,2
43,61,,13
43,62,,7
43,63,,1
43,65,,2
43,66,,4
43,68,,8
43,69,,31
43,70,,90
43,71,,86
43,72,,239
44,0,,223
44,1,,181
44,2,,209
44,3,,254
44,4,,159
44,5,,19
44,6,,19
44,7,,20
44,9,,19
44,10,,15
44,11,,19
44,12,,16
44,13,,5
44,15,,19
44,16,,16
44,17,,103
44,20,,131
44,28,,108
44,31,,1
44,32,1,21
44,33,,18
44,34,,38
44,35,,3
44,36,,31
44,37,,5
44,42,,2
44,43,,8
44,44,,193
44,45,,252
44,47,,253
44,48,,243
44,49,,228
44,50,,124
44,51,,244
44,52,,113
44,53,,2
44,55,,24
44,56,,16
44,57,,38
44,58,,18
44,59,,3
44,60,,17
44,61,,5
44,62,,13
44,63,,7
44,64,,23
44,65,,11
44,66,,26
44,72,,12
44,73,,192
45,0,,37
45,1,,19
45,2,,118
45,3,,105
45,5,,1
45,8,,1
45,9,,17
45,12,,1
45,13,,32
45,14,,4
45,17,,205
45,18,,249
45,19,,249
45,20,,249
45,21,,170
45,22,,120
45,23,,214
45,27,,243
45,28,,50
45,30,,2
45,31,,15
45,32,,37
45,33,,17
45,34,,33
45,35,,20
45,36,,4
45,37,,20
45,39,,1
45,42,,22
45,44,,61
45,45,,84
45,46,,142
45,47,,231
45,48,,46
45,49,,22
45,51,,8
45,52,,53
45,53,,15
45,54,,1
45,57,,19
45,59,,1
45,60,,16
45,62,,25
45,65,,7
45,66,,7
45,67,,24
45,68,,1
45,69,,7
45,70,,14
45,73,,92
46,0,,8
46,1,,14
46,3,,18
46,4,,16
46,5,,21
46,6,,2
46,7,,29
46,8,,21
46,12,,17
46,13,,4
46,15,,16
46,16,,22
46,17,,19
46,18,,7
46,20,,23
46,22,,51
46,27,,244
46,28,,125
46,29,,38
46,30,,33
46,34,,18
46,39,,14
46,40,,17
46,41,,6
46,42,,6
46,43,,6
46,49,,19
46,50,,16
46,51,,36
46,53,2,1
46,54,2,60
46,55,,26
46,59,,36
46,60,,4
46,61,,14
46,62,,27
46,65,,19
46,67,,19
46,68,,40
46,70,,22
46,72,,15
46,73,,205
47,3,,21
47,4,,2
47,5,,9
47,8,,13
47,9,,42
47,10,,35
47,21,,100
47,22,,119
47,28,,194
47,29,,15
47,30,,37
47,34,,17
47,35,,13
47,36,,3
47,37,,18
47,38,,20
47,39,,6
47,41,,10
47,42,,8
47,43,,26
47,44,,9
47,45,,15
47,46,,24
47,54,,19
47,56,,21
47,57,,2
47,58,,171
47,59,,23
47,62,,23
47,64,,6
47,65,,4
47,67,,57
47,69,,210
47,70,,6
47,71,,13
47,72,,15
47,73,,205
48,0,,12
48,1,,14
48,2,,32
48,3,,1
48,4,,3
48,5,,12
48,8,,1
48,9,,38
48,10,,1
48,11,,19
48,12,,3
48,13,,19
48,14,,21
48,16,,12
48,17,1,17
48,18,,29
48,20,,61
48,21,,253
48,22,,252
48,27,,172
48,28,,133
