x,y,val
152,66,17773
223,85,2145
231,69,6888
186,104,6214
170,141,1596
94,96,3826
106,14,3951
242,185,199
189,198,2
201,38,7519
202,14,6961
229,52,7905
201,86,1964
152,20,7263
226,21,2683
221,158,3029
71,112,10535
208,18,6149
196,242,35
131,36,9706
191,164,1
64,89,3634
178,180,49
103,81,5732
190,76,1624
196,24,8038
200,108,957
219,34,5606
214,86,17637
161,135,413
156,56,152833
214,157,1538
68,36,9414
248,182,281
242,87,3295
80,69,26429
201,54,69625
203,180,1
114,46,17323
84,121,263
100,124,14420
170,94,2974
184,54,7224
226,6,3481
182,174,53
91,56,12826
216,214,44
163,149,202
165,188,3421
167,116,2697
215,21,2600
234,25,29476
217,118,260
234,91,5102
238,179,401
222,59,24605
212,181,5093
168,26,30521
244,46,15177
113,75,4820
181,205,148
243,202,83
159,175,1094
242,160,19
76,37,6819
92,89,149732
185,31,3107
177,44,6727
113,7,1662
82,138,123
90,65,97529
214,230,6
238,226,66
177,31,16657
109,37,10009
244,231,221
154,29,19942
197,38,2137
174,104,47324
151,73,11163
182,180,79
140,19,1745
226,247,105
204,148,306
181,203,262
114,30,22530
254,31,2373
246,207,481
243,237,161
209,26,7021
151,0,1534
79,139,221
203,210,30
165,81,14742
204,202,259
153,157,974
85,74,865
249,245,20
251,123,1555
107,7,1319
244,84,3990
245,49,15173
158,26,28606
158,21,22138
154,49,12793
187,170,186
175,122,8733
69,56,31481
166,105,15825
175,77,1574
191,139,120
213,120,558
224,54,5031
182,205,455
205,76,8713
219,92,2871
165,34,40730
229,128,371
185,95,9820
167,77,80951
192,167,57
148,81,2455
193,111,7463
250,70,14237
89,71,9278
78,58,720
112,15,4053
198,128,194
236,24,16652
141,7,6747
253,28,5362
235,70,15938
165,144,186
239,14,21084
163,76,4632
106,90,8327
201,178,47
98,75,197941
240,227,377
137,59,31075
243,245,23
255,90,3744
184,207,165
131,45,3822
252,142,3
215,248,2
143,33,1357
217,148,1840
189,166,85
136,17,372
242,241,15
182,188,79
144,14,3023
176,41,13110
103,63,200306
142,56,40342
206,166,91
150,167,552
166,107,1674
99,56,4608
224,76,28658
92,117,26690
202,103,946
228,129,168
237,62,4741
186,198,20
213,27,2860
250,177,21328
200,188,3095
133,19,549
196,216,5
139,27,3715
195,247,225
139,0,4634
103,102,97136
105,17,62177
225,221,324
174,156,365
145,81,749
169,25,40861
195,138,764
229,231,10
249,90,2100
168,138,412
219,86,2957
182,39,21478
199,164,28
216,113,13
123,23,3868
51,104,1722
246,157,1
94,116,254618
92,61,3505
175,164,95
