x,y,BASIC_EDUCATION_OR_LESS,INACTIVE_POPULATION,LABOUR_FORCE,MEN,MEN_0_14,MEN_15_64_,MEN_65p,TERTIARY_EDUCATION,TOTAL,TOTAL_0_14,TOTAL_15_64,TOTAL_65p,UPPER_SECONDARY_EDUCATION,WOMEN,WOMEN_0_14,WOMEN_15_64,WOMEN_65p
54,32,19,54,24,38,0,24,11,22,88,10,48,30,37,50,0,24,19
54,33,0,0,0,0,0,0,0,0,12,0,0,9,0,0,0,0,0
54,34,0,0,0,0,0,0,0,0,8,0,0,5,0,0,0,0,0
54,35,68,158,95,194,6,113,28,0,412,28,252,96,162,174,5,98,28
54,36,873,2445,2294,2637,249,1841,458,880,5426,570,3671,1138,2894,2764,245,1796,632
54,37,9306,23027,27273,28100,4058,19672,4271,11501,58515,7921,40341,10191,29360,30387,3772,20620,5868
54,38,532,973,1059,1130,130,799,153,218,2405,311,1645,436,1272,1255,123,810,252
55,31,1387,2766,3351,3500,497,2537,435,966,7128,923,5080,1093,3726,3614,420,2524,630
55,32,86,198,235,263,13,193,28,39,567,45,396,84,273,274,20,183,42
55,33,91,169,105,152,0,97,34,0,353,12,186,107,147,152,0,82,47
55,34,559,896,1158,1181,167,851,153,320,2410,338,1671,392,1154,1212,155,812,233
55,35,1066,2464,2397,2829,368,1928,471,829,5759,749,3877,1071,2902,2898,344,1924,552
55,36,729,1628,1965,2102,285,1519,284,688,4190,506,3024,646,2154,2077,221,1497,341
55,37,25520,57909,64549,66613,8574,47451,10486,27308,139394,16778,96657,25914,69361,72776,8104,49190,15376
55,38,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0
55,39,237,340,358,417,35,297,45,50,831,91,583,145,390,404,26,264,86
56,29,0,11,0,12,0,0,0,0,18,0,10,7,0,6,0,0,0
56,30,52,79,28,63,7,39,16,0,128,12,73,41,54,65,5,34,25
56,31,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
56,33,247,482,567,647,78,430,110,71,1278,178,859,222,697,625,72,409,107
56,34,214,513,340,489,48,319,98,117,990,113,637,228,507,496,47,318,119
56,35,1640,3680,3777,4310,500,2860,778,1217,8858,1125,5837,1827,4503,4448,496,2843,961
56,36,3229,8189,7933,8980,1086,6232,1461,2598,18709,2383,12619,3619,10021,9660,1076,6354,2027
56,37,865,1406,1423,1598,169,1114,229,228,3368,381,2242,696,1590,1721,161,1071,381
56,38,514,706,638,823,70,572,81,84,1701,142,1107,356,649,792,59,483,137
56,39,422,663,694,807,71,588,93,178,1623,155,1111,305,716,783,73,490,149
57,28,25,37,0,25,0,11,14,0,45,0,17,28,13,20,0,6,14
57,29,100,200,39,133,0,51,60,24,268,0,111,148,72,117,0,33,69
57,30,117,279,103,219,7,140,72,50,428,17,247,158,196,197,10,99,86
57,31,588,1203,939,1270,192,855,211,265,2537,383,1642,505,1268,1257,182,782,281
57,32,225,527,325,516,36,303,115,101,1106,119,656,290,506,558,57,278,150
57,33,1387,3328,2955,3627,489,2440,649,727,7446,1037,4890,1478,4097,3769,521,2414,781
57,34,1544,3031,2632,3155,397,2134,611,851,6458,764,4240,1435,3231,3289,351,2106,818
57,35,1031,2407,2156,2620,348,1787,438,675,5327,646,3625,1010,2793,2652,257,1792,562
57,36,352,644,568,686,63,465,108,133,1399,136,945,301,693,704,52,442,168
57,37,2241,3410,3646,4009,431,2829,630,892,8197,934,5522,1646,3829,4124,426,2627,895
57,38,506,852,614,890,87,531,157,120,1928,164,1120,548,748,903,72,467,218
58,28,131,337,46,238,0,96,106,0,479,0,206,247,183,224,0,79,120
58,29,109,210,59,146,0,84,44,23,302,11,159,123,116,149,0,75,60
58,30,626,1195,1187,1333,147,898,278,363,2732,305,1794,613,1395,1386,152,887,335
58,31,636,1159,817,1240,115,775,214,134,2473,305,1548,555,1085,1195,89,734,238
58,32,0,13,0,9,0,0,0,0,44,0,9,12,0,8,0,0,0
58,33,199,244,141,227,23,148,26,0,471,61,309,83,153,235,20,148,32
58,34,110,164,36,207,0,87,19,0,607,25,287,128,25,195,0,76,20
58,35,132,193,65,225,9,98,23,0,521,27,288,109,78,199,5,83,20
58,36,222,307,134,309,6,197,37,0,672,21,402,181,157,328,7,167,51
58,37,940,1427,1285,1550,105,1084,233,186,3177,299,2110,707,1471,1601,120,972,345
58,38,580,955,699,976,78,646,147,137,2076,220,1314,449,830,1028,98,598,213
59,27,599,899,448,768,48,464,224,119,1551,125,901,509,607,765,57,416,264
59,28,3823,8575,7093,8944,1151,5931,1768,3373,18541,2363,11921,4209,8364,9590,1134,5978,2406
59,29,2826,4943,3133,4701,562,3082,910,724,9538,1235,6221,2022,4365,4782,562,3060,1014
59,30,562,752,531,783,47,482,177,95,1592,146,967,431,581,768,52,448,195
59,31,47,75,32,83,0,38,0,0,224,17,109,26,39,88,0,35,0
59,32,298,333,51,339,0,118,43,0,853,40,399,245,48,330,0,98,57
59,33,1002,1065,501,1050,69,616,174,11,2109,206,1243,565,510,984,59,485,235
59,34,1625,2864,2275,3121,401,1974,435,572,6458,832,4093,1351,2656,3215,331,1932,616
59,35,1080,1239,579,1191,96,728,161,35,2526,293,1501,589,657,1223,93,635,254
59,36,2449,3589,3211,4165,535,2913,449,408,8422,1274,5644,1357,3748,4155,557,2601,686
59,37,2199,3815,3599,4372,608,3027,545,982,9037,1229,6002,1658,4165,4552,547,2870,918
59,38,466,575,441,705,5,460,45,23,1488,112,973,288,481,686,10,377,69
59,39,694,837,955,1130,73,785,110,53,2260,237,1577,363,940,1107,68,732,136
59,40,124,143,68,150,0,105,7,0,326,12,210,68,61,141,0,93,7
60,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,27,1250,1929,1195,1814,170,1195,346,195,3720,426,2344,880,1552,1817,186,1069,430
60,28,14301,29193,30927,34941,6187,24048,4479,11688,72721,12272,49487,10858,33870,37723,5926,25341,6223
60,29,2445,3264,2076,3346,409,2264,446,188,6596,948,4347,1192,2494,3208,380,1997,579
60,30,224,389,135,320,18,187,52,0,702,54,420,175,247,340,24,177,72
60,31,1854,3731,3233,4211,608,2829,580,1156,8601,1273,5587,1606,3852,4324,568,2657,902
60,32,1143,1829,1263,2135,302,1210,237,222,4456,683,2663,844,1572,2122,263,1127,345
60,33,822,1047,492,949,26,557,150,0,2029,157,1172,563,641,965,21,490,199
60,34,290,611,152,460,6,224,90,18,1070,65,577,343,311,486,8,219,114
60,35,927,1323,511,1152,99,687,189,81,2451,269,1388,669,789,1219,94,607,312
60,36,342,402,111,381,23,182,46,0,854,64,427,250,170,354,20,148,49
60,37,1162,1361,925,1466,61,912,182,41,3101,271,1875,733,942,1408,60,769,260
60,38,8768,16416,16742,18226,2342,12523,2872,5849,38630,4862,25664,7903,18233,20308,2187,12992,4567
60,39,4140,5212,4853,5840,549,4093,738,666,12263,1467,8127,2431,4960,6215,592,3833,1205
60,40,1740,1812,1173,1823,110,1094,277,74,4077,342,2335,1135,1045,1944,121,995,427
60,41,121,106,22,122,0,54,6,0,295,15,171,60,25,105,0,43,12
60,43,69,82,98,119,0,90,0,0,248,19,170,34,102,120,0,69,0
61,25,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0
61,26,265,418,203,389,59,234,82,46,727,106,442,179,300,338,30,208,88
61,27,4140,6850,5166,7306,1240,4876,1004,1254,14808,2531,9730,2426,6471,7442,1203,4785,1254
61,28,2493,3398,1967,3446,516,2229,459,78,6942,1160,4339,1293,2594,3377,479,1944,683
61,29,2443,3683,2347,3684,505,2421,560,300,7363,1084,4728,1438,3089,3564,445,2214,737
61,30,18,37,0,27,0,11,8,0,90,6,37,28,23,37,0,20,7
61,31,103,172,0,99,0,6,44,0,322,0,66,172,11,102,0,5,45
61,32,42,71,13,91,0,22,11,0,257,6,86,90,26,95,0,22,14
61,33,75,126,0,80,0,19,16,0,266,0,111,92,25,70,0,15,22
61,34,693,903,798,1124,158,718,98,49,2305,382,1460,368,836,1103,162,674,119
61,35,563,771,414,814,82,469,96,23,1695,244,981,388,559,807,63,424,134
61,36,1448,1838,1386,2094,230,1304,235,222,4458,580,2724,924,1461,2081,201,1145,383
61,37,1634,2226,1017,2267,154,1309,268,71,4826,499,2903,1101,1172,2245,166,1174,357
61,38,6315,11159,10703,12286,1642,8534,1720,3372,26020,3519,17330,4941,11657,13584,1606,8660,2842
61,39,2515,3157,2554,3292,417,2221,479,309,6976,979,4435,1480,2723,3638,413,2164,870
61,40,6254,8986,9951,10910,1609,7552,1455,1803,22691,3358,15094,4087,10440,11683,1472,7456,2368
61,41,9074,16738,20104,21176,3433,14738,2804,6131,44087,6967,30113,6920,21464,22872,3372,15315,3916
61,42,3139,3218,4187,4409,568,3088,487,328,8915,1297,5968,1557,3643,4499,531,2837,763
61,43,6628,6927,6809,8099,869,5624,930,516,16449,2299,10895,3115,6145,8334,829,5157,1469
61,44,2753,3340,3150,3782,453,2796,361,232,7697,1119,5335,1209,3253,3915,468,2525,658
62,25,87,216,40,146,0,78,58,12,282,0,137,138,130,129,0,46,73
62,26,2337,4433,2883,4270,545,2780,835,840,8623,1114,5454,1994,4012,4304,507,2603,1113
62,27,2053,2641,1370,2609,356,1687,344,28,5260,860,3217,1033,1707,2539,359,1414,504
62,28,1702,2743,2032,3186,630,2091,291,339,6456,1333,4125,880,2646,3151,603,1941,418
62,29,629,935,638,1025,123,642,135,102,2254,308,1382,419,810,1084,120,626,205
62,30,75,259,60,277,17,112,32,11,798,60,349,204,131,264,18,95,32
62,31,354,422,385,490,71,301,71,65,1170,157,675,255,358,529,75,290,122
62,32,82,126,0,106,0,37,8,0,277,8,125,91,24,103,0,34,8
62,33,653,1000,997,1292,229,839,128,191,2716,513,1730,412,1137,1360,236,825,192
62,34,225,284,59,218,7,110,57,0,480,21,240,162,87,230,8,104,82
62,35,255,194,130,271,22,178,7,0,558,93,347,60,83,253,25,150,7
62,36,827,956,481,1051,89,646,54,21,2218,309,1383,334,494,1012,85,574,65
62,37,1092,1464,544,1201,69,726,136,46,2660,194,1600,675,668,1328,62,700,203
62,38,550,605,98,617,7,264,35,0,1734,44,885,472,125,626,5,227,45
62,39,2331,2178,2249,2771,305,1766,358,80,5847,827,3624,1177,1760,2932,270,1706,542
62,40,8308,13128,14828,16513,2722,11569,1937,2879,33863,5602,23051,5096,16391,17321,2604,11446,2935
62,41,49537,134372,172127,168077,26948,118309,22754,95333,359049,52346,248311,58366,161233,190947,25357,129962,35549
62,42,9735,14609,14609,16689,2623,11708,2070,3139,34765,5265,23504,5892,15847,18030,2428,11761,3482
62,43,12108,16231,15118,17852,2500,12808,2165,2752,36916,5434,24965,6476,15980,19057,2538,12116,3695
62,44,4152,5158,4485,5911,743,4208,490,352,11931,1746,8067,1900,4839,5911,691,3696,796
62,45,140,155,60,146,11,96,0,0,309,48,210,33,77,152,7,89,0
63,24,79,165,102,145,10,100,31,26,299,32,187,80,154,154,14,87,49
63,25,3458,7702,6626,7938,1080,5426,1351,2489,16625,2212,10973,3406,8270,8654,1083,5497,1996
63,26,7176,15347,14378,17013,2638,11550,2692,5243,35050,5090,23454,6405,17140,17953,2389,11802,3622
63,27,1764,2237,696,1851,160,1041,348,20,3849,373,2197,1114,901,1882,155,894,487
63,28,387,635,12,425,0,158,80,0,1074,17,492,391,75,431,0,128,101
63,29,257,398,35,332,0,167,34,0,706,18,425,152,137,289,0,108,43
63,30,1015,1274,1236,1651,303,1062,141,96,3437,647,2168,500,1275,1627,280,979,219
63,31,77,142,14,126,0,59,14,0,337,9,198,76,67,121,0,58,13
63,32,492,852,333,667,47,411,131,62,1484,107,859,425,527,698,41,396,193
63,33,17,18,0,18,0,6,0,0,39,0,24,7,0,15,0,7,0
63,36,0,0,0,0,0,0,0,0,17,0,0,14,0,0,0,0,0
63,37,2250,3389,2357,3649,491,2449,416,470,7491,1031,4834,1370,2896,3589,437,2092,704
63,38,1104,1266,537,1113,39,619,130,33,2495,194,1405,701,542,1198,39,554,251
63,39,1838,2144,1641,2539,251,1685,166,61,5229,793,3404,770,1653,2554,256,1521,217
63,40,12661,24396,29644,31328,5448,21825,3872,9088,65246,10821,44828,9483,32092,33863,5255,22886,5477
63,41,70137,167489,190178,195530,31474,134485,29422,100356,419695,61607,282161,75868,186801,224149,30008,147669,46292
63,42,7830,9664,9761,11321,1795,7944,1370,1087,23231,3653,15501,4010,10125,11857,1658,7507,2354
63,43,7208,9727,8870,10831,1433,7656,1108,1241,22313,3241,15036,3839,9716,11409,1254,7256,2006
63,44,7221,10439,10956,12810,1725,9457,1331,1770,25338,3634,17549,4036,12090,12468,1649,8030,2316
63,45,5441,6447,6042,7597,1238,5372,728,509,15539,2685,10386,2341,6367,7897,1243,4937,1346
64,20,0,0,0,0,0,0,0,0,12,0,7,0,0,0,0,0,0
64,23,16,34,0,26,0,0,9,0,41,0,19,22,0,15,0,0,7
64,24,1480,2750,1443,2457,210,1558,491,369,5065,496,3226,1203,2219,2465,196,1505,547
64,25,1776,2585,1777,2694,233,1802,383,188,5440,646,3537,1109,2329,2665,205,1624,530
64,26,1416,1886,1092,1875,116,1166,286,41,3861,405,2345,955,1319,1892,109,1022,382
64,27,1063,1431,640,1420,204,846,170,56,2998,533,1667,676,824,1472,225,733,263
64,28,427,892,24,564,0,187,142,0,1280,18,548,570,182,574,0,150,189
64,29,101,197,0,99,0,37,25,0,294,0,97,130,45,104,0,28,47
64,30,173,394,92,312,24,150,49,31,747,48,398,218,190,321,19,140,71
64,31,75,211,0,158,0,62,17,0,432,19,235,83,0,159,0,50,20
64,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,35,0,0,0,6,0,0,0,0,35,0,11,15,0,6,0,0,0
64,36,197,273,55,206,0,112,33,0,543,17,279,148,110,227,0,109,51
64,37,1060,1164,309,1059,35,517,127,0,2484,138,1345,689,367,1107,28,449,186
64,38,5327,8203,7456,9158,1402,6148,1244,1753,19211,2931,12542,3535,8402,9892,1318,6140,1970
64,39,2709,3454,3062,3875,508,2773,389,264,7930,1127,5385,1302,3312,3969,464,2538,650
64,40,2533,2968,2696,3269,431,2309,364,25,7007,1049,4666,1170,2829,3562,461,2225,589
64,41,10535,14507,17377,19547,3783,13523,1962,2909,39667,7517,26919,5144,18017,20076,3485,13315,2896
64,42,6265,7546,7772,8996,1382,6101,1160,915,18746,3021,12180,3394,7738,9687,1332,5960,1902
64,43,5070,5287,4548,5842,806,4025,587,131,12207,1876,7931,2176,4193,6202,772,3707,1098
64,44,10356,13800,15063,17080,2801,12227,1806,2131,34743,5610,23738,5303,16091,17576,2627,11453,3103
64,45,17210,30573,34383,36937,6174,25809,4862,11533,77335,12264,52138,12882,36047,40325,5991,26275,7888
64,46,7022,8198,8573,10055,1524,7214,937,806,20284,3244,13902,3026,8450,10170,1405,6627,1586
65,20,35,158,37,153,0,81,29,11,296,0,176,101,117,125,0,65,31
65,21,862,1485,1135,1480,197,991,265,336,3101,384,2019,667,1408,1577,187,983,380
65,23,121,257,85,199,0,113,65,38,398,13,221,143,160,194,0,103,70
65,24,5278,10259,9021,11217,1743,7557,1775,2708,23094,3565,15516,3902,11095,11792,1721,7891,2042
65,25,1172,1212,839,1387,64,878,147,0,3073,312,1822,710,754,1448,74,733,251
65,26,909,1243,453,1104,59,640,158,0,2494,243,1380,667,688,1139,65,545,237
65,27,1459,2858,1632,2657,348,1573,498,470,5518,751,3193,1448,2363,2760,326,1469,715
65,28,3968,6861,5596,7648,1357,5252,869,1216,15560,2765,10334,2350,7129,7779,1300,4979,1313
65,29,160,278,0,157,0,74,48,0,369,6,167,168,49,179,0,68,66
65,30,0,29,0,14,0,0,0,0,41,0,17,21,0,19,0,0,0
65,35,220,456,172,368,43,225,45,50,824,94,544,145,327,418,35,248,68
65,36,1196,2175,768,1760,125,1079,280,146,3852,315,2272,1062,1381,1955,100,1061,384
65,37,678,780,277,721,37,449,63,0,1568,163,961,311,320,746,35,375,104
65,38,4874,7857,6832,8436,1170,5750,1216,1335,17523,2444,11602,3310,8214,8967,1077,5708,1762
65,39,7808,15234,15186,16558,2265,11780,2461,5023,35039,4524,23767,6720,17444,18470,2195,11979,4182
65,40,5944,8746,8389,9797,1445,7001,1104,1656,20390,3050,14047,3198,9229,10567,1432,6999,1783
65,41,3998,4754,3976,5239,773,3663,573,320,10637,1711,7019,1804,4136,5354,733,3310,953
65,42,5921,6930,7009,8240,1178,5739,829,1042,17156,2676,11572,2684,6629,8821,1169,5642,1376
65,43,7876,8565,9482,10491,1576,7344,1182,2063,21844,3394,14746,3574,7736,11257,1466,7307,1912
65,44,5442,6270,5573,6864,925,4989,754,646,14354,2035,9794,2367,5539,7357,939,4707,1419
65,45,11700,16044,18063,19688,3277,13865,2394,4532,40853,6593,27615,6589,17596,21132,3168,13721,4039
65,46,6732,7656,7565,9094,1648,6384,960,696,18590,3267,12446,2845,7624,9483,1538,6040,1780
66,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,21,0,0,0,6,0,0,0,0,12,0,7,5,0,6,0,0,0
66,22,50,179,164,187,18,136,27,96,417,57,294,57,197,224,39,150,30
66,23,578,1093,715,1052,83,681,245,232,2088,184,1298,567,940,974,81,585,282
66,24,27991,70367,71539,78985,12335,55040,11554,34408,166346,24360,112930,29027,79233,87356,11969,57880,17441
66,25,893,1227,727,1344,127,858,114,44,2751,344,1739,498,895,1258,95,696,162
66,26,830,968,328,878,54,503,125,0,1879,197,1064,493,413,880,62,401,197
66,27,1059,1270,685,1213,79,728,214,46,2465,242,1420,690,744,1164,72,578,326
66,28,186,231,42,135,0,77,41,0,328,18,156,142,59,153,0,54,85
66,36,27,23,16,27,0,21,0,0,59,0,34,18,23,32,0,13,0
66,37,1860,2520,1499,2450,245,1582,286,190,5169,643,3245,1082,1894,2572,227,1492,439
66,38,2265,2619,1345,2399,200,1607,349,75,4937,586,3113,1126,1540,2487,201,1413,563
66,39,3556,4527,4111,5145,770,3637,541,489,10570,1690,7124,1633,4377,5202,764,3286,901
66,40,2645,2826,2598,3314,467,2269,310,116,6828,1129,4398,1187,2457,3420,418,2070,586
66,41,3263,3307,3737,4261,489,2991,443,388,8695,1293,5794,1483,3191,4354,508,2723,658
66,42,4752,4406,4015,5158,669,3508,519,166,10614,1697,6908,1846,3174,5387,638,3275,839
66,43,3842,3202,2526,3498,303,2394,331,46,7299,983,4727,1357,1595,3637,325,2202,505
66,44,5302,6220,5991,7147,1070,5025,797,1030,14895,2260,10111,2386,5715,7639,995,4944,1327
66,45,7901,8874,9004,10423,1660,7258,1380,1084,21429,3337,14091,3945,8672,10964,1578,6777,2440
66,46,204,227,219,269,41,188,40,13,526,79,348,99,215,257,38,160,59
67,21,36,52,59,76,5,46,14,0,151,19,88,36,59,66,5,36,9
67,22,1167,2399,2556,2818,391,1924,465,747,5827,805,3938,1066,3013,2993,381,1993,578
67,23,1935,3284,3258,3694,452,2466,725,920,7533,925,4956,1637,3619,3830,439,2466,875
67,24,16029,33654,40571,44908,8856,31166,4801,14280,91701,17314,63318,11011,43687,46741,8419,32104,6126
67,25,3454,5196,4702,6314,1117,4343,569,491,12583,2333,8332,1797,5669,6219,1043,3861,937
67,26,5527,10426,9010,11888,2065,8265,1247,2176,23998,4203,16098,3576,11505,12017,1899,7720,1978
67,27,43,51,14,42,0,17,6,0,97,8,54,26,15,45,0,19,8
67,37,907,1248,525,1099,76,718,150,69,2323,294,1409,554,810,1180,79,647,236
67,38,862,922,565,966,95,594,102,11,2000,274,1242,401,548,965,73,548,145
67,39,5742,8807,9574,10729,1629,7492,1235,2171,22176,3434,15128,3449,10175,11363,1536,7525,1859
67,40,1184,1150,622,1231,69,809,75,0,2559,314,1660,432,477,1237,65,700,123
67,41,3019,2336,2456,3061,279,2069,306,68,6285,901,4102,1080,1591,3102,265,1830,483
67,42,12742,18252,18578,20965,3233,14547,2706,4559,43907,6665,29349,7746,19032,22896,3006,14719,4516
67,43,3047,2891,2319,3199,432,2148,334,138,6697,1003,4282,1213,1836,3349,397,1999,581
67,44,11210,15261,16934,18207,2898,12831,2294,5034,38142,5757,26019,6283,15727,19871,2702,13113,3780
67,45,2438,2547,2852,3101,437,2131,498,316,6313,864,4075,1356,2583,3207,392,1937,838
68,20,1047,1731,1771,1971,287,1303,351,422,4191,590,2656,895,2000,2166,297,1324,513
68,21,32,109,67,108,0,70,9,12,209,14,134,50,92,101,0,57,14
68,22,1289,2305,2235,2599,312,1802,455,696,5282,658,3521,1077,2547,2655,333,1700,592
68,23,705,1050,740,1122,170,703,197,128,2204,339,1396,442,933,1060,147,654,216
68,24,3308,5876,5324,6900,1054,4646,833,1492,14039,2305,9339,2201,6241,6991,1009,4496,1081
68,25,3259,4805,3096,5161,931,3483,478,275,10303,1963,6582,1614,4179,5030,888,2965,807
68,26,1847,2740,1949,2945,544,2072,305,169,5860,1109,3866,860,2584,2892,541,1785,516
68,37,542,744,390,619,70,395,113,31,1338,148,799,361,501,692,61,369,210
68,38,4458,5955,5610,6821,1183,4703,823,744,14153,2397,9438,2246,6193,7246,1143,4664,1308
68,39,2400,2584,1926,2687,258,1872,268,59,5621,808,3651,1055,1862,2887,274,1690,484
68,40,4138,5038,4745,5757,751,4078,647,662,11829,1680,8088,1927,4658,6031,748,3922,984
68,41,3232,2547,3079,3414,370,2274,427,82,7065,957,4519,1426,2170,3533,347,2085,646
68,42,2415,1740,1876,2255,291,1479,241,0,4742,689,3000,884,1073,2321,262,1354,405
68,43,5581,6088,6168,7315,1285,4969,863,1089,15128,2531,9921,2532,5378,7713,1110,4852,1485
68,44,2687,1916,1847,2425,338,1511,321,81,5008,814,3023,1030,998,2506,311,1367,529
69,19,202,335,282,391,36,261,75,75,784,85,504,160,308,372,44,223,85
69,20,1527,1686,2456,2398,342,1587,411,425,5017,733,3210,1022,2120,2584,364,1592,565
69,21,0,0,0,0,0,0,0,0,15,0,14,0,0,0,0,0,0
69,22,159,146,104,145,0,57,60,0,308,14,141,138,28,137,0,56,60
69,23,1306,3004,2167,3028,443,1968,539,693,6166,913,3991,1228,3097,3123,431,2001,625
69,24,1790,2409,1461,2470,229,1554,345,111,5091,656,3079,1151,1798,2493,225,1366,481
69,25,919,1118,362,973,66,579,132,20,2065,242,1144,559,452,985,56,456,191
69,37,2052,2435,1396,2240,345,1452,376,83,4664,713,2840,1059,1613,2384,314,1359,643
69,38,1715,2070,1297,2024,250,1362,303,163,4332,679,2654,905,1418,2178,317,1231,486
69,39,4240,5854,4432,6087,903,4040,778,787,12862,1958,8169,2544,5184,6691,841,3957,1407
69,40,4759,6696,6862,7796,1023,5352,1025,1490,16321,2216,10843,3077,7163,8382,887,5284,1688
69,41,1497,1603,1798,2065,274,1414,198,288,4410,639,2902,745,1592,2225,259,1372,359
69,42,4837,4821,3674,4966,813,3458,523,279,10408,1765,6935,1643,3170,5405,785,3424,933
69,43,3855,3557,2654,3706,522,2591,391,160,7783,1185,5109,1345,2112,3998,531,2458,748
69,44,16,0,0,11,0,8,0,0,31,5,23,0,0,11,0,8,0
70,20,900,1841,2406,2461,363,1659,381,819,5006,703,3354,931,2467,2532,294,1663,516
70,21,179,288,337,388,44,260,61,80,778,89,513,159,358,370,27,238,76
70,22,494,1289,816,1188,132,792,231,341,2427,281,1594,546,1256,1227,127,791,286
70,23,2980,6928,6364,7706,1307,5233,1078,2250,16142,2594,10879,2569,7972,8309,1268,5553,1397
70,24,3939,5968,3895,6158,1143,3981,699,666,12782,2492,8016,2111,4964,6496,1162,3838,1084
70,25,64,76,12,65,0,31,0,0,146,6,84,44,17,67,0,26,0
70,37,5375,7861,5895,7987,1345,5347,1148,1222,16763,2748,10821,3112,6970,8718,1284,5393,1838
70,38,2601,3677,2583,3661,606,2454,565,479,7547,1176,4825,1508,3097,3806,535,2304,922
70,39,98,121,13,96,0,29,6,0,281,0,136,89,11,102,0,23,7
70,40,1131,763,759,1132,259,717,59,0,2235,536,1355,271,353,1058,219,604,112
70,41,1834,2015,1200,2039,274,1345,166,82,4186,592,2742,697,1225,2038,226,1224,298
70,42,8311,11903,10829,13000,1975,9270,1511,2521,27166,4098,18460,4499,11710,14104,1906,9138,2728
70,43,145,136,96,151,18,95,24,0,310,31,197,64,80,138,13,80,31
71,20,220,436,615,655,87,434,98,147,1308,211,852,235,667,629,88,405,115
71,21,681,1238,1429,1566,221,981,267,478,3273,480,2079,660,1436,1686,211,1036,318
71,22,962,2286,1484,2174,268,1389,394,541,4595,653,2864,1004,2185,2341,274,1422,507
71,23,523,728,292,762,43,433,86,0,1568,153,908,346,394,696,40,339,98
71,24,2889,5619,4162,6194,1417,4021,653,1335,12657,2817,8014,1812,5423,6451,1329,3975,998
71,36,1080,1149,756,1212,242,835,130,61,2382,465,1541,373,766,1170,223,706,235
71,37,3668,4289,2577,4123,629,2769,586,131,8385,1334,5263,1710,2920,4215,584,2438,1054
71,38,2529,2906,1990,3072,516,2077,328,89,6283,1127,4030,1024,2144,3124,492,1903,547
71,39,1555,1739,1045,1742,265,1127,195,46,3663,606,2284,697,1087,1864,245,1067,374
71,40,685,681,432,785,192,498,61,39,1617,391,1004,175,360,774,184,469,81
71,41,3404,4042,2734,4062,545,2795,447,251,8397,1295,5542,1436,3047,4243,514,2655,717
71,42,2060,1997,982,1839,219,1235,217,0,3787,549,2396,751,836,1914,218,1084,378
71,43,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
