x,y,val
1,9,2024
3,8,2
2,10,274
10,13,1779
15,10,4334
14,10,4483
9,12,6228
15,3,449
4,14,372
3,6,4750
12,14,1051
6,9,29
1,5,6298
11,3,1212
11,6,259
11,12,1224
7,0,827
4,13,1629
2,1,1002
13,4,212
0,8,470
8,0,648
9,13,3014
5,0,180
12,9,2804
8,13,883
11,4,824
2,15,180
2,11,806
5,1,2187
7,15,507
3,5,90825
10,5,814
4,2,2351
6,3,1390
7,5,340
14,6,2623
13,14,1148
14,4,1234
11,10,3268
14,15,462
10,2,2002
10,11,3402
15,7,335
15,9,2749
13,15,816
6,2,1633
6,0,10415
5,3,1104
9,14,498
0,12,103
0,6,15
10,9,24
11,11,2407
9,5,1156
14,13,320
6,11,1376
5,11,6413
15,1,40
8,12,2530
3,11,12289
14,14,2492
2,12,8084
15,11,1524
14,2,52
10,15,1318
13,10,2594
0,13,90
11,2,1756
8,4,433
13,6,1156
15,14,474
4,1,3652
12,13,3266
9,7,467
12,15,884
1,7,1416
2,13,2607
8,14,160
12,1,66
8,15,3780
7,7,601
7,11,539
7,1,1518
9,15,1628
13,3,91
1,15,1643
9,10,3043
0,10,1422
14,7,5444
5,15,216
7,14,1453
9,6,405
4,15,276
11,7,948
0,7,2041
4,9,908
15,4,1014
11,14,1685
2,5,4475
6,14,1348
3,9,1162
5,12,922
14,5,761
12,3,2036
4,3,1215
5,13,28
8,2,280
6,5,284
12,6,396
12,4,3
8,6,555
3,0,389
2,6,18
9,3,819
7,3,20
3,13,2770
7,4,8850
4,10,1916
15,6,5
13,9,970
11,5,873
14,9,26
8,11,1974
4,6,290
0,5,1867
14,3,249
7,2,1114
13,5,393
2,9,843
15,13,200
13,0,1164
2,8,2225
3,14,206
8,9,66
4,12,1659
0,1,1529
5,14,1531
10,8,2304
5,6,1067
0,14,16
3,1,578
8,8,119
9,4,235
12,5,971
9,9,1536
14,0,1083
13,13,666
3,3,690
6,13,2880
6,1,46
13,8,46
11,9,6933
2,14,533
15,15,221
15,5,662
3,10,2644
8,5,3
10,10,7614
12,10,3277
6,8,1598
15,0,629
15,8,26
11,15,6430
1,11,11
13,11,20
0,4,96
12,8,152
6,15,1597
8,3,3331
3,15,811
8,1,2243
3,12,8
6,7,18
6,6,15
6,12,2773
13,12,375
2,0,85
1,0,67
8,10,132
10,7,2172
3,7,7
0,11,382
11,1,11
14,12,420
10,12,1542
1,14,4433
4,11,855
1,12,2144
6,10,215
12,7,1588
9,8,53
2,2,144
4,8,1839
5,9,2027
4,4,3250
9,0,2149
10,6,294
0,2,1945
15,2,90
11,13,179
3,4,4510
5,2,2369
15,12,935
1,13,1062
1,1,985
10,14,14895
9,11,5346
14,8,265
3,2,188
13,7,1148
14,1,86
13,2,782
4,7,1342
10,4,535
9,1,116
7,12,1070
5,10,2402
0,15,2150
11,8,17282
12,12,639
7,10,45158
