x,y,val
31,7,246
28,15,7
22,25,254
22,23,963
29,20,18
20,23,254
21,22,1206
28,26,219
29,7,968
23,23,399
24,29,1411
21,25,2242
27,24,6
29,13,157
21,20,42246
22,27,197
27,8,139
22,14,9713
27,30,2660
31,11,2
26,24,212
31,31,570
23,26,428
20,22,536
23,12,5717
25,24,232
30,7,3114
27,6,473
30,31,220
29,11,839
25,26,2374
23,20,1035
20,18,9609
30,4,511
31,4,1346
26,19,452
29,25,412
27,31,214
23,24,1236
22,22,1187
29,16,2
29,10,188
26,16,76
30,21,14
20,29,4411
28,11,172
27,16,9
27,27,92
24,10,410
30,14,174
29,28,238
23,17,181
30,9,481
26,14,164
24,31,1816
26,11,27
31,10,35
18,19,189
23,31,9032
21,21,2701
21,17,793
25,9,137
29,27,7
25,14,1338
26,17,708
26,28,152
21,26,921
28,6,368
26,15,6
28,4,21
24,24,3538
21,31,39528
21,16,525
29,31,329
27,13,73
23,29,1531
26,18,827
28,10,45
28,31,695
23,15,88518
23,22,874
21,30,38065
24,12,2676
20,30,5091
27,10,414
27,18,103
25,21,345
26,12,185
28,5,4589
26,27,120
25,12,141
29,14,103
28,19,1
24,25,3690
30,8,1033
25,30,30
23,21,1592
20,17,3505
30,13,5
31,6,436
29,4,28
27,15,14
28,22,25
19,19,23
29,5,3754
30,15,36
20,20,432
25,29,974
25,28,228
30,6,282
20,19,3233
26,13,668
24,22,2604
24,20,176
23,16,3742
22,16,341
29,12,76
27,23,5
22,28,10564
23,25,194
25,22,1465
22,21,1105
28,29,82
28,23,54
26,22,37
23,28,1509
28,30,322
23,9,172
24,28,588
22,19,1407
22,17,330
25,19,414
22,30,97976
21,29,5857
27,28,40
21,23,2015
28,28,110
24,16,3604
24,13,3420
26,21,35
31,9,831
25,27,658
24,14,7076
25,18,265
30,5,5681
27,11,66
29,24,51
23,18,71
28,9,178
26,20,1258
26,7,241
23,13,42745
26,29,953
23,11,624
29,9,87
30,22,187
21,18,7729
20,24,3393
24,9,12891
27,29,558
25,25,352
27,20,318
28,8,1066
27,19,226
22,20,3119
30,24,443
30,3,3
25,16,906
26,23,216
24,18,467
25,20,385
24,15,685
26,10,402
24,27,217
28,16,4
21,19,10372
26,30,3116
25,13,1120
30,11,70
22,15,17989
27,25,33
22,31,72948
24,26,557
23,10,3039
26,8,2673
25,23,1483
25,10,1334
25,31,30
31,8,440
30,30,482
29,22,17
25,8,149
28,7,6521
29,23,6
27,21,133
23,14,64754
27,9,2045
30,10,81
22,12,13677
29,21,71
28,27,5681
30,23,3
22,18,1046
22,10,1448
24,19,624
28,20,626
20,28,489
29,8,422
24,8,182
22,26,835
24,30,945
29,26,7
27,7,279
23,30,889
21,27,2479
31,5,1182
27,17,5
27,22,4573
23,27,1222
20,25,384
25,17,846
25,15,6499
24,21,1547
20,31,6146
25,11,1256
22,29,10481
24,23,344
21,24,3848
21,28,1138
20,26,382
22,11,10178
26,9,231
28,25,124
24,11,225
29,6,157
29,30,922
23,19,367
29,29,1186
24,17,2011
22,24,17376
22,13,11647
27,5,667
28,21,12
20,27,135
