x,y,val
18,7,74
7,20,26486
15,8,6088
17,16,3248
8,19,21853
27,26,1453
10,10,329
26,5,183221
1,24,4594
14,18,3242
18,17,10
7,22,13655
9,6,12787
30,21,63250
4,29,7451
2,28,2893
25,19,5733
27,22,3503
27,24,537
23,9,1519
20,7,688
10,23,4112
14,23,3183
25,13,214
9,1,722
11,21,7508
3,30,5503
19,15,377
29,23,31531
19,4,2733
17,18,73
18,23,624
7,15,5119
27,16,4596
8,7,37444
6,14,4260
10,22,2532
25,25,58
22,22,2072
28,18,18112
10,9,132
17,6,650
2,3,1765
16,16,2533
27,17,9428
13,16,311
1,27,23749
27,15,8323
0,6,41851
5,29,9138
0,13,4721
2,20,873
7,21,27093
28,12,68398
14,8,7378
6,13,13746
17,24,9878
5,6,5357
1,31,3230
3,8,24056
3,3,8
14,30,2890
0,22,5597
0,5,10411
15,12,1810
8,24,8494
27,28,4500
5,19,3299
16,0,16599
8,14,2555
17,29,42776
16,18,650
18,10,2065
1,9,11245
15,4,6037
12,6,7847
19,22,11249
2,24,14339
2,16,4495
2,18,841
18,20,423
4,11,14413
15,11,7812
30,23,30492
2,25,9517
6,31,15430
11,13,941
15,23,16014
6,9,64895
4,10,6995
23,3,129249
2,7,79932
21,27,2550
19,31,20400
21,23,665
31,31,23
8,26,33271
28,13,16541
21,2,70618
4,5,8283
17,21,1262
30,12,29389
4,17,2699
1,15,1814
12,15,290
16,20,3172
22,19,1465
16,9,5959
20,5,610
24,25,364
16,29,20365
3,4,27
26,19,2493
20,18,1184
26,26,164
22,30,11841
27,7,3683
29,5,4490
1,12,12723
29,13,7059
2,11,1274
2,14,3953
15,19,1063
19,20,353
17,10,3258
24,15,451
12,20,1274
19,1,1955
0,16,253
5,3,2102
5,25,13529
0,19,998
30,22,17335
14,11,1258
10,15,295
25,21,10935
15,17,273
8,28,369782
29,20,687920
1,17,621
30,6,60664
12,30,13314
14,14,4423
3,9,10861
6,11,31510
15,1,9665
16,13,2309
1,18,625
19,25,3155
12,12,245
16,25,11783
16,24,17751
0,24,2053
28,8,792
28,29,57
12,2,27251
2,6,9255
30,28,1415
11,27,18941
7,10,17418
22,2,15936
19,7,1174
5,11,15032
2,4,513
5,2,8121
11,29,5717
17,8,1435
30,11,3419
21,0,308
21,1,7607
16,12,893
8,29,306189
12,26,23893
14,15,610
3,25,72063
15,22,44897
27,12,12747
24,7,2012
10,31,3720
11,1,142164
14,4,805
5,15,12315
6,8,100418
30,7,2864
15,21,11084
29,11,3195
26,6,20628
24,12,194
15,29,7125
18,12,844
14,3,7362
12,11,627
11,7,10106
27,6,18294
18,24,2029
8,3,12367
3,19,2742
21,3,4702
27,20,49813
24,9,723
20,2,12904
13,14,407
4,22,899
25,26,443
5,7,17248
12,25,8350
21,7,538
13,15,303
12,31,11376
5,13,25849
11,10,1583
11,28,8827
18,6,324
26,29,13
8,21,13326
14,5,2849
2,17,5162
10,25,5534
29,6,32633
19,5,266
20,22,4175
6,16,12272
25,8,1016
13,22,10407
27,9,6
18,14,3456
13,6,7114
17,11,84
1,29,8873
19,26,6371
31,24,43802
14,20,12408
28,15,27123
24,14,172
6,19,1139
13,17,776
6,27,18442
26,18,32551
3,11,2064
29,19,304703
24,21,10041
19,29,8189
6,23,32229
5,23,4617
22,20,3598
28,23,1471
4,8,12324
9,24,9489
20,27,6654
20,6,527
6,22,6671
27,5,49082
9,27,22498
18,5,1
18,29,21485
16,6,2793
5,4,1734
13,3,9129
21,14,151
31,17,8876
6,2,422
3,31,6062
4,16,4113
23,30,1969
11,24,12167
13,28,2917
11,2,40138
21,6,1443
25,27,2696
9,5,12204
11,31,8171
6,4,165
26,7,2076
4,9,6803
31,11,1768
15,0,15286
5,20,4229
0,7,16728
12,29,10831
25,18,820
14,0,2199
8,23,7414
8,27,34654
20,24,1899
6,17,11016
16,8,851
6,6,6628
31,8,4142
16,31,6839
6,10,18371
25,12,155
26,24,192
16,5,3455
27,14,10003
16,7,1296
11,6,8299
25,9,1051
3,17,7397
15,10,3682
26,12,1439
12,17,106
16,14,13667
14,6,6673
1,28,6118
18,2,15205
28,6,31368
7,29,272050
1,14,6326
16,17,1791
31,22,16585
25,6,23583
15,20,1870
8,11,3708
16,15,25686
0,11,55435
0,29,1665
22,29,14092
12,16,1020
14,12,5335
10,1,580029
4,19,4231
27,31,40
23,27,12
14,2,13787
17,25,16604
8,2,24822
0,12,12664
22,31,5292
22,12,13
3,18,889
10,26,12309
10,17,1251
2,12,3082
21,11,459
18,19,12
0,4,8055
15,5,2483
10,21,9334
26,25,40
19,12,916
21,20,648
21,29,7459
13,13,1831
28,16,8107
13,2,17196
11,25,7389
27,8,46
26,9,1463
30,19,73248
11,18,425
20,15,6623
29,25,27
4,7,19954
3,22,5436
3,10,8352
31,23,16705
4,12,5342
27,18,30289
15,18,2020
2,8,72204
22,8,1436
29,27,13160
10,18,430
16,10,3285
8,18,9327
12,14,348
31,29,26
17,1,15100
17,13,998
3,15,4465
23,2,619
4,18,1386
28,30,52
9,20,27895
22,3,4865
11,30,19414
21,16,3826
0,23,2890
22,24,1650
30,9,1062
10,11,419
21,19,1643
15,9,9138
15,14,640
7,24,30961
26,27,16329
5,30,11476
7,9,41729
29,10,10
24,6,1341
28,22,27100
10,27,51695
15,7,4251
23,16,560
6,24,10379
20,3,7328
3,23,6734
26,20,19347
25,7,1778
23,22,1601
25,23,90
11,0,11890
2,9,8504
14,1,3210
30,30,5743
0,28,1678
28,21,18327
22,21,25
14,28,13151
11,22,15632
18,27,835
17,17,287
17,3,5657
27,19,19551
6,20,3766
24,3,88280
19,10,77
31,10,805
13,8,1908
1,4,47
19,14,2062
15,30,6078
20,0,12816
6,18,10220
17,28,5848
7,14,2775
13,25,9912
19,30,1246
3,21,3878
9,18,478
9,26,12547
13,0,21125
1,8,6403
4,30,13295
10,14,380
18,30,59971
20,16,323
0,8,4056
8,10,33642
7,5,3716
20,17,4017
30,10,77
10,13,1146
30,13,7364
9,25,3813
17,26,2936
2,26,14434
16,28,16996
15,6,1526
7,28,236290
3,26,38245
15,16,898
9,15,1563
24,22,16
15,27,9971
10,29,15729
24,31,1190
7,4,53456
22,26,10348
19,18,2
23,29,8540
13,26,19987
14,27,3667
24,11,73
1,22,7906
25,22,11
8,17,12762
29,24,6101
24,20,1085
11,23,3421
7,11,6956
7,27,71443
13,7,5839
26,13,4188
21,8,1624
17,9,17446
7,8,30971
21,9,21
11,26,31196
15,25,2781
14,25,8777
6,15,41687
19,16,29
7,16,4286
19,24,1423
1,10,6931
25,5,196386
21,12,1986
5,8,10278
7,3,50115
18,13,1139
26,28,1418
18,9,519
11,14,689
24,23,509
27,11,4600
8,20,16987
6,12,16372
29,29,2125
11,15,257
3,5,404
13,18,1519
21,17,221
27,30,3
7,13,6612
29,28,1513
4,15,3450
21,26,587
19,8,597
14,16,359
16,30,7324
10,30,14050
28,7,2973
26,17,23703
24,27,859
26,16,12653
21,15,1449
19,11,294
7,6,6436
13,24,37851
4,13,2140
31,9,1820
14,22,261830
20,28,8392
23,5,9368
14,10,586
19,28,9655
21,4,14721
10,16,396
30,8,898
19,9,379
4,14,1520
31,14,13153
15,15,2052
8,31,6644
16,19,258
13,23,24235
0,9,4823
5,28,9495
16,3,3959
10,5,9902
16,22,2262
16,4,1040
26,31,10247
28,10,1538
13,31,3820
7,25,24834
12,7,2017
31,6,11341
24,5,33574
2,21,2039
10,24,10647
4,26,41434
3,28,9290
29,22,32165
29,26,961
16,1,14021
17,14,2601
20,4,5335
12,19,536
1,19,1100
12,27,14587
14,26,13786
3,24,13036
23,11,1364
17,2,3009
9,14,549
29,17,13501
24,28,4258
10,3,40279
16,11,342
20,10,672
21,5,815
17,15,9627
15,2,5418
18,16,1716
13,30,2802
5,21,2717
6,28,30154
14,17,593
23,13,66
20,19,1635
2,19,491
9,13,8555
5,27,5477
17,23,487
5,22,3667
23,7,1477
8,5,56630
31,13,7083
18,8,682
5,14,9353
31,16,28802
6,29,29435
9,12,2708
12,8,977
3,12,2164
25,15,237
14,29,6811
26,14,955
22,25,2637
25,11,740
31,15,12100
21,25,5543
23,18,33
6,7,19166
23,20,3968
31,27,1202
29,14,17630
13,27,10923
6,30,27047
20,29,2392
25,17,2913
13,12,459
22,27,1
5,5,6479
20,9,363
19,27,27851
14,7,27931
7,30,34164
20,12,160
20,21,856
22,15,24
28,17,12681
21,10,310
11,12,588
0,10,18274
28,19,78237
10,19,209
2,10,2538
21,13,2889
9,4,21944
29,9,131
4,20,1953
2,22,3329
9,28,38057
14,19,11846
3,14,5500
26,21,2084
7,7,16554
30,26,12754
18,26,8670
30,20,133525
12,4,1906
7,2,47203
11,17,5130
25,28,1850
19,6,395
2,5,1192
31,25,9107
29,21,43916
2,27,9803
23,31,724
31,26,1225
17,7,887
5,16,2312
11,4,58151
4,6,36332
20,11,220
6,5,10569
23,26,4308
4,31,7991
10,2,118591
5,24,5653
17,5,640
27,29,412
26,4,158
9,7,5041
24,13,330
1,26,4791
22,23,198
9,19,4198
20,14,3352
7,12,7838
17,4,6125
22,6,810
19,3,45093
23,17,878
22,17,641
12,28,4926
23,8,2218
1,13,5054
12,21,1897
13,11,797
1,16,880
15,31,3997
28,14,13844
22,11,19
27,10,12
25,10,354
25,16,284
13,29,856
8,13,11212
3,13,1919
25,30,1079
2,23,10663
20,25,10920
17,31,11427
1,6,29249
13,20,10076
24,26,2
19,13,525
16,21,1675
17,30,62635
15,3,4019
28,28,233
8,8,24768
10,8,6566
23,4,92629
17,12,252
21,30,13122
24,10,404
5,26,61459
27,13,15455
29,31,3
29,12,12756
22,13,1147
30,25,2323
8,16,2713
26,30,978
8,4,9911
18,22,1237
25,14,880
30,27,2770
4,28,8298
18,15,1269
8,1,6187
16,26,99726
7,31,79020
16,2,21821
0,30,2388
11,3,80894
30,16,22253
12,0,44931
3,20,3860
8,15,4448
11,9,1428
21,24,7399
0,14,875
15,13,1456
15,26,21135
8,25,6419
27,23,1844
0,26,1441
29,16,16815
7,1,18
3,6,15304
7,19,97048
0,21,20747
9,21,28277
22,5,4086
21,18,16011
27,27,45539
12,9,687
2,29,3949
24,18,299
21,28,1791
11,11,900
11,8,2509
20,13,730
31,21,42133
25,29,37
17,20,3394
31,18,13564
9,2,73035
24,8,780
29,18,27605
14,31,2388
7,18,16746
29,15,19940
9,10,7648
17,27,2485
26,23,626
17,0,456
18,28,7082
3,27,21723
0,17,463
10,20,5783
2,31,3610
14,21,115097
