x,y,2006,2011,2018
88,88,7,0,0
88,46,0,0,1
88,47,126,128,200
88,48,178,181,178
88,115,7,0,12
88,116,5,0,10
88,117,3,0,0
88,91,2,7,0
88,118,26,0,8
88,119,200,2,8
88,95,0,0,1
88,96,82,228,202
88,97,73,25,26
88,10,0,0,9
88,11,0,5,2
88,55,0,8,8
88,56,471,660,512
88,57,207,215,150
88,13,0,25,64
88,14,0,244,250
88,15,86,236,187
88,16,1,38,26
88,17,0,26,36
88,18,0,13,24
88,19,48,32,29
88,120,6,0,0
88,122,2,3,0
88,1,0,2,2
88,2,0,3,0
88,3,0,4,16
88,4,4,0,0
88,5,2,0,0
88,6,0,48,52
88,9,24,28,64
88,61,0,77,44
88,62,13,91,64
88,20,0,3,21
88,21,0,49,30
88,22,186,111,120
88,23,0,10,3
88,24,0,25,24
88,68,313,117,131
88,25,29,240,186
88,26,492,615,853
88,27,149,263,133
88,28,64,0,1
88,29,3,24,19
88,30,6,25,23
88,75,0,23,13
88,31,6,0,0
88,76,296,243,273
88,32,5,0,1
88,77,281,116,48
88,33,9,19,18
88,34,204,142,141
88,35,62,0,56
88,101,0,0,2
88,104,1,21,13
88,105,0,12,4
88,106,69,79,87
88,107,70,12,8
88,40,41,7,18
88,41,49,0,0
88,86,128,126,77
88,87,59,0,0
89,48,27,2,3
89,110,0,0,1
89,111,0,0,1
89,115,153,202,290
89,116,413,256,162
89,91,101,154,134
89,92,168,209,180
89,119,4,0,0
89,93,70,63,33
89,95,0,4,0
89,96,286,364,271
89,97,292,37,23
89,53,0,0,1
89,99,0,14,0
89,55,0,0,11
89,56,510,376,239
89,12,0,0,10
89,57,267,78,76
89,13,0,76,66
89,14,309,238,296
89,58,5,0,0
89,59,2,0,0
89,15,350,50,19
89,16,30,0,0
89,17,0,0,10
89,18,12,114,78
89,19,52,244,330
89,120,2,0,0
89,2,0,4,0
89,123,3,0,0
89,3,0,1,2
89,6,0,14,33
89,9,10,0,0
89,61,129,215,184
89,62,1010,857,696
89,63,114,104,86
89,20,0,5,56
89,64,0,1,4
89,65,0,8,5
89,21,0,158,150
89,22,0,73,75
89,66,64,80,55
89,23,0,0,18
89,24,20,144,89
89,68,0,0,6
89,25,207,76,104
89,26,116,35,27
89,27,34,0,5
89,29,7,39,23
89,30,131,54,40
89,31,5,0,0
89,32,2,0,0
89,33,6,0,0
89,34,3,0,0
89,39,0,27,8
89,100,0,8,3
89,101,0,11,0
89,102,5,0,9
89,103,1,0,23
89,106,7,0,0
89,107,31,0,0
89,108,23,64,41
89,81,0,8,1
89,109,213,168,176
89,40,193,133,107
110,113,196,365,319
110,114,482,229,209
110,93,0,41,23
110,94,1,34,29
110,51,8,0,0
110,96,47,49,4
110,97,180,39,55
110,53,5,0,0
110,10,87,0,0
110,54,10,0,0
110,98,66,0,0
110,99,2,0,0
110,57,9,0,2
110,59,0,18,0
