x,y,Ind,Ind_0_3,Ind_11_17,Ind_18_24,Ind_25_39,Ind_40_54,Ind_4_5,Ind_55_64,Ind_65_79,Ind_6_10,Ind_80p,Ind_inc,Ind_snv,Men,Men_pauv
0,105,4,0.1,0.2,0.3,0.6,1.1,0,0.5,0.9,0,0.2,0.1,88475.6,1.9,0.5
0,111,2,0,0.3,0.2,0,0.5,0,0.2,0.5,0.1,0.1,0.1,48405.7,0.8,0.1
0,112,1,0,0.2,0.1,0,0.2,0,0.1,0.3,0.1,0,0,24202.9,0.4,0
0,116,3,0.2,0.3,0.1,0.6,0.6,0,0.5,0.4,0.2,0,0.1,59705.6,1.3,0.2
0,117,65.5,4.1,5.9,2.9,14.4,14.4,3.2,9.5,4.6,5.3,0.4,0.8,1225198.4,24.2,4.3
0,118,55.5,1.2,4.5,2.5,8.5,10.4,1.2,9.6,9.6,5.4,2.5,0.1,889584,25,4.8
0,119,18.5,1.4,1,0.5,5.3,2.4,1.4,1.9,2.4,1.7,0.5,0,305739.8,7.7,1
1,105,8,0.3,0.4,0.6,1.2,2.1,0,1,1.8,0,0.4,0.2,176951.2,3.8,1
1,106,2,0.1,0.3,0.1,0.3,0.4,0,0.3,0.3,0.1,0.1,0,49352.2,0.8,0
1,108,1,0,0,0.1,0.3,0.2,0,0.2,0.2,0,0,0,18783.6,0.6,0.1
1,110,47,1.9,1,1,5.8,10.8,0.4,7.8,12.8,2.5,2,1,941703.8,24.4,4.9
1,111,18,0,1.6,0,4.7,4.2,0,3.7,3.8,0,0,0,479933.8,9.4,0.5
1,118,1,0,0.1,0.1,0.2,0.2,0,0.1,0.3,0,0,0,22732.2,0.4,0
1,120,82,4.2,5.5,6.2,11.8,24,1.2,6.4,9.3,4.2,9.1,0.1,1888309.3,37,3.2
1,121,60.5,1,5.7,3,7.4,10.7,0,8.8,9.7,3.9,7,3.3,1151031,27.8,2.1
1,122,10,0.3,0.5,0.6,1,1.7,0,2.3,2,0.3,1.2,0.1,201596.6,5,0.6
2,102,1,0,0.1,0.1,0.1,0.3,0,0.1,0.2,0,0.1,0,22118.9,0.5,0.1
2,116,6,0.5,0.4,0.1,1.7,0.7,0.5,0.6,0.8,0.6,0.1,0,99158.9,2.5,0.4
2,120,73.5,2.6,5.7,2.6,9.5,13.2,1.7,8.3,19.5,2.7,6.8,0.9,1665394.4,33.3,2.7
2,121,249.5,10,21.5,11,48,51,2,39,29,12,23,3,4336057.1,139,38
2,122,107,2.7,6.1,4.3,18.2,20.7,4,15.1,14.4,6.6,12.7,2.2,2043794.8,54,8.3
2,123,20,0.6,1,1.3,2,3.4,0,4.6,4,0.5,2.4,0.2,403193.3,10,1.2
2,125,6,0.2,0.3,0.4,0.6,1,0,1.4,1.2,0.1,0.7,0.1,120958,3,0.4
3,116,22,1.2,2.1,0.4,3.2,5.7,0.7,2.1,3.2,2.4,0.5,0.5,461158.3,8.6,1.6
3,120,9,0.5,0.9,0.1,1.3,2.3,0.4,0.9,1.3,1,0.1,0.2,188655.7,3.5,0.6
3,121,105.5,4.8,12.8,2.1,15.2,21.8,3.7,18.2,9.7,8.2,6.5,2.5,2210458.7,44.8,9
3,122,8,0.4,0.6,0.2,1.2,2,0.2,1.4,1,0.4,0.4,0.2,169582.8,3.6,0.8
3,123,11,0.4,0.8,0.3,1.6,2.9,0.2,1.9,1.2,0.6,0.7,0.4,233176.2,4.9,1.1
3,124,1,0,0.1,0,0.1,0.3,0,0.2,0.1,0.1,0.1,0,21197.8,0.4,0.1
4,89,2,0.2,0.2,0.1,0.5,0.4,0.1,0.1,0.2,0,0.2,0,38530.9,0.8,0.2
4,90,2,0.2,0.2,0.1,0.5,0.4,0.1,0.1,0.2,0,0.2,0,38530.9,0.8,0.2
4,121,30,0,4,2,3,6,0,8,6,1,0,0,677948.5,13,1
