x,y,Ind,Ind_0_3,Ind_11_17,Ind_18_24,Ind_25_39,Ind_40_54,Ind_4_5,Ind_55_64,Ind_65_79,Ind_6_10,Ind_80p,Ind_inc,Ind_snv,imputed
0,16,3,0,0.3,0.2,0.2,0.6,0.1,0.4,0.5,0.2,0.5,0,72971.5,1
0,17,24,0,2,2,5,4,0,6,2,2,1,0,521812.5,0
0,18,16,0.8,0,0.8,1.5,3.8,0,3,5.3,0,0.8,0,394347.1,1
0,23,9,0,0,1,2.1,1.7,0.3,2.1,1.4,0,0.4,0,215111.6,1
0,24,12,0,0,1.4,2.8,2.3,0.4,2.8,1.8,0,0.5,0,286815.5,1
0,80,2,0,0.2,0.1,0.3,0.5,0,0.3,0.3,0.2,0.1,0,48469.7,1
0,85,2,0,0.1,0.1,0.1,0.4,0,0.4,0.5,0,0.4,0,46844.2,1
0,86,14,0.2,0.7,0.4,0.4,2.9,0,2.7,3.4,0.4,2.9,0,327909.5,1
0,87,11,0.1,0.6,0.3,0.3,2.3,0,2.1,2.7,0.3,2.3,0,257643.2,1
0,98,2,0.1,0,0.1,0.2,0.4,0,0.5,0.5,0.1,0.1,0,45245.2,1
0,99,7,0.5,0,0.5,0.8,1.4,0.1,1.7,1.6,0.2,0.2,0,158358.1,1
1,17,3,0,0.3,0.2,0.2,0.6,0.1,0.4,0.5,0.2,0.5,0,72971.5,1
1,18,2,0.1,0,0.1,0.2,0.5,0,0.4,0.6,0,0.1,0,49293.4,1
1,23,2,0,0.2,0,0.4,0.6,0,0.2,0.3,0,0.3,0,59144.4,1
1,24,32,0.8,2.7,0,6.2,9.2,0,3.9,4.6,0,4.6,0,946310.6,1
1,25,3,0.1,0.2,0,0.6,0.9,0,0.4,0.4,0,0.4,0,88716.6,1
1,123,7,0.1,0.4,0.6,1.8,1.3,0.4,0.9,0.9,0.3,0.3,0,165641.4,1
2,25,3,0.1,0.2,0,0.6,0.9,0,0.4,0.4,0,0.4,0,88716.6,1
