x,y,Ind,Ind_0_3,Ind_11_17,Ind_18_24,Ind_25_39,Ind_40_54,Ind_4_5,Ind_55_64,Ind_65_79,Ind_6_10,Ind_80p,Ind_inc,Ind_snv,Men,Men_pauv
0,88,2,0.1,0,0.3,0.2,0.3,0,0.3,0.5,0,0.2,0.1,35265.5,0.9,0.1
0,116,4,0.1,0,0.2,0.2,0.5,0,1.4,0.6,0.2,0.8,0,69207,2.1,0.8
1,87,3,0.1,0.1,0.4,0.2,0.5,0,0.4,0.8,0,0.3,0.2,52898.2,1.4,0.2
1,88,25,1,0.5,3.4,2,4.4,0,3.4,6.4,0,2.4,1.5,440818.7,11.3,1.5
1,116,3,0.1,0,0.1,0.1,0.4,0,1.1,0.5,0.1,0.6,0,51905.3,1.6,0.6
2,38,3,0,0.3,0,0.3,0.8,0.1,0.3,0.7,0.3,0.1,0.1,70570.8,1.1,0.1
2,44,4,0.2,0.2,0.3,0.3,1.1,0,0.7,0.5,0.2,0.3,0.2,87988.9,1.6,0.2
2,46,1,0,0.1,0.1,0.2,0.2,0,0.1,0.2,0.1,0,0,18254.6,0.4,0.1
2,49,4,0.1,0.5,0.4,0.6,0.9,0.1,0.4,0.6,0.3,0.1,0,73018.5,1.8,0.6
2,70,1,0,0,0.1,0.1,0.4,0,0.1,0.2,0,0.1,0,21990.5,0.5,0.2
2,78,4,0,0.2,0.2,0.4,1,0.1,0.9,0.7,0.4,0.1,0,82536.2,1.8,0.2
2,81,3,0,0.2,0.2,0.2,0.8,0.1,0.7,0.5,0.2,0.1,0,61902.2,1.4,0.2
2,89,10,0.4,0.2,1.4,0.8,1.7,0,1.4,2.5,0,1,0.6,176327.5,4.5,0.6
3,44,11,0.5,0.4,0.9,0.9,3,0,1.9,1.5,0.4,0.9,0.6,241969.5,4.3,0.4
3,45,7,0.3,0.3,0.5,0.5,1.9,0,1.2,1,0.3,0.6,0.4,153980.6,2.7,0.3
3,46,3,0.1,0.4,0.3,0.5,0.6,0,0.3,0.5,0.2,0.1,0,54763.8,1.3,0.4
3,48,10,0.4,1.2,0.9,1.6,2.1,0.2,1.1,1.6,0.7,0.2,0,182546.1,4.5,1.4
3,49,39.5,0,2,1,11,5,0,10,10,0.5,0,0,959699.2,17,3
3,50,16,0.6,2,1.4,2.6,3.4,0.3,1.7,2.6,1.1,0.3,0,292073.8,7.1,2.3
3,52,2,0.1,0.1,0.1,0.4,0.5,0,0.3,0.1,0.3,0,0.1,45001.8,0.8,0.1
3,75,2,0,0,0.1,0.2,0.7,0,0.2,0.4,0.1,0.3,0,43981,1,0.3
3,77,2,0,0.1,0.1,0.2,0.5,0.1,0.4,0.3,0.2,0.1,0,41268.1,0.9,0.1
3,80,3,0,0.2,0.2,0.2,0.8,0.1,0.7,0.5,0.2,0.1,0,61902.2,1.4,0.2
3,81,40,0,5,7,2,12,1,3,7,2,1,0,830208.2,14,2
3,82,39,1,1,2,10,6,2,4,9,2,2,0,800772.3,23,8
3,83,2,0,0.1,0.1,0.2,0.5,0.1,0.4,0.3,0.2,0.1,0,41268.1,0.9,0.1
3,84,2,0,0.1,0.1,0.2,0.5,0.1,0.4,0.3,0.2,0.1,0,41268.1,0.9,0.1
4,41,11,0.5,0.4,0.9,0.9,3,0,1.9,1.5,0.4,0.9,0.6,241969.5,4.3,0.4
4,42,34.5,0,4,1,5,9,2,5,2,1.5,2,3,640172.4,17,6
4,43,22,2,1,3,4,1,0,4,4,0,3,0,399640.6,11,3
4,44,27,1,1,3,5,5,0,4,6,0,2,0,410446.7,15,6
4,46,112,6,5,3,22,19,3,15,18,7,10,4,2452921.4,51,8
4,47,229.5,6,19.5,12,42,52,8,24,25,12,25,4,4442326.4,115,23
4,48,65.5,2,1,3,11,14,3,9,7,2.5,13,0,1499893,35,4
4,49,91,4,8,4,23,21,6,4,7,8,3,3,2120832.6,41,7
4,50,37.5,1,0,1.5,12,3,1,6,7,1,3,2,969991.6,17,2
4,51,34,1,1,2,4,6,0,1,13,2,2,2,796654.8,16,0
4,52,43.5,2,2.5,3,3,13,1,6,8,2,2,1,980234.8,15,1
4,53,9,0.2,0.4,0.6,1.9,2.1,0,1.2,0.6,1.4,0,0.6,202508.1,3.5,0.6
4,83,4,0,0.2,0.2,0.4,1,0.1,0.9,0.7,0.4,0.1,0,82536.2,1.8,0.2
5,41,4,0.2,0.2,0.3,0.3,1.1,0,0.7,0.5,0.2,0.3,0.2,87988.9,1.6,0.2
5,42,13.5,0.7,0.5,1,1,3.7,0,2.4,1.8,0.5,1.1,0.8,296962.5,5.2,0.5
5,43,76.5,0.5,7,7,12,16,3,15,7,4,4,1,1584486.9,33,9
5,44,303.5,8,25,10,61,70,1,38,51,10.5,28,1,5174564.9,179,61
5,45,241,9,11,17,45,39,1,43,37,7,31,1,4358082.5,137,43
5,46,247.5,5,16.5,8,38,48,4,35,43,17,28,5,5672838.7,125,18
5,47,166,2,18,5,24,37,8,25,24,8,14,1,3233954.7,84,20
5,48,108.5,3,2,5,16,19,1,18,26,2.5,14,2,2318578.2,58,10
5,49,63,1,3,5,8,15,0,12,7,3,9,0,1662114,29,4
5,50,45,3,3,3,11,10,3,6,3,2,1,0,798104.1,19,10
5,51,29,1,5,4,3,6,0,8,1,0,1,0,566872,13,5
5,52,5,0.1,0.2,0.3,1,1.1,0,0.7,0.4,0.8,0,0.4,112504.5,1.9,0.3
5,61,3,0,0.1,0.2,0.2,1.1,0,0.2,0.7,0.1,0.4,0,65971.5,1.5,0.4
5,86,1,0,0,0.1,0.1,0.2,0,0.1,0.3,0,0.1,0.1,17632.7,0.5,0.1
6,41,71,6,6,4,14,17,1,10,7,3,3,0,1229901.7,29,11
6,42,50,1,1,1,8,10,0,11,8,3,7,0,940361.9,28,6
6,43,1,0,0,0.1,0.1,0.3,0,0.2,0.1,0,0.1,0.1,21997.2,0.4,0
6,44,214.5,10,17.5,15,47,43,5.5,24,24,8.5,18,2,4101121.8,102,27
6,45,169,3,12,24,31,29,2,21,19,11,15,2,3079833,91,38
6,46,60,1,2,1,4,8,1,6,19,1,13,4,1483693.3,33,7
6,48,6,0.2,0.8,0.5,1,1.3,0.1,0.6,1,0.4,0.1,0,109527.7,2.7,0.9
6,49,16,0.6,2,1.4,2.6,3.4,0.3,1.7,2.6,1.1,0.3,0,292073.8,7.1,2.3
6,50,38,0,3,2,6,6,0,8,10,1,2,0,989089.8,18,3
6,51,12,0.3,0.6,0.8,2.5,2.7,0,1.6,0.8,1.9,0,0.8,270010.7,4.6,0.8
6,52,7,0.2,0.3,0.5,1.4,1.6,0,0.9,0.5,1.1,0,0.5,157506.3,2.7,0.5
6,59,5,0,0.1,0.3,0.4,1.9,0,0.4,1.1,0.2,0.6,0,109952.6,2.5,0.8
6,61,3,0,0.1,0.2,0.2,1.1,0,0.2,0.7,0.1,0.4,0,65971.5,1.5,0.4
6,84,3,0,0.2,0.2,0.2,0.8,0.1,0.7,0.5,0.2,0.1,0,61902.2,1.4,0.2
6,85,3,0,0.2,0.2,0.2,0.8,0.1,0.7,0.5,0.2,0.1,0,61902.2,1.4,0.2
7,37,1,0,0.1,0,0.1,0.3,0,0.1,0.2,0.1,0,0.1,23523.6,0.4,0
7,38,3,0,0.3,0,0.3,0.8,0.1,0.3,0.7,0.3,0.1,0.1,70570.8,1.1,0.1
7,40,38,0,5,4,5,4,0,6,8,3,3,0,706815,17,2
7,41,133,7,12,5,28,27,2,21,18,3,9,1,2362807.2,66,17
7,42,267.5,22,22,13,65,53,6,32,19,14.5,21,0,4324118.4,109,36
