x,y,dlt,tcd
110,74,,87
110,76,,1
110,77,,72
111,74,,87
111,76,,5
111,77,1,40
111,78,,34
111,79,,29
111,80,,54
111,81,,60
111,82,,28
111,83,,36
111,84,,90
112,74,,59
112,78,,12
112,79,1,
112,80,1,27
112,81,1,28
112,82,,28
112,83,,10
113,74,,9
113,75,,5
113,76,,31
113,78,,13
113,79,1,9
113,80,,28
113,82,,24
113,83,,35
113,85,,4
113,86,,31
113,87,,31
113,88,,31
113,89,,36
113,90,,37
113,91,,43
113,92,,36
113,93,,41
113,94,,53
114,72,,43
114,73,,5
114,74,,15
114,75,,19
114,76,,30
114,77,,19
114,78,,22
114,79,,14
114,80,,3
114,82,,24
114,83,,41
114,84,,19
114,85,,10
114,88,,16
114,89,,19
114,90,,38
114,91,1,55
114,92,,22
114,93,,18
115,72,,82
115,73,,5
115,74,,33
115,75,,19
115,76,,13
115,77,,17
115,78,,6
115,80,,31
115,81,,31
115,82,,34
115,83,,39
115,84,,1
115,85,,1
115,86,,13
115,87,,4
115,88,,23
115,89,,3
115,90,1,42
115,91,1,47
115,92,1,10
115,93,,42
115,94,,77
116,73,,22
116,75,,19
116,76,,13
116,78,,1
116,80,,45
116,81,,16
116,82,1,35
116,83,,15
116,84,,24
116,85,,8
116,86,,10
116,87,,1
116,88,,17
116,89,,2
116,90,,11
116,91,,6
116,92,1,38
116,93,1,41
116,94,,17
116,95,,68
117,75,1,
117,78,,19
117,80,,30
117,81,,20
117,82,,45
117,87,,36
117,88,,12
117,89,,1
117,92,,44
117,93,1,
118,71,,80
118,74,,14
118,75,1,
118,76,,21
118,79,,17
118,80,,34
118,81,,36
118,87,,41
118,88,,23
118,89,,6
118,90,,23
118,91,,40
119,75,1,
119,85,,29
119,87,,22
119,88,,40
119,89,,21
119,90,,26
119,91,,53
120,83,,38
120,85,,9
120,86,,28
120,87,,19
120,88,,13
120,89,,37
120,90,,9
121,82,,2
121,85,,42
121,86,,11
121,87,,8
121,88,,25
121,89,,19
121,90,,2
122,76,,61
122,77,,16
122,79,,96
122,80,,15
122,84,,23
122,85,,26
122,86,,2
122,88,1,1
122,89,,13
122,90,,11
122,91,,8
123,73,,74
123,74,,1
123,75,,17
123,76,,16
123,78,,88
123,80,,9
123,81,,14
123,84,,10
123,85,,22
123,86,,11
123,87,,10
123,88,,20
123,89,,8
123,90,,16
123,91,,43
123,92,,13
123,119,,36
123,121,,56
123,122,,64
123,123,,19
123,124,,85
124,73,,32
124,74,,9
124,77,,10
124,78,,4
124,79,1,15
124,80,1,12
124,81,,9
124,86,,8
124,87,,8
124,88,,26
124,89,,13
124,90,,16
124,91,1,18
124,92,1,40
124,93,1,13
124,94,,17
124,99,,32
124,104,,68
124,105,,48
124,106,1,4
124,107,,25
124,108,1,40
124,109,,12
124,121,,64
124,122,,25
124,123,,56
124,124,,16
124,125,,30
124,127,,19
125,69,,98
125,71,,11
125,72,,22
125,73,,8
125,78,,5
125,79,,26
125,80,1,27
125,81,1,23
125,82,,1
125,85,,5
125,86,,23
125,87,,3
125,88,,11
125,89,,6
125,90,,43
125,91,,43
125,92,,13
125,93,,2
125,94,,16
125,95,,73
125,96,,72
125,98,,67
125,99,,22
125,100,,77
125,101,1,62
125,102,1,49
125,103,,19
125,104,1,26
125,105,1,35
125,106,1,55
125,107,1,72
125,108,1,66
125,109,1,45
125,124,,27
125,125,1,56
125,126,,39
126,68,,93
126,69,,24
126,70,,6
126,71,,10
126,72,1,32
126,73,,1
126,75,,12
126,76,,12
126,77,,19
126,78,,9
126,79,1,7
126,80,,3
126,81,,3
126,87,,13
126,88,,13
126,89,,1
126,91,,20
126,92,,14
126,93,,19
126,94,,24
126,95,1,14
126,96,,26
126,97,,8
126,98,,16
126,99,1,57
126,100,1,64
126,101,1,55
126,102,1,36
126,103,1,29
126,104,1,43
126,105,1,58
126,106,1,43
126,107,,43
126,108,1,76
126,109,1,50
126,127,1,52
127,69,,22
127,70,,17
127,71,,6
127,72,,29
127,73,,4
127,74,,26
127,75,,11
127,76,,25
127,77,,16
127,78,,19
127,87,,1
127,88,,24
127,89,,2
127,91,,4
127,92,,39
127,93,,23
127,96,,1
127,97,,14
127,98,1,38
127,99,1,52
127,100,1,47
127,101,1,41
127,102,,27
127,103,,38
127,104,1,65
127,105,1,50
127,106,1,46
127,107,1,44
127,108,,66
127,126,,62
127,127,,55
